,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
57,59,fogao eletrico profissional 1 boca 1500w esmeralda  cotherm,7896981223919,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
59,61,fogao 2 bocas com forno gemini venax  amarelo,7898456266261,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,10,0.2,1,1.0,0.00012540757461750688
61,63,fogao de piso com acendimento manual star clean 4 bocas itatiaia,7892946330067,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,10,0.2,1,1.0,0.00012540757461750688
64,66,fogao itatiaia 4 bocas itaglass acendimento automatico  preto,7892946398098,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,19,0.38,1,1.0,0.00012540757461750688
67,69,fogao a gas glp picasso 5 bocas venax grafite,7899552146419,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.00012540757461750688
69,71,fogao a gas gemini 2 q tampa de vidro bege gas glp,7898291101123,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
71,73,fogao a gas del plus vitreo 5 bc preto glp venax,7899552141179,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
72,74,fogao waves 4 bocas  preto,7892946327388,fogoes,488.7939827442169,0,0,0,1,3,0.3,1,6,0.12,3,0.3333333333333333,0.0003762227238525207
73,75,fogao dako supreme glass 5 bocas preto  bivolt,7897180504328,fogoes,488.7939827442169,0,0,0,1,4,0.4,1,10,0.2,2,0.5,0.00025081514923501377
74,76,fogao atlas monaco top glass 4 bocas branco  bivolt,7897180505127,fogoes,488.7939827442169,0,0,0,1,6,0.6,1,22,0.44,2,0.5,0.00025081514923501377
77,79,fogao de piso 4 bocas com forno 50l ares glass a gas  realce  preto,7899639786170,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
80,82,fogao brastemp bfs6n 6 bocas com botoes removiveis e exclusivo aro protetor branco  bivolt,7891129264502,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
81,83,fogao 5 bocas mueller piacere vetro inox com mesa de vidro e queimador central tripla chama bivolt,7908156901727,fogoes,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
85,87,fogao de piso clarice verita a gas 5 bocas automatico preto bivolt,7898342106145,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
86,88,fogao a gas picasso vitreo 4 q branco gas glp,7899552140776,fogoes,488.7939827442169,0,0,0,1,1,0.1,1,4,0.08,6,0.16666666666666666,0.0007524454477050414
88,90,fogao itatiaia essencial mesa de vidro  4 bocas  preto,7892946411742,fogoes,488.7939827442169,1,1,1,1,9,0.9,1,11,0.22,1,1.0,0.00012540757461750688
89,91,fogao 5b mueller piacere acend automatico  601230003,7908156901673,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
90,92,fogao de piso atlas 5 bocas monaco plus,7897180505349,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
96,98,fogao mueller decorato vetro 5 bocas automatico mesa de vidro tripla chama,7908156903158,fogoes,488.7939827442169,0,0,0,1,4,0.4,1,4,0.08,5,0.2,0.0006270378730875344
98,100,fogao ares 4 bocas preto,7899639700831,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
99,101,fogao piacere 5 bocas vetro com tampo de vidro cor preto mueller,7908156901710,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
100,103,fogao a gas glp venax gaudi vetro vitreo 4 bocas branco,7899552141544,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
104,107,fogao 4 bocas dako diplomata acendimento automatico preto,7897180508302,fogoes,488.7939827442169,0,0,0,1,5,0.5,1,5,0.1,2,0.5,0.00025081514923501377
106,109,fogao dako 4b turbo glass preto dp4vtp pf0,7897180503024,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
107,110,fogao 5 bocas mueller piacere branco com mesa em inox e queimador central ultra chama bivolt,7908156901741,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
111,114,fogao gas itatiaia vitrum 5 bocas super automatico bivolt branco,7892946336120,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,11,0.22,1,1.0,0.00012540757461750688
115,118,fogao 4 bocas mesa de inox sirius plus com acendimento automatico braslar  preto,7898385060763,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
118,121,fogao 5 bocas atlas new utop acendimento automatico,7897180508012,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
120,123,fogao itatiaia life 4 bocas  inox,7892946389102,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
121,124,fogao 5 bocas realce iris glass mesa de vidro preto bivolt,7899639786057,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
122,125,fogao 4 bocas clarice delicato plus glass preto  bivolt,7898342104875,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
126,129,fogao de piso 5 bocas mesa de vidro esmaltec agata glass preto null,7899081743325,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,10,0.2,1,1.0,0.00012540757461750688
128,131,fogao a gas maxi vitreo 6 q branco gas glp,7899552142541,fogoes,488.7939827442169,0,0,0,1,2,0.2,1,6,0.12,3,0.3333333333333333,0.0003762227238525207
129,132,fogao cooktop fischer 2 bocas a gas mesa vidro preto,7896513310292,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
132,135,fogao 4 bocas braslar sirius plus com acendedor  10010076,7898385060855,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,10,0.2,1,1.0,0.00012540757461750688
134,138,fogao 4 bocas inox com mesa inox atlas new fastcook bivolt,7897180507602,fogoes,488.7939827442169,0,0,0,1,6,0.6,1,6,0.12,2,0.5,0.00025081514923501377
135,139,fogao 4 bocas a gas esmaltec esmeralda glass 4087 acendimento automatico inox bivolt,7899081743783,fogoes,488.7939827442169,1,1,1,1,9,0.9,1,10,0.2,1,1.0,0.00012540757461750688
137,142,fogao mueller 5 bocas decorato gourmet inox bivolt,7908156903165,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
138,143,fogao vitrum 5 bocas superautomatico com forno 100l itatiaia,7892946336656,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
144,149,fogao itatiaia a gas 5 bocas itaglass acend automatico inox bivolt,7892946398128,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
148,153,fogao 5 bocas mueller fratello acendimento automatico,7908156900898,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
150,155,fogao a gas maxi vitreo 4 q preto fosco gas glp,7899552140912,fogoes,488.7939827442169,0,0,0,1,2,0.2,1,6,0.12,8,0.125,0.001003260596940055
154,160,fogao 5 bocas supreme glass dako branco bvolt,7897180504311,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,11,0.22,1,1.0,0.00012540757461750688
155,161,fogao 2 bocas a gas pms200 progas baixa pressao,7898466541891,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
156,163,fogao 4 bocas fratello vetro mueller grafite,7908156900386,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
157,164,fogao mueller 5 bocas decorato vetro automatico mesa de vidro tripla chama,7908156903233,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
159,167,fogao a gas 5 bocas automatico itatiaia vitrum preto bivolt,7892946336618,fogoes,488.7939827442169,0,0,0,1,4,0.4,1,9,0.18,2,0.5,0.00025081514923501377
166,175,fogao de piso electrolux de 05 bocas silver  76usq,7909569000373,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
167,177,fogao a gas picasso 5 q branco gas glp,7898456267688,fogoes,488.7939827442169,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.0003762227238525207
169,181,fogao 5 bocas com mesa de vidro acendimento preto bivolt,7898385061562,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
170,183,fogao brastemp 5 queimadores inox 220v,7891129264755,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
171,184,fogao dako supreme 5 bocas branco,7897180504267,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
173,187,fogao 4b esmaltec agata glass mesa vidro  0104002092,7899081743202,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,9,0.18,1,1.0,0.00012540757461750688
176,193,fogao 6 bocas esmaltec automatico caribe br 6b branco bivolt,7899081743479,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
177,195,fogao de piso 5 bocas automatico mesa inox esmaltec topazio branco null,7899081729497,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.00012540757461750688
178,196,fogao esmaltec 5 bocas jade glass 0104002074 branco,7899081743295,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
186,206,fogao 5 bocas inox com mesa inox atlas new fastcook bivolt,7897180507619,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,10,0.2,1,1.0,0.00012540757461750688
187,207,fogao dako magister 5 bocas preto com mesa de vidro  bivolt,7897180505448,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
190,212,fogao brastemp 4 bocas bfo4nab com botoes removiveis com vidro panoramico branco  bivolt,7891129233614,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
193,216,fogao waves 5 bocas  preto,7892946327395,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,9,0.18,1,1.0,0.00012540757461750688
194,217,fogao de piso dako 4 bocas magister mesa de vidro acendimento automatico preto bivolt,7897180505431,fogoes,488.7939827442169,1,1,1,1,9,0.9,1,12,0.24,1,1.0,0.00012540757461750688
197,221,fogao cook top ultra chama 5 bocas  chamalux,7897575153100,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.00012540757461750688
203,230,fogao consul piso 5 bocas titanium mesa de vidro bivolt cfs5vat,7891129246645,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
204,232,fogao realce iris glass 5 bocas golden rose mesa vidro bivolt preto,7899639798487,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
205,233,fogao 4b continental cacend  fc4cb,7909569002193,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
206,234,fogao de piso continental fc5vp 5 bocas automatico preto com mesa de vidro temperado  bivolt,7909569244180,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
214,243,fogao 4 bocas itatiaia dream chama rapida branco bivolt,7892946310427,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
218,249,fogao 5b esmaltec agata glass mesa vidro  0104002093,7899081743233,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,11,0.22,1,1.0,0.00012540757461750688
220,253,fogao brastemp bfs5vce 5 bocas mesa de vidro turbo chama preto  bivolt,7891129517905,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
223,257,fogao a gas venax gemini 2 queimadores vetro branco glp 7508,7899552101487,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
227,266,fogao 5 bocas gran cheff mesa de vidro forno 110l fischer,7896513318243,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
228,267,fogao consul cfo4var 4 bocas com trempe de ferro fundido e mesa de vidro inox  bivolt,7891129238466,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,10,0.2,1,1.0,0.00012540757461750688
229,268,fogao 4 bocas atlas monaco plus,7897180505318,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,13,0.26,1,1.0,0.00012540757461750688
231,270,fogao de piso mesa de vidro front control 5 queimadores branco bivolt suggar branco cestaplus,7890170734149,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
239,280,fogao a gas 5 bocas venax gaudi preto fosco bivolt,7899552144897,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
240,281,fogao 4 bc caribe 4081 facelifte bco esmaltec,7899081743417,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
243,284,fogao esmaltec esmeralda glass 4 bocas preto com forno autolimpante e acendimento automatico,7899081743776,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
244,285,fogao a gas picasso 6 q preto fosco gas glp,7899552145009,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
247,290,fogao a gas gemini 2 q vetro vermelho gas glp,7898456266117,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
251,295,fogao de piso itatiaia 5 bocas essencial mesa de vidro acendimento automatico branco bivolt,7892946411759,fogoes,488.7939827442169,1,1,1,1,9,0.9,1,15,0.3,1,1.0,0.00012540757461750688
252,296,fogao a gas mini cook 2 q branco gas glp,7899552116016,fogoes,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
259,307,fogao agata glass 4 bocas preto acendimento automatico  esmaltec,7899081743219,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,19,0.38,1,1.0,0.00012540757461750688
262,311,fogao a gas glp venax gaudi vetro vitreo 4 bocas preto,7899552141414,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
264,313,fogao a gas 4 bocas venax picasso branco bivolt,7898291100065,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
266,316,fogao de piso fischer 4q gran cheff gas,7896513318199,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
269,324,fogao de piso consul 5 bocas cfs5varuna mesa de vidro acendimento automatico inox bivolt,7891129249608,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,18,0.36,1,1.0,0.00012540757461750688
274,332,fogao eletrico layr topazio 2 bocas 676,7896560901115,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
275,333,fogao brastemp 5 bocas cor inox com mesa de vidro e turbo chama  bfs5vcr,7891129264724,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
277,340,fogao 5b mueller moderatto sem acend  601230016,7908156900782,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
278,343,fogao vitrum 4 bocas inox mesa de vidro  itatiaia,7892946336649,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
280,347,fogao 5 bocas itatiaia star branco bivolt,7892946404805,fogoes,488.7939827442169,0,0,0,1,4,0.4,1,10,0.2,2,0.5,0.00025081514923501377
281,348,fogao 5 bocas mueller fratello grafite acendimento automatico bivolt,7908156900928,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,8,0.16,1,1.0,0.00012540757461750688
285,352,fogao de piso gas 4 bocas bivolt preto fosco gas glp bivolt,7899552140455,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
286,353,fogao 5 bocas fenix com mesa de vidro acendimento automatico glass,7898385060565,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,12,0.24,1,1.0,0.00012540757461750688
287,354,fogao atlas 5 bocas preto acendimento automatico bivolt,7897180507480,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,10,0.2,1,1.0,0.00012540757461750688
293,361,fogao 4 bocas itatiaia star preto bivolt,7892946333266,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,11,0.22,1,1.0,0.00012540757461750688
294,364,fogao 4b mueller moderatto sacend  601230018,7908156900805,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,13,0.26,1,1.0,0.00012540757461750688
297,368,fogao atlas 4 bocas preto com forno limpa facil coliseum plus  forno 50l,7897180505394,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,11,0.22,1,1.0,0.00012540757461750688
298,369,fogao 5 bocas fratello vetro mueller branco,7908156900416,fogoes,488.7939827442169,0,0,0,1,7,0.7,1,14,0.28,2,0.5,0.00025081514923501377
299,370,fogao 5 bocas a gas mueller piacere vetro tripla chama branco bivolt,7908156901789,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,12,0.24,1,1.0,0.00012540757461750688
300,372,fogao jade glass esmaltec 4 bocas com acendimento automatico  bivolt,7899081743271,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
302,377,fogao 4 bocas mueller fratello vetro branco com mesa de vidro bivolt,7908156900409,fogoes,488.7939827442169,0,0,0,1,7,0.7,1,7,0.14,2,0.5,0.00025081514923501377
304,379,fogao cooktop fischer 2q eletrico mesa vitroceramica  220v codigo 788311654,7896513310483,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
309,387,fogao a gas gemini 2 q vetro preto fosco gas glp,7898456264670,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
310,388,fogao atlas new utop 5 bocas automatico mesa de inox tripla chama,7897180508005,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
314,398,fogao de piso itatiaia dream 5 bocas com luz no forno bilvolt inox,7892946310458,fogoes,488.7939827442169,0,0,0,1,2,0.2,1,12,0.24,4,0.25,0.0005016302984700275
315,399,fogao mueller fratello vetro 5 bocas preto  bivolt,7908156900379,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,15,0.3,1,1.0,0.00012540757461750688
316,400,fogao dako supreme glass 4 bocas preto  bivolt,7897180504304,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,17,0.34,1,1.0,0.00012540757461750688
319,407,fogao a gas delplus vitreo 6 q branco gas glp,7899552142367,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
320,409,fogao itatiaia a gas 5 bocas itaglass acend auto pto bivolt,7892946398111,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
321,410,fogao electrolux 5 bocas 76lbu branco automatico com ultra chama e painel completo,7909569000267,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
323,412,fogao a gas glp venax gaudi 5 bocas grafite,7899552146440,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,12,0.24,1,1.0,0.00012540757461750688
325,414,fogao a gas maxi vitreo 5 q preto fosco gas glp,7899552141759,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
328,418,fogao de piso fischer 5q tc gran cheff gas com dourador,7896513318229,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,6,0.12,1,1.0,0.00012540757461750688
331,426,fogao a gas 4 bocas cook front control suggar mesa vidro bivolt,7908312800291,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
333,428,fogao atlas new utop mesa inox 4 bocas brancopreto bivolt 300001217,7897180507978,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
335,431,fogao itatiaia 5 bocas vitrum com timer digital inox bivolt,7892946336670,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
337,435,fogao 5 bocas fratello branco com queimador ultra chama,7908156900942,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
339,438,fogao a gas da vinci vitreo 4 q branco gas glp,7899552140721,fogoes,488.7939827442169,0,0,0,0,0,0.0,1,4,0.08,17,0.058823529411764705,0.002131928768497617
346,447,fogao 4 bocas esmaltec caribe mesa vidro 0104002330 preto,7899081748764,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
352,456,fogao 4q branco com mesa inox atlas new fastcook bivolt,7897180507565,fogoes,488.7939827442169,0,0,0,0,0,0.0,1,3,0.06,19,0.05263157894736842,0.002382743917732631
359,467,fogao 4b mueller piacere acend automatico  601230033,7908156901734,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,9,0.18,1,1.0,0.00012540757461750688
364,475,fogao 4 bocas dako branco acendimento automatico  supreme,7897180504236,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
365,476,fogao 4 bocas mesa de inox forno easy clean acendimento manual trempe esmaltado,7898385061432,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,9,0.18,1,1.0,0.00012540757461750688
366,477,fogao de piso supreme glass 4 bocas branco bivolt,7897180504298,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,9,0.18,1,1.0,0.00012540757461750688
369,481,fogao a gas picasso vitreo 6 q preto fosco gas glp,7899552142503,fogoes,488.7939827442169,1,1,1,1,3,0.3,1,10,0.2,1,1.0,0.00012540757461750688
374,491,fogao 4 bocas mueller piacere vetro g6 preto fosco acendimento automatico,7908156901697,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
377,497,fogao 4 bocas fenix com mesa de vidro acendimento automatico glass,7898385060541,fogoes,488.7939827442169,0,0,0,1,6,0.6,1,11,0.22,2,0.5,0.00025081514923501377
378,498,fogao 5 bocas esmaltec diamante duplo forno com acendedor automatico,7899081729459,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
382,506,fogao suggar 5 bocas cook front preto  bivolt,7908312800338,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,17,0.34,1,1.0,0.00012540757461750688
390,522,fogao de piso brastemp bfo4nar 4 bocas com botoes removiveis e vidro panoramico inox  bivolt,7891129233621,fogoes,488.7939827442169,1,1,1,1,9,0.9,1,9,0.18,1,1.0,0.00012540757461750688
