,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
82,109,2021 smart tv lg 65 4k nanocell 65nano85 120hz freesync 2 hdmi 21 inteligencia artificial thinqai google alexa,7893299915758,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
88,117,smart tv samsung qled 4k 55 slim frame modo arte molduras costumizaveis e conexao unica  55ls03aa,7892509117548,tvs,872.3433649539948,1,1,1,1,4,0.4,1,9,0.18,1,1.0,0.00012540757461750688
96,128,samsung smart tv 65 qled 8k 65q800t processador com ia borda infinita alexa built in som em movimento modo ambiente 30,7892509113649,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
102,134,philco tv 42 led ptv42g52rcf,7891356092329,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
105,138,monoprice suporte articulado de parede para tv motorizado acima da lareira movimento total para tvs entre 50 e 254 cm peso maximo 50 kg,889028138366,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
119,160,hd 4k android 60 wifi smart proyector preto,8148440993253,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
128,170,txnr5100 72channel 8k av receiver,889951003564,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
129,171,smart tv 58 philips 58pug665478 4k uhd hdr10 dolby vision dolby atmos bluetooth wifi 3 hdmi 2 usb  prata bordas ultrafinas,7898620271039,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
139,183,100240v painel de led dinamico de controle remoto eletrico seguro colorido aberto para varejo azulregulamentos dos eua,7868781760741,tvs,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
149,197,samsung monitor 27 f27g35tfwl preto,8806090853371,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
156,207,zopsc1 bateria recarregavel portatil de tv de 13 polegadas 1800 mah atsc digital tv hd televisao para vida de carro para acampamento externo eua plug 110220v,7043187117867,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
158,209,tv monitor led de 22 hye hd hdmiusbconversor digital,8809222513266,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
169,222,smart tv led 55 tcl p715 4k android uhd hdr com wifi e bluetooth integrados comando de voz a distancia google assistant,7899968301013,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
170,225,tv 43 led full hd lg 43lw300c hdmi usb,7893299906459,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
185,244,smart tv led 50 philco ptv50d60sa full hd conversor digital integrado 2 hdmi 2 usb wifi,7899466429813,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
199,263,tv digital full hd e espelhamento ford territory 2021 faaft,7892460048455,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
201,266,smart tv led 65 lg 65nano80 4k nanocell 4x hdmi 20 inteligencia artificial thinqai smart magic google alexa,7893299915802,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
202,267,smart tv philco 42 dled full hd ptv42g10n5skf preto bivolt,7891356094859,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
215,288,lg smart tv 65 4k uhd wifi bluetooth inteligencia artificial thinq controle smart magic 65up751c,7893299916915,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
232,309,televisao 39 polegadas hd tl028,7908414405271,tvs,872.3433649539948,1,1,1,1,9,0.9,1,23,0.46,1,1.0,0.00012540757461750688
239,325,2021 smart tv lg 43 full hd 43lm6370 wifi bluetooth hdr thinqai compativel com inteligencia artificial,7893299916632,tvs,872.3433649539948,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
243,334,samsung smart tv 70 crystal uhd 70tu7000 4k 2020 wifi borda infinita controle remoto unico visual livre de cabos bluetooth  processador crystal 4k,7892509113687,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
244,337,visor lcd panoramico portatil supersonic com sintonizador de tv digital entradas usbsd e compativel com acdc para rvs 7 polegadas,639131228122,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
250,348,tv semp smart led 32 polegadas wifi com comando de voz dolby digital plus,7899968300863,tvs,872.3433649539948,1,1,1,1,8,0.8,1,9,0.18,1,1.0,0.00012540757461750688
251,349,smart tv lg 75 4k uhd 75up8050 wifi bluetooth hdr inteligencia artificial thinq smart magic google alexa,7893299915765,tvs,872.3433649539948,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
253,351,tv led lh65beahv 65 smart ultra hd 4k crystal 3hdmi 1usb samsung,7892509118156,tvs,872.3433649539948,1,1,1,1,3,0.3,1,7,0.14,1,1.0,0.00012540757461750688
255,354,tv plasma 42 gradiente plt4270 sd hdmi hdtv ready progressive scan dnx,7894201006250,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
257,357,roku tv led 50 semp rk8500 4k uhd hdr,7899968301167,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
258,358,samsung smart tv 55 neo qled 4k 55qn90a mini led painel 120hz processador ia som em movimento plus,7892509117517,tvs,872.3433649539948,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
259,360,smart tv uhd 4k 55 wifi preto bivolt,7908414412934,tvs,872.3433649539948,1,1,1,1,4,0.4,1,8,0.16,1,1.0,0.00012540757461750688
261,364,fast smart tv philco ptv32rcg70blh roku tv led hd 32,7891356090905,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
268,375,samsung smart tv 32 qled the frame 32ls03t design slim suporte de parede slim incluso unica conexao,7892509119573,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
273,381,tv digital full hd e espelhamento vw saveiro 2021 a 2022 fa,7892460097156,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
291,407,smart tv led 50 samsung tizen crystal uhd 4k hdr10  3 hdmi 1usb wifi,7892509117906,tvs,872.3433649539948,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
295,413,smart tv led 39 hd philco ptv39g60s processador quad core gpu triple core hdr midia cast wifi 2 hdmi 1 usb,7891356089930,tvs,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
299,418,smart tv 75 4k lg ips nanocell thinq ai google assistente alexa iot 4 hdmi 3 usb wifi bluetooth75nano90sna,7893299913495,tvs,872.3433649539948,0,0,0,1,2,0.2,1,2,0.04,7,0.14285714285714285,0.0008778530223225483
313,436,monitor tv 32 polegadas hd com funcao smart e wifi integrado multilaser  tl020,7899838894744,tvs,872.3433649539948,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
315,443,tela toshiba 32 pol 32v35kb dled hd smart vidaa  tb007,7908414421110,tvs,872.3433649539948,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
317,445,smart tv led 86 philco ptv86p50snsg ultra hd 4k com soundbar 4hdmi 2usb wifi 60hz  titanio,7899466434954,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
320,450,2021 smart tv lg 65 4k miniled 65qned90 120hz freesync4x hdmi 21 inteligencia artificial thinq google alexa,7893299917295,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
323,455,yongluo mini tv analogica digital atsc de 7 polegadas com resolucao de 800x600 suporte a reprodutor de video portatil pvr usb tf cartao bateria 800mah,805444694620,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
327,461,samsung smart tv 75 neo qled 4k 75qn85a mini led painel 120hz processador ia som em movimento tela sem limites design slim alexa built in,7892509116817,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
337,473,tela multi experience 43 full hd conversor tv digital externo  soundbar e subwoofer pulse sp381,7891580900070,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
344,482,smart tv philco tela 40 polegadas resolucao full hd com inteligencia artificial google assistente  tv ptv40g71agbl led,7891356085185,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
346,484,smart tv philco led 4k 70 ptv70q50snsg  netflix,7899466434947,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
347,488,car mp4 player compativel com 1080p car music player para entretenimento autonomo em carros de turismo,7061020458526,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
354,497,"samsung smart tv 75 neo qled 8k 75qn900a mini led painel 120hz processador ia
som em movimento pro tela infinita ultrafina unica conexao alexa built in",7892509118095,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
362,511,smart tv philco 50 4k led uhd ptv50n10n5e  4 hdmi 2 usb wifi dolby audio,7891356097096,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
366,518,smart tv 85 crystal uhd samsung 4k 85au8000 painel dynamic crystal color design slim tela sem limites,7892509117531,tvs,872.3433649539948,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.0026335590669676447
378,542,tv 32 multilaser tl001 3 entradas hdmi 1 entrada usb e conversor digital,7899838847764,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
382,553,miaoqian mini tv analogica digital atsc de 7 polegadas com resolucao de 800x600 suporte a reprodutor de video portatil pvr usb tf cartao bateria 800mah,805384110471,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
385,556,smart tv samsung crystal uhd tu8000 4k 82 borda infinita visual livre de cabos e wifi  un82tu8000gxzd,7892509113885,tvs,872.3433649539948,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
386,558,tv led 39 philco hd com conversor digital 3 hdmi 1 usb som surround 60hz  preta,7899466429714,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
389,563,smart tv lg led 32 hd wifi bluetooth usb hdmi 32lm621cbsb awz,7893299912252,tvs,872.3433649539948,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
391,565,smart tv 43 tcl 4k p615,7899968301068,tvs,872.3433649539948,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
399,579,smart tv 32 hd led semp roku 32r5500 3 hdmi 1 usb wifi,7899968301143,tvs,872.3433649539948,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
400,580,samsung smart tv 65 qled 4k 65q80a modo game processador ia som em movimento tela sem limites,7892509117869,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
426,628,smart tv 55 samsung un55au7700 crystal uhd 4k 3hdmi 1usb cinza,7892509117913,tvs,872.3433649539948,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
430,637,tv digital full hd hb20 2020 a 2021 faaftech ftvfhy5,7892460048516,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
431,638,smart tv 55 crystal uhd samsung 4k 55au8000 painel dynamic crystal color design slim tela sem limites,7892509117456,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
436,646,roku tv led 43 semp r5500 fhd wifi dual band 3 hdmi 1 usb com controle por aplicativo,7899968301150,tvs,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
440,652,smart tv neo qled 55 samsung mini led quantum uhd 4k ia hdr10  4hdmi,7892509116794,tvs,872.3433649539948,1,1,1,1,3,0.3,1,9,0.18,1,1.0,0.00012540757461750688
441,654,2021 smart tv lg 65 4k oled65c1 120hz gsync freesync 4x hdmi 21 inteligencia artificial thinqai google alexa,7893299915987,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
442,657,smart tv 50 qled 4k samsung 50q80a modo game processador ia som em movimento tela sem limites visual livre de cabos alexa built in,7892509119566,tvs,872.3433649539948,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
452,673,smart tv led 65 tcl p715 4k android uhd hdr com wifi borda ultrafina e google assistant,7899968301020,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
456,683,smart tv led 43 lg 43up7500 4k uhd wifi bluetooth hdr thinqai compativel com inteligencia artificial,7893299915840,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
467,697,tv 65p samsung led smart 4k wifi usb hdmi  un65tu7000gxzd,7892509113458,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
473,708,smart tv samsung crystal uhd 4k 75au8000 design slim som em movimento virtual visual sem cabos 75 75,7892509117494,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
485,729,tela toshiba 43 polegadas dled 4k smart tb003,7908414421073,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
489,737,smart tv led 32 hd samsung un32t4300agxzd sistema operacional tizen wifi espelhamento de tela dolby digital plus 2 hdmi e 1 usb,7892509113403,tvs,872.3433649539948,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00012540757461750688
491,740,smart tv 50 polegadas led 4k wifi integrado conversor digital 3 hdmi 2 usb tl019 multilaser,7899838892825,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
502,758,samsung smart tv 75 uhd 4k 75au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in controle unico,7892509117951,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
508,776,smart tv led 75 lg 75nano95 8k nanocell 4x hdmi 21 dolby vision inteligencia artificial thinq google alexa,7893299915918,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
511,782,smart tv lg 65 4k oled hdr wifi bluetooth inteligencia artificial thinq ai hands free google assistente alexa,7893299913419,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
519,802,tv digital full hd vw voyage 2021 a 2022 faaftech ftvfvw6,7892460097118,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
524,812,smart tv samsung 50 qled 4k q60b 2022 design air slim processador quantum lite base ajustavel,7892509121750,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
527,815,smart tv android led 50 4k uhd tcl 50p615 3 hdmi 2 usb wifi bluetooth e controle remoto com comando por controle de voz e google assistant,7899968301075,tvs,872.3433649539948,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00012540757461750688
528,816,smart tv 60 samsung un60au7700 crystal uhd 4k 3hdmi 1usb cinza,7892509118989,tvs,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
538,837,smart tv 4k led 65 samsung lh65benelga ultra hd wifi conversor digital 3 hdmi 2 usb,7892509104838,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
540,841,smart tv 43 full hd multilaser tl024 wifi 3 hdmi 2 usb bivolt,7899838894799,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
546,852,smart tv samsung 65 qled 4k q60b 2022 design air slim processador quantum lite base ajustavel,7892509121774,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
562,886,tv led proscan pled1960 720p 60 hz,12303914458,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
576,915,samsung smart tv 82 qled 8k 82q800t processador com ia borda infinita alexa built in som em movimento modo ambiente 30,7892509114523,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
577,920,smart tv philco 50 ptv50g70sblsg ultra hd 4k tela infinita quadcore e app store,7899963902406,tvs,872.3433649539948,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
581,928,smart tv 4k samsung 55 uhd 2 hdmi 1 usb wifi integrado,7892509113472,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
590,943,smart tv led 65 lg 65up7750 4k uhd wifi bluetooth hdr inteligencia artificial thinq smart magic google alexa,7893299915819,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
595,953,smart tv 32 philco ptv50rcg70bl led quadcore hdmi usb,7891356100536,tvs,872.3433649539948,1,1,1,1,1,0.1,1,5,0.1,1,1.0,0.00012540757461750688
598,957,smart tv led 55 lg 55nano75 4k nanocell 3x hdmi 20 inteligencia artificial thinqai smart magic google alexa,7893299915871,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
603,970,tela 24 polegadas hd com funcao smart e wifi integrado  tl040,7908414430679,tvs,872.3433649539948,1,1,1,1,4,0.4,1,7,0.14,1,1.0,0.00012540757461750688
612,990,lg 22sm3gb serie sm3g  22  monitor de sinalizacao digital 22sm3gb preto,719192636200,tvs,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
617,1002,tv digital e monitor 7 polegadas tomate mtm 707,5013845170116,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
630,1039,lg 65nano90upa alexa builtin nanocell 90 serie 65 4k smart uhd nanocell tv 2021 preto 65 polegadas,195174005934,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
631,1040,smart tv led 60 lg 60up7750 4k uhd wifi bluetooth hdr inteligencia artificial thinq smart magic google alexa,7893299915796,tvs,872.3433649539948,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0003762227238525207
649,1072,smart tv samsung 60 ultra hd un60bu8000 wifi integrado,7892509121958,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
650,1073,monitor gamer odyssey g3 tela 24  lf24g35tfwlxzd,8806090790614,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
651,1074,samsung smart tv led 43 full hd lh43betmlggxzd com wifi 2 hdmi 1 usb  preta,7892509114165,tvs,872.3433649539948,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
658,1092,tv digital full hd toyota corolla 2021,7892460048523,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
668,1121,smart tv philips android  ambilight 55 4k 55pug790678 google assistant comando de voz dolby visionatmos vrrallm,7898620271428,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
670,1124,smart tv 55 lg 55un731c 4k uhd 3 hdmi 2 usb wifi assitente virtual bluetooth,7893299914379,tvs,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
676,1132,tv digital full hd e espelhamento toyota corolla 2021,7892460048462,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
681,1140,smart tv philips android  65 4k 65pug740678  google assistant comando de voz dolby vision bluetooth 50,7898620271404,tvs,872.3433649539948,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.00025081514923501377
685,1147,smart tv samsung qled 4k 55q80a modo game processador ia som em movimento visual livre de cabos 55 55,7892509117852,tvs,872.3433649539948,0,0,0,0,0,0.0,1,3,0.06,35,0.02857142857142857,0.0043892651116127415
695,1166,samsung smart tv 65 qled 4k the frame 2021 65ls03a design slim suporte de parede slim incluso unica conexao,7892509117418,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
699,1179,smart tv 55 samsung 55q60a qled uhd 4k 3hdmi 2usb cinza,7892509116701,tvs,872.3433649539948,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
718,1247,smart tv led 40 full hd philco ptv40g70n 3 hdmi 2 usb wifi,7891356095962,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
720,1250,smart tv philips 43 43pfg581378g full hd 2 hdmi 2 usb wifi miracast conversor digital netflix youtube globoplay,7898620270711,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
722,1253,2021 smart tv lg 75 8k miniled 75qned99 120hz freesync4x hdmi 21 inteligencia artificial thinq google alexa,7893299916946,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
723,1256,smart tv led 43 ultra hd 4k lg 43up751c0sf bwz thinq ai 2 hdmi 1 usb wifi bluetooth,7893299916892,tvs,872.3433649539948,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
725,1262,tela 32 hd com funcao smart e wifi integrado  multilaser tl031,7908414405363,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
729,1269,philips smart tv 32phg68257832 hd sem bordas hdr plus 3 hdmi 2 usb wifi miracast conversor digital netflix youtube globoplay e prime video,7898620271282,tvs,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
741,1291,portal tv do facebook com chamadas de video inteligente na sua tv e alexa embutida,810387030183,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
746,1303,oster reverse crush counterforms blender with 6cup glass jar 7speed settings and brushed stainless steelblack finish  bvcb07z00np0,34264433175,tvs,872.3433649539948,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
747,1306,smart tv led 65 samsung lh65bethvggxzd ultra hd 4k 2hdmi 1usb wifi,7892509114219,tvs,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
756,1326,tv digital portatil monitor 9pol conversor integrado mtm909,8911001,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
772,1364,smart tv 60 crystal uhd samsung 4k 60au8000 painel dynamic crystal color design slim tela sem limites,7892509117470,tvs,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.001254075746175069
787,1401,tv digital full hd e espelhamento fiat toro 2022 faaftech f,7892460096883,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
806,1452,smart tv samsung 50 qled 4k q65b 2022 design air slim processador quantum lite multitela 50,7892509121996,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
814,1470,tv led portatil de 16 polegadas tv analogica widescreen digital multifuncoes 1080p com a mesma funcao de tela hdmi usb radio fm sintonizador digital entrada av monitor de tv com suporte controle remoto,7448513360809,tvs,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
817,1476,ar condicionado split 9000 btus frio philco pas9200f1 220v,7899963909191,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
819,1480,smart tv lg 55 led 4k wifi bluetooth hdr thinq ai google assis alexa  55up751c0sf bwz,7893299916908,tvs,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
821,1486,smart tv toshiba 43 43v35kb dled hd smart tb008 vidaa bivolt,7908414421127,tvs,872.3433649539948,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
824,1495,hd 4k android 60 wifi smart proyector vermelho,8343278721898,tvs,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
