indice,titulo,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
215,"Fogão de Piso Itatiaia Itaglass 5 Bocas, Acendedor Automático, Preto, Bivolt",7892946398111,fogoes,970.9355115890503,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
219,Fogão Waves 6 Bocas - Preto,7892946330098,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
227,COIFA DE PAREDE Fogatti VIDRO RETO DUTO SLIM 90CM 127V INOX,7898268764771,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
230,Fogão 4 Bocas Mesa de Inox Sírius Plus com Acendimento Automático Braslar - Branco,7898385060459,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
251,Fogao A gas gemini 2 Q vetro azul gas glp,7898456266612,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,8,0.16,1,1.0,0.0003762227238525207
257,Fogão Brastemp 4 bocas cor Inox com botões removíveis e vidro panorâmico - BFO4NAR BIVOLT,7891129233621,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
261,Fogao 4B Esmaltec Agata Glass Mesa Vidro - 0104002092,7899081743202,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003762227238525207
264,Fogão Atlas Monaco Top Glass 4Bocas,7897180505134,fogoes,970.9355115890503,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.0003762227238525207
265,Fogao A gas picasso vitreo 6 Q preto fosco gás glp,7899552142503,fogoes,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0018811136192626034
267,Fogão 5 Bocas à Gás Dako Supreme Timer Glass Acendimento Automático Mesa de Vidro Titanium Bivolt,7897180505271,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.0003762227238525207
269,Fogão 5 Bocas Mueller Fratello Acendimento Automático,7908156900898,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
286,Fogão Atlas Agile Up Glass 5 Bocas Preto - Bivolt,7897180506322,fogoes,970.9355115890503,1,1,1,1,9,0.9,1,11,0.22,1,1.0,0.0003762227238525207
290,Fogão a Gás Dako Diplomata 5 Bocas Preto - Bivolt,7897180508319,fogoes,970.9355115890503,1,1,1,1,10,1.0,1,17,0.34,1,1.0,0.0003762227238525207
295,Fogão A Gás 4 Bocas Itatiaia Itaglass Acendimento Automático Inox Bivolt,7892946398104,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
296,Fogao 2B Clarice Indus. Imperador Plus Com Forno - 81010004. U,7898342100495,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
301,Fogão Mueller Fratello Vetro 5 Bocas Preto - Bivolt,7908156900379,fogoes,970.9355115890503,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.007900677200902935
305,Fogão A Gás Glp Venax Gaudi Vetro Vitreo 5 Queimadores Verde,7899552142015,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
310,Fogão Atlas 4 bocas preto com forno limpa fácil Coliseum Plus - Forno 50L,7897180505394,fogoes,970.9355115890503,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.0003762227238525207
314,Fogão 4 Bocas Fenix com Mesa de Vidro Acendimento Automático Glass,7898385060541,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
319,Fogão 4 Bocas Automático Bivolt Timer Digital Vitrum Itatiaia Preto,7892946336625,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,7,0.14,1,1.0,0.0003762227238525207
333,Fogão De Piso Ares 4 Bocas Mesa Inox Realce,7899639700091,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
334,Fogão Itatiaia 5 Bocas Vitrum com Timer Digital Inox Bivolt,7892946336670,fogoes,970.9355115890503,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
335,Fogão à Gás 4 Bocas Cook Front Control Suggar Mesa Vidro Bivolt,7908312800291,fogoes,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0018811136192626034
338,Forno Elétrico Fischer Infinity embutir 50L Preto 220V,7896513315266,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
341,Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático,7892946310397,fogoes,970.9355115890503,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
342,Fogão 4 Bocas Atlas New Utop Style Mesa De Inox Bivolt,7897180507992,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
344,Fogão 4 Bocas Itatiaia Dream Inox Chama Rápida Bivolt,7892946310441,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
355,Fogão 4 Bocas a Gás Esmaltec Esmeralda Glass 4087 Acendimento Automático Inox Bivolt,7899081743783,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
359,Fogão Vitrum Itatiaia 5Q Inox Tripla Chama Mesa Vidro Bivolt,7892946336656,fogoes,970.9355115890503,0,0,0,0,0,0.0,1,1,0.02,27,0.037037037037037035,0.010158013544018058
366,Fogão 4 Bocas Mesa Vidro Cfo4vaeuna Consul Preto Bvolt,7891129543201,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
368,Fogao A gas gaudi 4 Q branco gás glp,7898456262218,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
369,Fogão Dako Supreme Glass 5 Bocas Preto - Bivolt,7897180504328,fogoes,970.9355115890503,0,0,0,1,2,0.2,1,2,0.04,9,0.1111111111111111,0.003386004514672686
384,Fogão 4 Bocas à Gás Mueller Piacere Vetro Acendimento Automático Branco Bivolt,7908156901772,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.0003762227238525207
390,Fogao A Gas Delplus Vitreo 5 Q Verde Gás Glp,7899552141186,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
395,Fogão 4 Bocas Mesa De Inox Forno Easy Clean Trempe Preto,7898385061432,fogoes,970.9355115890503,0,0,0,0,0,0.0,0,0,0.0,173,0.005780346820809248,0.06508653122648608
397,Fogão 4 Bocas Essencial Automático Mesa de Vidro Bivolt Itatiaia Inox,7892946411780,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
398,Fogão 6 Bocas Electrolux Branco Automático com Porta Full Glass e Vidro Interno Removível (76UB6),7909569000403,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
402,"Forno Elétrico Com Espeto Giratório, 60 Litros, Bancada, Fogatti, Interior Easy Clean, Dourador, Até 300Cº 220V",7800554770779,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
405,Fogão Mueller Piacere 5 bocas com Acendimento automático Branco - Bivolt,7908156901741,fogoes,970.9355115890503,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.0003762227238525207
410,Fogão 4 Bocas Itatiaia Dream Chama Rápida Branco Bivolt,7892946310427,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
438,Fogao A gas delplus vitreo 5 Q azul gás glp,7899552141124,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
439,Fogao A Gas Gemini 2 Q Vetro Branco Gás Glp,7899552101487,fogoes,970.9355115890503,0,0,0,1,1,0.1,1,2,0.04,7,0.14285714285714285,0.0026335590669676447
444,Fogão 4 Bocas Bali Esmaltec,7899081743394,fogoes,970.9355115890503,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
445,Fogão 4 Bocas Itatiaia Star Branco Bivolt,7892946329191,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
447,Fogão Dream 5 Bocas Luz de Forno Itatiaia,7892946311196,fogoes,970.9355115890503,0,0,0,1,3,0.3,1,3,0.06,5,0.2,0.0018811136192626034
450,Fogao A Gas Picasso Vitreo 5 Q Branco Gás Glp,7899552141308,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
463,"Fogão Ágata Glass 5 Bocas, Preto, Acendimento automático - Esmaltec",7899081743325,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
477,Fogao A gas mini cook 2 Q branco gas glp,7899552116016,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
483,Fogão 4 Bocas Itatiaia Star Preto Bivolt,7892946333266,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
484,Fogão A Gás glp Venax Gaudi 5 Bocas Grafite,7899552146440,fogoes,970.9355115890503,0,0,0,1,3,0.3,1,3,0.06,8,0.125,0.0030097817908201654
487,Fogão de Piso 4 Bocas à Gás Itatiaia Dream com Acendimento Automático Preto Bivolt,7892946311189,fogoes,970.9355115890503,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
490,Fogao A gas mini cook 2 Q preto fosco gás glp,7899552116030,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
493,Fogão A Gás 5 Bocas Venax Picasso Branco Bivolt,7898456267688,fogoes,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002257336343115124
496,Fogão à Gás 5 Bocas Atlas New Fastcook Acendimento Automático Bivolt,7897180507589,fogoes,970.9355115890503,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
499,Fogão Dream 5 Bocas - Branco,7892946310434,fogoes,970.9355115890503,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.0003762227238525207
504,Fogao A gas picasso 5 Q preto fosco gás glp,7899552144873,fogoes,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.003762227238525207
524,Fogão 1 Boca Guindani Com Queimador Duplo 32Cm Inox 430,7898668796983,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
529,Fogão de Piso Fischer 5 Bocas tc Gran Chef com Grill Preto e Inox - 127 Volts,7896513318229,fogoes,970.9355115890503,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
535,"Fogão de Piso Dako 4 Bocas Magister, Mesa de Vidro, Acendimento Automático, Preto, Bivolt",7897180505431,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
541,Fogão 5 bocas Mueller Decorato Gourmet com mesa em inox escovado e grades em ferro fundido Bivolt,7908156903196,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
543,Fogão Supreme Glass Acendimento Automático 4 Bocas Dako,7897180504304,fogoes,970.9355115890503,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
547,Fogão a Gás Portátil Venax Mini Cook 2 Bocas Amarelo GMN200,7899552115996,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
554,"Cooktop à Gás 5 Bocas Midea, com Mesa de Vidro, Bivolt",7908198001881,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
579,Fogão Ares 4 Bocas Forno Autolimpante 5926 Preto - Realce,7899639700831,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
582,Fogão progas PMSD-402,7898466541983,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
585,Fogão 4 Bocas Mueller Moderatto Preto Fosco Acendimento Manual,7908156900805,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
587,Fogão Brastemp 5 Queimadores Inox 220v,7891129264755,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
591,"Fogão Agata 5 Bocas, Acendimento Automático Total, Forno Limpa Fácil, Mesa Inox Brilhante - Esmaltec",7899081732930,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
604,Fogao A gas delplus vitreo 5 Q preto fosco gas glp,7899552141179,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003762227238525207
606,Fogão a Gás GLP Picasso 5 Bocas Venax Grafite,7899552146419,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
618,Fogão 5 Bocas Dako Magister Style com Frente de Vidro Espelhado,7897180508081,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
640,Depurador de Ar Slim Voltagem Bivolt 60cm Branco Suggar,7896518513889,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
661,Fogão 4 Bocas Automático Bivolt Timer Digital Vitrum Itatiaia Branco,7892946336137,fogoes,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
674,Fogão de Piso Dako 4 Bocas Glass com Mesa de Vidro e Mega Chama Preto – Bivolt,7897180503000,fogoes,970.9355115890503,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.0003762227238525207
679,Fogão 5 bocas Atlas New UTop Style mesa de inox - Bivolt,7897180508029,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
682,Fogão Cooktop Fischer 2Q Elétrico Mesa Vitrocerâmica Preto 220V,7896513310483,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
698,Fogão Elétrico Profissional Safira 2 Bocas - 220v - Cotherm - 2282,7896981222820,fogoes,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
705,Fogao 5b Brastemp Acend. Automatico - Bfs5ncruna,7891129264373,fogoes,970.9355115890503,0,0,0,1,3,0.3,1,3,0.06,3,0.3333333333333333,0.001128668171557562
714,Fogão 4 bocas Mueller Fratello Branco acendimento automático Bivolt,7908156900867,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
726,Fogao A gas gemini 2 Q tampa de vidro bege gás glp,7898291101123,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
728,Fogao cooktop fischer 1 boca tripla chama A gas mesa vidro preto,7896513310308,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
747,Fogão de Piso Itatiaia Dream 5 Bocas com Luz no Forno Bilvolt Inox,7892946310458,fogoes,970.9355115890503,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.0003762227238525207
749,Fogão Piso 5 Bocas Com Mesa De Vidro Turbo Chamas Brastemp Preto Bvolt,7891129517905,fogoes,970.9355115890503,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
756,Fogão de piso Consul 5 bocas branco com acendimento automático e botões removíveis - CFS5NAB BIVOLT,7891129246225,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
763,Fogao 5B mueller piacere acend. automatico - 60.1230.003,7908156901673,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
778,Fogão 5 Bocas Fenix com Mesa de Vidro Acendimento Automático Glass,7898385060565,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
783,Fogão a Gás de Piso 6 Bocas Mesa em Aço Inox CFS6NAB Consul,7891129246607,fogoes,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
785,Fogão 1 Boca Guindani Com Queimador Duplo Inox 304 36Cm,7894989291503,fogoes,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
