,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
153,198,notebook acer aspire 5 a514 intel core i5 1035g1 memoria 8gb hd 1tb ssd 256gb tela 14 hd windows 10 home,4710886520726,notebooks,67.13160943984985,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.0003762227238525207
155,200,notebook positivo motion gray q464co intel atom quad core windows 10 home 141  cinza  inclui microsoft 365,7896904684544,notebooks,67.13160943984985,0,0,0,0,0,0.0,1,1,0.02,12,0.08333333333333333,0.004514672686230248
157,203,notebook gamer dell g15i1100a30p 156 fhd 11 geracao intel core i5 8gb 512gb ssd nvidia rtx 3050 windows 11 preto,7899864941504,notebooks,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
165,212,asus notebook x515jaej2734w intel core i5 1035g1 4gb 256gb ssd w11 156 ledbacklit tft lcd cinza,7898573298343,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,2,0.04,10,0.1,0.003762227238525207
171,222,notebook lenovo ideapad 3i i7 8gb 256gb ssd 156 w11 prata,196119936443,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
173,225,notebook positivo motion c41te intel celeron dualcore windows 10 home 14  cinza,7896904680676,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,4,0.08,10,0.1,0.003762227238525207
175,230,notebook windows 10 home intel core i3 4gb 1tb ultra,7908414430211,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,5,0.1,1,1.0,0.0003762227238525207
182,242,notebook positivo motion intel celeron dualcore linux 14  cinza  c41tei,7896904680683,notebooks,67.13160943984985,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.0003762227238525207
196,265,notebook positivo motion q464co intel atom quad core windows 10 home 141  dourado  inclui microsoft 365,7896904684490,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
202,277,notebook vaio fe14 intel core i5 linux 8gb 256gb ssd  branco,7896904665239,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
213,294,notebook acer aspire 5 a51554g53gp ci5 8 gb 256 gb ssd nvdia geforce mx250 156 win 10,4710180850420,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
214,300,notebook vaio fe14 intel core i5 windows 10 home 8gb 256gb ssd full hd branco,7896904649741,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
216,303,asus notebook vivobook x543magq1300w intel celeron dual core n4020 4gb 500gb w11 156 cinza escuro,7898573298534,notebooks,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,5,0.2,0.0018811136192626034
222,313,notebook aspire 3 i5 4gb 256gb ssd linux  acer,4710886059059,notebooks,67.13160943984985,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.0003762227238525207
233,330,notebook vaio fe14 14 fhd i510210u 1tb 8gb win10 home,7896904638196,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
234,331,note quad 4gb 64gb c4128es cza positivo,7896904694000,notebooks,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,8,0.125,0.0030097817908201654
238,338,notebook asus intel celeron 28ghz 4gb ram 128gb ssd windows 10 pro tela 156,7898573297759,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
239,340,notebook asus x571gtal888t intel core i5 9300h  nvidia geforce gtx1650  16 gb  256 gb ssd  windows 10 home  black,7898573297438,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
240,341,notebook 2 em 1 hp 435g8 amd ryzen 7 16gb 512gb ssd tela de 13 windows 11 home 5r5a7la,196337544192,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
255,366,notebook dell inspiron i15i1100u60p 156 full hd 11 geracao intel core i7 8gb 256gb ssd linux preto,7899864943584,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
256,367,notebook asus intel celeronn4020  4gb 128gb w11 pro 156 azul e510mabr701x,7898573298169,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
257,368,notebook dell inspiron i15i1100m40pf 156 full hd 11 geracao intel core i5 8gb 256gb ssd microsoft 365 windows 11,7899864943539,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
259,371,notebook gamer acer nitro 5 an51544r4ka amd ryzen 7 windows 11 home 8gb 512gb ssd gtx 1650 156,4710886774891,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
269,385,notebook asus vivobook x513eaej3010 preto,7898573298404,notebooks,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
272,391,notebook dell inspiron 15 3000 a0700um20p 156 fhd amd ryzen 7 8gb 256gb ssd linux preto,7899864941757,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
276,396,notebook samsung book i3 4gb 256gb ssd 156 windows 11 cinza chumbo,7892509120883,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
286,412,notebook asus x515jaej1792w 156 intel core i51035g1 8gb ssd 256gb,7898573298237,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
288,417,notebook lenovo 156 hd s14515igm celeron n4020 4gb 500gb linux,195713270731,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
291,422,notebook positivo motion intel core i3 linux 14 4gb 1tb  cinza  i341tbi,7896904634457,notebooks,67.13160943984985,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
298,435,notebook lenovo ideapad flex 5i i71165g7 8gb 256gb ssd w11 14 fhd intel iris xe,196119551660,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
300,437,notebook hp 256g8 processador core i5 8gb de memoria 256gb ssd tela de 156 windows 11,196337544178,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
312,463,notebook lenovo ideapad 3i 156 hd celeron n4020 4gb 128gb ssd linux,196378008295,notebooks,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
314,467,notebook samsung book e20 intel celeron 4gb 500gb w10 156  prata,7892509113380,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
315,468,notebook gamer dell g15a0700mm20pb 156 fhd amd ryzen 7 16gb 512gb ssd nvidia rtx 3060 windows 11  mochila,7899864941436,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
317,473,notebook multilaser legacy cloud w10 home processador intel quadcore memoria 2gb 64gb tela 141 pol cinza multilaser  pc134,7908414411821,notebooks,67.13160943984985,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.0003762227238525207
319,475,notebook asus rog zephyrus g14 ga401ivhe251t ryzen 9 4900hs 16gb 1tb ssd rtx2060 w10 14 cinza,4718017705134,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
320,478,notebook positivo motion 14 hd intel i36157u 128gb ssd 4gb win 10 home i34128gb,7896904684872,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
327,496,notebook gamer rog zephyrus duo 15 gx550lxshf157t intel core i7 10875h  16 gb  512 gb ssd  windows 10 home  cinza,4718017888189,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.003762227238525207
329,504,notebook positivo motion gold q4128cs intel atomz8350 4gb 128gb w10 141 dourado,7896904693744,notebooks,67.13160943984985,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
334,514,notebook dell inspiron i15i1100m70p 156 full hd 11 geracao intel core i7 8gb 256gb ssd nvidia geforce windows 11,7899864943614,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
339,524,notebook i3 4gb ssd 120gb tela full hd 156 wifi bluetooh webcam,7898571461619,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
340,525,notebook samsung flash f30 intel celeron  4gb ram 64gb ssd  tela full hd 133 windows 10  cinza,7892509104814,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
343,532,macbook pro apple 133 intel core i5 16gb 1tb prateado,190199520172,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
344,536,notebook positivo c4128ei celeron n3350 4gb ddr4 ssd 128gb tela 14 hd led windows 10 pro,7896904603378,notebooks,67.13160943984985,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
357,575,notebook samsung np550xdaku1br intel core i71165g7 8gb 256gb ssd tela 156 windows 11  cinza chumbo,7892509120845,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.003762227238525207
360,579,notebook ultra multilaser 156 pol celeron n4020 4gb 120gb ssd windows 11 prata  microsoft 365 pers,7908414438545,notebooks,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
362,583,notebook positivo motion gold c41tei intel celeronn3350 4gb 1tb linux 141 dourado,7896904685527,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002257336343115124
365,589,notebook asus x515jfej361t intel core i5 1035g1 8gb 256gb ssd w10 156 ledbacklit cinza,7898573298084,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
366,594,notebook samsung galaxy book go sdragon 7c octacore 4gb 128gb ssd eufs windows 10,7892509118996,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
373,610,notebook vaio fe14 intel core i7 windows 11 home 8gb 512gb ssd full hd  branco,7896904692945,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
374,613,notebook acer 156 fhd a51545r6kh r35300u 8gb 256gb ssd w11 home,4710886825388,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
375,619,notebook lenovo thinkpad e14 i51135g7 8gb 256gb ssd windows 11 home 20tb0023bo preto,196378499840,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
376,620,notebook asus x515mabr623x intel celeron dual core n4020 4gb 128gb ssd w11 1560 ledbacklit cinza,7898573298145,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
388,680,notebook compaq presario 454 intel core i5 8gb 240gb ssd 141 led webcam hd linux debian 10  cinza,7896904682618,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
389,684,notebook asus x515jaej592t intel i51035g18gbssd256156wind10cinza,7898573297568,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
393,695,notebook samsung book i3 8gb 256gb ssd 156 windows 11 cinza chumbo,7892509120890,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
396,701,notebook samsung chromebook 116 intel celeron n4020 32gb emmc 4gb chrome os xe310xbakt3br,7892509118071,notebooks,67.13160943984985,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
398,705,notebook intel core i31115g4 windows 10 ram 4gb 1tb tela 156 np550xdakv2br samsung,7892509120876,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
400,710,notebook lenovo ideapad 3i intel core i310110u 4gb ram 256gb ssd windows 10 156 82bss006br prata,195713897969,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
408,722,notebook lenovo yoga 7i 2 em 1 14 i71165g7 8gb 512gb ssd intel iris xe w11 fhd wva,196119344811,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
409,723,notebook positivo motion gray c4128e ssd 128gb ddr4 4gb,7896904680607,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
410,726,notebook dell inspiron 15 3000 a0500um10p 156 fhd amd ryzen 5 8gb 256gb ssd linux preto,7899864941689,notebooks,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
416,749,notebook positivo motion q4128c intel atom quadcore memoria ram 4gb windows 10 home tela de 141 led hd ssd 128g,7896904680591,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003762227238525207
424,770,notebook acer aspire 3 amd ryzen 53500u 8gb 1tb windows 10 home 156  a31523gr24v,4710886065548,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.0026335590669676447
433,814,notebook gamer asus i5 8gb 256gb gtx 1650 4gb 156 w10 home,7898573297421,notebooks,67.13160943984985,0,0,0,0,0,0.0,0,0,0.0,204,0.004901960784313725,0.07674943566591422
440,842,notebook ultra windows 10 home processador intel pentium,7908414412774,notebooks,67.13160943984985,0,0,0,0,0,0.0,0,0,0.0,104,0.009615384615384616,0.03912716328066215
441,848,notebook dell alienware m15 r6 i1100m20p 156 fhd 11 ger intel core i7 16gb 1tb ssd rtx 3060 win 11,7899864941306,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
443,852,notebook asus x543nagq342t  celeron dual core  4 gb  500 gb  windows 10 home  cinza escuro,7898573297414,notebooks,67.13160943984985,0,0,0,0,0,0.0,0,0,0.0,198,0.005050505050505051,0.0744920993227991
446,869,multilaser notebook ultra 14 core i3 4gb 1tb w10 prata ub421,7908414412811,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
448,871,notebook vaio fe14 intel core i3 linux 4gb 128gb ssd full hd  branco,7896904665208,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
454,893,notebook vaio fe14 intel core i3 linux 4gb 1tb full hd  cinza escuro,7896904698695,notebooks,67.13160943984985,0,0,0,0,0,0.0,1,1,0.02,34,0.029411764705882353,0.012791572610985704
460,918,notebook ideapad 128 gb 4 gb com ssd lenovo,196119387894,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0003762227238525207
462,924,notebook 2 em 1 hp 435g8 amd ryzen 3 8gb 256gb ssd tela de 13 windows 11 home 5r5a6la,196337544185,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
463,927,notebook positivo motion c4500a intel celeron tela 14 polegadas hd 500gb 4gb ram com tecla netflix,7896904601978,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0030097817908201654
470,947,notebook samsung book intel core i31115g4 4gb 1tb w10 fhd 156 cinza chumbo np550xdakt1br,7892509117180,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002257336343115124
471,951,notebook positivo motion q464c intel atom z8350 4gb emmc 64gb w10 141  vermelho,7896904683547,notebooks,67.13160943984985,0,0,0,0,0,0.0,1,1,0.02,38,0.02631578947368421,0.014296463506395787
472,952,notebook samsung galaxy book s 133 intel core i5 full hd led,7892509117500,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
476,964,notebook samsung book i5 8gb 512gb ssd 156 windows 11 cinza chumbo,7892509120791,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
478,971,notebook dell inspiron i15i1100m20pf 156 full hd 11 ger intel core i3 4gb 128gb ssd win 11 microsoft 365 preto,7899864943720,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
481,995,notebook lenovo ultrafino ideapad 3i intel core i510210u 8gb geforce mx330 2gb 256gb ssd linux 156  prata,196119983157,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
487,1032,notebook gamer dell g15i1000m10p 156 fhd 10 geracao intel core i5 8gb 256gb ssd nvidia gtx 1650 windows 11,7899864941467,notebooks,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002257336343115124
490,1049,notebook lenovo v14 i51135g7 8gb 256gb ssd intel iris xe graphics win 10 pro 14 82nm0000br preto,195713827638,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
512,1146,notebook intel pentium 4gb 120gb ssd compaq presario 420 n3700 tela 14 windows 10,7896904686005,notebooks,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,6,0.16666666666666666,0.002257336343115124
516,1163,notebook intel core i3 4gb 120gb ssd compaq presario 430 tela 14 windows 10,7896904685978,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
517,1168,kit notebook dell inspiron i15i1100u25pc 156 full hd 11 geracao intel core i3 4gb 256gb ssd linux com capa,7899864943768,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
523,1203,notebook acer aspire 3 a31533c58x intel celeron n3060 memoria ram de 4gb hd de 240gb ssd tela de 156 hd,4710180127614,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
525,1208,notebook lenovo v14 i71165g7 12gb 512gb ssd geforce mx350 w11 home 14 fhd 82nm0017br preto,196379304808,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
526,1210,notebook vaio fe15 intel core i7 linux 8gb 256gb ssd hd  prata,7896904665406,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
529,1237,notebook lenovo bs145 i31005g1 4gb 500gb w10 home 156 hd antirreflexo 82hb0001br preto silver,195235644454,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
535,1250,notebook acer aspire 5 i31005g1 12gb 128 ssd tela 14 hd,8848357430369,notebooks,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,8,0.125,0.0030097817908201654
540,1281,notebook asus vivobook pro 15 k3500pckj390w intel i7 11370h 16gb 512gb ssd rtx3050 w11 156 prata,7898573298459,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
544,1291,notebook gamer acer an51544r54q ryzen 5 4600h 8gb m2 ssd 512gb geforce gtx 1650 4gb 156 fhd 144hz win 10 home,4710886591818,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
545,1292,kit notebook dell inspiron 15 a0700mm20sf 156 fhd amd ryzen 7 8gb 256gb ssd windows 11  microsoft 365 prata,7899864941771,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
549,1315,notebook samsung book 11 geracao intel core i31115g4 4gb hdd 1tb 156 full hd windows 11 home cinzachumbo,7892509120869,notebooks,67.13160943984985,0,0,0,0,0,0.0,0,0,0.0,51,0.0196078431372549,0.019187358916478554
560,1532,notebook gamer dell g15i1100m30p 156 fhd 11 geracao intel core i5 8gb 512gb ssd nvidia rtx 3050 windows 11,7899864941535,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
572,1848,notebook samsung book e40 intel core i310110u 4gb 256gb ssd 156 full hd windows 10 home prata,7892509116244,notebooks,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
573,2007,notebook dell inspiron i153501wa70s 156 hd 11 geracao intel core i7 8gb 256gb ssd nvidia geforce windows 11 prata,7899864942808,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
578,2177,notebook dell alienware m15 r6 aw15i1100m20pb 156 fhd 11 ger intel core i7 16gb 1tb ssd rtx 3060 win 11  mochila,7899864941313,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
579,2200,notebook vaio fe14 intel core i3 linux 4gb 128gb ssd full hd  cinza escuro,7896904693386,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
580,2209,notebook positivo motion gold c4128e intel celeron 4gb 128gb ssd 141 w10 dourado  licenca office 365,7896904693768,notebooks,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
