indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
134,notebook asus x515eaej1668 cinza,7898573298503,https://www.americanas.com.br/produto/5017368098,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
142,notebook acer aspire 3 4gb 156 intel core i3 256 gb ssd windows 10 home cinza,4710886170556,https://www.americanas.com.br/produto/3678633063,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
147,notebook acer a315 intel celeron n4000 memoria 4gb ssd 240gbtela 156 hd windows 10 home,4710180696752,https://www.americanas.com.br/produto/4201441671,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
154,notebook compaq presario 431 141 led hd i36157u 120gb 4gb shell efi  cinza,7896904657807,https://www.americanas.com.br/produto/4777795631,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
163,acer notebook gamer nitro 5 an5155579x0 intel core ci7 10750h 8gb 512gb sdd nvidia geforcegtx 1650 windows preto,4710886752950,https://www.amazon.com.br/ACER-Notebook-AN515-55-79X0-GeForceGTX-Windows/dp/B09QLD6RKY,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
167,notebook intel celeron 4gb ram 128gb ssd ideapad 3i  igl tela 156 windows 10,195713167154,https://www.americanas.com.br/produto/4935846933,notebooks,43.157254457473755,0,0,0,1,3,0.3,1,4,0.08,2,0.5,0.0011235955056179776
170,notebook samsung book intel core i5 1135g7  iris xe windows 10 home 256gb ssd 8gb ram tela 156 iintel iris xe  cinza chumbo,7892509117128,https://www.americanas.com.br/produto/4183094512,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,2,0.04,12,0.08333333333333333,0.006741573033707865
172,notebook i3 4gb hd 500gb tela full hd 156 wifi bluetooh webcam,7898571461626,https://www.americanas.com.br/produto/2203635575,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
176,notebook dell inspiron i13i1100m20s 133 full hd 11 geracao plataforma intel evo core i7 8gb 512gb ssd windows 11,7899864941375,https://www.americanas.com.br/produto/4645917641,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
177,notebook gigabyte g5 156 i5 10th 16gb ssd512gb rtx3060 w10,4719331813826,https://www.americanas.com.br/produto/4958964158,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
187,notebook 2 em 1 positivo duo c464d intel celeron dual core windows 11 home 11  cinza,7896904684162,https://www.amazon.com.br/Notebook-Positivo-Intel%C2%AE-Celeron%C2%AE-Windows/dp/B09MKVQMKT,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
191,notebook acer aspire 5 a514 intel core i5 1035g1 memoria 8gb hd 1tb ssd 256gb tela 14 hd windows 10 home,4710886520726,https://www.americanas.com.br/produto/4284493491,notebooks,43.157254457473755,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0005617977528089888
193,notebook positivo motion gray q464co intel atom quad core windows 10 home 141  cinza  inclui microsoft 365,7896904684544,https://www.amazon.com.br/Notebook-Positivo-Motion-Q464C-Windows/dp/B09MDL41BQ,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0044943820224719105
195,notebook gamer dell g15i1100a30p 156 fhd 11 geracao intel core i5 8gb 512gb ssd nvidia rtx 3050 windows 11 preto,7899864941504,https://www.amazon.com.br/Notebook-Dell-G15-i1100-A30P-Gera%C3%A7%C3%A3o-Windows/dp/B09M92H7KN,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
204,asus notebook x515jaej2734w intel core i5 1035g1 4gb 256gb ssd w11 156 ledbacklit tft lcd cinza,7898573298343,https://www.amazon.com.br/ASUS-Notebook-X515JA-EJ2734W-1035G1-LED-backlit/dp/B09QMQB5HF,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.0056179775280898875
217,notebook positivo motion c41te intel celeron dualcore windows 10 home 14  cinza,7896904680676,https://www.amazon.com.br/Notebook-Positivo-Celeron%C2%AE-Dual-CoreTM-Windows/dp/B08SMKSQL1,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.0022471910112359553
222,notebook windows 10 home intel core i3 4gb 1tb ultra,7908414430211,https://www.americanas.com.br/produto/4830252151,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,2,0.04,13,0.07692307692307693,0.007303370786516854
233,notebook positivo motion intel celeron dualcore linux 14  cinza  c41tei,7896904680683,https://www.americanas.com.br/produto/3136232011,notebooks,43.157254457473755,0,0,0,1,2,0.2,1,3,0.06,6,0.16666666666666666,0.0033707865168539327
255,notebook positivo motion q464co intel atom quad core windows 10 home 141  dourado  inclui microsoft 365,7896904684490,https://www.amazon.com.br/Notebook-Positivo-Motion-Q464C-Windows/dp/B09ML37Y3S,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
267,notebook vaio fe14 intel core i5 linux 8gb 256gb ssd  branco,7896904665239,https://www.amazon.com.br/Notebook-VAIO%C2%AE-Intel%C2%AE-CoreTM-Linux/dp/B09MG2MX6M,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
284,notebook acer aspire 5 a51554g53gp ci5 8 gb 256 gb ssd nvdia geforce mx250 156 win 10,4710180850420,https://www.amazon.com.br/Notebook-Aspire-A515-54G-53GP-NVDIA%C2%AE-GeForce/dp/B08BJ9KMZ4,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,29,0.034482758620689655,0.016292134831460674
290,notebook vaio fe14 intel core i5 windows 10 home 8gb 256gb ssd full hd branco,7896904649741,https://www.americanas.com.br/produto/1966344311,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
293,asus notebook vivobook x543magq1300w intel celeron dual core n4020 4gb 500gb w11 156 cinza escuro,7898573298534,https://www.amazon.com.br/ASUS-Notebook-VivoBook-X543MA-GQ1300W-Celeron/dp/B09S6TM3ZV,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
303,notebook aspire 3 i5 4gb 256gb ssd linux  acer,4710886059059,https://www.americanas.com.br/produto/2575193683,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0005617977528089888
318,notebook vaio fe14 14 fhd i510210u 1tb 8gb win10 home,7896904638196,https://www.americanas.com.br/produto/5099048257,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
319,note quad 4gb 64gb c4128es cza positivo,7896904694000,https://www.americanas.com.br/produto/3057334642,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0044943820224719105
325,notebook asus intel celeron 28ghz 4gb ram 128gb ssd windows 10 pro tela 156,7898573297759,https://www.americanas.com.br/produto/4579000148,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.008426966292134831
326,notebook asus x571gtal888t intel core i5 9300h  nvidia geforce gtx1650  16 gb  256 gb ssd  windows 10 home  black,7898573297438,https://www.amazon.com.br/Notebook-ASUS-X571GT-AL888T-GeForce-GTX1650/dp/B099KMHKPQ,notebooks,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,60,0.016666666666666666,0.033707865168539325
348,notebook dell inspiron i15i1100u60p 156 full hd 11 geracao intel core i7 8gb 256gb ssd linux preto,7899864943584,https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-i1100-U60P-Gera%C3%A7%C3%A3o/dp/B09V8FCC1Y,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
349,notebook asus intel celeronn4020  4gb 128gb w11 pro 156 azul e510mabr701x,7898573298169,https://www.americanas.com.br/produto/4462615510,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,33,0.030303030303030304,0.01853932584269663
350,notebook dell inspiron i15i1100m40pf 156 full hd 11 geracao intel core i5 8gb 256gb ssd microsoft 365 windows 11,7899864943539,https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-i1100-M40PF-Microsoft/dp/B0B1NV2K7Q,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
352,notebook gamer acer nitro 5 an51544r4ka amd ryzen 7 windows 11 home 8gb 512gb ssd gtx 1650 156,4710886774891,https://www.americanas.com.br/produto/5008654551,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,8,0.125,0.0044943820224719105
364,notebook asus vivobook x513eaej3010 preto,7898573298404,https://www.amazon.com.br/Notebook-ASUS-VivoBook-X513EA-EJ3010-Preto/dp/B09RKM2SD9,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
370,notebook dell inspiron 15 3000 a0700um20p 156 fhd amd ryzen 7 8gb 256gb ssd linux preto,7899864941757,https://www.americanas.com.br/produto/4101717537,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
375,notebook samsung book i3 4gb 256gb ssd 156 windows 11 cinza chumbo,7892509120883,https://www.amazon.com.br/Notebook-Samsung-256GB-Windows-Chumbo/dp/B09MR1S8BH,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
390,notebook asus x515jaej1792w 156 intel core i51035g1 8gb ssd 256gb,7898573298237,https://www.americanas.com.br/produto/4710239809,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
395,notebook lenovo 156 hd s14515igm celeron n4020 4gb 500gb linux,195713270731,https://www.amazon.com.br/NOTEBOOK-LENOVO-S145-15IGM-CELERON-N4020/dp/B099X7H6WX,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
399,notebook positivo motion intel core i3 linux 14 4gb 1tb  cinza  i341tbi,7896904634457,https://www.americanas.com.br/produto/3136932721,notebooks,43.157254457473755,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0005617977528089888
411,notebook lenovo ideapad flex 5i i71165g7 8gb 256gb ssd w11 14 fhd intel iris xe,196119551660,https://www.americanas.com.br/produto/4207755582,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
413,notebook hp 256g8 processador core i5 8gb de memoria 256gb ssd tela de 156 windows 11,196337544178,https://www.americanas.com.br/produto/4691702764,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
437,notebook lenovo ideapad 3i 156 hd celeron n4020 4gb 128gb ssd linux,196378008295,https://www.americanas.com.br/produto/4820059770,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
441,notebook samsung book e20 intel celeron 4gb 500gb w10 156  prata,7892509113380,https://www.americanas.com.br/produto/1772549239,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
442,notebook gamer dell g15a0700mm20pb 156 fhd amd ryzen 7 16gb 512gb ssd nvidia rtx 3060 windows 11  mochila,7899864941436,https://www.americanas.com.br/produto/4072505745,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
446,notebook multilaser legacy cloud w10 home processador intel quadcore memoria 2gb 64gb tela 141 pol cinza multilaser  pc134,7908414411821,https://www.amazon.com.br/Notebook-Multilaser-Legacy-Cloud-Cinza/dp/B091Q7RZ3Y,notebooks,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
448,notebook asus rog zephyrus g14 ga401ivhe251t ryzen 9 4900hs 16gb 1tb ssd rtx2060 w10 14 cinza,4718017705134,https://www.americanas.com.br/produto/2500325240,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
451,notebook positivo motion 14 hd intel i36157u 128gb ssd 4gb win 10 home i34128gb,7896904684872,https://www.americanas.com.br/produto/3693833071,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
465,notebook gamer rog zephyrus duo 15 gx550lxshf157t intel core i7 10875h  16 gb  512 gb ssd  windows 10 home  cinza,4718017888189,https://www.amazon.com.br/Notebook-ASUS-Zephyrus-GX550LXS-HF157T-Cinza/dp/B096WHJ77D,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
472,notebook positivo motion gold q4128cs intel atomz8350 4gb 128gb w10 141 dourado,7896904693744,https://www.americanas.com.br/produto/3327921047,notebooks,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0016853932584269663
479,notebook dell inspiron i15i1100m70p 156 full hd 11 geracao intel core i7 8gb 256gb ssd nvidia geforce windows 11,7899864943614,https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-i1100-M70P-Gera%C3%A7%C3%A3o/dp/B09V8GQ31G,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
487,notebook i3 4gb ssd 120gb tela full hd 156 wifi bluetooh webcam,7898571461619,https://www.americanas.com.br/produto/2203637298,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
488,notebook samsung flash f30 intel celeron  4gb ram 64gb ssd  tela full hd 133 windows 10  cinza,7892509104814,https://www.amazon.com.br/Notebook-Samsung-F30-Celeron-Windows/dp/B07R1CPY2D,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
495,macbook pro apple 133 intel core i5 16gb 1tb prateado,190199520172,https://www.americanas.com.br/produto/1756005311,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
498,notebook positivo c4128ei celeron n3350 4gb ddr4 ssd 128gb tela 14 hd led windows 10 pro,7896904603378,https://www.americanas.com.br/produto/4206884753,notebooks,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
525,notebook samsung np550xdaku1br intel core i71165g7 8gb 256gb ssd tela 156 windows 11  cinza chumbo,7892509120845,https://www.americanas.com.br/produto/4100903653,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
529,notebook ultra multilaser 156 pol celeron n4020 4gb 120gb ssd windows 11 prata  microsoft 365 pers,7908414438545,https://www.americanas.com.br/produto/4956197856,notebooks,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0011235955056179776
533,notebook positivo motion gold c41tei intel celeronn3350 4gb 1tb linux 141 dourado,7896904685527,https://www.americanas.com.br/produto/3549100172,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
542,notebook samsung galaxy book go sdragon 7c octacore 4gb 128gb ssd eufs windows 10,7892509118996,https://www.amazon.com.br/Notebook-Samsung-Sdragon-Octa-core-Windows/dp/B09H7GRR4D,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
556,notebook vaio fe14 intel core i7 windows 11 home 8gb 512gb ssd full hd  branco,7896904692945,https://www.americanas.com.br/produto/5022542601,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
559,notebook acer 156 fhd a51545r6kh r35300u 8gb 256gb ssd w11 home,4710886825388,https://www.americanas.com.br/produto/4746323720,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
563,notebook lenovo thinkpad e14 i51135g7 8gb 256gb ssd windows 11 home 20tb0023bo preto,196378499840,https://www.americanas.com.br/produto/4866536738,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
564,notebook asus x515mabr623x intel celeron dual core n4020 4gb 128gb ssd w11 1560 ledbacklit cinza,7898573298145,https://www.amazon.com.br/Notebook-ASUS-X515MA-BR623X-Celeron-LED-backlit/dp/B09NRVXR4J,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
614,notebook compaq presario 454 intel core i5 8gb 240gb ssd 141 led webcam hd linux debian 10  cinza,7896904682618,https://www.amazon.com.br/Notebook-Compaq-Presario-454-Webcam/dp/B09W5X52BB,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
618,notebook asus x515jaej592t intel i51035g18gbssd256156wind10cinza,7898573297568,https://www.americanas.com.br/produto/4935883531,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
627,notebook samsung book i3 8gb 256gb ssd 156 windows 11 cinza chumbo,7892509120890,https://www.americanas.com.br/produto/4260915901,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
631,notebook samsung chromebook 116 intel celeron n4020 32gb emmc 4gb chrome os xe310xbakt3br,7892509118071,https://www.americanas.com.br/produto/4500446990,notebooks,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0011235955056179776
634,notebook intel core i31115g4 windows 10 ram 4gb 1tb tela 156 np550xdakv2br samsung,7892509120876,https://www.americanas.com.br/produto/4856318180,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
638,notebook lenovo ideapad 3i intel core i310110u 4gb ram 256gb ssd windows 10 156 82bss006br prata,195713897969,https://www.americanas.com.br/produto/4051071749,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
648,notebook lenovo yoga 7i 2 em 1 14 i71165g7 8gb 512gb ssd intel iris xe w11 fhd wva,196119344811,https://www.americanas.com.br/produto/4249953481,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
649,notebook positivo motion gray c4128e ssd 128gb ddr4 4gb,7896904680607,https://www.americanas.com.br/produto/3491382461,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0005617977528089888
651,notebook dell inspiron 15 3000 a0500um10p 156 fhd amd ryzen 5 8gb 256gb ssd linux preto,7899864941689,https://www.americanas.com.br/produto/4101717799,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
671,notebook positivo motion q4128c intel atom quadcore memoria ram 4gb windows 10 home tela de 141 led hd ssd 128g,7896904680591,https://www.americanas.com.br/produto/3161374214,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0005617977528089888
687,notebook acer aspire 3 amd ryzen 53500u 8gb 1tb windows 10 home 156  a31523gr24v,4710886065548,https://www.amazon.com.br/Notebook-Aspire-Ryzen-5-3500U-Windows/dp/B08PFYQG74,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
719,notebook gamer asus i5 8gb 256gb gtx 1650 4gb 156 w10 home,7898573297421,https://www.americanas.com.br/produto/4763418202,notebooks,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,154,0.006493506493506494,0.08651685393258426
736,notebook ultra windows 10 home processador intel pentium,7908414412774,https://www.americanas.com.br/produto/3219259498,notebooks,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,74,0.013513513513513514,0.04157303370786517
741,notebook dell alienware m15 r6 i1100m20p 156 fhd 11 ger intel core i7 16gb 1tb ssd rtx 3060 win 11,7899864941306,https://www.americanas.com.br/produto/4065706741,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
743,notebook asus x543nagq342t  celeron dual core  4 gb  500 gb  windows 10 home  cinza escuro,7898573297414,https://www.amazon.com.br/Notebook-Asus-X543NA-GQ342T-CELERON-Windows/dp/B08HVVDT5P,notebooks,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,140,0.007142857142857143,0.07865168539325842
756,notebook vaio fe14 intel core i3 linux 4gb 128gb ssd full hd  branco,7896904665208,https://www.americanas.com.br/produto/5022542880,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
771,notebook vaio fe14 intel core i3 linux 4gb 1tb full hd  cinza escuro,7896904698695,https://www.americanas.com.br/produto/5022542783,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,27,0.037037037037037035,0.015168539325842697
789,notebook ideapad 128 gb 4 gb com ssd lenovo,196119387894,https://www.americanas.com.br/produto/4831407055,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.007865168539325843
793,notebook 2 em 1 hp 435g8 amd ryzen 3 8gb 256gb ssd tela de 13 windows 11 home 5r5a6la,196337544185,https://www.americanas.com.br/produto/4982753975,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
796,notebook positivo motion c4500a intel celeron tela 14 polegadas hd 500gb 4gb ram com tecla netflix,7896904601978,https://www.americanas.com.br/produto/70664234,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
813,notebook samsung book intel core i31115g4 4gb 1tb w10 fhd 156 cinza chumbo np550xdakt1br,7892509117180,https://www.americanas.com.br/produto/3081357828,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
815,notebook positivo motion q464c intel atom z8350 4gb emmc 64gb w10 141  vermelho,7896904683547,https://www.americanas.com.br/produto/2831155071,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,26,0.038461538461538464,0.014606741573033709
816,notebook samsung galaxy book s 133 intel core i5 full hd led,7892509117500,https://www.americanas.com.br/produto/3024067728,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
824,notebook samsung book i5 8gb 512gb ssd 156 windows 11 cinza chumbo,7892509120791,https://www.americanas.com.br/produto/4261065769,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
830,notebook dell inspiron i15i1100m20pf 156 full hd 11 ger intel core i3 4gb 128gb ssd win 11 microsoft 365 preto,7899864943720,https://www.americanas.com.br/produto/4940334852,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
846,notebook lenovo ultrafino ideapad 3i intel core i510210u 8gb geforce mx330 2gb 256gb ssd linux 156  prata,196119983157,https://www.americanas.com.br/produto/4301590690,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
871,notebook gamer dell g15i1000m10p 156 fhd 10 geracao intel core i5 8gb 256gb ssd nvidia gtx 1650 windows 11,7899864941467,https://www.americanas.com.br/produto/4068733972,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
881,notebook lenovo v14 i51135g7 8gb 256gb ssd intel iris xe graphics win 10 pro 14 82nm0000br preto,195713827638,https://www.americanas.com.br/produto/3628118338,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
