indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
162,notebook acer aspire 5 a514 intel core i5 1035g1 memoria 8gb hd 1tb ssd 256gb tela 14 hd windows 10 home,4710886520726,https://www.americanas.com.br/produto/4284493491,notebooks,50.42199945449829,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0004967709885742673
169,notebook acer aspire 3 a31556330j ci3 4gb 256gb ssd 156 windows 10,4710886170556,https://www.amazon.com.br/Notebook-Acer-Aspire-A315-56-330J-256GB/dp/B08JCRVYM4,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.001987083954297069
217,notebook gamer rog zephyrus duo 15 gx550lxshf157t intel core i7 10875h  16 gb  512 gb ssd  windows 10 home  cinza,4718017888189,https://www.amazon.com.br/Notebook-ASUS-Zephyrus-GX550LXS-HF157T-Cinza/dp/B096WHJ77D,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
219,notebook samsung book i5 8gb 256gb ssd 156 windows 11h cinza chumbo,7892509120784,https://www.amazon.com.br/Notebook-Samsung-256GB-Windows-Chumbo/dp/B09N41J9K1,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
228,notebook positivo motion gold q4128cs intel atom quad core windows 10 home 141 dourado,7896904693744,https://www.amazon.com.br/Notebook-Positivo-Q4128c-S-Windows-Dourado/dp/B09MV3FBP6,notebooks,50.42199945449829,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
267,notebook positivo c4128ei celeron n3350 4gb ddr4 ssd 128gb tela 14 hd led windows 10 pro,7896904603378,https://www.americanas.com.br/produto/4206884753,notebooks,50.42199945449829,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0004967709885742673
282,notebook gamer acer an51544r54q ryzen 5 4600h 8gb m2 ssd 512gb geforce gtx 1650 4gb 156 fhd 144hz win 10 home,4710886591818,https://www.americanas.com.br/produto/4703305231,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
302,notebook positivo motion i 341tbi intel core i3 4gb ram hd 1tb tela 14 linux  3011873,7896904634457,https://www.americanas.com.br/produto/3386584440,notebooks,50.42199945449829,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
304,notebook motion c41tei celeron linux 04gb 01tb  positivo,7896904680683,https://www.americanas.com.br/produto/3249520028,notebooks,50.42199945449829,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
317,notebook samsung core i51135g7 8gb 256gb ssd tela full hd 156 windows 10 book np550xdakf2br,7892509117128,https://www.americanas.com.br/produto/4188309033,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
336,notebook acer aspire 3 celeron w10 home 4gb 256gb ssd 14 polegadas a31435c4cz,4710886653042,https://www.americanas.com.br/produto/4518981587,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
355,notebook samsung book pro 360 com s pen intel core i7 windows 10 home 512 gb ssd nvme 16 gb ram tela 133 placa de video intel iris x,7892509118477,https://www.americanas.com.br/produto/3581872746,notebooks,50.42199945449829,0,0,0,0,0,0.0,0,0,0.0,126,0.007936507936507936,0.06259314456035768
367,notebook gigabyte g5 156 i5 10th 16gb ssd512gb rtx3060 w10,4719331813826,https://www.americanas.com.br/produto/4958964158,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
384,notebook lenovo ultrafino ideapad s145 ryzen 5 8gb 256gb ssd windows 10 156 81v70008br prata,195042511352,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-ideapad-81V70008BR/dp/B094578DMW,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
391,notebook vaio fe15 intel core i7 linux 8gb 256gb ssd hd  prata,7896904665406,https://www.americanas.com.br/produto/4260197701,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
395,notebook asus vivobook pro 15 k3500pckj390w intel i7 11370h 16gb 512gb ssd rtx3050 w11 156 prata,7898573298459,https://www.americanas.com.br/produto/4672118693,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
396,notebook lenovo v14 i51135g7 8gb 256gb ssd intel iris xe graphics win 10 pro 14 82nm0000br preto,195713827638,https://www.americanas.com.br/produto/3628118338,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
397,notebook positivo motion q432b intel atom4gb32gb emmc14 wind10 home,7896904630657,https://www.americanas.com.br/produto/3947248957,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
409,notebook asus x515jabr2750 intel core i3 1005g1 4gb 256gb ssd linux 156 ledbacklit cinza,7898573298329,https://www.americanas.com.br/produto/4651630786,notebooks,50.42199945449829,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.006954793840039742
411,notebook gamer dell g15i1000m20p 156 fhd 10 geracao intel core i5 8gb 512gb ssd nvidia gtx 1650 windows 11,7899864941481,https://www.americanas.com.br/produto/4068946898,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
424,notebook gamer dell g15i1100m30p 156 fhd 11 geracao intel core i5 8gb 512gb ssd nvidia rtx 3050 windows 11,7899864941535,https://www.amazon.com.br/Notebook-Dell-G15-i1100-M30P-Gera%C3%A7%C3%A3o-Windows/dp/B09HP9MKCY,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
426,notebook lenovo ultrafino ideapad 3i i5 8gb 256gb ssd placa de video dedicada linux 156 82bss00400 prata,196119983157,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-Dedicada-82BSS00400/dp/B09PZG384J,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
435,notebook samsung chromebook 116 intel celeron n4020 32gb emmc 4gb chrome os xe310xbakt3br,7892509118071,https://www.americanas.com.br/produto/4500446990,notebooks,50.42199945449829,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
445,notebook positivo motion gray c4128e ssd 128gb ddr4 4gb,7896904680607,https://www.americanas.com.br/produto/3491382461,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
481,notebook dell inspiron i15i1100u25p 156 full hd 11 geracao intel core i3 4gb 256gb ssd linux,7899864943751,https://www.americanas.com.br/produto/4940334916,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
488,notebook 2 em 1 hp 435g8 amd ryzen 3 8gb 256gb ssd tela de 13 windows 11 home 5r5a6la,196337544185,https://www.americanas.com.br/produto/4982753975,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
500,notebook positivo motion q464c intel atom quadcore windows 10 home  vermelho,7896904683547,https://www.americanas.com.br/produto/3775147972,notebooks,50.42199945449829,0,0,0,1,2,0.2,1,3,0.06,4,0.25,0.001987083954297069
502,notebook samsung book 156 fhd intel celeron 6305 128gb ssd 4gb windows 10 pro  np550xdako7br,7892509119511,https://www.americanas.com.br/produto/4923529615,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
527,notebook acer a51453  tela 14 intel i3 1005g1 12gb ssd 128gb  hd 1tb windows 10 pro,8848357430376,https://www.americanas.com.br/produto/3654211405,notebooks,50.42199945449829,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.006954793840039742
535,notebook lenovo thinkpad t14 i51145g7 16gb 256gb ssd w11 pro 14 fhd 20w100bnbo preto,196378646305,https://www.americanas.com.br/produto/4866689128,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
555,notebook hp 256g8 processador core i5 8gb de memoria 256gb ssd tela de 156 windows 11,196337544178,https://www.americanas.com.br/produto/4691702764,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
572,notebook gamer acer nitro5 ryzen 5 512gb ssd gtx1650 endless,4710886591801,https://www.americanas.com.br/produto/4824961373,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
599,notebook positivo motion i34128b ssd 128gb ddr4 4gb,7896904684872,https://www.americanas.com.br/produto/5080096881,notebooks,50.42199945449829,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0009935419771485345
602,notebook lenovo ultrafino ideapad s145 ryzen 5 12gb 1tb linux 156 81v7s00000 prata,195713169028,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-ideapad-81V7S00000/dp/B08TPSMZYZ,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
615,notebook positivo motion c41te celeron 4gb 1tb 14 led windows 10,7896904680676,https://www.americanas.com.br/produto/3446487685,notebooks,50.42199945449829,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0004967709885742673
668,notebook dell inspiron i3501u25p 156 hd 10 geracao intel core i3 4gb 256gb ssd linux preto,7899864939297,https://www.amazon.com.br/Notebook-Dell-Inspiron-i3501-U25P-Gera%C3%A7%C3%A3o/dp/B08Y65D11D,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
671,notebook vaio fe14 intel core i5 windows 10 home 8gb 256gb ssd full hd branco,7896904649741,https://www.amazon.com.br/VAIO%C2%AE-FE14-CoreTM-Gera%C3%A7%C3%A3o-Windows/dp/B08MSB34HH,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
675,notebook ideapad gaming 3i intel core i710750h 8gb geforce gtx 1650 4gb 512gb ssd fhd w10 156 azul,195348729383,https://www.americanas.com.br/produto/3216929011,notebooks,50.42199945449829,0,0,0,0,0,0.0,1,1,0.02,35,0.02857142857142857,0.017386984600099353
695,notebook positivo motion i34128bi 14 hd intel core i36157u 128gb ssd 4gb linux cinza escuro,7896904683448,https://www.amazon.com.br/Notebook-Positivo-Motion-I34128BI-i3-6157U/dp/B09QXDP3SY,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
696,notebook acer a31534c6zs intel celeron n4000 4gb 1tb 156 linux,4710180698022,https://www.americanas.com.br/produto/1871867291,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
726,notebook samsung book s intel core i5 512gb ssd 8gb ram  tela 133 full hd touch screen  dourado earth gold,7892509117500,https://www.americanas.com.br/produto/3358296230,notebooks,50.42199945449829,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
731,notebook lenovo v14 i51135g7 8gb 256gb ssd linux 14 82nms00100 preto,196118204802,https://www.amazon.com.br/Notebook-Lenovo-i3-1115G4-256GB-82NMS00100/dp/B098KL83BR,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
732,notebook gamer dell g15i1000m10p 156 fhd 10 geracao intel core i5 8gb 256gb ssd nvidia gtx 1650 windows 11,7899864941467,https://www.americanas.com.br/produto/4068733972,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.004967709885742673
738,notebook lenovo v14 i51135g7 8gb 256gb ssd w11 pro mx 350 2gb 14 fhd 82nm0014br preto,196379304945,https://www.amazon.com.br/Notebook-Lenovo-V14-i5-1135G7-82NM0014BR/dp/B09VCTSZ64,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
746,notebook vaio fe14 14 fhd i510210u 1tb 8gb win10 home,7896904638196,https://www.americanas.com.br/produto/5099048257,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
755,notebook ultra 14 pentium 4gb 120gb ssd w10 ub320 preto,7908414412774,https://www.amazon.com.br/Notebook-Ultra-Pentium-120GB-UB320/dp/B0932LHR4Z,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
763,notebook positivo motion q4128c intel atom quadcore memoria ram 4gb windows 10 home tela de 141 led hd ssd 128g,7896904680591,https://www.americanas.com.br/produto/3161374214,notebooks,50.42199945449829,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.007451564828614009
772,notebook positivo motion red q232b intel atom quad core 2gb 32gb flash 14 windows 10 home flash vermelho,7896904630626,https://www.amazon.com.br/Notebook-Positivo-Motion-Q232B-Windows/dp/B07XS6SSXW,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.003477396920019871
799,notebook lenovo ideapad gaming 3i i510300h 8gb 256ssd gtx 1650 4gb 156 fhd wva w10 82cg0002br,195042730135,https://www.americanas.com.br/produto/3628122863,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0024838549428713363
832,notebook lenovo v14 i31115g4 8gb 256gb ssd w11 home 14 hd 82nm0010br preto,196379304907,https://www.americanas.com.br/produto/4601319076,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
845,notebook asus x515mabr623x intel celeron dual core n4020 4gb 128gb ssd w11 1560 ledbacklit cinza,7898573298145,https://www.amazon.com.br/Notebook-ASUS-X515MA-BR623X-Celeron-LED-backlit/dp/B09NRVXR4J,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
871,notebook gamer dell g15i1000u20p 156 fhd 10 geracao intel core i5 8gb 512gb ssd nvidia gtx 1650 linux,7899864941498,https://www.americanas.com.br/produto/4068960614,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
884,notebook i3 4gb hd 500gb tela full hd 156 wifi bluetooh webcam,7898571461626,https://www.americanas.com.br/produto/2203635575,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
885,notebook lenovo v14 i71165g7 8gb 256gb ssd geforce mx350 w11 home 14 fhd 82nm0016br preto,196379304860,https://www.americanas.com.br/produto/4801998894,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
888,notebook windows 10 home intel core i3 4gb 1tb ultra,7908414430211,https://www.americanas.com.br/produto/4830252151,notebooks,50.42199945449829,0,0,0,0,0,0.0,1,1,0.02,16,0.0625,0.007948335817188276
891,notebook acer aspire 5 i5 w10 pro 8gb 256ssd 156 a51555g53qd  prata,4710886261162,https://www.americanas.com.br/produto/3500470771,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
897,notebook acer aspire 5 a5155453vn core i5 10210u 8gb win10 preto,4710886643708,https://www.amazon.com.br/Notebook-Aspire-A515-54-53VN-10210U-Win10/dp/B09B1G4V3T,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
905,notebook dell inspiron i153501a25p intel core i31005g1 4gb 256gb ssd w10 156  preto,7899864938764,https://www.americanas.com.br/produto/2969521205,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
913,notebook asus zenbook core i5 24 ghz 8gb 256 gb ssd,7898573297636,https://www.americanas.com.br/produto/4530777191,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
914,notebook samsung galaxy book go sdragon 7c octacore 4gb 128gb ssd eufs windows 10,7892509118996,https://www.amazon.com.br/Notebook-Samsung-Sdragon-Octa-core-Windows/dp/B09H7GRR4D,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
923,notebook asus intel celeronn4020  4gb 128gb w11 pro 156 azul e510mabr701x,7898573298169,https://www.americanas.com.br/produto/4462615510,notebooks,50.42199945449829,0,0,0,0,0,0.0,1,1,0.02,29,0.034482758620689655,0.014406358668653751
944,notebook lenovo ideapad 3i ryzen 55500u 8gb 256gb ssd windows 11 home 156  prata,196119415894,https://www.americanas.com.br/produto/4887523426,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0009935419771485345
974,notebook dell inspiron i15i1100m25p 156 full hd 11 geracao intel core i3 4gb 256gb ssd windows 11 preto,7899864943744,https://www.americanas.com.br/produto/4940335020,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
985,notebook dell inspiron i15i1100u20p 156 full hd 11 geracao intel core i3 4gb 128gb ssd linux,7899864943713,https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-i1100-U20P-Gera%C3%A7%C3%A3o/dp/B0B1P538S5,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1022,notebook asus vivobook intel core i71165g7 8gb 256gb ssd w10 156 preto x513eaej1064t,7898573297797,https://www.americanas.com.br/produto/3280457899,notebooks,50.42199945449829,0,0,0,0,0,0.0,1,1,0.02,13,0.07692307692307693,0.006458022851465474
1034,notebook lenovo ultrafino ideapad 3 ryzen 7 5700u 8gb 256gb ssd windows 11 156 82mf0004br prata,196119536544,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-IdeaPad-82MF0004BR/dp/B09J7T51DR,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.001987083954297069
1051,notebook multilaser legacy cloud w10 home processador intel quadcore memoria 2gb 64gb tela 141 pol cinza multilaser  pc134,7908414411821,https://www.amazon.com.br/Notebook-Multilaser-Legacy-Cloud-Cinza/dp/B091Q7RZ3Y,notebooks,50.42199945449829,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0009935419771485345
1054,notebook lenovo ultrafino ideapad s145 intel core i31005g1 4gb ram 1tb hd windows 10 156 prata,195042557497,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-S145-i3-1005G1/dp/B08ST2G886,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1055,notebook asus x543nagq342t  celeron dual core  4 gb  500 gb  windows 10 home  cinza escuro,7898573297414,https://www.amazon.com.br/Notebook-Asus-X543NA-GQ342T-CELERON-Windows/dp/B08HVVDT5P,notebooks,50.42199945449829,0,0,0,0,0,0.0,0,0,0.0,146,0.00684931506849315,0.07252856433184302
1058,notebook 445g8 hp amd ryzen 7 16gb 256gb ssd windows 10 pro tela de 14 46u29la,196068126261,https://www.amazon.com.br/Notebook-445-g8-Ryzen-Windows-46u29la/dp/B09YMFPGP9,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
1066,notebook dell inspiron i15i1100m10p 156 full hd intel pentium gold 4gb 128gb ssd windows 11 preto,7899864943478,https://www.americanas.com.br/produto/4825089951,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1070,notebook compaq cq27 corei3 4gb ssd120gb win10,7898960921342,https://www.americanas.com.br/produto/2479874788,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1077,notebook multilaser legacy book pc250 celeron 4gb 64gb preto,7898149189457,https://www.americanas.com.br/produto/4184098806,notebooks,50.42199945449829,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1105,notebook positivo motion gold c41tei intel celeronn3350 4gb 1tb linux 141 dourado,7896904685527,https://www.americanas.com.br/produto/3549100172,notebooks,50.42199945449829,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
