,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
152,257,fogao brastemp 4 bocas cor inox com botoes removiveis e vidro panoramico  bfo4nar bivolt,7891129233621,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
155,261,fogao 4b esmaltec agata glass mesa vidro  0104002092,7899081743202,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003762227238525207
156,264,fogao atlas monaco top glass 4bocas,7897180505134,fogoes,75.81900024414062,0,0,0,1,3,0.3,1,9,0.18,4,0.25,0.0015048908954100827
157,265,fogao a gas picasso vitreo 6 q preto fosco gas glp,7899552142503,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
159,267,fogao 5 bocas a gas dako supreme timer glass acendimento automatico mesa de vidro titanium bivolt,7897180505271,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.0003762227238525207
160,269,fogao 5 bocas mueller fratello acendimento automatico,7908156900898,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
168,286,fogao atlas agile up glass 5 bocas preto  bivolt,7897180506322,fogoes,75.81900024414062,1,1,1,1,8,0.8,1,11,0.22,1,1.0,0.0003762227238525207
172,290,fogao a gas dako diplomata 5 bocas preto  bivolt,7897180508319,fogoes,75.81900024414062,1,1,1,1,6,0.6,1,9,0.18,1,1.0,0.0003762227238525207
174,295,fogao a gas 4 bocas itatiaia itaglass acendimento automatico inox bivolt,7892946398104,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
175,296,fogao 2b clarice indus imperador plus com forno  81010004 u,7898342100495,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
178,301,fogao mueller fratello vetro 5 bocas preto  bivolt,7908156900379,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,32,0.03125,0.012039127163280662
180,305,fogao a gas glp venax gaudi vetro vitreo 5 queimadores verde,7899552142015,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
182,310,fogao atlas 4 bocas preto com forno limpa facil coliseum plus  forno 50l,7897180505394,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003762227238525207
183,314,fogao 4 bocas fenix com mesa de vidro acendimento automatico glass,7898385060541,fogoes,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0015048908954100827
186,319,fogao 4 bocas automatico bivolt timer digital vitrum itatiaia preto,7892946336625,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,6,0.12,1,1.0,0.0003762227238525207
193,333,fogao de piso ares 4 bocas mesa inox realce,7899639700091,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
194,334,fogao itatiaia 5 bocas vitrum com timer digital inox bivolt,7892946336670,fogoes,75.81900024414062,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
195,335,fogao a gas 4 bocas cook front control suggar mesa vidro bivolt,7908312800291,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.0056433408577878106
197,338,forno eletrico fischer infinity embutir 50l preto 220v,7896513315266,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
199,341,fogao de piso itatiaia waves 4 bocas acendimento automatico,7892946310397,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,3,0.06,7,0.14285714285714285,0.0026335590669676447
200,342,fogao 4 bocas atlas new utop style mesa de inox bivolt,7897180507992,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
201,344,fogao 4 bocas itatiaia dream inox chama rapida bivolt,7892946310441,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
207,355,fogao 4 bocas a gas esmaltec esmeralda glass 4087 acendimento automatico inox bivolt,7899081743783,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
209,359,fogao vitrum itatiaia 5q inox tripla chama mesa vidro bivolt,7892946336656,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,19,0.05263157894736842,0.0071482317531978935
212,366,fogao 4 bocas mesa vidro cfo4vaeuna consul preto bvolt,7891129543201,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
213,368,fogao a gas gaudi 4 q branco gas glp,7898456262218,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
214,369,fogao dako supreme glass 5 bocas preto  bivolt,7897180504328,fogoes,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,5,0.2,0.0018811136192626034
221,384,fogao 4 bocas a gas mueller piacere vetro acendimento automatico branco bivolt,7908156901772,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003762227238525207
223,390,fogao a gas delplus vitreo 5 q verde gas glp,7899552141186,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
224,395,fogao 4 bocas mesa de inox forno easy clean trempe preto,7898385061432,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
225,397,fogao 4 bocas essencial automatico mesa de vidro bivolt itatiaia inox,7892946411780,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
226,398,fogao 6 bocas electrolux branco automatico com porta full glass e vidro interno removivel 76ub6,7909569000403,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
228,402,forno eletrico com espeto giratorio 60 litros bancada fogatti interior easy clean dourador ate 300c 220v,7800554770779,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
229,405,fogao mueller piacere 5 bocas com acendimento automatico branco  bivolt,7908156901741,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,4,0.08,18,0.05555555555555555,0.006772009029345372
232,410,fogao 4 bocas itatiaia dream chama rapida branco bivolt,7892946310427,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
242,438,fogao a gas delplus vitreo 5 q azul gas glp,7899552141124,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
243,439,fogao a gas gemini 2 q vetro branco gas glp,7899552101487,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,36,0.027777777777777776,0.013544018058690745
245,444,fogao 4 bocas bali esmaltec,7899081743394,fogoes,75.81900024414062,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
246,445,fogao 4 bocas itatiaia star branco bivolt,7892946329191,fogoes,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
247,447,fogao dream 5 bocas luz de forno itatiaia,7892946311196,fogoes,75.81900024414062,0,0,0,1,3,0.3,1,3,0.06,4,0.25,0.0015048908954100827
249,450,fogao a gas picasso vitreo 5 q branco gas glp,7899552141308,fogoes,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0007524454477050414
254,463,fogao agata glass 5 bocas preto acendimento automatico  esmaltec,7899081743325,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0007524454477050414
258,477,fogao a gas mini cook 2 q branco gas glp,7899552116016,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0003762227238525207
261,483,fogao 4 bocas itatiaia star preto bivolt,7892946333266,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
262,484,fogao a gas glp venax gaudi 5 bocas grafite,7899552146440,fogoes,75.81900024414062,0,0,0,1,3,0.3,1,3,0.06,3,0.3333333333333333,0.001128668171557562
264,487,fogao de piso 4 bocas a gas itatiaia dream com acendimento automatico preto bivolt,7892946311189,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,2,0.04,30,0.03333333333333333,0.011286681715575621
265,490,fogao a gas mini cook 2 q preto fosco gas glp,7899552116030,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
266,493,fogao a gas 5 bocas venax picasso branco bivolt,7898456267688,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.003386004514672686
267,496,fogao a gas 5 bocas atlas new fastcook acendimento automatico bivolt,7897180507589,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,5,0.1,1,1.0,0.0003762227238525207
268,499,fogao dream 5 bocas  branco,7892946310434,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
269,504,fogao a gas picasso 5 q preto fosco gas glp,7899552144873,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,33,0.030303030303030304,0.012415349887133182
278,524,fogao 1 boca guindani com queimador duplo 32cm inox 430,7898668796983,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
279,529,fogao de piso fischer 5 bocas tc gran chef com grill preto e inox  127 volts,7896513318229,fogoes,75.81900024414062,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
284,535,fogao de piso dako 4 bocas magister mesa de vidro acendimento automatico preto bivolt,7897180505431,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003762227238525207
286,541,fogao 5 bocas mueller decorato gourmet com mesa em inox escovado e grades em ferro fundido bivolt,7908156903196,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
287,543,fogao supreme glass acendimento automatico 4 bocas dako,7897180504304,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,2,0.04,9,0.1111111111111111,0.003386004514672686
288,547,fogao a gas portatil venax mini cook 2 bocas amarelo gmn200,7899552115996,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
291,554,cooktop a gas 5 bocas midea com mesa de vidro bivolt,7908198001881,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
299,579,fogao ares 4 bocas forno autolimpante 5926 preto  realce,7899639700831,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
301,582,fogao progas pmsd402,7898466541983,fogoes,75.81900024414062,0,0,0,0,0,0.0,0,0,0.0,80,0.0125,0.030097817908201655
303,585,fogao 4 bocas mueller moderatto preto fosco acendimento manual,7908156900805,fogoes,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
304,587,fogao brastemp 5 queimadores inox 220v,7891129264755,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
305,591,fogao agata 5 bocas acendimento automatico total forno limpa facil mesa inox brilhante  esmaltec,7899081732930,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0003762227238525207
308,604,fogao a gas delplus vitreo 5 q preto fosco gas glp,7899552141179,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
309,606,fogao a gas glp picasso 5 bocas venax grafite,7899552146419,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
311,618,fogao 5 bocas dako magister style com frente de vidro espelhado,7897180508081,fogoes,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
317,640,depurador de ar slim voltagem bivolt 60cm branco suggar,7896518513889,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
324,661,fogao 4 bocas automatico bivolt timer digital vitrum itatiaia branco,7892946336137,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
329,674,fogao de piso dako 4 bocas glass com mesa de vidro e mega chama preto  bivolt,7897180503000,fogoes,75.81900024414062,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
331,679,fogao 5 bocas atlas new utop style mesa de inox  bivolt,7897180508029,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
332,682,fogao cooktop fischer 2q eletrico mesa vitroceramica preto 220v,7896513310483,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
337,698,fogao eletrico profissional safira 2 bocas  220v  cotherm  2282,7896981222820,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
339,705,fogao 5b brastemp acend automatico  bfs5ncruna,7891129264373,fogoes,75.81900024414062,0,0,0,0,0,0.0,0,0,0.0,262,0.003816793893129771,0.09857035364936043
342,714,fogao 4 bocas mueller fratello branco acendimento automatico bivolt,7908156900867,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
348,726,fogao a gas gemini 2 q tampa de vidro bege gas glp,7898291101123,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
350,728,fogao cooktop fischer 1 boca tripla chama a gas mesa vidro preto,7896513310308,fogoes,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0007524454477050414
354,747,fogao de piso itatiaia dream 5 bocas com luz no forno bilvolt inox,7892946310458,fogoes,75.81900024414062,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.0003762227238525207
355,749,fogao piso 5 bocas com mesa de vidro turbo chamas brastemp preto bvolt,7891129517905,fogoes,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
357,756,fogao de piso consul 5 bocas branco com acendimento automatico e botoes removiveis  cfs5nab bivolt,7891129246225,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.0026335590669676447
359,763,fogao 5b mueller piacere acend automatico  601230003,7908156901673,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
364,778,fogao 5 bocas fenix com mesa de vidro acendimento automatico glass,7898385060565,fogoes,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0007524454477050414
366,783,fogao a gas de piso 6 bocas mesa em aco inox cfs6nab consul,7891129246607,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
367,785,fogao 1 boca guindani com queimador duplo inox 304 36cm,7894989291503,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
368,788,depurador fischer slim 60cm branco 127v,7896513309111,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
373,804,fogao 5 bocas mesa de inox sirius plus branco bivolt,7898385060497,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
377,809,fogao 5 bocas gran cheff mesa de vidro forno 110l fischer,7896513318243,fogoes,75.81900024414062,0,0,0,0,0,0.0,0,0,0.0,180,0.005555555555555556,0.06772009029345373
383,816,fogao 4 bocas moderatto mueller branco acendimento manual,7908156900775,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0003762227238525207
384,817,fogao a gas picasso 6 q grafite gas glp,7899552146426,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
388,829,fogao de alta pressao 1 boca a gas em inox escovado guindani,7898687636482,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
393,845,fogao atlas monaco top glass 5 bocas preto  bivolt,7897180505165,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,16,0.0625,0.006019563581640331
401,869,fogao glem matrix 5 bocas com forno eletrico 120 litros inox 90cm 220v  glmmqb612vi,8054383964451,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
