,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
129,168,smart tv samsung qled 4k 55 slim frame modo arte molduras costumizaveis e conexao unica  55ls03aa,7892509117548,tvs,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
136,177,smart tv oled 55 lg oled55a1psa 4k wifi bluetooth com 2 usb 3 hdmi 60hz,7893299916014,tvs,67.13160943984985,0,0,0,0,0,0.0,0,0,0.0,152,0.006578947368421052,0.05718585402558315
147,190,smart tv roku 4k uhd 58 tv ptv58g70rcbl 4k led  wifi 3 hdmi usb philco,7891356092336,tvs,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
150,195,tv semp smart led 32 polegadas wifi com comando de voz dolby digital plus,7899968300863,tvs,67.13160943984985,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
159,205,tela 43 polegadas full hd  conversor tv digital externo multilaser,7908414405295,tvs,67.13160943984985,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
172,224,smart tv philips android 50 4k 50pug740678 google assistant comando de voz dolby visionatmos vrrallm bluetooth,7898620271381,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
176,233,smart tv lg 32 hd 32lm627b wifi bluetooth hdr thinqai compativel com inteligencia artificial,7893299916557,tvs,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
183,243,smart tv lg 4k 43up751c0sf 43 wifi bluetooth  preta,7893299916892,tvs,67.13160943984985,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
184,245,smart tv philips android  55 4k 55pug740678 google assistant comando de voz dolby visionatmos vrrallm bluetooth,7898620271398,tvs,67.13160943984985,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
186,248,samsung smart tv 70 uhd 4k samsung 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in controle unico,7892509117944,tvs,67.13160943984985,0,0,0,0,0,0.0,1,2,0.04,34,0.029411764705882353,0.012791572610985704
190,253,smart tv philips android  65 4k 65pug740678  google assistant comando de voz dolby vision bluetooth 50,7898620271404,tvs,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
198,270,smart tv uhd 4k 55 wifi preto bivolt,7908414412934,tvs,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
199,271,samsung smart tv led 40 tizen fhd 40t5300 2020 com wifi hdr para brilho e contraste e plataforma tizen,7892509114301,tvs,67.13160943984985,0,0,0,1,3,0.3,1,3,0.06,2,0.5,0.0007524454477050414
201,276,smart tv neo qled 55 4k samsung 55qn85a mini led painel 120hz processador ia som em movimento tela sem limites design slim alexa built in,7892509116794,tvs,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,5,0.2,0.0018811136192626034
206,282,smart tv philco 32 led hd 2 hdmi 2 usb wifi dolby audio  32d10n5skh,7891356094613,tvs,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
209,288,tela 43 fhd com funcao smart e wifi integrado  tl027,7898149189310,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
215,302,smart tv samsung 70 qled 4k q65b 2022 design air slim processador quantum lite multitela,7892509122634,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
218,305,samsung smart tv led 43 full hd lh43betmlggxzd com wifi 2 hdmi 1 usb  preta,7892509114165,tvs,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0018811136192626034
220,308,smart tv 65 neo qled 4k samsung 65qn85a mini led painel 120hz processador ia som em movimento tela sem limites design slim alexa built in,7892509116800,tvs,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
221,311,smart tv lg 75 4k ultra hd led 75up8050 thinq ai wifi integrado,7893299915765,tvs,67.13160943984985,1,1,1,1,6,0.6,1,8,0.16,1,1.0,0.0003762227238525207
225,318,samsung smart tv 65 crystal uhd 4k 65au8000 painel dynamic crystal color design slim tela sem limites visual livre de cabos alexa built in controle unico,7892509117395,tvs,67.13160943984985,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
231,328,tv ptv24g50sn led bivolt,7891356081873,tvs,67.13160943984985,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
247,353,smart tv philco 50 ptv50g70sblsg ultra hd 4k tela infinita quadcore e app store,7899963902406,tvs,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
252,361,tv ptv40g70n5cblf led,7891356095962,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
266,379,smart tv 40 panasonic tc40js500b,7896067213452,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
280,400,smart tv roku 32 led hd philco ptv32g70rch wifi 2 hdmi 1 usb dolby audio,7891356100536,tvs,67.13160943984985,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.0003762227238525207
282,403,samsung smart tv 65 qled 8k 65q800t processador com ia borda infinita alexa built in som em movimento modo ambiente 30,7892509113649,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
283,408,smart tv semp roku led 50 rk8500 4k uhd hdr wifi dual band 4 hdmi 1 usb com controle por aplicativo,7899968301167,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
293,427,smart tv 32 hd led semp roku 32r5500 3 hdmi 1 usb wifi,7899968301143,tvs,67.13160943984985,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003762227238525207
295,429,smart tv 43 full hd multilaser tl024 wifi 3 hdmi 2 usb bivolt,7899838894799,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
297,433,smart tv 43 led semp roku r5500 fhd wifi dual band 3 hdmi 1 usb com controle por aplicativo,7899968301150,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
303,443,smart tv aoc 39 led hd roku hdmi usb wifi bivolt preta,7898620271503,tvs,67.13160943984985,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
305,448,smart tv philco 42 dled full hd ptv42g10n5skf preto bivolt,7891356094859,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
311,461,smart tv led 55 lg 55up7550psf 4k wifi com 1 usb 2 hdmi 60hz,7893299915949,tvs,67.13160943984985,0,0,0,0,0,0.0,0,0,0.0,89,0.011235955056179775,0.03348382242287434
318,474,samsung smart tv 65 crystal uhd 65tu7000 4k 2020 wifi borda infinita controle remoto unico visual livre de cabos bluetooth  processador crystal 4k,7892509113458,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
322,482,tela toshiba 43 pol 43v35kb dled fhd smart vidaa  tb008,7908414421127,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
324,488,smart tv tcl led 55 4k uhd wifi google android tv comando de voz 55p725,7899968301112,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
350,557,smart tv aoc roku led 32 32s519578 wifi 3 hdmi 1 usb com controle remoto com atalhos roku mobile miracast,7898620270964,tvs,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0007524454477050414
351,561,smart tv led 39 philco tv39g65n5ch hd com wifi 1 usb 1 hdmi midia cast controle com botao netflix 60hz,7891356095955,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
353,570,smart tv 55 crystal uhd samsung 4k 55au8000 painel dynamic crystal color design slim tela sem limites,7892509117456,tvs,67.13160943984985,0,0,0,0,0,0.0,1,1,0.02,25,0.04,0.009405568096313018
361,582,samsung smart tv 60 crystal uhd 4k 60au8000 painel dynamic crystal color design slim tela sem limites visual livre de cabos alexa built in controle unico,7892509117470,tvs,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
378,627,smarttv led hd 32 britania smart com netflix  bivolt,7891356102110,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
381,637,smart tv lg 55 4k uhd 55up751c,7893299916908,tvs,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
382,640,samsung tv smart 65 beahvggxzd,7892509118156,tvs,67.13160943984985,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.0003762227238525207
386,657,smart tv led 43 samsung 43t5300 full hd 2 hdmi 1 usb wifi hdr para brilho e contraste com plataforma tizen  preta,7892509113410,tvs,67.13160943984985,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
390,689,tela 39 polegadas hd multilaser  tl028,7908414405271,tvs,67.13160943984985,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.0003762227238525207
402,712,tela 39 pol hd sem conversor digital entradas hdmi  usb  av multilaser  tl033,7908414405448,tvs,67.13160943984985,0,0,0,0,0,0.0,1,2,0.04,15,0.06666666666666667,0.0056433408577878106
404,716,monitor tv led 27 brazilpc h270t hoe preto,7898571461404,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
407,721,samsung smart tv 75 uhd 4k processador crystal 4k tela sem limites visual livre de cabos alexa built in controle bivolt cinza titanium,7892509113403,tvs,67.13160943984985,0,0,0,0,0,0.0,0,0,0.0,429,0.002331002331002331,0.1613995485327314
414,736,smart tv oled 65 uhd 4k lg oled65gx wifi bluetooth hdr inteligencia artificial thinq ai hands free google assistente alexa smart magic,7893299913419,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
418,757,smart tv ptv39g60s led 39 polegadas processador quad core gpu triple core hdr conexao wifi com 2 entradas hdmi 1 usb philco,7891356089930,tvs,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0018811136192626034
425,784,smart tv 65 uhd 4k samsung 65au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in controle unico,7892509117937,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
427,796,smart tela toshiba qled 65 4k 65m550kb dot smart vidaa hdr  tb002,7908414412941,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
428,800,smart tv led 43 tcl 43p615 4k uhd hdr android com wifi e bluetooth integrados,7899968301068,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
431,807,monitor tv led 24 brazil pc h240t hoe preto,7898571461398,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
434,817,tela toshiba 32 pol 32v35kb dled hd smart vidaa  tb007,7908414421110,tvs,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
437,823,2021 smart tv lg 65 4k uhd 65up7550 wifi bluetooth hdr inteligencia artificial thinqai smart magic google alexa,7893299915956,tvs,67.13160943984985,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
445,862,tv led 39 philco hd com conversor digital 3 hdmi 1 usb som surround 60hz  preta,7899466429714,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
458,903,smart tv led 60 lg 60up7750 4k uhd wifi bluetooth hdr inteligencia artificial thinq smart magic google alexa,7893299915796,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
465,933,samsung smart tv 65 qled 4k the frame 2021 65ls03a design slim suporte de parede slim incluso unica conexao,7892509117418,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
467,937,tv 50 polegadas aoc led smart 4k wifi usb hdmi 50u6305,7898620271107,tvs,67.13160943984985,0,0,0,0,0,0.0,1,1,0.02,36,0.027777777777777776,0.013544018058690745
474,961,samsung smart tv 50 qled 4k 50q80a modo game processador ia som em movimento lite,7892509119566,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
475,963,32 smart tv panasonic led js500,7896067213445,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
494,1060,smart tv led 43 lg 43lm6370psb full hd wifi bluetooth 1 usb 2 hdmi thinq ai webos 60hz,7893299916632,tvs,67.13160943984985,0,0,0,1,1,0.1,1,4,0.08,6,0.16666666666666666,0.002257336343115124
499,1077,smart tv 82 samsung crystal uhd 82tu8000 4k wifi borda infinita alexa built in controle unico visual livre de cabo modo ambiente foto e processador crystal 4k,7892509113885,tvs,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0030097817908201654
520,1179,tv samsung 85 polegadas smart led 4k wifi com comando de voz e dolby digital plus,7892509117531,tvs,67.13160943984985,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
548,1311,smart tv neo qled 75 samsung mini led quantum uhd 4k ia hdr10  4hdmi,7892509116817,tvs,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.003386004514672686
556,1448,samsung smart tv 75 uhd 4k 75au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in controle unico,7892509117951,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
563,1574,smart tv philips android  ambilight 55 4k 55pug790678 google assistant comando de voz dolby visionatmos vrrallm,7898620271428,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
564,1582,smart tv philips android ambilight 65 4k 65pug790678 google assistant comando de voz dolby vision bluetooth 50,7898620271435,tvs,67.13160943984985,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
566,1599,smart tv samsung 55 led 4k uhd wifi bluetooth  bivolt  55tu7020,7892509115667,tvs,67.13160943984985,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
582,2232,smart tv led 65 lg 65up7750 4k uhd wifi bluetooth hdr inteligencia artificial thinq smart magic google alexa,7893299915819,tvs,67.13160943984985,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
