indice,titulo,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
150,Geladeira/Refrigerador Electrolux 382 litros TW42S Inox Top Freezer Com Dispenser de Água 110v,7909569244043,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
172,Refrigerador BRM45 375 Litros Frost Free 110W Brastemp,7891129252745,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
197,Geladeira / Refrigerador Consul Duplex 2 Portas Frost Free CRM43HK 386 Litros - Platinum,7891129240636,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
204,Geladeira Brastemp Frost Free Inverse BRE80AK 573 Litros com Smart Bar Inox - 110v,7891129236707,geladeiras,883.8416328430176,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
218,Refrigerador Philco Side By Side Eco Inverter 434L 127V,7891356086892,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,10,0.2,1,1.0,0.00012540757461750688
222,Geladeira Consul Cycle Defrost Duplex CRD37EB 334 litros com Freezer Supercapacidade Branca - 110V,7891129195448,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
223,Refrigerador LG Smart French Door com Instaview Door-In-Door e Hygiene Fresh GR-X228NM Preto Fosco – 525L 220V,8806098602636,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,7,0.14,1,1.0,0.00012540757461750688
239,Geladeira / Refrigerador 1 Porta Electrolux RFE39 - 322 Litros - Branco 110V,7896584060478,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
250,Geladeira Panasonic BB71GV Frost Free Inverter 480L,7896067227510,geladeiras,883.8416328430176,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
261,Frigobar 46 Litros Suggar FB461 Premium Inox,7896518510338,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
283,Refrigerador 397 Litros Consul 2 Portas Frost Free Inverse Cre44abana,7891129499737,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
289,Geladeira Panasonic Frost Free 425L NR-BB53GV3B Black Glass - 110v,7896067226643,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
293,Refrigerador Side by Side LG New Lancaster Instaview 601 litros 220v - GC-X247CSBV,8806098346189,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
298,Geladeira Brastemp BRM44HK Frost Free Duplex 375L com Compartimento Extrafrio Fresh Zone Inox - 110V,7891129252721,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
308,Refrigerador LG Side By Side New Lancaster GS65SDN Aço Escovado 601L 220V,6934585684468,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,14,0.28,1,1.0,0.00012540757461750688
309,Geladeira / Refrigerador Brastemp Duplex BRM44 Frost Free 375 Litros - Branco - 110V,7891129252707,geladeiras,883.8416328430176,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
326,Geladeira/Refrigerador Electrolux Duplex TF55 Top Freezer 431L Branca - 110V,7896584097856,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
358,Frigobar Retrô Midea Preto Onix 95 Litros 127V,7908198003045,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
360,Refrigerador Ngv 10 Branco,7899552101357,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
367,Refrigerador Philco Side By Side Eco Inverter 434l 127v,7891356094637,geladeiras,883.8416328430176,1,1,1,1,8,0.8,1,9,0.18,1,1.0,0.00012540757461750688
378,Refrigerador 1 Porta 261 Litros Consul CRA30FB,7891129186415,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
390,Frigobar 124 Litros Classe A MRC12B Midea,7908198000495,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
401,Refrigerador LG Side By Side New Lancaster GS65SDN Aço Escovado 601L 127V,6934585684475,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,13,0.26,1,1.0,0.00012540757461750688
416,Geladeira/Refrigerador Consul Duplex Frost Free 340 litros CRM39 Evox 110V,7891129514232,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
439,Refrigerador CRM50 hbhk 410L Frost Free Turbo Freezer Consul,7891129506022,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
441,Geladeira Panasonic Generation Frost Free 435L Aço Escovado,7896067226964,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
445,Frigobar RE80 79L Branco - Electrolux 110V,7896584035544,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
446,Geladeira/Refrigerador Samsung French Door RF22R7351SR Inox Look 501L Smart (Wi-Fi) com FlexZone,8806090389719,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
450,Refrigerador Electrolux TF42S 2 Portas 382 Litros Frost Free,7896584080056,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
454,Geladeira Panasonic Frost Free Aço Escovado 480L 110V NR-BB71PVFXA,7896067227480,geladeiras,883.8416328430176,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
462,Side By Side Philco PRF520DI – Geladeira e Freezer,7891356080067,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
464,Geladeira Panasonic Frost Free 483L NR-BT55PV2W Branca - 110v,7896067226926,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
469,Refrigerador Side By Side Samsung Convert de 03 Portas Frost Free com 602 Litros Inox Look - RS65R,8801643893545,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
485,Refrigerador Geladeira Electrolux Frost Free 2 Portas 310L Tf39 Branco 110V,7896584080063,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
489,"Geladeira/Refrigerador Panasonic 435 Litros NR-BT51PV3, Frost Free, 2 Portas, Econavi, Aço Escovado",7896067226971,geladeiras,883.8416328430176,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
504,Geladeira Consul Cycle Defrost Duplex 334 Litros CRD37EB,7891129195455,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
510,"Mini Geladeira AstroAI, Portátil - ac/dc, 4L (6 Latas), 12V, Azul",850289769477,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
519,Refrigerador Consul Frost Free 342 Litros Com Controle De Temperatura Crb39 Branco 220v,7891129185418,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
536,Geladeira/Refrigerador Consul 386 Litros 2 Portas Frost Free Classe A CRM43,7891129246720,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,7,0.14,1,1.0,0.00012540757461750688
541,Frigobar Midea 71 Litros Branco MRC08B – 220 Volts,7908198000167,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
546,Geladeira Brastemp BRO80AK Frost Free 540L com Ice Maker Side Inverse Inox - 110V,7891129219939,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
559,Refrigerador Electrolux 538L Multidoor DM85X,7896584072037,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
571,"Refrigerador French Door Samsung de 03 Portas Frost Free com 614 Litros, Soundbar, Smart Wi-Fi, Family Hub - RF27T5501SG",8806090402944,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
573,Geladeira Panasonic Frost Free NR-BT41PD1X 387L Aço Escovado - 220v,7896067227756,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
610,Refrigerador 598l Electrolux 2 Portas Frost Free Inverse Db84,7896584073553,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
621,Mini Geladeira 10L Branca 110V-12V Cabo Ac-Dc Tv015,7899838866574,geladeiras,883.8416328430176,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
624,Refrigerador Smart LG Side By Side 601 Litros Inox 220V GC-L247SLUV,8806098548989,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
632,Geladeira Continental TC41 Frost Free 370L,7909569003091,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
633,Geladeira/Refrigerador Samsung Duplex RT38K5A0KS9 Inox Look 385L com All-Around Cooling - Bivolt,8806090569678,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
656,Frigobar Philco 85l Porta De Vidro Pfg85pg 127v,7891356078057,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
659,Refrigerador MD-RS587FGA041 Side by Side 528L RS5871 Midea,7908198000839,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
660,Frigobar 93 Litros Inox Classe A 220V Midea MRC10B2-X,7908198000587,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
668,Frigobar Vintage Vermelho Philco 121 Litros 7 Temperaturas,7891356070969,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
680,Geladeira Brastemp Frost Free 478 Litros - BRM59 Inox 110v,7891129252011,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
682,Refrigerador Brastemp Inverse 419L 3 Portas Frost Free Preto 127V BRY59BE,7891129531451,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
735,Frigobar Midea MRC08B 71L Branco,7908198000150,geladeiras,883.8416328430176,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.00012540757461750688
736,Geladeira Brastemp Frost Free Side Inverse 540 litros cor Inox com Ice Maker - BRO80AK 220V,7891129220010,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
743,Geladeira Continetal Automática Frost Free 2 Portas TC56 472 Litros,7909569003022,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
772,Refrigerador Facilite 1 Porta 300L Branco Frost Free Consul 220V,7891129180574,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
775,"Geladeira/Refrigerador Panasonic 483 Litros NR-BT55PV2, Frost Free, 2 Portas, Econavi, Branco",7896067226933,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
782,Geladeira Brastemp Frost Free 400 litros - BRM54 Branco - 220v,7891129252837,geladeiras,883.8416328430176,0,0,0,0,0,0.0,0,0,0.0,166,0.006024096385542169,0.020817657386506146
803,Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 2 Portas Aço Escovado Frost Free 220V NR-BB53PV3XB,7896067226841,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
804,Geladeira/Refrigerador Continental TC56 Branca 472L - 110v,7909569003015,geladeiras,883.8416328430176,0,0,0,0,0,0.0,0,0,0.0,390,0.002564102564102564,0.04890895410082769
821,Refrigerador Philco 434 Litros 2 Portas Side By Side PRF533I,7891356086885,geladeiras,883.8416328430176,1,1,1,1,8,0.8,1,12,0.24,1,1.0,0.00012540757461750688
841,Geladeira Brastemp Frost Free Side Inverse 540 litros Vitreous - GRO80AB,7891129243514,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
843,Refrigerador Cuisinart Multi Door Arkton 518 Litros Cinza 220v 4093450001,7899100675002,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
845,"Refrigerador French Door 482l Midea 110v Inox Frost Free, Maxi Freezer, Inverter Quattro - Mdrf55",7908198000853,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,7,0.14,1,1.0,0.00012540757461750688
847,Geladeira Gorenje Ion Generation 2 Portas Inverse Inox 220V NRK6192UX,3838942107108,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
856,Refrigerador Philco 498 Litros 4 Portas Inox PRF510I – 127 Volts,7891356084034,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
863,Mini Geladeira 15 Litros preta Mini Cool,7898656530018,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
871,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Branca com Controle Interno de Temperatura - 220v,7891129506015,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
875,Refrigerador Esmaltec RCD34 Black 276L 2 Portas,7899081732084,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
892,Geladeira Frost Free Continental TC41S 370 L Duplex Platinum 110V,7909569245323,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
913,Refrigerador Electrolux 2 Portas Frost Free 371L Platinum 220V DFX41,7896584071979,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,8,0.16,1,1.0,0.00012540757461750688
950,Refrigerador Brastemp Ative Inverse Maxi BRE80 573 Litros Iluminação LED Branco 110,7891129206205,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
971,Geladeira/Refrigerador Electrolux Duplex IF55S Frost Free Inverter Top Freezer 431L Platinum - 110v,7896584098037,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
995,Refrigerador Panasonic NR-BB53GV3WAB 425L White Glass,7896067227145,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
1029,Geladeira Brastemp Frost Free 462 litros - BRM56 Branco - 110V,7891129250086,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,7,0.14,1,1.0,0.00012540757461750688
1043,Geladeira Consul Frost Free Duplex CRM56 450L Espaço Flex Inox com Painel Eletrônico Externo - 220v,7891129506114,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
1065,Refrigerador / Geladeira LG Bottom Freezer Universe Refresh 451L,8806098423927,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
1091,Refrigerador Smart LG 428 Litros Inverter French Door Hygiene Fresh e NATUREFresh Inox GC-L228FTL1 – 220 Volts,8806098548934,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
1117,Geladeira/Refrigerador Inverter Top Freezer 431L Branco (IF55) 127V,7896584098013,geladeiras,883.8416328430176,0,0,0,1,1,0.1,1,4,0.08,10,0.1,0.001254075746175069
1129,Refrigerador Ngv 10 Vermelho 12/24 V,7899552144378,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,9,0.18,1,1.0,0.00012540757461750688
1147,Refrigerador LG French Door 525 Litros Preto Fosco GR-X228NMS – 127 Volts,8806098602629,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
1212,Geladeira Top Freezer DW44S Com Dispenser de Água Platinum 400L,7896584097993,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1220,Geladeira Consul Frost Free Duplex CRE44AK Evox 397L - Consul,7891129499751,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
1246,Geladeira Duplex Inverter Frost Free com 425 Litros BB53 Panasonic,7896067226650,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1253,Geladeira/Refrigerador Frost Free Bottom Freezer Electrolux 598l Db84x Inox 110v,7896584073577,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
1262,Refrigerador Smart LG 601 Litros Side by Side com IceWater e System e LG ThinQ Inox GC-L247SLUV – 127 Volts,8806098548958,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
1314,Refrigerador Philco Inverter 489L Side By Side Inox Frost Free 127V PRF504I,7891356084591,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
1392,Geladeira Brastemp Frost Free 443 Litros - BRE57 Branco 110v,7891129252035,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
1414,Mini Geladeira 15 Litros branca Mini Cool,7898656530032,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
1450,Geladeira Panasonic Frost Free 425L NR-BB53PV3X Aço Escovado - 110v,7896067226834,geladeiras,883.8416328430176,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
1508,REFRIGERADOR NGV 10 AMARELO,7899552101388,geladeiras,883.8416328430176,1,1,1,1,6,0.6,1,8,0.16,1,1.0,0.00012540757461750688
1513,Geladeira Brastemp Frost Free 2 Portas BRM56 462L Inox - 110v,7891129251571,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
1516,Refrigerador Philco French Door Inverse 4 Portas 403L PRF411I Inverter,7891356083761,geladeiras,883.8416328430176,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.00012540757461750688
1640,Refrigerador Philco Inverter 489L Side By Side Inox Frost Free 220V PRF504I,7891356084607,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
1792,Geladeira Consul Frost Free Duplex 386 litros Branca com Prateleira Dobrável,7891129246737,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
1884,Geladeira/Refrigerador Samsung French Door RF23R6301SR Inox Look 530L Smart (Wi-Fi) com Food Showcase,8801643928377,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
1974,Frigobar Britânia BFG85PL 67 Litros,7891356084430,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
2031,Geladeira Midea 480 Litros MD-RT507FGA04 Frost Free Aço,7908198000709,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
2070,Frigobar Ngv 10 Preto Fosco,7898291103165,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00012540757461750688
2179,Refrigerador Ngv 10 Preto Fosco 12/24 V,7899552144385,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
2228,Geladeira Consul Frost Free Duplex 397 litros com Freezer Embaixo cor inox - CRE44AK 220V,7891129499768,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
2481,Frigobar 117 L Consul - Crc12 Cbbna,7891129224070,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
2489,Mini Geladeira 15 Litros cinza Mini Cool,7898656530025,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
2565,Geladeira Philco 467 Litros PRF505TI Frost Free Eco Inverter Inox,7891356090592,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
2576,Refrigerador Philco French Door 403l PRF411I Inverter 127V,7891356083754,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
2661,Geladeira Brastemp Inverse Frost Free 460 litros - BRE59 Branco 110v,7891129252110,geladeiras,883.8416328430176,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
2765,Frigobar Consul 80 Litros CRC08 110v,7891129224049,geladeiras,883.8416328430176,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
3136,Geladeira Midea Md-rt453fga042 425 Litros Frost Free Duplex Inox 220V,7908198000686,geladeiras,883.8416328430176,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
3176,Frigobar Midea 124L Branco MRC12 - 220v,7898626573854,geladeiras,883.8416328430176,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
4008,Refrigerador ngv 10 amarelo 12/24 V,7899552144361,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
4028,Geladeira/Refrigerador Electrolux Duplex DF44S Frost Free Top Freezer 402 litros Inox 220V,7896584097986,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4043,Geladeira Brastemp Frost Free 500 litros BRM57 Evox - 110v,7891129251915,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4137,Geladeira/Refrigerador Electrolux Duplex TF55S Top Freezer 431L Platinum - 110V,7896584097832,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4313,Geladeira/Refrigerador Electrolux Top Freezer Frot Fr TF56S,7896584097894,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
4354,Refrigerador Philco 434 Litros Side By Side Eco Inverter Inox PRF533ID – 220 Volts,7891356086915,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4365,Refrigerador Electrolux 1 Porta RE31 240 Litros Branco - 110v,7896584055900,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4389,Geladeira/Refrigerador Electrolux Frost Free Bottom Freezer DB44S 400 litros Inox - 220v,7909569362501,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4426,Refrigerador Consul CRM43 Frost Free 386L,7891129240612,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
4428,Geladeira Panasonic Frost Free NR-BT40BD1XA 387L  Aço Escovado - 220v,7896067226070,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
4449,Refrigerador Side By Side Philco PRF504ID 486L Eco Inverter,7891356089985,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
4451,Geladeira Panasonic Frost Free 483L NR-BT55PV2X Aço Escovado - 110v,7896067226940,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4497,"HOLPPO Mini geladeira Mini geladeira Skin Care20L Compact Mini geladeira - Ideal para quarto ou escritório Mamadeiras, latas, fluidos de beleza, hidratantes e cosméticos (cor: prata)",6939599516873,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4506,Refrigerador Consul 386L 2 Portas Frost Free Branco 220v,7891129240629,geladeiras,883.8416328430176,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
4558,Refrigerador Samsung 432 Litros 2 Portas Frost Free Inverter RL4353RBASL,8806090580413,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4620,Geladeira/Refrigerador Samsung Duplex RT46K6A4KS9 Inox Look 460L com All-Around Cooling - Bivolt,8806090569708,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
4646,Refrigerador Midea Side by Side 528L Preto Midea,7908198002420,geladeiras,883.8416328430176,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
