,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
91,121,notebook compaq presario 430 intel core i3 4gb 120gb ssd 141 led webcam hd windows 10 home  cinza,7896904685978,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
97,129,laptop acer swift 3 intel evo fino e leve 14 full hd intel core i71165g7 intel iris xe graphics 8gb lpddr4x 256gb nvme ssd wifi 6 leitor de impressao digital kb retroiluminado sf3145975qc,195133042956,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
108,141,notebook avell bon intel iris xe graphics 96  i7 1165g7 16gb 500gb ssd nvme windows 10 hsl  prata,618231150038,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
115,154,notebook acer aspire 5 a5155439e2 156 intel core i310110u  preto oferta,7890019802138,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
117,157,asus laptop para jogos rog zephyrus g14 ultra fino tela qhd de 14 polegadas 2560 x 1440 amd ryzen 9 5900hs nvidia geforce rtx 306016 gb de ram  ssd pcie de 1 tb windows 10acessorios,195553983570,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
122,163,notebook asus x515mabr623x intel celeron dual core n4020 4gb 128gb ssd w11 1560 ledbacklit cinza,7898573298145,notebooks,872.3433649539948,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
123,165,chromebook 311 mt818320ghz 409632 wnicb 116tft chrome os,195133064675,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
125,167,notebook samsung  i3 1115g4 8gb hd 1tb intel graphics xe full hd  np550xda,8848357434411,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
126,168,notebook ultra w11 home processador intel celeron n4020 memoria 4gb 120gb ssd tela 156 pol microsoft 365 personal com 1tb na nuvem prata  ub220,7908414438545,notebooks,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
127,169,ququtwo simples a5 capa mole notebook couro creative round magnetic metal ring lock notebook classico pu 192 paginas governadas da faculdade azul celeste,7440240795039,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
137,181,notebook gaming 3i core i5 8gb 256gbssd gtx1650 156 linux 82cgs00100,195892009962,notebooks,872.3433649539948,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
144,189,notebook multilaser ultra 14 fhd i35005u 4gb 1tb linux prata  ub422,7908414412828,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
146,194,notebook acer aspire 5 a514 intel core i5 1035g1 memoria 8gb hd 1tb ssd 256gb tela 14 hd windows 10 home,4710886520726,notebooks,872.3433649539948,1,1,1,1,7,0.7,1,11,0.22,1,1.0,0.00012540757461750688
159,210,notebook asus e410ma212 bncr intel celeron n4020 de 11ghz tela hd 14  4gb de ram  64gb emmc  star preto oferta,7890019801711,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
162,215,notebook positivo motion red q232b intel atom quad core 2gb 32gb flash 14 windows 10 home flash vermelho,7896904630626,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
167,220,notebook acer aspire nitro 5 an51554574q ci5 8gb 512gb ssd 156 endless os,4710180895773,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
174,229,chromebook acer 11 n7 c731tc2gt intel celeron n3060 4gm ram 116 32 gb emmc chrome os,4710180342550,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
179,235,notebook hp 256g8 core i3 4gb 128gb ssd tela de 15  4a8p7la,196068488000,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
184,243,placa principal para galaxy s6 smg920p versao dos eua placamae principal para samsung logic placa principal para samsung for mobile phone shopg920p,7025143313742,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
186,245,kit notebook dell inspiron i15i1100m40sc 156 full hd 11 geracao intel core i5 8gb 256gb ssd windows 11 com capa,7899864943560,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
187,246,notebook positivo motion intel celeron dualcore linux 14  cinza  c41tei,7896904680683,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,8,0.16,1,1.0,0.00012540757461750688
192,252,notebook asus vivobook pro 15 m3500qckj432w amd ryzen 7 5800h  16 gb  512 gb  windows 11 home  prata metalico,7898573298619,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
206,271,samsung chromebook intel dualcore google chrome os 4gb 32gb 116 hd led 118kg,7892509118071,notebooks,872.3433649539948,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
211,279,14e g2 3015ce 120ghz 14 4gb 32gb chrm,195890206196,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
213,284,notebook positivo motion gray c4128es intel celeron 4gb 128gb ssd 141 led webcam hd windows 10 home  cinza,7896904694000,notebooks,872.3433649539948,0,0,0,0,0,0.0,0,0,0.0,436,0.0022935779816513763,0.05467770253323301
218,291,notebook samsung flash f30 intel celeron 4gb 64gb ssd full hd 133 w10  cinza,7892509104814,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
236,318,notebook acer aspire 5 a515 intel core i510210u memoria 4gb ssd 256gb tela 156 full hd sistema linux,4710180850420,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
267,374,notebook gamer dell g15i1000u20p 156 fhd 10 geracao intel core i5 8gb 512gb ssd nvidia gtx 1650 linux,7899864941498,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
272,380,samsung electronics chromebook 4 modelo 2021 sem compartimento sd 116 intel uhd graphics 600 processador intel celeron n4020 4gb 32gb wifi  platinum titan xe310xbakc1us,887276537740,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
274,382,limitador de janela janela de batente limitador de janela de batente limitador de batente deslizante para janela para janela interna para janela externa,7427080869175,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
277,386,modulo de deteccao de valor ph sensor de aquisicao de liquidos ph014 pcb boa dissipacao de calor baixo consumo de energia duravel com 2 cortadores para solo para agua,7804035309618,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
279,390,notebook acer a31534c6zs intel celeron n4000 4gb 1tb 156 linux,4710180698022,notebooks,872.3433649539948,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
281,393,samsung notebook intel core i31115g4 4gb 1tb w11 156 np550xdakv2br  branco,7892509120876,notebooks,872.3433649539948,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
286,399,notebook positivo motion i 341tbi intel core i3 4gb ram hd 1tb tela 14 linux  3011873,7896904634457,notebooks,872.3433649539948,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
289,405,caneta de mergulho de pena caderno de couro retro caneta caneta elegante caixa de presente com garrafa de tinta para escritorio em casa para escola para estudantes para presente de natalpreto,7025143849746,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
290,406,notebook dell i153501  intel i7 1165g7 ram 16gb ssd 256gb  hd 1tb geforce mx330 windows 10,8848357429431,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
304,423,caderno de couro retro caixa de presente de papelaria elegante estilo classico retro para home office para escolabranco,9399456473270,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
307,426,notebook samsung book intel dualcore windows 10 home 500gb 4gb ram tela 156 full hd led branco,7892509117159,notebooks,872.3433649539948,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
311,433,kit notebook dell inspiron 156 i1101m60sb fhd 11ger intel core i7 16gb 512gb ssd nvidia geforce windows 11 mochila,7899864941979,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
331,465,hp zbook g8 workstation i71165g7 tela 15 fhd nvidia quadro t500 ssd 512gb nvme ram 16gb,7908078430718,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
332,466,notebook lenovo v15 i51135g7 8gb 256gb ssd windows 10 pro mx350 156 antirreflexo 82me0002br,195713441995,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
333,469,hp omen 16 gamer i711800h tela 16 fhd nvidia rtx 3060 ssd 2tb nvme ram 64gb,7908078432453,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
334,470,canetatinteiro de luxo caixa de presente de papelaria estilo classico retro canetatinteiro retro para home office para alunos na escola para presente de natalbranco,8254597649360,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
341,477,asus laptop zenbook pro duo 15 oled ux582 tela de toque oled 4k uhd de 156 intel core i911900h 32gb ram 1tb ssd geforce rtx 3060 screenpad plus windows 11 pro azul celestial ux582hmxh96t,195553388924,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
345,483,laptop hd de 156 polegadas para negocios e estudantes 6g64g wifi bluetooth 5 hdmi webcam win10 graficos integrados 1920x1080 4000mah suporta hddssdeu,7423963391900,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
349,491,pc gamer goldentec ggl com intel core i52400 31ghz 8gb ssd 256gb gtx1650 4gb,7899555644790,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
351,493,notebook samsung book intel celeron6305 4gb 500gb w10 fhd 156 cinza chumbo np550xdako1br,7892509117142,notebooks,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0006270378730875344
363,513,dell flagship latitude 3190 business 11 2 em 1 laptop 116 polegadas hd toucscreen intel 4core celeron n4120 4gb ram 64gb emmc wifi5 webcam office365 win10pro preto,679541310338,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
368,520,dell latitude 3520 laptop fhd de 156 sem toque  intel core i51135g7 8gb ddr4 ram 256gb ssd hd intel iris xe graphics windows pro  preto modelo mais recente,884116386643,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
373,529,notebook samsung book i3 4gb 256gb ssd 156 windows 11 cinza chumbo,7892509120883,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
392,566,notebook avell a52 liv  preto,736532020178,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
396,574,notebook dell inspiron i15i1100m20pf 156 full hd 11 ger intel core i3 4gb 128gb ssd win 11 microsoft 365 preto,7899864943720,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
401,584,notebook positivo motion c41te celeron 4gb 1tb hd windows 10 home  cinza,7896904680676,notebooks,872.3433649539948,1,1,1,1,4,0.4,1,8,0.16,1,1.0,0.00012540757461750688
409,600,laptop lenovo ideapad 3i 2022 tela sensivel ao toque full hd 1080p processador intel core i31115g4 de 11 geracao 8gb ddr4 ram 128gb pcie ssd hdmi webcam wifi 5 bluetooth windows 11 home amendoa,194778156127,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
410,603,laptop fhd de 156 polegadas 4 gb de ram 64 gb de armazenamento emmc full hd display n4020 processador computador com mouse carregador wifi bluetooth hdmi 4000mah suporte a bateria hdd ssdeu,7299237890376,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
413,608,notebook vaio fe14 intel core i5 10210u 8gb ddr4 ssd m2 256gb fhd  windows 10 home,7896904697605,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
418,618,notebook 15 lenovo b330 core i58250u 4gb 1tb win10 pro,192940371484,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
428,630,notebook lenovo v14 i31115g4 8gb 256gb ssd w11 home 14 hd 82nm0010br preto,196379304907,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
432,639,asus notebook vivobook x543magq1300w intel celeron dual core n4020 4gb 500gb w11 156 cinza escuro,7898573298534,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00012540757461750688
455,679,notebook lenovo ideapad 3i i3 4gb ram 1tb hd 156 windows 10,195477691438,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
497,751,kafuty1 laptop slim tela ips full hd de 156 polegadas processador j4115 18 ghz25 ghz para graficos intel hd600 ultra hd 8 gb ddr4 e 512 gb ssd windows 10 para trabalho aprendizagem e entretenimento eua,9301727448245,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
500,754,notebook dell latitude 7200 multitoque 2 em 1  tela sensivel ao toque fhd de 123 polegadas camera ir  19 ghz intel core i78665u quadcore  16 gb  ssd de 256 gb  win10 pro,5397184277225,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
513,786,adesivo de janela filme de janela de economia de energia de 16 pes x 98 pes para coberturas de controle de calor com bloqueio de uv para sala de estar e quarto,7025143739368,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
516,791,notebook ideapad gaming 3i i710750h 8gb ram 512gb ssd placa dedicada gtx 1650 4gb windows 10 156 full hd wva azul,195348729383,notebooks,872.3433649539948,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.0003762227238525207
522,809,domary laptop corei7 156in gtx1060 laptop para jogos 1920  1080 hd dual fans 8g ddr4 4000mah bateria rgb teclado retroiluminado,746687105422,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
539,838,lenovo notebook thinkbook 15 g3 acl 21a4002hus de 156 polegadas  full hd  1920 x 1080  amd ryzen 5 5500u hexacore 6 nucleos 210 ghz  8 gb ram  ssd de 256 gb  cinza mineral,195713917773,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
542,845,notebook dell inspiron i15i1100u10p 156 full hd intel pentium gold 4gb 128gb ssd linux preto,7899864943485,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
548,858,notebook 2 em 1 positivo duo c464d intel celeron dual core windows 11 home 11  cinza,7896904684162,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
553,870,notebook dell inspiron i15i1100m10p 156 full hd intel pentium gold 4gb 128gb ssd windows 11 preto,7899864943478,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
566,896,laptop empresarial de 156 polegadas laptop fhd cinza prateado 110240 v para uso diario,7354395834737,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
568,902,bloco de lixa manual disco de lixa portatil autoadesivo ergonomico para marcenaria para uso domestico para automoveis,7319627185971,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
580,925,notebook dell inspiron 15 i1101m50s 156 full hd 11 geracao intel core i7 8gb 512gb ssd nvidia geforce windows 11,7899864941955,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
582,930,notebook dell i153501  intel i7 1165g7 ram 8gb ssd 256gb  hd 1tb geforce mx330 windows 10,8848357431403,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
597,956,chromebook lenovo 100e gen 3 amd 3015c3 4gb 32gb emmc google chrome 116 antirreflexo 82j80001br,195890208008,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
600,965,notebook dell inspiron i153501a25p core i3,7899864938764,notebooks,872.3433649539948,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
610,987,notebook multilaser legacy cloud com w10 home processador intel quadcore memoria 2gb 64gb tela 141 pol hd vinho  pc135,7908414411838,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
622,1023,notebook 156 bs145 i31005g14gbhd500gbwin 10 pro  82hb0002br lenovo,195235644515,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
626,1031,lenovo 300e chromebook 2 geracao  116 cm  celeron n4020  4 gb ram  32 gb emmc  eua,195713974554,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
636,1054,notebook acer 156 fhd a51545r2a3 r55500u 8gb 512gb ssd w11 home,4710886825418,notebooks,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0003762227238525207
662,1098,notebook asus vivobook x513eaej3010 preto,7898573298404,notebooks,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0006270378730875344
665,1108,notebook thinkpad e14 ryzen 3 8gb 256gb ssd windows 11 pro 14 full hd 20yd000pbo preto,196119607060,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
671,1125,notebook lenovo ultrafino ideapad s145 ryzen 5 12gb 1tb linux 156 81v7s00000 prata,195713169028,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
680,1139,notebook lenovo yoga 7i 2 em 1 14 i71165g7 8gb 512gb ssd intel iris xe w11 fhd wva,196119344811,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
686,1150,volante modificacao do volante volante de fibra de carbono apto para 911 todos 997 20102012 apto 911 todos 991 20122016,9399412521120,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
687,1151,notebook positivo motion q464co intel atom quad core windows 10 home 141  dourado  inclui microsoft 365,7896904684490,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
689,1153,toughbook panasonic toughpad fzg1 intel core i55300u 230ghz 101 wuxga gloved multi touch  digitalizador lcd win 10 pro ssd de 256 gb bateria de longa duracao porta lan renovada,649661639244,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
700,1180,acer chromebook 317 cb3171h cb3171hc41x 173 chromebook  full hd  1920 x 1080  intel celeron n5100 quadcore 4 core 110 ghz  4 gb de ram  32 gb de memoria  prata brilhante,195133132251,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
702,1188,tomshin laptop corei7 156in gtx1060 laptop para jogos 1920  1080 hd dual fans 8g ddr4 4000mah bateria rgb teclado retroiluminado,750724073254,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
707,1202,dell inspiron 156 polegadas hd display laptop pc processador intel core i37130u 27 ghz 8gb ddr4 ssd 128gb altofalantes estereo wifi bluetooth maxxaudio hdmi sem dvd intel hd graphics 620 windows 10,795962338017,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
710,1214,asus zephyrus g14 laptop gamer rtx 3060 ryzen9 5900hs tela 14 ssd 1tb nvme ram 16gb,7908078429910,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
721,1252,games for windows live,9785511029160,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
730,1273,notebook gamer 8gb 1tb  256ssd r5 3550h an51543r9k7 acer,6250005943770,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
735,1282,notebook samsung book i5 8gb 512gb ssd 156 windows 11 cinza chumbo,7892509120791,notebooks,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
744,1299,mais recente hp envy x360 2 em 1 156 fhd touchscreen laptop amd 4 geracao 8core ryzen 7 4700u beat i78550u 16gb ram 1tb pcie ssd teclado retroiluminado leitor de impressoes digitais windows 10,194721261854,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
748,1308,notebook lenovo yoga slim 9i 14 i71165g7 16gb 512gb ssd placa de video intel iris xe w11 fhd wva,196119536339,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
757,1332,ntb positivo motion gold q464c,7896904685183,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
759,1338,notebook hp 15ef1300wm amd ryzen 3 3250u4gb128gb ssd156 fhdw10 oferta,7890019803449,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
761,1341,notebook multilaser tela 14 quad core 64gb 4gb ram pc311,7908414410824,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
764,1346,notebook gamer dell g15i1100a30p 11 intel core i5 8gb 512gb ssd geforce rtx 3050 4gb tela fhd 156 windows 11  preto,7899864941504,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
765,1349,notebook compaq presario cq29 core i5  5257u  8gb ram  ssd 480gb  win 10 home  tela 156  preto  cq29,7898960921434,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
768,1356,ts e15 g2 ci5 16g 256g w10p,195348647731,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
770,1359,notebook intel celeron 4gb ram 128gb ssd ideapad 3i  igl tela 156 windows 10,195713167154,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,10,0.2,1,1.0,0.00012540757461750688
774,1375,computador notebook portatil 115 mm 133 polegadas ram 8 gb rom 128 gb 100240 v 16 9 laptop full hd display ultrafino 1920 x 1080 altofalantes material de metal leve eua,9305994604540,notebooks,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
777,1380,notebook lenovo ideapad 3i 156 hd celeron n4020 4gb 128gb ssd linux,196378008295,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
781,1387,notebook samsung book i7 8gb 256gb ssd intel iris xe 156 fhd led,7892509117173,notebooks,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
782,1390,notebook dell inspiron i13i1100m10s 133 full hd 11 geracao plataforma intel evo core i5 8gb 256gb ssd windows 11,7899864941368,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
788,1403,notebook compaq presario 420 intel pentiumn3700 4gb 120gb w10 141 cinza,7896904686005,notebooks,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
