indice,titulo,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
309,Refrigerador Philco 434 Litros 2 Portas Side By Side PRF533I,7891356086885,geladeiras,962.4305944442749,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
321,Refrigerador ngv 10 amarelo 12/24 V,7899552144361,geladeiras,962.4305944442749,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0007524454477050414
350,Geladeira Frost Free Electrolux 598 Litros Inverse Branca (DB84),7896584073560,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
354,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Branca com Controle Interno de Temperatura - 220v,7891129506015,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
356,Geladeira Consul CRB39AK Frost Free 1 Porta 342 Litros Evox,7891129245471,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
378,Refrigerador MD-RS587FGA041 Side by Side 528L RS5871 Midea,7908198000839,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
422,Geladeira French Door 525L com Instaview Door-in-door™ e Hygiene Fresh+™ - 110v,8806098602629,geladeiras,962.4305944442749,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.0003762227238525207
474,"HOLPPO Mini geladeira Cooler e Aquecedor - 10 L / Casa, Escritório, Carro, Dormitório ou Barco - Compacto e portátil",6939599516644,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
505,Refrigerador Midea French Door Inverter Quattro 482 Litros Inox MD-RF556 – 127 Volts,7908198000853,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
514,Geladeira/Refrigerador Samsung French Door RF23R6301SR Inox Look 530L Smart (Wi-Fi) com Food Showcase,8801643928377,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
516,Refrigerador Consul CRA30 261 Litros Degelo Seco Branco 220v,7891129186415,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
522,Mini geladeira 10L (110V/12V) cabo ac/dc branca - TV015,7899838866574,geladeiras,962.4305944442749,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.0003762227238525207
530,Geladeira/Refrigerador Brastemp Frost Free 375 Litros BRM45 - Branca - 110v,7891129252745,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
549,Refrigerador Invert Frost Free 483L Duplex Panasonic,7896067226926,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
567,Mini Geladeira 15 Litros Branca - 110-220V - Minicool,7898656530032,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
569,Geladeira Nr-bt41pd1wb 387L 2 Porta Frost Free Panasonic 220,7896067227756,geladeiras,962.4305944442749,0,0,0,1,2,0.2,1,2,0.04,5,0.2,0.0018811136192626034
597,Geladeira Consul Inverse CRE44AK 397 L Branco,7891129499737,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
607,"Mini Geladeira AstroAI, Portátil - ac/dc, 4L (6 Latas), 12V, Azul",850289769477,geladeiras,962.4305944442749,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
664,Refrigerador Consul CRM43H Frost Free Evox 386L,7891129240636,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
713,Refrigerador Brastemp Ative Inverse Maxi BRE80 573 Litros Iluminação LED Branco 110,7891129206205,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.003762227238525207
715,Geladeira Panasonic Frost Free 435L NR-BT50BD3X Aço Escovado - 220v,7896067227015,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
723,Refrigerador Electrolux 2 Portas 370 L Frost Free Dfx41 Inox 220v,7896584071979,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0015048908954100827
725,Refrigerador Ngv 10 Pto Fosco,7898291103165,geladeiras,962.4305944442749,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
727,Frigobar Philco 85 Litros Porta de Vidro Preto PFG85PG – 127 Volts,7891356078057,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
766,Refrigerador Philco 482 Litros French Door Inverse Inox PFR500I – 127 Volts,7891356080029,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
775,Refrigerador Frost Free Duplex 340litros CRM39AKANA Consul,7891129514232,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
794,Refrigerador Philco Side By Side PRF533I 220v,7891356086892,geladeiras,962.4305944442749,0,0,0,0,0,0.0,1,1,0.02,38,0.02631578947368421,0.014296463506395787
800,Geladeira Consul Cycle Defrost Duplex 334 Litros CRD37EB,7891129195455,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
808,Geladeira/Refrigerador Electrolux Frost Free DFX41 Inox 371L - 110v,7896584071962,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
811,Geladeira Samsung Evolution RT46 PowerVolt Inverter Duplex 460L Black Inox Look,8806090569692,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
835,Refrigerador Panasonic BT55 Top Freezer 2 Portas Frost Free 483 Litros Branco 220V NR-BT55PV2WB,7896067226933,geladeiras,962.4305944442749,0,0,0,1,3,0.3,1,3,0.06,2,0.5,0.0007524454477050414
850,Geladeira Brastemp Frost Free Inverse 460 litros Branca com Freeze Control Advanced - BRE59AB 110V,7891129252110,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
861,Geladeira Brastemp Frost Free 2 Portas BRM56 462L Inox - 110v,7891129251571,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
862,Refrigerador Smart LG 601 Litros Side by Side com IceWater e System e LG ThinQ Inox GC-L247SLUV – 127 Volts,8806098548958,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
902,Frigobar 79L Electrolux - Re80 110V,7896584035544,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
903,Geladeira Brastemp Gourmand Frost Free Side Inverse 540 litros Inox com Ice Maker - BRO81AR,7891129491717,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
966,Mini Geladeira 15 Litros Cinza ( 110 - 220 volts ) Minicool,7898656530025,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
975,"Geladeira/Refrigerador Panasonic 435 Litros NR-BT51PV3, Frost Free, 2 Portas, Econavi, Aço Escovado",7896067226971,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1034,Frigobar Midea 71 Litros Branco MRC08B1 110v 110v,7908198000150,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
1041,Geladeira Panasonic Generation Frost Free 435L Aço Escovado,7896067226964,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0015048908954100827
1105,Geladeira Top Freezer DW44S Com Dispenser de Água Platinum 400L,7896584097993,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1154,Refrigerador Cuisinart Multi Door Arkton 518 Litros Cinza 220v 4093450001,7899100675002,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1157,Refrigerador Continental Tc56s Frost Free Duplex 472 Litros,7909569245286,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1162,Geladeira Electrolux TF55 Frost Free Duplex 431 Litros Branca,7896584097856,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1169,Frigobar Consul 80 Litros CRC08 110v,7891129224049,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1182,Geladeira/Refrigerador French Door Electrolux 579l Dm84x Inox 220v,7896584073607,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1236,Refrigerador Duplex Frost Free Evox 478L Brastemp 127V,7891129252011,geladeiras,962.4305944442749,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
1246,Geladeira Frost Free Electrolux Top Freezer 382L com Dispenser de Água (TW42S) 127V,7909569244043,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1251,Refrigerador Electrolux 538L Multidoor DM85X,7896584072037,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1270,"Geladeira Consul Frost Free Duplex CRM56 450L Espaço Flex 
 Branca com Painel Eletrônico Externo - 110v",7891129506084,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1320,Geladeira/Refrigerador Frost Free 310 Litros Branco Electrolux (TF39) 127V,7896584080063,geladeiras,962.4305944442749,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0007524454477050414
1452,Geladeria/Refrigerador Consul Duplex CRE44 Frost Free com Freezer Embaixo 397 litros Evox - 220V,7891129499768,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
1936,Geladeira Panasonic Frost Free 425L NR-BB53GV3W White Glass - 220v,7896067227145,geladeiras,962.4305944442749,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
2140,Geladeira Midea 480 Litros MD-RT507FGA04 Frost Free Aço,7908198000709,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
2379,Frigobar 46 litros inox 127V Suggar,7896518510338,geladeiras,962.4305944442749,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
