indice,titulo,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
188,Geladeira / Refrigerador Consul Duplex 2 Portas Frost Free CRM43HK 386 Litros - Platinum,7891129240636,https://www.americanas.com.br/produto/124291903,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,3,0.06,5,0.2,0.001721763085399449
194,Geladeira Brastemp Frost Free Inverse BRE80AK 573 Litros com Smart Bar Inox - 110v,7891129236707,https://www.americanas.com.br/produto/124738331,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
207,Refrigerador Philco Side By Side Eco Inverter 434L 127V,7891356086892,https://www.americanas.com.br/produto/4750000712,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,31,0.03225806451612903,0.010674931129476584
210,Geladeira Consul Cycle Defrost Duplex CRD37EB 334 litros com Freezer Supercapacidade Branca - 110V,7891129195448,https://www.americanas.com.br/produto/110267814,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,1282,0.00078003120124805,0.4414600550964187
211,Refrigerador LG Smart French Door com Instaview Door-In-Door e Hygiene Fresh GR-X228NM Preto Fosco – 525L 220V,8806098602636,https://www.americanas.com.br/produto/5078896855,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
233,Geladeira Panasonic BB71GV Frost Free Inverter 480L,7896067227510,https://www.americanas.com.br/produto/1973090452,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
240,Frigobar 46 Litros Suggar FB461 Premium Inox,7896518510338,https://www.americanas.com.br/produto/120442831,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
260,Refrigerador 397 Litros Consul 2 Portas Frost Free Inverse Cre44abana,7891129499737,https://www.americanas.com.br/produto/4860918031,geladeiras,2751.383137702942,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0006887052341597796
265,Geladeira Panasonic Frost Free 425L NR-BB53GV3B Black Glass - 110v,7896067226643,https://www.americanas.com.br/produto/1847305133,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
268,Refrigerador Side by Side LG New Lancaster Instaview 601 litros 220v - GC-X247CSBV,8806098346189,https://www.americanas.com.br/produto/227203881,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
273,Geladeira Brastemp BRM44HK Frost Free Duplex 375L com Compartimento Extrafrio Fresh Zone Inox - 110V,7891129252721,https://www.americanas.com.br/produto/133605724,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
281,Refrigerador LG Side By Side New Lancaster GS65SDN Aço Escovado 601L 220V,6934585684468,https://www.americanas.com.br/produto/5078890154,geladeiras,2751.383137702942,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003443526170798898
282,Geladeira / Refrigerador Brastemp Duplex BRM44 Frost Free 375 Litros - Branco - 110V,7891129252707,https://www.americanas.com.br/produto/133257344,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
294,Geladeira/Refrigerador Electrolux Duplex TF55 Top Freezer 431L Branca - 110V,7896584097856,https://www.americanas.com.br/produto/1808805725,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0010330578512396695
326,Refrigerador Philco Side By Side Eco Inverter 434l 127v,7891356094637,https://www.americanas.com.br/produto/4279862871,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
345,Frigobar 124 Litros Classe A MRC12B Midea,7908198000495,https://www.americanas.com.br/produto/2945643128,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0010330578512396695
352,Refrigerador LG Side By Side New Lancaster GS65SDN Aço Escovado 601L 127V,6934585684475,https://www.americanas.com.br/produto/5078871455,geladeiras,2751.383137702942,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003443526170798898
363,Geladeira/Refrigerador Consul Duplex Frost Free 340 litros CRM39 Evox 110V,7891129514232,https://www.americanas.com.br/produto/134571811,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
380,Refrigerador CRM50 hbhk 410L Frost Free Turbo Freezer Consul,7891129506022,https://www.americanas.com.br/produto/4064177041,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
382,Geladeira Panasonic Generation Frost Free 435L Aço Escovado,7896067226964,https://www.americanas.com.br/produto/3326995394,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,448,0.002232142857142857,0.15426997245179064
385,Frigobar RE80 79L Branco - Electrolux 110V,7896584035544,https://www.americanas.com.br/produto/310181,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
386,Geladeira/Refrigerador Samsung French Door RF22R7351SR Inox Look 501L Smart (Wi-Fi) com FlexZone,8806090389719,https://www.americanas.com.br/produto/1733510008,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,123,0.008130081300813009,0.042355371900826444
389,Refrigerador Electrolux TF42S 2 Portas 382 Litros Frost Free,7896584080056,https://www.americanas.com.br/produto/3646428858,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,60,0.016666666666666666,0.02066115702479339
393,Geladeira Panasonic Frost Free Aço Escovado 480L 110V NR-BB71PVFXA,7896067227480,https://www.americanas.com.br/produto/4462264449,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,49,0.02040816326530612,0.0168732782369146
401,Geladeira Panasonic Frost Free 483L NR-BT55PV2W Branca - 110v,7896067226926,https://www.americanas.com.br/produto/2134975276,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
405,Refrigerador Side By Side Samsung Convert de 03 Portas Frost Free com 602 Litros Inox Look - RS65R,8801643893545,https://www.americanas.com.br/produto/2642675915,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
416,Refrigerador Geladeira Electrolux Frost Free 2 Portas 310L Tf39 Branco 110V,7896584080063,https://www.americanas.com.br/produto/4882326845,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,1649,0.0006064281382656155,0.5678374655647382
420,"Geladeira/Refrigerador Panasonic 435 Litros NR-BT51PV3, Frost Free, 2 Portas, Econavi, Aço Escovado",7896067226971,https://www.americanas.com.br/produto/48004110,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
433,"Mini Geladeira AstroAI, Portátil - ac/dc, 4L (6 Latas), 12V, Azul",850289769477,https://www.americanas.com.br/produto/2319754568,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
440,Refrigerador Consul Frost Free 342 Litros Com Controle De Temperatura Crb39 Branco 220v,7891129185418,https://www.americanas.com.br/produto/5200633161,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
449,Geladeira/Refrigerador Consul 386 Litros 2 Portas Frost Free Classe A CRM43,7891129246720,https://www.americanas.com.br/produto/4734543434,geladeiras,2751.383137702942,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0013774104683195593
455,Geladeira Brastemp BRO80AK Frost Free 540L com Ice Maker Side Inverse Inox - 110V,7891129219939,https://www.americanas.com.br/produto/117966044,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.003787878787878788
464,Refrigerador Electrolux 538L Multidoor DM85X,7896584072037,https://www.americanas.com.br/produto/3661452645,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,985,0.0010152284263959391,0.3391873278236915
471,"Refrigerador French Door Samsung de 03 Portas Frost Free com 614 Litros, Soundbar, Smart Wi-Fi, Family Hub - RF27T5501SG",8806090402944,https://www.americanas.com.br/produto/2563071101,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
473,Geladeira Panasonic Frost Free NR-BT41PD1X 387L Aço Escovado - 220v,7896067227756,https://www.americanas.com.br/produto/4704320310,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003443526170798898
500,Refrigerador 598l Electrolux 2 Portas Frost Free Inverse Db84,7896584073553,https://www.americanas.com.br/produto/3065836941,geladeiras,2751.383137702942,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0006887052341597796
507,Mini Geladeira 10L Branca 110V-12V Cabo Ac-Dc Tv015,7899838866574,https://www.americanas.com.br/produto/3268378451,geladeiras,2751.383137702942,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003443526170798898
509,Refrigerador Smart LG Side By Side 601 Litros Inox 220V GC-L247SLUV,8806098548989,https://www.americanas.com.br/produto/3927019938,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,260,0.0038461538461538464,0.08953168044077135
514,Geladeira Continental TC41 Frost Free 370L,7909569003091,https://www.americanas.com.br/produto/3354477800,geladeiras,2751.383137702942,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003443526170798898
515,Geladeira/Refrigerador Samsung Duplex RT38K5A0KS9 Inox Look 385L com All-Around Cooling - Bivolt,8806090569678,https://www.americanas.com.br/produto/2492540678,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,220,0.004545454545454545,0.07575757575757576
528,Frigobar Philco 85l Porta De Vidro Pfg85pg 127v,7891356078057,https://www.americanas.com.br/produto/4707065342,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
531,Refrigerador MD-RS587FGA041 Side by Side 528L RS5871 Midea,7908198000839,https://www.americanas.com.br/produto/4884349231,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,1094,0.0009140767824497258,0.37672176308539945
543,Geladeira Brastemp Frost Free 478 Litros - BRM59 Inox 110v,7891129252011,https://www.americanas.com.br/produto/132718874,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
544,Refrigerador Brastemp Inverse 419L 3 Portas Frost Free Preto 127V BRY59BE,7891129531451,https://www.americanas.com.br/produto/4725832293,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,293,0.0034129692832764505,0.10089531680440772
572,Frigobar Midea MRC08B 71L Branco,7908198000150,https://www.americanas.com.br/produto/4375152924,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.0048209366391184574
573,Geladeira Brastemp Frost Free Side Inverse 540 litros cor Inox com Ice Maker - BRO80AK 220V,7891129220010,https://www.amazon.com.br/Geladeira-Frost-Inverse-Portas-Platinum/dp/B076B9DHN4,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
578,Geladeira Continetal Automática Frost Free 2 Portas TC56 472 Litros,7909569003022,https://www.americanas.com.br/produto/2014200417,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
601,Geladeira Brastemp Frost Free 400 litros - BRM54 Branco - 220v,7891129252837,https://www.americanas.com.br/produto/132718727,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
614,Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 2 Portas Aço Escovado Frost Free 220V NR-BB53PV3XB,7896067226841,https://www.americanas.com.br/produto/5188870787,geladeiras,2751.383137702942,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0013774104683195593
615,Geladeira/Refrigerador Continental TC56 Branca 472L - 110v,7909569003015,https://www.americanas.com.br/produto/1661586686,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,17,0.058823529411764705,0.005853994490358127
626,Refrigerador Philco 434 Litros 2 Portas Side By Side PRF533I,7891356086885,https://www.americanas.com.br/produto/3365709135,geladeiras,2751.383137702942,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.0010330578512396695
638,Refrigerador Cuisinart Multi Door Arkton 518 Litros Cinza 220v 4093450001,7899100675002,https://www.americanas.com.br/produto/3467786887,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,696,0.0014367816091954023,0.2396694214876033
640,"Refrigerador French Door 482l Midea 110v Inox Frost Free, Maxi Freezer, Inverter Quattro - Mdrf55",7908198000853,https://www.americanas.com.br/produto/4500928569,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,22,0.045454545454545456,0.007575757575757576
642,Geladeira Gorenje Ion Generation 2 Portas Inverse Inox 220V NRK6192UX,3838942107108,https://www.americanas.com.br/produto/1649146451,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
647,Refrigerador Philco 498 Litros 4 Portas Inox PRF510I – 127 Volts,7891356084034,https://www.americanas.com.br/produto/5176160243,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
653,Mini Geladeira 15 Litros preta Mini Cool,7898656530018,https://www.americanas.com.br/produto/36649330,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
657,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Branca com Controle Interno de Temperatura - 220v,7891129506015,https://www.americanas.com.br/produto/3154707480,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,13,0.07692307692307693,0.004476584022038568
670,Geladeira Frost Free Continental TC41S 370 L Duplex Platinum 110V,7909569245323,https://www.amazon.com.br/Geladeira-Frost-Continental-Duplex-Platinum/dp/B08F2NHKMT,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,58,0.017241379310344827,0.01997245179063361
685,Refrigerador Electrolux 2 Portas Frost Free 371L Platinum 220V DFX41,7896584071979,https://www.americanas.com.br/produto/4885291553,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003443526170798898
706,Refrigerador Brastemp Ative Inverse Maxi BRE80 573 Litros Iluminação LED Branco 110,7891129206205,https://www.americanas.com.br/produto/111574111,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0010330578512396695
718,Geladeira/Refrigerador Electrolux Duplex IF55S Frost Free Inverter Top Freezer 431L Platinum - 110v,7896584098037,https://www.americanas.com.br/produto/1210745852,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0010330578512396695
725,Refrigerador Panasonic NR-BB53GV3WAB 425L White Glass,7896067227145,https://www.americanas.com.br/produto/2449594152,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
743,Geladeira Brastemp Frost Free 462 litros - BRM56 Branco - 110V,7891129250086,https://www.americanas.com.br/produto/132717302,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
750,Geladeira Consul Frost Free Duplex CRM56 450L Espaço Flex Inox com Painel Eletrônico Externo - 220v,7891129506114,https://www.americanas.com.br/produto/5198665517,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
758,Refrigerador / Geladeira LG Bottom Freezer Universe Refresh 451L,8806098423927,https://www.americanas.com.br/produto/5017788826,geladeiras,2751.383137702942,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003443526170798898
782,Geladeira/Refrigerador Inverter Top Freezer 431L Branco (IF55) 127V,7896584098013,https://www.amazon.com.br/Refrigerador-Inverter-IF55-431-litros/dp/B07QC8PZWD,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,22,0.045454545454545456,0.007575757575757576
787,Refrigerador Ngv 10 Vermelho 12/24 V,7899552144378,https://www.americanas.com.br/produto/2986958290,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
799,Refrigerador LG French Door 525 Litros Preto Fosco GR-X228NMS – 127 Volts,8806098602629,https://www.americanas.com.br/produto/4708431009,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
828,Geladeira Top Freezer DW44S Com Dispenser de Água Platinum 400L,7896584097993,https://www.americanas.com.br/produto/83562531,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
831,Geladeira Consul Frost Free Duplex CRE44AK Evox 397L - Consul,7891129499751,https://www.americanas.com.br/produto/5153891545,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003443526170798898
845,Geladeira Duplex Inverter Frost Free com 425 Litros BB53 Panasonic,7896067226650,https://www.americanas.com.br/produto/5010270338,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.001721763085399449
855,Refrigerador Smart LG 601 Litros Side by Side com IceWater e System e LG ThinQ Inox GC-L247SLUV – 127 Volts,8806098548958,https://www.americanas.com.br/produto/3927047867,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
878,Refrigerador Philco Inverter 489L Side By Side Inox Frost Free 127V PRF504I,7891356084591,https://www.americanas.com.br/produto/5113934889,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,1947,0.0005136106831022085,0.6704545454545454
917,Geladeira Brastemp Frost Free 443 Litros - BRE57 Branco 110v,7891129252035,https://www.americanas.com.br/produto/132532244,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
922,Mini Geladeira 15 Litros branca Mini Cool,7898656530032,https://www.americanas.com.br/produto/34032486,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
941,Geladeira Panasonic Frost Free 425L NR-BB53PV3X Aço Escovado - 110v,7896067226834,https://www.americanas.com.br/produto/1832445037,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,92,0.010869565217391304,0.03168044077134986
964,REFRIGERADOR NGV 10 AMARELO,7899552101388,https://www.americanas.com.br/produto/3116181931,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.001721763085399449
965,Geladeira Brastemp Frost Free 2 Portas BRM56 462L Inox - 110v,7891129251571,https://www.americanas.com.br/produto/132718911,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
966,Refrigerador Philco French Door Inverse 4 Portas 403L PRF411I Inverter,7891356083761,https://www.americanas.com.br/produto/1912297919,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,437,0.002288329519450801,0.15048209366391185
1073,Geladeira Consul Frost Free Duplex 386 litros Branca com Prateleira Dobrável,7891129246737,https://www.americanas.com.br/produto/5148393445,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,60,0.016666666666666666,0.02066115702479339
1097,Geladeira/Refrigerador Samsung French Door RF23R6301SR Inox Look 530L Smart (Wi-Fi) com Food Showcase,8801643928377,https://www.americanas.com.br/produto/1734947674,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1124,Frigobar Britânia BFG85PL 67 Litros,7891356084430,https://www.americanas.com.br/produto/1824083072,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1144,Geladeira Midea 480 Litros MD-RT507FGA04 Frost Free Aço,7908198000709,https://www.americanas.com.br/produto/5163412659,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,72,0.013888888888888888,0.024793388429752067
1157,Frigobar Ngv 10 Preto Fosco,7898291103165,https://www.americanas.com.br/produto/115147061,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1186,Refrigerador Ngv 10 Preto Fosco 12/24 V,7899552144385,https://www.americanas.com.br/produto/2986962539,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1196,Geladeira Consul Frost Free Duplex 397 litros com Freezer Embaixo cor inox - CRE44AK 220V,7891129499768,https://www.amazon.com.br/gp/offer-listing/B07THM2NYG,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
1273,Frigobar 117 L Consul - Crc12 Cbbna,7891129224070,https://www.americanas.com.br/produto/5142636400,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,22,0.045454545454545456,0.007575757575757576
1275,Mini Geladeira 15 Litros cinza Mini Cool,7898656530025,https://www.americanas.com.br/produto/32751118,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1296,Geladeira Philco 467 Litros PRF505TI Frost Free Eco Inverter Inox,7891356090592,https://www.americanas.com.br/produto/5163461063,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1299,Refrigerador Philco French Door 403l PRF411I Inverter 127V,7891356083754,https://www.americanas.com.br/produto/4019971528,geladeiras,2751.383137702942,0,0,0,0,0,0.0,1,1,0.02,36,0.027777777777777776,0.012396694214876033
1319,Geladeira Brastemp Inverse Frost Free 460 litros - BRE59 Branco 110v,7891129252110,https://www.americanas.com.br/produto/132532210,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1335,Frigobar Consul 80 Litros CRC08 110v,7891129224049,https://www.americanas.com.br/produto/2626489549,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,63,0.015873015873015872,0.02169421487603306
1415,Geladeira Midea Md-rt453fga042 425 Litros Frost Free Duplex Inox 220V,7908198000686,https://www.americanas.com.br/produto/3456342851,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,101,0.009900990099009901,0.03477961432506887
1426,Frigobar Midea 124L Branco MRC12 - 220v,7898626573854,https://www.americanas.com.br/produto/5021818995,geladeiras,2751.383137702942,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003443526170798898
1597,Refrigerador ngv 10 amarelo 12/24 V,7899552144361,https://www.americanas.com.br/produto/3652278577,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
1825,Geladeira Panasonic Frost Free 483L NR-BT55PV2X Aço Escovado - 110v,7896067226940,https://www.americanas.com.br/produto/2134990564,geladeiras,2751.383137702942,0,0,0,0,0,0.0,0,0,0.0,954,0.0010482180293501049,0.3285123966942149
2736,Geladeira Consul CRM56HB Frost Free Duplex 450 Litros Branca,7891129506084,https://www.americanas.com.br/produto/5080181322,geladeiras,2751.383137702942,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0027548209366391185
2804,Geladeira Brastemp Frost Free Duplex 462 litros Branca com Turbo Control - BRM56AB 220V,7891129250093,https://www.amazon.com.br/Geladeira-Brastemp-Duplex-litros-Control/dp/B07JVMW5J1,geladeiras,2751.383137702942,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
