indice,titulo,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
117,"MacBook Pro Apple 13,3"" Intel Core i5 (16GB 1TB) Prateado",190199520172,https://www.americanas.com.br/produto/1756005311,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
126,Notebook lenovo cel IDEAPAD3 4GB 128GB ssd 82BU 15IGL,196378008295,https://www.americanas.com.br/produto/4709448072,notebooks,1047.0477197170258,0,0,0,1,3,0.3,1,3,0.06,2,0.5,0.0009935419771485345
131,"Notebook Acer A315-56-569F, Intel Core i5, 4GB 256GB, 15.6, Endless Os, Grafite",4710886059059,https://www.americanas.com.br/produto/2643336771,notebooks,1047.0477197170258,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0004967709885742673
146,Notebook VAIO® FE15 Intel® Core™ i7 Windows 11 Home 8GB 256GB Full HD Cinza Escuro - Inclui Microsoft 365* IO® FE15 Intel® Core™ i7 Windows 11 Home 8GB 256GB Full HD Cinza Escuro,7896904698800,https://www.amazon.com.br/Notebook-Intel%C2%AE-CoreTM-Windows-Escuro/dp/B09M12HLYT,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
162,Notebook Acer Aspire 5 A514 Intel Core I5 1035G1 Memória 8gb Hd 1tb Ssd 256gb Tela 14'' HD Windows 10 Home,4710886520726,https://www.americanas.com.br/produto/4284493491,notebooks,1047.0477197170258,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0004967709885742673
169,Notebook Acer Aspire 3 A315-56-330J Ci3 4GB 256GB SSD 15.6 Windows 10,4710886170556,https://www.amazon.com.br/Notebook-Acer-Aspire-A315-56-330J-256GB/dp/B08JCRVYM4,notebooks,1047.0477197170258,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0009935419771485345
217,Notebook Gamer ROG Zephyrus Duo 15 GX550LXS-HF157T INTEL CORE I7 10875H / 16 GB / 512 GB SSD / Windows 10 Home / Cinza,4718017888189,https://www.amazon.com.br/Notebook-ASUS-Zephyrus-GX550LXS-HF157T-Cinza/dp/B096WHJ77D,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.001987083954297069
219,Notebook Samsung Book I5 8GB 256GB SSD 15.6 Windows 11H Cinza Chumbo,7892509120784,https://www.amazon.com.br/Notebook-Samsung-256GB-Windows-Chumbo/dp/B09N41J9K1,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
228,"Notebook Positivo Motion Gold Q4128c-S Intel® Atom® Quad Core Windows 10 Home 14,1' Dourado",7896904693744,https://www.amazon.com.br/Notebook-Positivo-Q4128c-S-Windows-Dourado/dp/B09MV3FBP6,notebooks,1047.0477197170258,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
267,Notebook Positivo C4128ei Celeron N3350 4gb Ddr4 Ssd 128gb Tela 14 Hd Led Windows 10 Pro,7896904603378,https://www.americanas.com.br/produto/4206884753,notebooks,1047.0477197170258,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0004967709885742673
282,"Notebook Gamer Acer AN515-44-R54Q, Ryzen 5 4600H, 8GB, M.2 ssd 512GB, Geforce gtx 1650 4GB, 15.6 fhd 144Hz, Win 10 Home",4710886591818,https://www.americanas.com.br/produto/4703305231,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
302,Notebook Positivo Motion I 341TBi Intel Core i3 4GB ram HD 1TB Tela 14'' Linux - 3011873,7896904634457,https://www.americanas.com.br/produto/3386584440,notebooks,1047.0477197170258,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0014903129657228018
304,Notebook Motion C41TEi Celeron Linux 04GB 01TB - Positivo,7896904680683,https://www.americanas.com.br/produto/3249520028,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0004967709885742673
317,Notebook Samsung Core i5-1135G7 8GB 256GB ssd Tela Full HD 15.6 Windows 10 Book NP550XDA-KF2BR,7892509117128,https://www.americanas.com.br/produto/4188309033,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
336,Notebook Acer Aspire 3 Celeron W10 Home 4GB 256GB ssd 14 Polegadas A314-35-C4CZ,4710886653042,https://www.americanas.com.br/produto/4518981587,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
355,"Notebook Samsung Book Pro 360 com S Pen, Intel Core i7, Windows 10 Home 512 gb ssd NVMe, 16 gb ram, Tela 13.3 Placa de Vídeo Intel Iris x,",7892509118477,https://www.americanas.com.br/produto/3581872746,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
367,"Notebook Gigabyte G5 15,6 I5 10Th 16Gb Ssd512Gb Rtx3060 W10",4719331813826,https://www.americanas.com.br/produto/4958964158,notebooks,1047.0477197170258,0,0,0,0,0,0.0,1,1,0.02,29,0.034482758620689655,0.014406358668653751
384,"Notebook Lenovo Ultrafino ideapad S145 Ryzen 5 8GB 256GB SSD Windows 10 15.6"" 81V70008BR Prata",195042511352,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-ideapad-81V70008BR/dp/B094578DMW,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
391,Notebook vaio FE15 Intel Core i7 Linux 8GB 256GB ssd HD - Prata,7896904665406,https://www.americanas.com.br/produto/4260197701,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
395,"Notebook asus Vivobook Pro 15 K3500PC-KJ390W Intel i7 11370H 16GB 512GB ssd RTX3050 W11 15,6 Prata",7898573298459,https://www.americanas.com.br/produto/4672118693,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
396,Notebook Lenovo V14 i5-1135G7 8GB 256GB ssd Intel Iris Xe Graphics Win 10 Pro 14 82NM0000BR Preto,195713827638,https://www.americanas.com.br/produto/3628118338,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
397,Notebook positivo motion Q432B intel ATOM/4GB/32GB EMMC/14/ WIND.10 home,7896904630657,https://www.americanas.com.br/produto/3947248957,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
409,"Notebook asus X515JA-BR2750 Intel Core i3 1005G1 4GB 256GB ssd Linux 15,6 LED-backlit Cinza",7898573298329,https://www.americanas.com.br/produto/4651630786,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0024838549428713363
411,Notebook Gamer Dell G15-i1000-M20P 15.6 fhd 10ª Geração Intel Core i5 8GB 512GB ssd nvidia gtx 1650 Windows 11,7899864941481,https://www.americanas.com.br/produto/4068946898,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
424,"Notebook Gamer Dell G15-i1100-M30P 15.6"" FHD 11ª Geração Intel Core i5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11",7899864941535,https://www.amazon.com.br/Notebook-Dell-G15-i1100-M30P-Gera%C3%A7%C3%A3o-Windows/dp/B09HP9MKCY,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
426,"Notebook Lenovo Ultrafino IdeaPad 3i i5 8GB 256GB SSD Placa de Vídeo Dedicada Linux 15.6"" 82BSS00400, Prata",196119983157,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-Dedicada-82BSS00400/dp/B09PZG384J,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0029806259314456036
435,Notebook Samsung Chromebook 11.6 Intel Celeron N4020 32GB eMMC 4GB Chrome os XE310XBA-KT3BR,7892509118071,https://www.americanas.com.br/produto/4500446990,notebooks,1047.0477197170258,0,0,0,1,2,0.2,1,2,0.04,6,0.16666666666666666,0.0029806259314456036
445,Notebook Positivo Motion Gray C4128E ssd 128GB DDR4 4GB,7896904680607,https://www.americanas.com.br/produto/3491382461,notebooks,1047.0477197170258,0,0,0,0,0,0.0,1,1,0.02,28,0.03571428571428571,0.013909587680079483
481,Notebook Dell Inspiron i15-i1100-U25P 15.6 Full HD 11ª Geração Intel Core i3 4GB 256GB ssd Linux,7899864943751,https://www.americanas.com.br/produto/4940334916,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
488,"Notebook 2 em 1 hp 435-G8, amd Ryzen 3, 8GB, 256GB ssd, Tela de 13, Windows 11 Home, 5R5A6LA",196337544185,https://www.americanas.com.br/produto/4982753975,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
500,Notebook Positivo Motion Q464C Intel Atom Quad-Core Windows 10 Home – Vermelho,7896904683547,https://www.americanas.com.br/produto/3775147972,notebooks,1047.0477197170258,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0004967709885742673
502,"Notebook Samsung Book 15,6 fhd Intel Celeron 6305 128GB ssd 4GB Windows 10 Pro - NP550XDA-KO7BR",7892509119511,https://www.americanas.com.br/produto/4923529615,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0029806259314456036
527,"Notebook Acer A514-53 - Tela 14, Intel i3 1005G1, 12GB, ssd 128GB + HD 1TB, Windows 10 Pro",8848357430376,https://www.americanas.com.br/produto/3654211405,notebooks,1047.0477197170258,0,0,0,0,0,0.0,1,1,0.02,32,0.03125,0.015896671634376552
535,Notebook Lenovo ThinkPad T14 i5-1145G7 16GB 256GB ssd W11 Pro 14 fhd 20W100BNBO Preto,196378646305,https://www.americanas.com.br/produto/4866689128,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
555,"Notebook hp 256-G8, Processador Core i5, 8GB de memoria, 256GB ssd, Tela de 15,6, Windows 11",196337544178,https://www.americanas.com.br/produto/4691702764,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
572,Notebook Gamer Acer Nitro5 Ryzen 5 512Gb Ssd Gtx1650 Endless,4710886591801,https://www.americanas.com.br/produto/4824961373,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
599,Notebook Positivo Motion I34128B Ssd 128Gb Ddr4 4Gb,7896904684872,https://www.americanas.com.br/produto/5080096881,notebooks,1047.0477197170258,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.001987083954297069
602,"Notebook Lenovo Ultrafino ideapad S145 Ryzen 5 12GB 1TB Linux 15.6"" 81V7S00000 Prata",195713169028,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-ideapad-81V7S00000/dp/B08TPSMZYZ,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.001987083954297069
615,Notebook Positivo Motion C41TE Celeron 4GB 1TB 14 LED Windows 10,7896904680676,https://www.americanas.com.br/produto/3446487685,notebooks,1047.0477197170258,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0004967709885742673
668,"Notebook Dell Inspiron i3501-U25P 15.6"" HD 10ª Geração Intel Core i3 4GB 256GB SSD Linux Preto",7899864939297,https://www.amazon.com.br/Notebook-Dell-Inspiron-i3501-U25P-Gera%C3%A7%C3%A3o/dp/B08Y65D11D,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
671,Notebook VAIO® FE14 Intel® Core™ i5 Windows 10 Home 8GB 256GB SSD Full HD- Branco,7896904649741,https://www.amazon.com.br/VAIO%C2%AE-FE14-CoreTM-Gera%C3%A7%C3%A3o-Windows/dp/B08MSB34HH,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
675,"Notebook Ideapad Gaming 3i Intel Core i7-10750H 8GB (Geforce GTX 1650 4GB) 512GB SSD FHD W10 15.6"" Azul",195348729383,https://www.americanas.com.br/produto/3216929011,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
695,Notebook Positivo Motion I34128BI 14 HD Intel Core i3-6157U 128GB SSD 4GB Linux Cinza Escuro,7896904683448,https://www.amazon.com.br/Notebook-Positivo-Motion-I34128BI-i3-6157U/dp/B09QXDP3SY,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
696,"Notebook Acer A315-34-C6ZS Intel Celeron N4000 4gb 1tb 15,6"" Linux",4710180698022,https://www.americanas.com.br/produto/1871867291,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.001987083954297069
726,"Notebook Samsung Book S Intel Core i5, 512GB SSD, 8GB RAM , Tela 13.3"" Full HD -Touch Screen - Dourado (Earth Gold)",7892509117500,https://www.americanas.com.br/produto/3358296230,notebooks,1047.0477197170258,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.001987083954297069
731,"Notebook Lenovo V14 i5-1135G7 8GB 256GB SSD Linux 14"" 82NMS00100 Preto",196118204802,https://www.amazon.com.br/Notebook-Lenovo-i3-1115G4-256GB-82NMS00100/dp/B098KL83BR,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
732,Notebook Gamer Dell G15-i1000-M10P 15.6 fhd 10ª Geração Intel Core i5 8GB 256GB ssd nvidia gtx 1650 Windows 11,7899864941467,https://www.americanas.com.br/produto/4068733972,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0029806259314456036
738,"Notebook Lenovo V14 i5-1135G7 8GB 256GB SSD W11 Pro MX 350 2GB 14"" FHD 82NM0014BR Preto",196379304945,https://www.amazon.com.br/Notebook-Lenovo-V14-i5-1135G7-82NM0014BR/dp/B09VCTSZ64,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
746,Notebook Vaio Fe14 14 Fhd I5-10210u 1tb 8gb Win10 Home,7896904638196,https://www.americanas.com.br/produto/5099048257,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
755,"Notebook Ultra 14"" Pentium 4GB 120GB SSD W10, UB320, Preto",7908414412774,https://www.amazon.com.br/Notebook-Ultra-Pentium-120GB-UB320/dp/B0932LHR4Z,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
763,"Notebook Positivo Motion Q4128C Intel Atom Quad-Core, Memória ram 4GB, Windows 10 Home, Tela de 14.1 Led hd, ssd 128G",7896904680591,https://www.americanas.com.br/produto/3161374214,notebooks,1047.0477197170258,0,0,0,0,0,0.0,1,1,0.02,30,0.03333333333333333,0.014903129657228018
772,Notebook Positivo Motion Red Q232B Intel® Atom® Quad- Core 2GB 32GB flash 14'' Windows 10 Home Flash Vermelho,7896904630626,https://www.amazon.com.br/Notebook-Positivo-Motion-Q232B-Windows/dp/B07XS6SSXW,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
799,Notebook Lenovo ideapad Gaming 3i i5-10300H 8GB 256SSD gtx 1650 4GB 15.6 fhd wva W10 82CG0002BR,195042730135,https://www.americanas.com.br/produto/3628122863,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0024838549428713363
832,Notebook Lenovo V14 i3-1115G4 8GB 256GB ssd W11 Home 14 HD 82NM0010BR Preto,196379304907,https://www.americanas.com.br/produto/4601319076,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
845,"Notebook ASUS X515MA-BR623X Intel Celeron Dual Core N4020 4GB 128GB SSD W11 15,60"" LED-backlit Cinza",7898573298145,https://www.amazon.com.br/Notebook-ASUS-X515MA-BR623X-Celeron-LED-backlit/dp/B09NRVXR4J,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0029806259314456036
871,Notebook Gamer Dell G15-i1000-U20P 15.6 fhd 10ª Geração Intel Core i5 8GB 512GB ssd nvidia gtx 1650 Linux,7899864941498,https://www.americanas.com.br/produto/4068960614,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.004470938897168405
884,Notebook i3 4GB HD 500GB Tela full HD 15.6 Wifi Bluetooh WebCam,7898571461626,https://www.americanas.com.br/produto/2203635575,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
885,Notebook Lenovo V14 i7-1165G7 8GB 256GB ssd Geforce MX350 W11 Home 14 fhd 82NM0016BR Preto,196379304860,https://www.americanas.com.br/produto/4801998894,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
888,Notebook Windows 10 Home Intel Core i3 4GB 1TB Ultra,7908414430211,https://www.americanas.com.br/produto/4830252151,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
891,Notebook Acer Aspire 5 i5 W10 Pro 8GB 256SSD 15.6 A515-55G-53QD - Prata,4710886261162,https://www.americanas.com.br/produto/3500470771,notebooks,1047.0477197170258,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.00546448087431694
897,"Notebook Acer Aspire 5 A515-54-53VN Core I5 –10210U 8GB Win10, preto",4710886643708,https://www.amazon.com.br/Notebook-Aspire-A515-54-53VN-10210U-Win10/dp/B09B1G4V3T,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.003477396920019871
905,"Notebook Dell Inspiron I15-3501-A25P Intel Core I3-1005G1 4GB 256GB SSD W10 15.6"" - Preto",7899864938764,https://www.americanas.com.br/produto/2969521205,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
913,"Notebook Asus Zenbook Core I5 2,4 Ghz 8Gb 256 Gb Ssd",7898573297636,https://www.americanas.com.br/produto/4530777191,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
914,Notebook Samsung Galaxy Book GO Sdragon 7c Octa-core 4GB 128GB SSD eUFS Windows 10,7892509118996,https://www.amazon.com.br/Notebook-Samsung-Sdragon-Octa-core-Windows/dp/B09H7GRR4D,notebooks,1047.0477197170258,0,0,0,0,0,0.0,1,1,0.02,30,0.03333333333333333,0.014903129657228018
923,"Notebook Asus Intel Celeron-N4020  4GB 128GB W11 Pro 15,6"" Azul E510MA-BR701X",7898573298169,https://www.americanas.com.br/produto/4462615510,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
944,Notebook lenovo ideapad 3I ryzen 5-5500U 8GB 256GB ssd windows 11 home 15.6 - prata,196119415894,https://www.americanas.com.br/produto/4887523426,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.001987083954297069
974,Notebook Dell Inspiron i15-i1100-M25P 15.6 Full HD 11ª Geração Intel Core i3 4GB 256GB ssd Windows 11 Preto,7899864943744,https://www.americanas.com.br/produto/4940335020,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
985,"Notebook Dell Inspiron i15-i1100-U20P 15.6"" Full HD 11ª Geração Intel Core i3 4GB 128GB SSD Linux",7899864943713,https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-i1100-U20P-Gera%C3%A7%C3%A3o/dp/B0B1P538S5,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
1022,"Notebook Asus Vivobook Intel Core i7-1165G7 8GB 256GB SSD W10 15,6"" Preto X513EA-EJ1064T",7898573297797,https://www.americanas.com.br/produto/3280457899,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
1034,"Notebook Lenovo Ultrafino IdeaPad 3 Ryzen 7 5700U 8GB 256GB SSD Windows 11 15.6"" 82MF0004BR Prata",196119536544,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-IdeaPad-82MF0004BR/dp/B09J7T51DR,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
1051,"Notebook Multilaser Legacy Cloud, W10 Home Processador Intel Quadcore Memoria 2GB 64GB Tela 14,1 Pol. Cinza Multilaser – PC134",7908414411821,https://www.amazon.com.br/Notebook-Multilaser-Legacy-Cloud-Cinza/dp/B091Q7RZ3Y,notebooks,1047.0477197170258,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0009935419771485345
1054,"Notebook Lenovo Ultrafino IdeaPad S145, Intel Core i3-1005G1, 4GB RAM, 1TB HD, Windows 10, 15.6"", Prata",195042557497,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-S145-i3-1005G1/dp/B08ST2G886,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1055,Notebook Asus X543NA-GQ342T - CELERON DUAL CORE / 4 GB / 500 GB / Windows 10 Home / Cinza Escuro,7898573297414,https://www.amazon.com.br/Notebook-Asus-X543NA-GQ342T-CELERON-Windows/dp/B08HVVDT5P,notebooks,1047.0477197170258,0,0,0,0,0,0.0,1,1,0.02,25,0.04,0.012419274714356682
1058,"Notebook 445-g8 Hp, Amd Ryzen 7, 16gb, 256gb Ssd, Windows 10 Pro, Tela de 14"", 46u29la",196068126261,https://www.amazon.com.br/Notebook-445-g8-Ryzen-Windows-46u29la/dp/B09YMFPGP9,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1066,Notebook Dell Inspiron i15-i1100-M10P 15.6 Full HD Intel Pentium Gold 4GB 128GB ssd Windows 11 Preto,7899864943478,https://www.americanas.com.br/produto/4825089951,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1070,Notebook compaq CQ-27 COREI3 4GB SSD120GB WIN10,7898960921342,https://www.americanas.com.br/produto/2479874788,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1077,Notebook Multilaser Legacy Book PC250 Celeron 4gb 64gb Preto,7898149189457,https://www.americanas.com.br/produto/4184098806,notebooks,1047.0477197170258,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
1105,"Notebook Positivo Motion Gold C41TEI Intel Celeron-N3350 4GB 1TB Linux 14,1'' Dourado",7896904685527,https://www.americanas.com.br/produto/3549100172,notebooks,1047.0477197170258,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0024838549428713363
