indice,titulo,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
69,Fogão a Gás GLP Picasso 5 Bocas Venax Grafite,7899552146419,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.00012540757461750688
71,Fogao A gas gemini 2 Q tampa de vidro bege gas glp,7898291101123,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
73,Fogão a Gás Del Plus Vítreo 5 Bc Preto GLP Venax,7899552141179,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,14,0.28,1,1.0,0.00012540757461750688
74,Fogão Waves 4 Bocas - Preto,7892946327388,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
75,Fogão Dako Supreme Glass 5 Bocas Preto - Bivolt,7897180504328,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
76,Fogão Atlas Mônaco Top Glass 4 Bocas Branco - Bivolt,7897180505127,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,25,0.5,1,1.0,0.00012540757461750688
79,Fogão de Piso 4 Bocas com Forno 50L Ares Glass a Gás - Realce - Preto,7899639786170,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
82,Fogão Brastemp BFS6N 6 Bocas com Botões Removíveis e Exclusivo Aro Protetor Branco - Bivolt,7891129264502,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,8,0.16,1,1.0,0.00012540757461750688
83,Fogão 5 bocas Mueller Piacere Vetro Inox com mesa de vidro e queimador central tripla chama Bivolt,7908156901727,fogoes,3121.8689093589783,1,1,1,1,1,0.1,1,11,0.22,1,1.0,0.00012540757461750688
87,Fogão De Piso Clarice Veritá A Gás 5 Bocas Automático Preto Bivolt,7898342106145,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
88,Fogao A gas picasso vitreo 4 Q branco gas glp,7899552140776,fogoes,3121.8689093589783,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
90,Fogão Itatiaia Essencial Mesa de Vidro - 4 Bocas - Preto,7892946411742,fogoes,3121.8689093589783,1,1,1,1,9,0.9,1,9,0.18,1,1.0,0.00012540757461750688
91,Fogao 5B mueller piacere acend. automatico - 60.1230.003,7908156901673,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
92,Fogão de Piso Atlas 5 Bocas Monaco Plus,7897180505349,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
98,Fogão Mueller Decorato Vetro 5 Bocas Automático Mesa de Vidro Tripla Chama,7908156903158,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
100,Fogão Ares 4 bocas Preto,7899639700831,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
101,Fogão Piacere 5 Bocas Vetro com tampo de Vidro Cor Preto Mueller,7908156901710,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.00012540757461750688
103,Fogão A Gás glp Venax Gaudi Vetrô Vítreo 4 Bocas Branco,7899552141544,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
107,"Fogão 4 Bocas Dako Diplomata, Acendimento Automático, Preto",7897180508302,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,21,0.42,1,1.0,0.00012540757461750688
109,Fogao Dako 4B Turbo Glass Preto DP4VTP PF0,7897180503024,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
110,Fogão 5 Bocas Mueller Piacere Branco com mesa em inox e queimador central ultra chama Bivolt,7908156901741,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,8,0.16,1,1.0,0.00012540757461750688
114,Fogão Gás Itatiaia Vitrum 5 Bocas Super Automático Bivolt Branco,7892946336120,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,30,0.6,1,1.0,0.00012540757461750688
118,Fogão 4 Bocas Mesa de Inox Sírius Plus com Acendimento Automático Braslar - Preto,7898385060763,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
121,Fogão 5 Bocas Atlas New u.top Acendimento Automático,7897180508012,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,14,0.28,1,1.0,0.00012540757461750688
123,Fogão Itatiaia Life 4 Bocas - Inox,7892946389102,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
124,Fogão 5 Bocas Realce Iris Glass Mesa De Vidro Preto Bivolt,7899639786057,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
125,Fogão 4 Bocas Clarice Delicato Plus Glass Preto - Bivolt,7898342104875,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
129,Fogão de Piso 5 Bocas Mesa de Vidro Esmaltec Agata Glass preto null,7899081743325,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,14,0.28,1,1.0,0.00012540757461750688
131,Fogao A gas maxi vitreo 6 Q branco gás glp,7899552142541,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
132,Fogao cooktop fischer 2 bocas A gas mesa vidro preto,7896513310292,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
135,Fogão 4 Bocas Braslar Sirius Plus Com Acendedor - 10010076,7898385060855,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
138,Fogão 4 Bocas Inox com Mesa Inox Atlas New Fastcook Bivolt,7897180507602,fogoes,3121.8689093589783,1,1,1,1,9,0.9,1,9,0.18,1,1.0,0.00012540757461750688
139,Fogão 4 Bocas a Gás Esmaltec Esmeralda Glass 4087 Acendimento Automático Inox Bivolt,7899081743783,fogoes,3121.8689093589783,1,1,1,1,9,0.9,1,9,0.18,1,1.0,0.00012540757461750688
142,Fogão Mueller 5 Bocas Decorato Gourmet Inox Bivolt,7908156903165,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
143,Fogão Vitrum 5 Bocas SuperAutomático Com Forno 100L Itatiaia,7892946336656,fogoes,3121.8689093589783,1,1,1,1,9,0.9,1,12,0.24,1,1.0,0.00012540757461750688
149,Fogão Itatiaia A Gás 5 Bocas Itaglass Acend. Automatico Inox Bivolt,7892946398128,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,14,0.28,1,1.0,0.00012540757461750688
153,Fogão 5 Bocas Mueller Fratello Acendimento Automático,7908156900898,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
155,Fogao A Gas Maxi Vitreo 4 Q Preto Fosco Gás Glp,7899552140912,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
160,Fogão 5 Bocas Supreme Glass Dako Branco Bvolt,7897180504311,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
161,Fogão 2 Bocas A Gás Pms-200 Progás Baixa Pressão,7898466541891,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
163,Fogão 4 Bocas Fratello Vetro Mueller Grafite,7908156900386,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,16,0.32,1,1.0,0.00012540757461750688
164,Fogão Mueller 5 Bocas Decorato Vetro Automático Mesa de Vidro Tripla Chama,7908156903233,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
167,Fogão à Gás 5 Bocas Automático Itatiaia Vitrum Preto Bivolt,7892946336618,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
175,Fogão de Piso Electrolux de 05 Bocas Silver - 76USQ,7909569000373,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
177,Fogao A gas picasso 5 Q branco gás glp,7898456267688,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,11,0.22,1,1.0,0.00012540757461750688
181,Fogão 5 Bocas com Mesa de Vidro Acendimento Preto Bivolt,7898385061562,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
183,Fogão Brastemp 5 Queimadores Inox 220v,7891129264755,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
184,Fogão Dako Supreme 5 bocas Branco,7897180504267,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
187,Fogao 4B Esmaltec Agata Glass Mesa Vidro - 0104002092,7899081743202,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
193,Fogão 6 Bocas Esmaltec Automático Caribe Br 6b Branco Bivolt,7899081743479,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
195,Fogão de Piso 5 Bocas Automático Mesa Inox Esmaltec Topázio branco null,7899081729497,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
196,Fogão Esmaltec 5 Bocas Jade Glass 0104002074 Branco,7899081743295,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
206,Fogão 5 Bocas Inox com Mesa Inox Atlas New Fastcook Bivolt,7897180507619,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,11,0.22,1,1.0,0.00012540757461750688
207,Fogão Dako Magister 5 Bocas Preto com Mesa de Vidro - Bivolt,7897180505448,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,26,0.52,1,1.0,0.00012540757461750688
212,Fogão Brastemp 4 Bocas BFO4NAB com Botões Removíveis com Vidro Panorâmico Branco - Bivolt,7891129233614,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.00012540757461750688
216,Fogão Waves 5 Bocas - Preto,7892946327395,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
217,"Fogão de Piso Dako 4 Bocas Magister, Mesa de Vidro, Acendimento Automático, Preto, Bivolt",7897180505431,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,15,0.3,1,1.0,0.00012540757461750688
221,Fogão Cook Top ultra chama 5 bocas - Chamalux,7897575153100,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
230,Fogão Consul Piso 5 Bocas Titanium Mesa de Vidro Bivolt CFS5VAT,7891129246645,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
232,Fogão Realce Iris Glass 5 Bocas Golden Rose Mesa Vidro Bivolt Preto,7899639798487,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
233,Fogao 4B continental c/acend - FC4CB,7909569002193,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
234,Fogão de Piso Continental FC5VP 5 Bocas Automático Preto com Mesa de Vidro Temperado - Bivolt,7909569244180,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
243,Fogão 4 Bocas Itatiaia Dream Chama Rápida Branco Bivolt,7892946310427,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
249,Fogao 5B esmaltec agata glass mesa vidro - 0104002093,7899081743233,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
253,Fogão Brastemp BFS5VCE 5 Bocas Mesa de Vidro Turbo Chama Preto - Bivolt,7891129517905,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
257,Fogão a Gás Venax Gemini 2 Queimadores Vetro Branco glp 7508,7899552101487,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
266,Fogão 5 Bocas Gran Cheff Mesa de Vidro Forno 110L Fischer,7896513318243,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,9,0.18,1,1.0,0.00012540757461750688
267,Fogão Consul CFO4VAR 4 Bocas com Trempe de Ferro Fundido e Mesa de Vidro Inox - Bivolt,7891129238466,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
268,Fogão 4 Bocas Atlas Mônaco Plus,7897180505318,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
270,Fogão de Piso Mesa de Vidro Front Control 5 Queimadores Branco Bivolt Suggar Branco Cestaplus,7890170734149,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
280,Fogão A Gás 5 Bocas Venax Gaudi Preto Fosco Bivolt,7899552144897,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
281,Fogao 4 bc caribe 4081 facelifte bco esmaltec,7899081743417,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
284,Fogão Esmaltec Esmeralda Glass 4 Bocas Preto com Forno Autolimpante e Acendimento Automático,7899081743776,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
285,Fogao A gas picasso 6 Q preto fosco gas glp,7899552145009,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
290,Fogao A Gas Gemini 2 Q Vetro Vermelho Gás Glp,7898456266117,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
295,"Fogão de Piso Itatiaia 5 Bocas Essencial, Mesa de Vidro, Acendimento Automático, Branco, Bivolt",7892946411759,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
296,Fogao A gas mini cook 2 Q branco gas glp,7899552116016,fogoes,3121.8689093589783,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
307,"Fogão Ágata Glass 4 Bocas, Preto, Acendimento automático - Esmaltec",7899081743219,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,17,0.34,1,1.0,0.00012540757461750688
311,Fogão A Gás glp Venax Gaudi Vetrô Vítreo 4 Bocas Preto,7899552141414,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
313,Fogão A Gás 4 Bocas Venax Picasso Branco Bivolt,7898291100065,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,14,0.28,1,1.0,0.00012540757461750688
316,Fogão de Piso Fischer 4Q Gran Cheff Gás,7896513318199,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.00012540757461750688
324,"Fogão de Piso Consul 5 Bocas CFS5VARUNA, Mesa de Vidro, Acendimento Automático, Inox, Bivolt",7891129249608,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
332,Fogão Elétrico Layr Topázio 2 Bocas 676,7896560901115,fogoes,3121.8689093589783,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
333,Fogão Brastemp 5 Bocas Cor Inox Com Mesa De Vidro E Turbo Chama - BFS5VCR,7891129264724,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
340,Fogao 5B Mueller Moderatto Sem Acend - 601230016,7908156900782,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,7,0.14,1,1.0,0.00012540757461750688
343,"Fogão Vitrum 4 Bocas Inox, Mesa de Vidro - Itatiaia",7892946336649,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
347,Fogão 5 Bocas Itatiaia Star Branco Bivolt,7892946404805,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
348,Fogão 5 bocas Mueller Fratello Grafite acendimento automático Bivolt,7908156900928,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
352,Fogão De Piso Gás 4 Bocas Bivolt Preto Fosco Gás Glp Bivolt,7899552140455,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
353,Fogão 5 Bocas Fenix com Mesa de Vidro Acendimento Automático Glass,7898385060565,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,12,0.24,1,1.0,0.00012540757461750688
354,Fogão Atlas 5 Bocas Preto Acendimento Automático Bivolt,7897180507480,fogoes,3121.8689093589783,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
361,Fogão 4 Bocas Itatiaia Star Preto Bivolt,7892946333266,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,15,0.3,1,1.0,0.00012540757461750688
364,Fogao 4b Mueller Moderatto S/acend - 601230018,7908156900805,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,18,0.36,1,1.0,0.00012540757461750688
368,Fogão Atlas 4 bocas preto com forno limpa fácil Coliseum Plus - Forno 50L,7897180505394,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
369,Fogão 5 Bocas Fratello Vetro Mueller Branco,7908156900416,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,25,0.5,1,1.0,0.00012540757461750688
370,Fogão 5 Bocas à Gás Mueller Piacere Vetro Tripla Chama Branco Bivolt,7908156901789,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,12,0.24,1,1.0,0.00012540757461750688
372,Fogão Jade Glass Esmaltec 4 Bocas com Acendimento Automático - Bivolt,7899081743271,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,10,0.2,1,1.0,0.00012540757461750688
377,Fogão 4 bocas Mueller Fratello Vetro Branco com Mesa de Vidro Bivolt,7908156900409,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
379,Fogão Cooktop Fischer 2Q Elétrico Mesa Vitrocerâmica - 220V Código: 7883-11654,7896513310483,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
387,Fogao A Gas Gemini 2 Q Vetro Preto Fosco Gás Glp,7898456264670,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
388,Fogão Atlas New u.top 5 Bocas Automático Mesa de Inox Tripla Chama,7897180508005,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
398,Fogão de Piso Itatiaia Dream 5 Bocas com Luz no Forno Bilvolt Inox,7892946310458,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,21,0.42,1,1.0,0.00012540757461750688
399,Fogão Mueller Fratello Vetro 5 Bocas Preto - Bivolt,7908156900379,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,22,0.44,1,1.0,0.00012540757461750688
400,Fogão Dako Supreme Glass 4 Bocas Preto - Bivolt,7897180504304,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,23,0.46,1,1.0,0.00012540757461750688
407,Fogao A Gas Delplus Vitreo 6 Q Branco Gás Glp,7899552142367,fogoes,3121.8689093589783,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
409,Fogão Itatiaia A Gás 5 Bocas Itaglass Acend Auto Pto Bivolt,7892946398111,fogoes,3121.8689093589783,1,1,1,1,4,0.4,1,9,0.18,1,1.0,0.00012540757461750688
410,Fogão Electrolux 5 Bocas 76LBU Branco Automático Com Ultra Chama E Painel Completo,7909569000267,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
412,Fogão A Gás glp Venax Gaudi 5 Bocas Grafite,7899552146440,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
414,Fogao A gas maxi vitreo 5 Q preto fosco gas glp,7899552141759,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
418,Fogão de Piso Fischer 5Q tc Gran Cheff Gás com Dourador,7896513318229,fogoes,3121.8689093589783,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
426,Fogão à Gás 4 Bocas Cook Front Control Suggar Mesa Vidro Bivolt,7908312800291,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
428,Fogão Atlas New Utop Mesa Inox 4 Bocas Branco/Preto Bivolt 300001217,7897180507978,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
431,Fogão Itatiaia 5 Bocas Vitrum com Timer Digital Inox Bivolt,7892946336670,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,15,0.3,1,1.0,0.00012540757461750688
435,Fogão 5 Bocas Fratello Branco com Queimador Ultra Chama,7908156900942,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
438,Fogao A Gas Da Vinci Vitreo 4 Q Branco Gas Glp,7899552140721,fogoes,3121.8689093589783,0,0,0,0,0,0.0,0,0,0.0,162,0.006172839506172839,0.020316027088036117
447,Fogão 4 Bocas Esmaltec Caribe Mesa Vidro 0104002330 Preto,7899081748764,fogoes,3121.8689093589783,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
456,Fogão 4Q Branco Com Mesa Inox Atlas New Fastcook Bivolt,7897180507565,fogoes,3121.8689093589783,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
