indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
719,geladeirarefrigerador philco side by side prf520di frost free 2 portas 520 litros inox,7891356080067,https://www.americanas.com.br/produto/1620824490,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0021551724137931034
745,mini geladeira 15 litros preta mini cool,7898656530018,https://www.americanas.com.br/produto/36649330,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0009578544061302681
752,geladeirarefrigerador consul 386 litros 2 portas frost free classe a crm43,7891129246720,https://www.americanas.com.br/produto/4734543434,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00023946360153256704
780,frigobar 79l electrolux  re80 110v,7896584035544,https://www.americanas.com.br/produto/4883384617,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
782,refrigerador philco french door 403l prf411i inverter 127v,7891356083754,https://www.americanas.com.br/produto/4019971528,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
804,refrigerador ngv 10 vermelho,7899552101401,https://www.americanas.com.br/produto/3193713997,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0011973180076628352
814,mini geladeira frigobar multilaser portatil 10l 11012v,7899838866574,https://www.americanas.com.br/produto/2285235574,geladeiras,176.6145007610321,0,0,0,1,3,0.3,1,4,0.08,3,0.3333333333333333,0.0007183908045977011
828,frigobar midea 71 litros branco mrc08b1 110v 110v,7908198000150,https://www.americanas.com.br/produto/2611763074,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.005028735632183908
870,frigobar 93 litros inox classe a 220v midea mrc10b2x,7908198000587,https://www.americanas.com.br/produto/4243108307,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
890,refrigerador consul 386l frost free  crm43 platinum 110v,7891129240636,https://www.americanas.com.br/produto/4897922501,geladeiras,176.6145007610321,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00023946360153256704
926,geladeira electrolux dfx41 frost free duplex 371 litros inox,7896584071962,https://www.americanas.com.br/produto/5079367613,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.0016762452107279694
931,geladeirarefrigerador panasonic 435 litros nrbt51pv3 frost free 2 portas econavi aco escovado,7896067226971,https://www.americanas.com.br/produto/48004110,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,40,0.025,0.009578544061302681
932,geladeirarefrigerador samsung duplex rt38k5a0ks9 inox look 385l com allaround cooling  bivolt,8806090569678,https://www.americanas.com.br/produto/2492540678,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0014367816091954023
934,refrigerador geladeira electrolux frost free 2 portas 310l tf39 branco 110v,7896584080063,https://www.americanas.com.br/produto/4882326845,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,16,0.0625,0.0038314176245210726
940,refrigerador panasonic 480 litros bb71 bottom freezer aco escovado 127v,7896067227480,https://www.americanas.com.br/produto/4190642724,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,25,0.04,0.0059865900383141765
994,refrigerador lg side by side new lancaster 601l door in door aco escovado 110v gs65sdn,6934585684475,https://www.amazon.com.br/Refrigerador-LG-Lancaster-Escovado-GS65SDN/dp/B07B5166WN,geladeiras,176.6145007610321,0,0,0,1,2,0.2,1,3,0.06,2,0.5,0.0004789272030651341
1001,geladeira lg smart french door instaview door in door 525 litros preta 110v grx228nmsm,8806098602629,https://www.americanas.com.br/produto/2015106537,geladeiras,176.6145007610321,0,0,0,1,3,0.3,1,3,0.06,4,0.25,0.0009578544061302681
1043,refrigerador brastemp ative inverse maxi bre80 573 litros iluminacao led branco 110,7891129206205,https://www.americanas.com.br/produto/111574111,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0014367816091954023
1100,refrigerador 528 litros 2 portas frost free side by side midea,7908198000839,https://www.americanas.com.br/produto/2487659586,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.0016762452107279694
1129,geladeira gorenje ion generation 2 portas inverse inox 220v nrk6192ux,3838942107108,https://www.americanas.com.br/produto/1649146451,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
1153,geladeira duplex inverter frost free com 425 litros bb53 panasonic,7896067226650,https://www.americanas.com.br/produto/5010270338,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,48,0.020833333333333332,0.011494252873563218
1164,refrigerador philco 403 litros inverter french door inverse inox prf411i  220 volts,7891356083761,https://www.americanas.com.br/produto/2517532481,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0004789272030651341
1200,geladeirarefrigerador inverter top freezer 431l platinum if55s 127v,7896584098037,https://www.amazon.com.br/Geladeira-Refrigerador-Electrolux-Inverter-Platinum/dp/B07QHDR9X1,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0004789272030651341
1206,refrigerador philco inverter 489l side by side inox frost free 220v prf504i,7891356084607,https://www.americanas.com.br/produto/2933866332,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0021551724137931034
1224,geladeira consul frost free 342 litros cor inox com gavetao hortifruti  crb39ak 110v,7891129245471,https://www.amazon.com.br/Geladeira-Consul-litros-Gavet%C3%A3o-Hortifruti/dp/B07FYR5P3M,geladeiras,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
1234,geladeira  refrigerador brastemp duplex brm44 frost free 375 litros  branco  110v,7891129252707,https://www.americanas.com.br/produto/133257344,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0007183908045977011
1307,refrigerador brastemp side by side inverse 540 l inox 110v,7891129219939,https://www.americanas.com.br/produto/4898686415,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,32,0.03125,0.007662835249042145
1327,frigobar midea 124 litros branco mrc12b2  220v,7898626573854,https://www.americanas.com.br/produto/4929732067,geladeiras,176.6145007610321,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00023946360153256704
1334,refrigerador smart lg 601 litros side by side com icewater e system e lg thinq inox gcl247sluv  127 volts,8806098548958,https://www.americanas.com.br/produto/3927047867,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
1337,geladeira midea mdrt453fga042 425 litros frost free duplex inox 220v,7908198000686,https://www.americanas.com.br/produto/3456342851,geladeiras,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,106,0.009433962264150943,0.025383141762452106
1349,geladeira brastemp frost free inverse 573 litros cor inox com smart bar  bre80ak 110v,7891129236707,https://www.amazon.com.br/Geladeira-Brastemp-Frost-Inverse-litros/dp/B07CJLD8G1,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,2,0.04,18,0.05555555555555555,0.004310344827586207
1375,refrigerador electrolux 538l multidoor dm85x,7896584072037,https://www.americanas.com.br/produto/3661452645,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.005028735632183908
1392,refrigerador brastemp frost free duplex 462 litros com turbo control branca brm56ab  127 volts,7891129250086,https://www.americanas.com.br/produto/2765640931,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00023946360153256704
1429,geladeira brastemp inverse frost free 460 litros  bre59 branco 110v,7891129252110,https://www.americanas.com.br/produto/132532210,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0004789272030651341
1499,refrigerador consul cra30 261 litros degelo seco branco 220v,7891129186415,https://www.americanas.com.br/produto/108770509,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
1540,refrigerador french door samsung de 03 portas frost free com 530 litros e twin cooling plus inox  rf23r6301sr,8801643928377,https://www.americanas.com.br/produto/3282011874,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,2,0.04,7,0.14285714285714285,0.0016762452107279694
1578,refrigerador brastemp 375l 2 portas evox frost free 127v,7891129252721,https://www.americanas.com.br/produto/5188880918,geladeiras,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,60,0.016666666666666666,0.014367816091954023
1657,refrigerador philco 498 litros 4 portas inox prf510i  127 volts,7891356084034,https://www.americanas.com.br/produto/5176160243,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0019157088122605363
1659,refrigerador facilite 1 porta 300l branco frost free consul 220v,7891129180574,https://www.americanas.com.br/produto/4722127396,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,13,0.07692307692307693,0.0031130268199233715
1742,refrigerador consul 386l frost free classe a crm43 platinum 220v,7891129240643,https://www.americanas.com.br/produto/4883003415,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
1769,refrigerador ngv 10 branco,7899552101357,https://www.americanas.com.br/produto/3193711545,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,12,0.08333333333333333,0.0028735632183908046
1785,refrigerador electrolux infinity 2 portas 553l frost free branco 220v df82,7896584072389,https://www.americanas.com.br/produto/4722127433,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0007183908045977011
1789,geladeirarefrigerador philco side by side prf504i inox 489l  220v,7891356084591,https://www.americanas.com.br/produto/1809493508,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0004789272030651341
1813,refrigerador midea top mount freezer 480l 127v,7908198000709,https://www.americanas.com.br/produto/2522755056,geladeiras,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,156,0.00641025641025641,0.03735632183908046
1871,geladeira consul inverse cre44ak 397 l branco,7891129499737,https://www.americanas.com.br/produto/4305751171,geladeiras,176.6145007610321,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0007183908045977011
1883,geladeira consul frost free duplex crm56 450l espaco flex inox com painel eletronico externo  220v,7891129506114,https://www.americanas.com.br/produto/5198665517,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0004789272030651341
2058,geladeirarefrigerador electrolux duplex tf55 top freezer 431l branca  110v,7896584097856,https://www.americanas.com.br/produto/1808805725,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.0023946360153256703
2182,frigobar britania bfg85pl 67 litros 127v,7891356084430,https://www.americanas.com.br/produto/4707063005,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
2187,frigobar ngv 10 preto fosco,7898291103165,https://www.americanas.com.br/produto/115147061,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0014367816091954023
2239,refrigerador ngv 10 preto fosco 1224 v,7899552144385,https://www.americanas.com.br/produto/2986962539,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
2269,frigobar retro 95l preto 110v midea mrv10p1,7908198003045,https://www.amazon.com.br/Frigobar-Retr%C3%B4-Preto-Midea-MRV10P1/dp/B09FVKJMSY,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0007183908045977011
2279,refrigerador 472 litros continental 2 portas frost free tc56,7909569003015,https://www.americanas.com.br/produto/1943546471,geladeiras,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,143,0.006993006993006993,0.034243295019157086
2520,geladeirarefrigerador samsung side by side rs65r5411m9 inox look 617l  127v,8801643893521,https://www.americanas.com.br/produto/2428078861,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,49,0.02040816326530612,0.011733716475095786
2658,refrigerador smart lg side by side 601 litros inox 220v gcl247sluv,8806098548989,https://www.americanas.com.br/produto/3927019938,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0011973180076628352
3126,mini geladeira 15 litros cinza mini cool,7898656530025,https://www.americanas.com.br/produto/32751118,geladeiras,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0009578544061302681
3162,geladeira panasonic frost free 425l a black glass  nrbb53gv3b,7896067226643,https://www.amazon.com.br/Refrigerador-Panasonic-Frost-Glass-NR-BB53GV3BA/dp/B07GWWZ4LQ,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
3305,refrigerador french door 482l midea 110v inox frost free maxi freezer inverter quattro  mdrf55,7908198000853,https://www.americanas.com.br/produto/4500928569,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
3584,refrigerador panasonic bb53pv3xb 425 l inox frost free,7896067226841,https://www.americanas.com.br/produto/2466188181,geladeiras,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,26,0.038461538461538464,0.006226053639846743
3898,refrigerador electrolux 2 portas 370 l frost free dfx41 inox 220v,7896584071979,https://www.americanas.com.br/produto/4899129531,geladeiras,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
