indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
137,refrigerador smart lg side by side door in door 601l inox 127v gs65sdn,6934585684475,https://www.americanas.com.br/produto/4914217548,geladeiras,43.157254457473755,0,0,0,1,4,0.4,1,4,0.08,2,0.5,0.0011235955056179776
141,refrigerador smart lg 601 litros side by side com icewater e system e lg thinq inox gcl247sluv  127 volts,8806098548958,https://www.americanas.com.br/produto/3927047867,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
150,geladeira gorenje ion generation 2 portas inverse inox 220v nrk6192ux,3838942107108,https://www.americanas.com.br/produto/1649146451,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
151,geladeirarefrigerador panasonic 483 litros nrbt55pv2 frost free 2 portas econavi branco,7896067226933,https://www.americanas.com.br/produto/44338529,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0011235955056179776
161,refrigerador lg smart french door com instaview doorindoor e hygiene fresh grx228nm preto fosco  525l 220v,8806098602636,https://www.americanas.com.br/produto/5078896855,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
178,geladeira duplex invertida 397 litros cre44 frost free consul,7891129499768,https://www.americanas.com.br/produto/5010355702,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
185,refrigerador invert frost free 483l duplex panasonic,7896067226926,https://www.americanas.com.br/produto/3806303748,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
189,mini geladeira 10l branca 110v12v cabo acdc tv015,7899838866574,https://www.americanas.com.br/produto/3268378451,geladeiras,43.157254457473755,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0005617977528089888
196,refrigerador consul domest 397l 2 portas frost free evox 127v cre44ak,7891129499751,https://www.americanas.com.br/produto/5188853223,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0011235955056179776
200,geladeirarefrigerador consul 386 litros 2 portas frost free classe a crm43,7891129246720,https://www.americanas.com.br/produto/4734543434,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0005617977528089888
213,geladeira frost free continental tc41s 370 l duplex platinum 110v,7909569245323,https://www.amazon.com.br/Geladeira-Frost-Continental-Duplex-Platinum/dp/B08F2NHKMT,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
231,refrigerador ngv 10 vermelho,7899552101401,https://www.americanas.com.br/produto/3193713997,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
237,geladeirarefrigerador samsung duplex rt38k5a0ks9 inox look 385l com allaround cooling  bivolt,8806090569678,https://www.americanas.com.br/produto/2492540678,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
244,geladeira duplex inverter frost free com 425 litros bb53 panasonic,7896067226650,https://www.americanas.com.br/produto/5010270338,geladeiras,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,29,0.034482758620689655,0.016292134831460674
247,refrigerador brastemp side by side inverse 540 l inox 110v,7891129219939,https://www.americanas.com.br/produto/4898686415,geladeiras,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,23,0.043478260869565216,0.012921348314606741
271,refrigerador panasonic frost free 483l aco escovado,7896067226940,https://www.americanas.com.br/produto/4305865013,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
294,geladeira consul frost free duplex crm50 410l espaco flex branca com controle interno de temperatura  220v,7891129506015,https://www.americanas.com.br/produto/3154707480,geladeiras,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,61,0.01639344262295082,0.034269662921348316
305,geladeirarefrigerador consul duplex frost free 340 litros crm39 evox 110v,7891129514232,https://www.americanas.com.br/produto/134571811,geladeiras,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,40,0.025,0.02247191011235955
312,geladeirarefrigerador smart bottom freezer thinq 451 litros lg gcb659bsb1 aco escovado 220v,8806098423927,https://www.americanas.com.br/produto/4955349361,geladeiras,43.157254457473755,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0005617977528089888
320,geladeira philco 467 litros prf505ti frost free eco inverter inox,7891356090592,https://www.americanas.com.br/produto/5163461063,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
356,refrigerador mdrs587fga041 side by side 528l rs5871 midea,7908198000839,https://www.americanas.com.br/produto/4884349231,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
373,geladeira brastemp frost free duplex 462 litros branca com turbo control  brm56ab 110v,7891129250086,https://www.amazon.com.br/Geladeira-Brastemp-Duplex-litros-Control/dp/B079ZGWT3F,geladeiras,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0016853932584269663
377,refrigerador brastemp 2 porta evox 375l frost free 220v,7891129252776,https://www.americanas.com.br/produto/4722128006,geladeiras,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,16,0.0625,0.008988764044943821
408,geladeira panasonic generation frost free 435l aco escovado,7896067226964,https://www.americanas.com.br/produto/3326995394,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
412,refrigerador consul facilite crb39 342 litros compartimento extra frio branco 220v,7891129185418,https://www.americanas.com.br/produto/5091194,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
445,mini geladeira astroai portatil  acdc 4l 6 latas 12v rosa claro,850289769477,https://www.americanas.com.br/produto/2319730566,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
473,refrigerador smart lg 428 litros inverter french door hygiene fresh e naturefresh inox gcl228ftl1  220 volts,8806098548934,https://www.americanas.com.br/produto/4806447397,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
490,refrigerador brastemp side inverse 3 portas inox 540l frost free 220v bro80ak,7891129220010,https://www.americanas.com.br/produto/5188906815,geladeiras,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0016853932584269663
500,refrigerador ngv 10 preto fosco 1224 v,7899552144385,https://www.americanas.com.br/produto/3652814018,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
504,refrigeradorgeladeira brastemp 400l frost free duplex,7891129252837,https://www.americanas.com.br/produto/2447900478,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.0022471910112359553
510,geladeira electrolux tf55 frost free duplex 431 litros branca,7896584097856,https://www.americanas.com.br/produto/5079473803,geladeiras,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,31,0.03225806451612903,0.01741573033707865
548,refrigerador consul 386l frost free  crm43 platinum 220v,7891129240643,https://www.americanas.com.br/produto/4898438147,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
569,geladeira brastemp brm44hk frost free duplex 375 litros,7891129252721,https://www.americanas.com.br/produto/5079286813,geladeiras,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,71,0.014084507042253521,0.039887640449438204
586,refrigerador philco side by side 437l eco inverter 127v,7891356086885,https://www.americanas.com.br/produto/3374195068,geladeiras,43.157254457473755,0,0,0,1,3,0.3,1,3,0.06,4,0.25,0.0022471910112359553
639,refrigerador brastemp inverse frost free 573l evox 127v bre80ak,7891129236707,https://www.americanas.com.br/produto/4722127513,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0011235955056179776
643,refrigerador electrolux 2 portas 370 l frost free dfx41 inox 220v,7896584071979,https://www.americanas.com.br/produto/4899129531,geladeiras,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
652,refrigerador  geladeira continental frost free 2 portas 370 litros  tc41,7909569003091,https://www.americanas.com.br/produto/3735416648,geladeiras,43.157254457473755,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0005617977528089888
668,geladeira nrbt41pd1wb 387l 2 porta frost free panasonic 220,7896067227756,https://www.americanas.com.br/produto/5049038000,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
679,frigobar vermelho philco 121l vintage 110v  pfg120,7891356070969,https://www.americanas.com.br/produto/34681485,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
685,mini geladeira 15 litros branca mini cool,7898656530032,https://www.americanas.com.br/produto/34032486,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
722,frigobar britania bfg85pl 67 litros 127v,7891356084430,https://www.americanas.com.br/produto/4707063005,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
730,refrigerador philco inverter 489l side by side inox frost free 127v prf504i,7891356084591,https://www.americanas.com.br/produto/5113934889,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
731,refrigerador smart lg side by side 601 litros inox 220v gcl247sluv,8806098548989,https://www.americanas.com.br/produto/3927019938,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
755,refrigerador electrolux infinity 2 portas 553l frost free branco 220v df82,7896584072389,https://www.americanas.com.br/produto/4722127433,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
809,geladeirarefrigerador samsung french door rf23r6301sr inox look 530l smart wifi com food showcase,8801643928377,https://www.americanas.com.br/produto/1734947674,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
833,mini geladeira 15 litros cinza  110  220 volts  minicool,7898656530025,https://www.amazon.com.br/Mini-Geladeira-15-Litros-Cinza/dp/B07WGW9S6J,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
870,refrigerador ngv 10 branco 1224 v,7899552144682,https://www.americanas.com.br/produto/3652790626,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
887,frigobar 117 l consul  crc12 cbbna,7891129224070,https://www.americanas.com.br/produto/5142636400,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
893,geladeira panasonic bb71gv frost free inverter 480l,7896067227510,https://www.americanas.com.br/produto/1973090452,geladeiras,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,71,0.014084507042253521,0.039887640449438204
910,frigobar venax ngv 10  82 litros  branco 220v,7899552101357,https://www.americanas.com.br/produto/115147248,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
925,geladeira brastemp frost free side inverse 540 litros vitreous  gro80ab,7891129243514,https://www.americanas.com.br/produto/4074921785,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
931,refrigerador panasonic bb53 inverter bottom freezer 425l 2 portas aco escovado frost free 220v nrbb53pv3xb,7896067226841,https://www.americanas.com.br/produto/5188870787,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
956,geladeira  refrigerador brastemp duplex brm44 frost free 375 litros  branco  110v,7891129252707,https://www.americanas.com.br/produto/133257344,geladeiras,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0011235955056179776
961,refrigerador philco side by side eco inverter 434l 127v,7891356094637,https://www.americanas.com.br/produto/4279862871,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
998,refrigerador electrolux 538l multidoor dm85x,7896584072037,https://www.americanas.com.br/produto/3661452645,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.003932584269662922
1004,geladeira consul frost free duplex crm50 410l espaco flex inox com controle interno de temperatura  110v,7891129506022,https://www.americanas.com.br/produto/3144925483,geladeiras,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,18,0.05555555555555555,0.010112359550561797
1017,geladeira consul inverse cre44ak 397 l branco,7891129499737,https://www.americanas.com.br/produto/4305751171,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
