,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
20,20,smartphone motorola moto g200 256gb 5g wifi tela 68 dual chip 8gb ram camera tripla  selfie 16mp  verde,7892597351558,celulares,488.7939827442169,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
21,21,refrigerador ngv 10 branco 1224 v,7899552144682,geladeiras,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
22,22,fogao 4 bocas mesa de inox sirius plus com acendimento automatico braslar  branco,7898385060459,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,9,0.18,1,1.0,0.00012540757461750688
23,23,fogao eletrico profissional portatil mesa 1 boca 220mm 1500w esmeralda inox resistencia cotherm,7896981223926,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
24,25,refrigerador consul 386l frost free classe a crm43 platinum 220v,7891129240643,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
25,26,fogao 4b 2qs 2qd pmsd402f p37402,7898466541983,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
26,27,notebook dell inspiron i15i1100m25p 156 full hd 11 geracao intel core i3 4gb 256gb ssd windows 11 preto,7899864943744,notebooks,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
27,28,fogao a gas 5 bocas realce zeus glass mesa de vidro preto bivolt,7899639789942,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,6,0.12,1,1.0,0.00012540757461750688
28,29,notebook positivo motion q464c intel atom quad core 4gb 64gb emmc 141 w10  cinza,7896904680508,notebooks,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
29,30,smartphone samsung galaxy a23 128gb 4gb wifi tela 66 dual chip 4gb ram camera quadrupla  selfie 8mp  preto,7892509122719,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
30,31,fogao de piso itatiaia vitrum 5 bocas mesa de vidro com timer digital preto bivolt,7892946336632,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,21,0.42,1,1.0,0.00012540757461750688
31,32,notebook vaio fe14 intel core i3 linux 4gb 1tb full hd  cinza escuro,7896904698695,notebooks,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
32,33,smart tv led 55 lg 55nano80 4k nanocell 4x hdmi 20 inteligencia artificial thinqai smart magic google alexa,7893299915772,tvs,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
33,34,notebook asus x515jfej361t intel core i5 1035g1 8gb 256gb ssd w10 156 ledbacklit cinza,7898573298084,notebooks,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
34,35,notebook windows 10 home intel core i3 4gb 1tb ultra,7908414430211,notebooks,488.7939827442169,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
35,36,tela smart toshiba 43 dled full hd hdmi usb bluetooth wifi bivolt,7908414421127,tvs,488.7939827442169,1,1,1,1,1,0.1,1,7,0.14,1,1.0,0.00012540757461750688
36,37,smartphone tectoy on 128gb azul 4gb ram tela 622  cam tripla  selfie 8mp  fone bluetooth,7891196800016,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
37,38,notebook dell inspiron 15 i1101m50s 156 full hd 11 geracao intel core i7 8gb 512gb ssd nvidia geforce windows 11,7899864941955,notebooks,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
38,39,tv android led 50 fhd 1920x1080 philco bivolt ptv50d60sa,7899466429813,tvs,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
39,40,fogao a gas picasso vitreo 6 q branco gas glp,7899552142480,fogoes,488.7939827442169,0,0,0,1,5,0.5,1,11,0.22,3,0.3333333333333333,0.0003762227238525207
40,41,geladeirarefrigerador brastemp frost free brm45 375 litros inox  220v,7891129252776,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
41,42,kit notebook dell inspiron 15 3000 a0700mm20sf 156 fhd amd ryzen 7 8gb 256gb ssd windows 11  microsoft 365 prata,7899864941771,notebooks,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
42,43,smart tv 4k samsung qled 55 com modo game alexa built in e wifi  qn55q70aagxzd,7892509117425,tvs,488.7939827442169,1,1,1,1,2,0.2,1,11,0.22,1,1.0,0.00012540757461750688
43,44,frigobar consul branco 117l 110v crc12cbana,7891129224063,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,10,0.2,1,1.0,0.00012540757461750688
44,45,smart tv 43 lg 43lm631c0sbbwz full hd wifi  2 usb 3 hdmi,7893299912269,tvs,488.7939827442169,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
45,46,fogao consul cfs5 5 bocas com acendimento automatico branco,7891129246225,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,10,0.2,1,1.0,0.00012540757461750688
46,47,smartphone motorola moto e6s 64gb 4g wifi tela 61 dual chip 4gb ram camera dupla  selfie 5mp  vermelho magenta,7892597349999,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
47,48,smartphone motorola moto g20 128gb 4g wifi tela 65 dual chip 4gb ram camera quadrupla  selfie 13mp  azul,7892597351497,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
48,50,fogao de piso 5 bocas atlas monaco com acendimento automatico limpa facil,7897180500214,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
49,51,fogao automatico 5 bocas mueller decorato bivolt,7908156903172,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
50,52,fogao a gas glp venax da vinci vitreo 4 bocas preto fosco,7899552140738,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,11,0.22,1,1.0,0.00012540757461750688
51,53,notebook samsung chromebook 116 intel celeron n4020 32gb emmc 4gb chrome os xe310xbakt3br,7892509118071,notebooks,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
52,54,fogao 5b mueller moderatto sacend  601230019,7908156900812,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,10,0.2,1,1.0,0.00012540757461750688
53,55,fogao de piso 6 bocas a gas glp venax delplus vitreo bivolt preto,7899552142381,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
54,56,geladeira brastemp frost free 443 litros  bre57 inox 110v,7891129252059,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
55,57,refrigerador ngv 10 vermelho,7899552101401,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
56,58,smart tv 32 philco ptv50rcg70bl led quadcore hdmi usb,7891356100536,tvs,488.7939827442169,1,1,1,1,5,0.5,1,9,0.18,1,1.0,0.00012540757461750688
57,59,fogao eletrico profissional 1 boca 1500w esmeralda  cotherm,7896981223919,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
58,60,notebook positivo motion c41te celeron 4gb 1tb hd windows 10 home  cinza,7896904680676,notebooks,488.7939827442169,1,1,1,1,7,0.7,1,9,0.18,1,1.0,0.00012540757461750688
59,61,fogao 2 bocas com forno gemini venax  amarelo,7898456266261,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,10,0.2,1,1.0,0.00012540757461750688
60,62,tv led 39 philco hd com conversor digital 3 hdmi 1 usb som surround 60hz  preta,7899466429714,tvs,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
61,63,fogao de piso com acendimento manual star clean 4 bocas itatiaia,7892946330067,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,10,0.2,1,1.0,0.00012540757461750688
62,64,notebook asus intel core i3 1005g1 8gb 256gb ssd tela de 156 w11 cinza  x515jabr2751w,7898573298336,notebooks,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
63,65,geladeira electrolux top freezer 382l branco tf42,7896584080032,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
64,66,fogao itatiaia 4 bocas itaglass acendimento automatico  preto,7892946398098,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,19,0.38,1,1.0,0.00012540757461750688
65,67,notebook dell inspiron i13i1100m20s 133 full hd 11 geracao plataforma intel evo core i7 8gb 512gb ssd windows 11,7899864941375,notebooks,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
66,68,smart tv panasonic 40 led full hd wifi 2 usb 2 hdmi,7896067213421,tvs,488.7939827442169,1,1,1,1,5,0.5,1,11,0.22,1,1.0,0.00012540757461750688
67,69,fogao a gas glp picasso 5 bocas venax grafite,7899552146419,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.00012540757461750688
68,70,smart tv led 40 full hd philco ptv40g70n 3 hdmi 2 usb wifi,7891356095962,tvs,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
69,71,fogao a gas gemini 2 q tampa de vidro bege gas glp,7898291101123,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
70,72,smartphone motorola moto e20 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  azul,7892597351411,celulares,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
71,73,fogao a gas del plus vitreo 5 bc preto glp venax,7899552141179,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
72,74,fogao waves 4 bocas  preto,7892946327388,fogoes,488.7939827442169,0,0,0,1,3,0.3,1,6,0.12,3,0.3333333333333333,0.0003762227238525207
73,75,fogao dako supreme glass 5 bocas preto  bivolt,7897180504328,fogoes,488.7939827442169,0,0,0,1,4,0.4,1,10,0.2,2,0.5,0.00025081514923501377
74,76,fogao atlas monaco top glass 4 bocas branco  bivolt,7897180505127,fogoes,488.7939827442169,0,0,0,1,6,0.6,1,22,0.44,2,0.5,0.00025081514923501377
75,77,notebook positivo motion 14 hd intel i36157u 128gb ssd 4gb win 10 home i34128gb,7896904684872,notebooks,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
76,78,notebook acer a51453  tela 14 intel i3 1005g1 ram 12gb ssd 128gb windows 10 professional,8848357430369,notebooks,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
77,79,fogao de piso 4 bocas com forno 50l ares glass a gas  realce  preto,7899639786170,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,12,0.24,1,1.0,0.00012540757461750688
78,80,notebook asus x571gtal888t preto,7898573297438,notebooks,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
79,81,smartphone positivo twist 4 pro 64gb dual chip android 10 tela 55 octacore 16ghz 4g 8mp   vermelho rubber,7896904691788,celulares,488.7939827442169,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
80,82,fogao brastemp bfs6n 6 bocas com botoes removiveis e exclusivo aro protetor branco  bivolt,7891129264502,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
81,83,fogao 5 bocas mueller piacere vetro inox com mesa de vidro e queimador central tripla chama bivolt,7908156901727,fogoes,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
82,84,smart tv philips led 50 4k ultra hd wifi android comando de voz 50pug740678,7898620271381,tvs,488.7939827442169,1,1,1,1,6,0.6,1,9,0.18,1,1.0,0.00012540757461750688
83,85,smart tv aoc 39 polegadas hd roku tv serie 5195,7898620271503,tvs,488.7939827442169,1,1,1,1,4,0.4,1,8,0.16,1,1.0,0.00012540757461750688
84,86,geladeirarefrigerador samsung side by side rs65r5411m9 inox look 617l  127v,8801643893521,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
85,87,fogao de piso clarice verita a gas 5 bocas automatico preto bivolt,7898342106145,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
86,88,fogao a gas picasso vitreo 4 q branco gas glp,7899552140776,fogoes,488.7939827442169,0,0,0,1,1,0.1,1,4,0.08,6,0.16666666666666666,0.0007524454477050414
87,89,notebook lenovo ideapad flex 5i i71165g7 8gb 256gb ssd w11 14 fhd intel iris xe,196119551660,notebooks,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
88,90,fogao itatiaia essencial mesa de vidro  4 bocas  preto,7892946411742,fogoes,488.7939827442169,1,1,1,1,9,0.9,1,11,0.22,1,1.0,0.00012540757461750688
89,91,fogao 5b mueller piacere acend automatico  601230003,7908156901673,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,13,0.26,1,1.0,0.00012540757461750688
90,92,fogao de piso atlas 5 bocas monaco plus,7897180505349,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
91,93,notebook gamer dell g15i1000u20p 156 fhd 10 geracao intel core i5 8gb 512gb ssd nvidia gtx 1650 linux,7899864941498,notebooks,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
92,94,notebook samsung book i5 8gb 256gb ssd 156 windows 11h cinza chumbo,7892509120784,notebooks,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
93,95,notebook dell alienware m15 r6 i1100m20p 156 fhd 11 ger intel core i7 16gb 1tb ssd rtx 3060 win 11,7899864941306,notebooks,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
94,96,smart tv philips 55 4k uhd 55pug7625 hdr10  p5 wifi bluetooth dolby vision dolby atmos 3 hdmi 2 usb,7898620271220,tvs,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
95,97,refrigerador electrolux infinity 2 portas 553l frost free branco 220v df82,7896584072389,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,8,0.16,1,1.0,0.00012540757461750688
96,98,fogao mueller decorato vetro 5 bocas automatico mesa de vidro tripla chama,7908156903158,fogoes,488.7939827442169,0,0,0,1,4,0.4,1,4,0.08,5,0.2,0.0006270378730875344
97,99,notebook asus zenbook 14 ux425eabm319t core i51135g7  8 gb  256 gb ssd  windows 10 home  cinza escuro,7898573297636,notebooks,488.7939827442169,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
98,100,fogao ares 4 bocas preto,7899639700831,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
99,101,fogao piacere 5 bocas vetro com tampo de vidro cor preto mueller,7908156901710,fogoes,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
100,103,fogao a gas glp venax gaudi vetro vitreo 4 bocas branco,7899552141544,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
101,104,multilaser notebook ultra 14 core i3 4gb 1tb w10 prata ub421,7908414412811,notebooks,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
102,105,smart tv led 32 aoc 32s519578g com wifi 1 usb 3 hdmi com botao netflixyoutube e 60hz,7898620270964,tvs,488.7939827442169,0,0,0,1,1,0.1,1,4,0.08,10,0.1,0.001254075746175069
103,106,smartphone multilaser f pro 4g 16gb android 9 dourado p9119,7899838873862,celulares,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
104,107,fogao 4 bocas dako diplomata acendimento automatico preto,7897180508302,fogoes,488.7939827442169,0,0,0,1,5,0.5,1,5,0.1,2,0.5,0.00025081514923501377
105,108,samsung smart tv 65 qled 4k the frame 2021 65ls03a design slim suporte de parede slim incluso unica conexao,7892509117418,tvs,488.7939827442169,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
106,109,fogao dako 4b turbo glass preto dp4vtp pf0,7897180503024,fogoes,488.7939827442169,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
107,110,fogao 5 bocas mueller piacere branco com mesa em inox e queimador central ultra chama bivolt,7908156901741,fogoes,488.7939827442169,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
108,111,notebook compaq presario cq29 intel i5 5257u 8gb ddr3 ssd 480gb tela 156 full hd windows 10 home,7898960921434,notebooks,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
109,112,refrigerador side inverse brastemp de 03 portas frost free com 540 litros painel eletronico inox  bro81ar,7891129491717,geladeiras,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
110,113,notebook compaq cq27 corei3 4gb ssd120gb win10,7898960921342,notebooks,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
111,114,fogao gas itatiaia vitrum 5 bocas super automatico bivolt branco,7892946336120,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,11,0.22,1,1.0,0.00012540757461750688
112,115,notebook lenovo v14 i51135g7 8gb 256gb ssd w11 pro mx 350 2gb 14 fhd 82nm0014br preto,196379304945,notebooks,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
113,116,philips android tv 55 4k 55pug740678 google assistant builtin comando de voz dolby visionatmos vrrallm bluetooth 50,7898620271398,tvs,488.7939827442169,0,0,0,1,5,0.5,1,5,0.1,4,0.25,0.0005016302984700275
114,117,smart tv 65 samsung qled 4k 65q60a modo game som em movimento virtual tela sem limites design slim,7892509116718,tvs,488.7939827442169,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
115,118,fogao 4 bocas mesa de inox sirius plus com acendimento automatico braslar  preto,7898385060763,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
116,119,notebook acer a51453  tela 14 intel i3 1005g1 12gb ssd 128gb  hd 1tb windows 10 pro,8848357430376,notebooks,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
117,120,lg smart tv pro ai 32 32lm621cbsbawz,7893299912252,tvs,488.7939827442169,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
118,121,fogao 5 bocas atlas new utop acendimento automatico,7897180508012,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
119,122,notebook ultra multilaser 156 pol celeron n4020 4gb 120gb ssd windows 11 prata  microsoft 365 pers,7908414438545,notebooks,488.7939827442169,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.00025081514923501377
120,123,fogao itatiaia life 4 bocas  inox,7892946389102,fogoes,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
121,124,fogao 5 bocas realce iris glass mesa de vidro preto bivolt,7899639786057,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
122,125,fogao 4 bocas clarice delicato plus glass preto  bivolt,7898342104875,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
123,126,smart tv led hd 32 panasonic media player 2 hdmi 2 usb tc32fs500b,7896067213285,tvs,488.7939827442169,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
124,127,telefone robusto doogee s40 pro 4 gb de ram 64 gb de rom smartphone externo desbloqueado android 10 ip68 tela de vidro gorilla de 545 camera tripla de 13 mp sim duplo exercito verde,3002801019257,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
125,128,notebook acer aspire 5 intel core i51035g1 4gb 256gb ssd w10 14 a514535239  cinza,4710886520726,notebooks,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
126,129,fogao de piso 5 bocas mesa de vidro esmaltec agata glass preto null,7899081743325,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,10,0.2,1,1.0,0.00012540757461750688
127,130,notebook asus x543nagq342t  celeron dual core  4 gb  500 gb  windows 10 home  cinza escuro,7898573297414,notebooks,488.7939827442169,0,0,0,0,0,0.0,0,0,0.0,523,0.0019120458891013384,0.06558816152495611
128,131,fogao a gas maxi vitreo 6 q branco gas glp,7899552142541,fogoes,488.7939827442169,0,0,0,1,2,0.2,1,6,0.12,3,0.3333333333333333,0.0003762227238525207
129,132,fogao cooktop fischer 2 bocas a gas mesa vidro preto,7896513310292,fogoes,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
130,133,tela 43 polegadas full hd  conversor tv digital externo multilaser  tl029,7908414405295,tvs,488.7939827442169,1,1,1,1,6,0.6,1,9,0.18,1,1.0,0.00012540757461750688
131,134,geladeirarefrigerador electrolux frost free dfx41 inox 371l  110v,7896584071962,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
132,135,fogao 4 bocas braslar sirius plus com acendedor  10010076,7898385060855,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,10,0.2,1,1.0,0.00012540757461750688
133,137,smart tv samsung qled 4k 65q70a design slim modo game som em movimento virtual tela sem limites 65 65,7892509117579,tvs,488.7939827442169,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
134,138,fogao 4 bocas inox com mesa inox atlas new fastcook bivolt,7897180507602,fogoes,488.7939827442169,0,0,0,1,6,0.6,1,6,0.12,2,0.5,0.00025081514923501377
135,139,fogao 4 bocas a gas esmaltec esmeralda glass 4087 acendimento automatico inox bivolt,7899081743783,fogoes,488.7939827442169,1,1,1,1,9,0.9,1,10,0.2,1,1.0,0.00012540757461750688
136,140,geladeira consul crb39ak frost free 1 porta 342 litros evox,7891129245471,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
137,142,fogao mueller 5 bocas decorato gourmet inox bivolt,7908156903165,fogoes,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
138,143,fogao vitrum 5 bocas superautomatico com forno 100l itatiaia,7892946336656,fogoes,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
139,144,smartphone twist s514 64gb 1gb ram dual chip tela 55 positivo,7896904686272,celulares,488.7939827442169,1,1,1,1,6,0.6,1,8,0.16,1,1.0,0.00012540757461750688
140,145,smartphone samsung galaxy a12 128gb 4g wifi tela 65 dual chip 6gb ram camera quadrupla  selfie 8mp  preto,8806092186422,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
