,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
55,73,smartphone positivo twist 3 32gb 55 hd ips 8mp android oreo go  preto acompanha pelicula e capa de protecao,7896904651782,celulares,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
56,74,fogao 5 bocas com acendimento automatico dako supreme bivolt,7897180504267,fogoes,75.81900024414062,1,1,1,1,5,0.5,1,12,0.24,1,1.0,0.0003762227238525207
57,75,fogao atlas 5bocas new fastcook,7897180507619,fogoes,75.81900024414062,0,0,0,1,3,0.3,1,4,0.08,7,0.14285714285714285,0.0026335590669676447
58,78,geladeira continental tc56 frost free 472l,7909569003022,geladeiras,75.81900024414062,1,1,1,1,8,0.8,1,9,0.18,1,1.0,0.0003762227238525207
59,79,notebook asus e510mabr295r preto,7898573297759,notebooks,75.81900024414062,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
60,81,fogao de piso atlas 5 bocas monaco plus branco bvolt,7897180505349,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003762227238525207
61,84,fogao 4b esmaltec agata glass mesa vidro  0104002094,7899081743219,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,9,0.18,1,1.0,0.0003762227238525207
62,85,samsung smart tv 65 qled 4k the frame 2021 65ls03a design slim suporte de parede slim incluso unica conexao,7892509117418,tvs,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
63,87,fogao de piso 5 bocas electrolux 76lbu branco bivolt,7909569000267,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,8,0.16,1,1.0,0.0003762227238525207
64,88,fogao portatil venax mini cook 2 bocas com forno a gas glp vermelho,7899552116054,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
65,90,smartphone e 3g 32gb dual multilaser,7899838889221,celulares,75.81900024414062,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.0003762227238525207
66,93,smart tv lg led 75 polegadas 4k uhd hdr wifi webos 60 comando de voz 75up8050psb,7893299915765,tvs,75.81900024414062,0,0,0,0,0,0.0,1,3,0.06,12,0.08333333333333333,0.004514672686230248
67,95,fogao de piso dako supreme glass 5 bocas a gas acendimento automatico branco bivolt,7897180504311,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,2,0.04,18,0.05555555555555555,0.006772009029345372
68,97,fogao de piso com acendimento manual star clean 4 bocas itatiaia preto,7892946330067,fogoes,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
69,98,refrigerador brastemp 375l 2 portas evox frost free 127v,7891129252721,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
70,99,notebook asus x571gtal888t intel core i5 9300h  nvidia geforce gtx1650  16 gb  256 gb ssd  windows 10 home  black,7898573297438,notebooks,75.81900024414062,0,0,0,0,0,0.0,0,0,0.0,69,0.014492753623188406,0.025959367945823927
71,100,fogao de piso itatiaia vitrum multigas 5 queimadores 110v220v porta com visor 100l,7892946336120,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0003762227238525207
72,101,notebook lenovo ultrafino ideapad s145 i71065g7 8gb 256gb ssd placa de video intel iris plus windows 10 156 full hd prata,194632910810,notebooks,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
73,102,geladeirarefrigerador samsung french door rf22r7351sr inox look 501l smart wifi com flexzone,8806090389719,geladeiras,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,5,0.2,0.0018811136192626034
74,103,geladeira electrolux top freezer 382l branco tf42,7896584080032,geladeiras,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
75,105,fogao 5 bocas fratello branco com queimador ultra chama,7908156900942,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.0003762227238525207
76,109,fogao a gas gaudi vetro vitreo 4 q branco 220 v natural  gas de rua fornecido por concessionaria  venax,7899552141544,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
77,111,forno eletrico convection cook 18l vermelho 110v oster,34264474871,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
78,112,fogao 2 bocas a gas pms200 progas baixa pressao,7898466541891,fogoes,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
79,115,msi laptop diario fino e leve 15a moderno 156 fhd 1080p intel core i71195g7 intel iris xe 8gb ssd 512gb win10 cinza carbono a11mu653,824142263136,notebooks,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
80,116,notebook asus vivobook x513eaej3010 intel core i7 1165g7 8gb 256gb ssd linux 156 led preto,7898573298404,notebooks,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
81,117,fogao itatiaia essencial 5 bocas mesa de vidro,7892946411759,fogoes,75.81900024414062,0,0,0,1,4,0.4,1,4,0.08,5,0.2,0.0018811136192626034
82,118,macbook pro apple 133 intel core i5 16gb 1tb prateado,190199520172,notebooks,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
83,123,geladeirarefrigerador electrolux duplex if55s frost free inverter top freezer 431l platinum  110v,7896584098037,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
84,125,fogao 4 bocas turbo glass mesa de vidro preto dako bivolt,7897180503024,fogoes,75.81900024414062,0,0,0,0,0,0.0,0,0,0.0,127,0.007874015748031496,0.047780285929270125
85,127,smart tv roku led 50 philco uhd 4k bivolt netflix,7891356090912,tvs,75.81900024414062,1,1,1,1,6,0.6,1,14,0.28,1,1.0,0.0003762227238525207
86,128,notebook lenovo cel ideapad3 4gb 128gb ssd 82bu 15igl,196378008295,notebooks,75.81900024414062,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.0003762227238525207
87,129,smart tv samsung neo qled 4k 55qn90a design slim mini led processador ia som em movimento plus 55,7892509117517,tvs,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
88,130,geladeira panasonic frost free 425l nrbb53gv3b black glass  110v,7896067226643,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
89,133,notebook acer a31556569f intel core i5 4gb 256gb 156 endless os grafite,4710886059059,notebooks,75.81900024414062,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.0003762227238525207
90,134,semp roku tv led 32 semp r5500 hd,7899968301143,tvs,75.81900024414062,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
91,136,fogao 1 boca alta pressao pe alto kit instalacao completo,7898947808055,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
92,140,fogao dako magister 5 bocas com acendimento automatico preto,7897180505448,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,12,0.24,1,1.0,0.0003762227238525207
93,142,smart tv 4k qled 55 tcl c715 android wifi bluetooth hdr 3 hdmi 2 usb,7899968301013,tvs,75.81900024414062,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
94,143,fogao 5 bocas new top glass preto,7898385061272,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
95,144,fogao 5 bocas itatiaia star branco bivolt,7892946404805,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
96,145,smartphone motorola moto e20 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  cinza,7892597351404,celulares,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.004138449962377728
97,147,fogao consul piso 5 bocas titanium mesa de vidro bivolt cfs5vat,7891129246645,fogoes,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
98,149,notebook vaio fe15 intel core i7 windows 11 home 8gb 256gb full hd cinza escuro  inclui microsoft 365 io fe15 intel core i7 windows 11 home 8gb 256gb full hd cinza escuro,7896904698800,notebooks,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
99,150,fogao atlas new utop mesa inox 4 bocas brancopreto bivolt 300001217,7897180507978,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
100,151,fogao eletrico do agregado familiar do potenciometro quente do potenciometro multifuncional,8202231496887,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
101,152,smartphone tectoy on 128gb azul 4gb ram tela 622  cam tripla  selfie 8mp  fone bluetooth,7891196800016,celulares,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
102,158,fogao de piso gas 4 bocas bivolt preto fosco gas glp bivolt,7899552140455,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
103,159,smartphone samsung galaxy s22 ultra 256gb 5g com caneta s pen  branco camera tripla 108mp  selfie 40mp ram 8gb tela 68,7892509122177,celulares,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
104,161,fogao de piso itatiaia 5 bocas itaglass com vidro temperado,7892946398128,fogoes,75.81900024414062,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003762227238525207
105,163,smartphone samsung galaxy a32 128gb 4g wifi tela 64 dual chip 4gb ram camera quadrupla  selfie 20mp  violeta,7892509118439,celulares,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
106,165,notebook acer aspire 5 a514 intel core i5 1035g1 memoria 8gb hd 1tb ssd 256gb tela 14 hd windows 10 home,4710886520726,notebooks,75.81900024414062,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.0003762227238525207
107,167,tv digital full hd e espelhamento fiat toro 2021 faaftech f,7892460000163,tvs,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
108,169,fogao a gas 5 bocas verita gourmet clarice preto bivolt,7898342108996,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
109,170,geladeira brastemp frost free inverse 2 portas 573l evox bre80ak,7891129236707,geladeiras,75.81900024414062,1,1,1,1,4,0.4,1,8,0.16,1,1.0,0.0003762227238525207
110,171,smartphone rugged doogee s58 pro 2020 android 10 6gb  64gb 16mp  16mp cameras triplas 5180mah bateria 571 polegadas hd  ip68 a prova d agua 4g dual sim nfc  gps verde,8321820267193,celulares,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
111,172,notebook acer aspire 3 a31556330j ci3 4gb 256gb ssd 156 windows 10,4710886170556,notebooks,75.81900024414062,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003762227238525207
112,173,frigobar venax ngv 10  82 litros  branco 220v,7899552101357,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
113,176,fogao de piso mesa de vidro front control 5 queimadores branco bivolt suggar branco cestaplus,7890170734149,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
114,177,fogao 4 bocas glass top plus com mesa de vidro inox bivolt,7898385060282,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
115,179,smartphone samsung galaxy a23 4g 128gb 66 quad cam 48  5  2  2mp preto,7892509123273,celulares,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.0026335590669676447
116,180,smartphone multilaser 32gb e pro preto 1 ram  p9150,7908414420236,celulares,75.81900024414062,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.0003762227238525207
117,182,fogao eletrico marchesoni 2 bocas fg1202 220v,7891989672707,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
118,186,fogao a gas gemini 2 q vetro vermelho gas glp,7898456266117,fogoes,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,42,0.023809523809523808,0.01580135440180587
119,187,fogao 4 bocas dako diplomata mesa de vidro,7897180508302,fogoes,75.81900024414062,0,0,0,1,3,0.3,1,4,0.08,3,0.3333333333333333,0.001128668171557562
120,189,smart tv led 65 lg 65nano80 4k nanocell 4x hdmi 20 inteligencia artificial thinqai smart magic google alexa,7893299915802,tvs,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
121,193,smart tv led 55 lg 55nano80 4k nanocell 4x hdmi 20 inteligencia artificial thinqai smart magic google alexa,7893299915772,tvs,75.81900024414062,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
122,194,smart tv lg 55 led 4k wifi bluetooth hdr thinq ai google assis alexa  55up751c0sf bwz,7893299916908,tvs,75.81900024414062,1,1,1,1,1,0.1,1,5,0.1,1,1.0,0.0003762227238525207
123,195,fogao 5 bocas mesa de inox forno easy cean plus preto bivolt,7898385061548,fogoes,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0015048908954100827
124,196,smartphone samsung galaxy a23 4g 128gb 66 quad cam 48  5  2  2mp azul,7892509123266,celulares,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002257336343115124
125,197,smartphone zenfone asus max shot m2 zb634kl4j009br 64gb dual chip android oreo tela 62 qualcomm qsp sip1 4g camera tripla 12mp5mp8mp   prata,7898573296332,celulares,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
126,198,geladeira consul frost free duplex crm50 410l espaco flex inox com controle interno de temperatura  110v,7891129506022,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
127,200,smartphone multilaser g max 2 dourado 64gb 2gb 8mp android 11,7908414420304,celulares,75.81900024414062,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.0003762227238525207
128,203,fogao braslar plus 4 bocas total branco bivolt,7898385060855,fogoes,75.81900024414062,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.0003762227238525207
129,204,fogao mueller piacere vetro 4 bcs g6 60123005,7908156901697,fogoes,75.81900024414062,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.0003762227238525207
130,205,fogao monaco 4 bocas automatico mesa de inox atlas,7897180505318,fogoes,75.81900024414062,1,1,1,1,8,0.8,1,16,0.32,1,1.0,0.0003762227238525207
131,206,fogao a gas gemini 2 q vetro preto fosco gas glp,7898456264670,fogoes,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
132,207,tv 43 smart google philco,7891356090561,tvs,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
133,209,notebook asus intel core i51035g1 8gb 256gb ssd w10 156 cinza x515jaej592t,7898573297742,notebooks,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
134,210,geladeira frost free db84 electrolux 598 litros duplex branco 110v,7896584073553,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,35,0.02857142857142857,0.013167795334838224
135,212,geladeira duplex inverter frost free com 425 litros bb53 panasonic,7896067226650,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,31,0.03225806451612903,0.011662904439428141
136,215,fogao de piso itatiaia itaglass 5 bocas acendedor automatico preto bivolt,7892946398111,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
137,216,smartphone asus zenfone 8 qualcomm snapdragon 888 8gb 256gb camera frontal 12mp traseira dual 64mp  12mp tela 592 amoled android 11 prata,7898573297940,celulares,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,12,0.08333333333333333,0.004514672686230248
138,219,fogao waves 6 bocas  preto,7892946330098,fogoes,75.81900024414062,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0003762227238525207
139,220,smartphone samsung galaxy m32 128gb 4g wifi tela 64 dual chip 6gb ram camera quadrupla  selfie 20mp  azul,7892509119818,celulares,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
