indice,titulo,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
546,Refrigerador/Geladeira Brastemp 400L Frost Free Duplex,7891129252837,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
555,Geladeira Electrolux TF55 Frost Free Duplex 431 Litros Branca,7896584097856,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,1,0.02,17,0.058823529411764705,0.006395786305492852
600,Refrigerador Consul 386l Frost Free - Crm43 Platinum 220v,7891129240643,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
626,Geladeira Brastemp BRM44HK Frost Free Duplex 375 Litros,7891129252721,geladeiras,201.34827589988708,0,0,0,0,0,0.0,0,0,0.0,192,0.005208333333333333,0.07223476297968397
645,Refrigerador Philco Side By Side 437L Eco Inverter 127v,7891356086885,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,3,0.06,12,0.08333333333333333,0.004514672686230248
711,Refrigerador Brastemp Inverse Frost Free 573L Evox 127V BRE80AK,7891129236707,geladeiras,201.34827589988708,0,0,0,1,1,0.1,1,2,0.04,3,0.3333333333333333,0.001128668171557562
717,Refrigerador Electrolux 2 Portas 370 L Frost Free Dfx41 Inox 220v,7896584071979,geladeiras,201.34827589988708,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
728,Refrigerador / Geladeira Continental Frost Free 2 Portas 370 Litros - TC41,7909569003091,geladeiras,201.34827589988708,0,0,0,1,1,0.1,1,3,0.06,5,0.2,0.0018811136192626034
746,Geladeira Nr-bt41pd1wb 387L 2 Porta Frost Free Panasonic 220,7896067227756,geladeiras,201.34827589988708,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0003762227238525207
759,Frigobar Vermelho Philco 121L Vintage 110V - PFG120,7891356070969,geladeiras,201.34827589988708,0,0,0,0,0,0.0,0,0,0.0,224,0.004464285714285714,0.08427389014296463
767,Mini Geladeira 15 Litros branca Mini Cool,7898656530032,geladeiras,201.34827589988708,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
819,Frigobar Britânia Bfg85pl 67 Litros 127v,7891356084430,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
830,Refrigerador Philco Inverter 489L Side By Side Inox Frost Free 127V PRF504I,7891356084591,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.005267118133935289
832,Refrigerador Smart LG Side By Side 601 Litros Inox 220V GC-L247SLUV,8806098548989,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
870,Refrigerador Electrolux Infinity 2 Portas 553L Frost Free Branco 220V DF82,7896584072389,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,1,0.02,43,0.023255813953488372,0.01617757712565839
941,Geladeira/Refrigerador Samsung French Door RF23R6301SR Inox Look 530L Smart (Wi-Fi) com Food Showcase,8801643928377,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,1,0.02,13,0.07692307692307693,0.004890895410082769
974,Mini Geladeira 15 Litros Cinza ( 110 - 220 volts ) Minicool,7898656530025,geladeiras,201.34827589988708,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
1031,Refrigerador ngv 10 branco 12/24 V,7899552144682,geladeiras,201.34827589988708,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
1059,Frigobar 117 L Consul - Crc12 Cbbna,7891129224070,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,2,0.04,20,0.05,0.007524454477050414
1071,Geladeira Panasonic BB71GV Frost Free Inverter 480L,7896067227510,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1099,Frigobar Venax NGV 10 - 82 Litros - Branco 220V,7899552101357,geladeiras,201.34827589988708,0,0,0,0,0,0.0,0,0,0.0,495,0.00202020202020202,0.18623024830699775
1125,Geladeira Brastemp Frost Free Side Inverse 540 litros Vitreous - GRO80AB,7891129243514,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,1,0.02,20,0.05,0.007524454477050414
1131,Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 2 Portas Aço Escovado Frost Free 220V NR-BB53PV3XB,7896067226841,geladeiras,201.34827589988708,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003762227238525207
1171,Geladeira / Refrigerador Brastemp Duplex BRM44 Frost Free 375 Litros - Branco - 110V,7891129252707,geladeiras,201.34827589988708,0,0,0,0,0,0.0,1,1,0.02,20,0.05,0.007524454477050414
1181,Refrigerador Philco Side By Side Eco Inverter 434l 127v,7891356094637,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
1238,Refrigerador Electrolux 538L Multidoor DM85X,7896584072037,geladeiras,201.34827589988708,0,0,0,0,0,0.0,0,0,0.0,154,0.006493506493506494,0.057938299473288185
1246,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Inox com Controle Interno de Temperatura - 110v,7891129506022,geladeiras,201.34827589988708,0,0,0,0,0,0.0,0,0,0.0,410,0.0024390243902439024,0.1542513167795335
1264,Geladeira Consul Inverse CRE44AK 397 L Branco,7891129499737,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1371,Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 2 Portas Aço Escovado Frost Free 127V NR-BB53PV3XA,7896067226834,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1592,Geladeira Consul Frost Free Duplex CRM56 450L Espaço Flex Inox com Painel Eletrônico Externo - 110v,7891129506107,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
2159,Refrigerador Philco Inverter 489L Side By Side Inox Frost Free 220V PRF504I,7891356084607,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
2215,Frigobar ngv 10 grafite,7899552146617,geladeiras,201.34827589988708,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
