indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
26,fogao de piso 6 bocas a gas glp venax delplus vitreo bivolt preto,7899552142381,https://www.americanas.com.br/produto/43409369,fogoes,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.006179775280898876
27,fogao cooktop fischer 2q eletrico mesa vitroceramica preto 220v,7896513310483,https://www.amazon.com.br/Cooktop-Domino-2Q-Vitroceramico-Fischer/dp/B076JLKDC2,fogoes,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
28,fogao realce iris glass 5b,7899639786057,https://www.americanas.com.br/produto/5163819387,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
29,fogao dako supreme glass 5 bocas branco  bivolt,7897180504311,https://www.americanas.com.br/produto/1687536222,fogoes,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0011235955056179776
31,notebook samsung book e30 4gb 156 intel core i3 ssd 256gb windows 10 home cinza,7892509117203,https://www.americanas.com.br/produto/3321130201,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
32,fogao 4 bocas itatiaia dream preto bivolt,7892946311189,https://www.americanas.com.br/produto/119725957,fogoes,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,20,0.05,0.011235955056179775
33,fogao atlas monaco top glass 5 bocas preto  bivolt,7897180505165,https://www.americanas.com.br/produto/2962317439,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,10,0.1,0.0056179775280898875
34,smartphone samsung galaxy a23 4g 128gb 66 quad cam 48  5  2  2mp azul,7892509123266,https://www.americanas.com.br/produto/5023390451,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.003932584269662922
35,smart tv led 65 lg uhd 4k thinq ai tv hdr10 webos 60 2hdmi 1usb wifi,7893299916915,https://www.americanas.com.br/produto/5081846277,tvs,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.006179775280898876
36,smartphone samsung galaxy s22  5g 128gb 8gb ram tela infinita de 66,7892509122306,https://www.americanas.com.br/produto/4746463474,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
37,fogao atlas 5bocas new fastcook,7897180507619,https://www.americanas.com.br/produto/4860910573,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0050561797752808986
38,fogao 4 bocas turbo glass mesa de vidro preto dako bivolt,7897180503024,https://www.americanas.com.br/produto/1473970162,fogoes,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
39,fogao 4 bocas mueller piacere vetro branco com mesa de vidro bivolt,7908156901772,https://www.americanas.com.br/produto/4606560176,fogoes,43.157254457473755,0,0,0,0,0,0.0,1,3,0.06,22,0.045454545454545456,0.012359550561797753
40,fogao de piso esmaltec 5 bocas topazio branco bivolt,7899081729497,https://www.americanas.com.br/produto/122619821,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
42,refrigerador panasonic 480 litros bb71 bottom freezer aco escovado 127v,7896067227480,https://www.americanas.com.br/produto/4190642724,geladeiras,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.008426966292134831
43,smart tv lg 43 polegadas 4k uhd 43up7500psf webos thinq ai hgig,7893299915840,https://www.americanas.com.br/produto/5163467035,tvs,43.157254457473755,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0005617977528089888
44,fogao ares 4 bocas branco,7899639700091,https://www.americanas.com.br/produto/4031593654,fogoes,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,17,0.058823529411764705,0.009550561797752809
45,notebook samsung book np550xdak02br intel dualcore 4gb 500gb branco  windows 10,7892509117159,https://www.americanas.com.br/produto/4224832527,notebooks,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
47,fogao 5 bocas mueller piacere vetro branco com mesa de vidro e queimador central tripla chama bivolt,7908156901789,https://www.americanas.com.br/produto/4606579221,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,8,0.125,0.0044943820224719105
48,refrigerador smart lg side by side door in door 601l inox 220v gs65sdn1,6934585684468,https://www.americanas.com.br/produto/4914217521,geladeiras,43.157254457473755,0,0,0,1,4,0.4,1,4,0.08,4,0.25,0.0022471910112359553
50,smart tv led 32 panasonic hd wifi usb hdmi 60hz,7896067213285,https://www.americanas.com.br/produto/3855539175,tvs,43.157254457473755,0,0,0,1,3,0.3,1,4,0.08,3,0.3333333333333333,0.0016853932584269663
52,smart tv samsung 55 qled 4k q65b 2022 design air slim processador quantum lite multitela,7892509122009,https://www.americanas.com.br/produto/5140142393,tvs,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
53,smart tv led 65 lg 65nano85 4k nanocell 120hz freesync 2 hdmi 21 inteligencia artificial thinq google alexa,7893299915758,https://www.americanas.com.br/produto/3280457098,tvs,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
54,smartphone xiaomi redmi 9 64gb 4gb ram 4 cameras roxo,7898567778868,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-64GB-C%C3%A2meras/dp/B08G1VS56Z/ref=sr_1_977?qid=1651784093&s=wireless&sr=1-977,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
55,notebook positivo motion c41tei intel celeron dualcore linux 14  vermelho,7896904683608,https://www.amazon.com.br/Notebook-Positivo-Motion-Celeron%C2%AE-Dual-CoreTM/dp/B09FFJQKSP,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
56,fogao atlas 5 bocas agile up glass mesa vidro forno preto,7897180506322,https://www.americanas.com.br/produto/4932350799,fogoes,43.157254457473755,0,0,0,1,6,0.6,1,6,0.12,2,0.5,0.0011235955056179776
59,philco tv 42 led ptv42g52rcf,7891356092329,https://www.amazon.com.br/Smart-Philco-PTV42G52RCF-Polegadas-Preta/dp/B092R6NKBH,tvs,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.007865168539325843
60,notebook samsung e30 tela 156 intel i3 ssd256 4gbram linux,7892509118897,https://www.americanas.com.br/produto/4065728764,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,2,0.04,11,0.09090909090909091,0.006179775280898876
63,smartphone samsung galaxy a10s 62 32 gb camera dupla azul,7892509111874,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-C%C3%A2mera-Dupla/dp/B083KPFNHK/ref=sr_1_1231?qid=1651784110&s=wireless&sr=1-1231&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
64,notebook asus x515jfej360t intel core i5 1035g1 8gb 256gb ssd w10 156 ledbacklit cinza,7898573298077,https://www.amazon.com.br/Notebook-ASUS-X515JF-EJ360T-1035G1-LED-backlit/dp/B09KT7HT17,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
66,philips smart tv 32phg68257832 hd sem bordas hdr plus 3 hdmi 2 usb wifi miracast conversor digital netflix youtube globoplay e prime video,7898620271282,https://www.amazon.com.br/Philips-32PHG6825-Miracast-Conversor-Globoplay/dp/B08VZJ1WBJ,tvs,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
67,smart tv samsung led 55 uhd 4k alexa built in wifi usb hdmi  un55au7700gx smart tv samsung,7892509117913,https://www.americanas.com.br/produto/4395177723,tvs,43.157254457473755,0,0,0,0,0,0.0,1,2,0.04,26,0.038461538461538464,0.014606741573033709
68,smart tv led 32 tcl s5200 hd hdr android com bluetooth e google assistant,7899968301105,https://www.americanas.com.br/produto/3775815053,tvs,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
69,smart tv philco ptv32g70sbl led hd wifi integrado,7891356088599,https://www.amazon.com.br/Smart-Philco-PTV32G70SBL-LED-integrado/dp/B089TT653W,tvs,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,25,0.04,0.014044943820224719
70,smart tv 4k samsung qled 75 com design slim alexa built in e wifi  75q70aa,7892509117593,https://www.americanas.com.br/produto/3249116279,tvs,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.0056179775280898875
71,smartphone multilaser f 3g 32gb 1gb tela 55  suporte ring,7899838889276,https://www.americanas.com.br/produto/4121314217,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.011797752808988765
72,fogao vitrum 5 bocas  branco,7892946336120,https://www.americanas.com.br/produto/4730487130,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,3,0.06,10,0.1,0.0056179775280898875
73,smartphone multilaser e lite 32gb,7899838889214,https://www.americanas.com.br/produto/2521630147,celulares,43.157254457473755,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.0016853932584269663
75,fogao de piso atlas 5 bocas monaco plus branco bvolt,7897180505349,https://www.americanas.com.br/produto/4880066429,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
76,fogao 5 bocas preto com frente em vidro preto e tripla chama dako diplomata bivolt,7897180508319,https://www.americanas.com.br/produto/5176273029,fogoes,43.157254457473755,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0005617977528089888
77,smart tv led 55 samsung ultra hd 4k hdr cconvtv digital 3 hdmi 1usb,7892509118149,https://www.americanas.com.br/produto/4284341949,tvs,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,7,0.14285714285714285,0.003932584269662922
80,smartphone samsung galaxy a52 128gb preto,7892509116930,https://www.americanas.com.br/produto/5144518968,celulares,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0011235955056179776
82,geladeirarefrigerador philco side by side prf520di frost free 2 portas 520 litros inox,7891356080067,https://www.americanas.com.br/produto/1620824490,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.003932584269662922
83,fogao 5b mueller fratello vetro mesa vidro  601230012,7908156900393,https://www.americanas.com.br/produto/4409281469,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0044943820224719105
84,fogao 5 bocas fratello vetro mueller preto fosco,7908156900379,https://www.americanas.com.br/produto/234721601,fogoes,43.157254457473755,0,0,0,0,0,0.0,1,4,0.08,13,0.07692307692307693,0.007303370786516854
85,fogao monaco plus 4bocas bivolt titanium cinza  atlas,7897180505318,https://www.americanas.com.br/produto/3117602689,fogoes,43.157254457473755,0,0,0,1,2,0.2,1,5,0.1,2,0.5,0.0011235955056179776
88,fogao cook top ultra chama 5 bocas  chamalux,7897575153100,https://www.americanas.com.br/produto/4409456767,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0050561797752808986
89,fogao a gas glp venax gaudi 5 bocas grafite,7899552146440,https://www.americanas.com.br/produto/2736910031,fogoes,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0016853932584269663
90,fogao agata glass 5 bocas preto acendimento automatico  esmaltec,7899081743325,https://www.americanas.com.br/produto/104237838,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,8,0.125,0.0044943820224719105
91,notebook vaio fe14 intel core i5 4gb ram hd 1tb tela 14 lcd fullhd windows 10  chumbo escuro,7896904641097,https://www.amazon.com.br/Notebook-Vaio-Intel-FullHD-Windows/dp/B0866QR6YY,notebooks,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,23,0.043478260869565216,0.012921348314606741
93,geladeira lg automatica 525l 3 portas french door inverter,8806098602629,https://www.americanas.com.br/produto/1554996735,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,3,0.3333333333333333,0.0016853932584269663
94,fogao atlas new utop mesa inox 4 bocas brancopreto bivolt 300001217,7897180507978,https://www.americanas.com.br/produto/4914217302,fogoes,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
96,fogao a gas progas 2 queimadores baixa pressao pes pms200,7898466541891,https://www.americanas.com.br/produto/5047780260,fogoes,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
98,smart tv led pro 43 full hd lg 43lm631c0sb thinq ai 3 hdmi 2 usb wifi conversor digital,7893299912269,https://www.amazon.com.br/Smart-LG-3LM631C0SB-Conversor-Digital/dp/B07WJX6PHL,tvs,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
99,fogao 4b mueller moderatto sacend  601230018,7908156900805,https://www.americanas.com.br/produto/3824953613,fogoes,43.157254457473755,0,0,0,1,2,0.2,1,4,0.08,5,0.2,0.0028089887640449437
100,smart tv samsung neo qled 4k 55qn90a design slim mini led processador ia som em movimento plus 55,7892509117517,https://www.americanas.com.br/produto/3261352549,tvs,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
101,geladeirarefrigerador electrolux frost free dfx41 inox 371l  110v,7896584071962,https://www.americanas.com.br/produto/1808805645,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
102,smartphone motorola moto g31 128gb 4g wifi tela 64 dual chip 4gb ram camera tripla  selfie 13mp  grafite,7892597351640,https://www.americanas.com.br/produto/4447197866,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,16,0.0625,0.008988764044943821
103,fogao cooktop fischer 4q tc gas mesa vidro preto bivolt,7896513311121,https://www.amazon.com.br/Cooktop-Tripla-Frequ%C3%AAncia-50-60Hz-Fischer/dp/B076BD2VRF,fogoes,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,381,0.0026246719160104987,0.2140449438202247
105,fogao de piso mesa de vidro front control 5 queimadores suggar,7908312800338,https://www.americanas.com.br/produto/1481628703,fogoes,43.157254457473755,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.0005617977528089888
107,smart tv lg 55 4k nanocell 55nano80 4x hdmi 20 inteligencia artificial thinqai smart magic,7893299915772,https://www.americanas.com.br/produto/4295927831,tvs,43.157254457473755,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0005617977528089888
109,geladeira brastemp frost free 2 portas brm56 462l inox  110v,7891129251571,https://www.americanas.com.br/produto/132718911,geladeiras,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0022471910112359553
110,fogao de piso 4 bocas acendimento automatico preto jade glass esmaltec,7899081743219,https://www.americanas.com.br/produto/1667487591,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.0022471910112359553
111,fogao 4 bocas mueller fratello branco acendimento automatico bivolt,7908156900867,https://www.americanas.com.br/produto/4606557778,fogoes,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,17,0.058823529411764705,0.009550561797752809
112,notebook gamer dell g15a0500mm10p 156 fhd amd ryzen 5 8gb 512gb ssd nvidia rtx 3050 windows 11,7899864941412,https://www.americanas.com.br/produto/4072503993,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
113,notebook compaq cq27 corei3 4gb ssd120gb win10,7898960921342,https://www.americanas.com.br/produto/2479874788,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
116,smartphone multilaser e pro 32gb 4g wifi dourado tela 50 dual chip 1gb ram camera 5mp  selfie 5mp android 11 go  p9151,7908414420243,https://www.americanas.com.br/produto/4888023159,celulares,43.157254457473755,0,0,0,0,0,0.0,1,2,0.04,16,0.0625,0.008988764044943821
117,fogao portatil venax mini cook 2 bocas com forno a gas glp vermelho,7899552116054,https://www.americanas.com.br/produto/90779515,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
118,notebook lenovo ultrafino ideapad 3i i510210u 8gb 256 gb ssd windows 11 156 82bs000gbr prata,196119387863,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-i5-10210U-82BS000GBR/dp/B09J7TBV8Q,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0044943820224719105
120,fogao 4 bocas itatiaia star clean branco acendimento manual bivolt,7892946330067,https://www.americanas.com.br/produto/5027947843,fogoes,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,5,0.2,0.0028089887640449437
121,fogao dream 5 bocas acendimento automatico itatiaia preto bivolt,7892946310434,https://www.americanas.com.br/produto/5004943014,fogoes,43.157254457473755,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0005617977528089888
122,smartphone red mobile volt l s51 16gb 1gb ram pretoazul,609963649624,https://www.americanas.com.br/produto/4676835374,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
123,notebook samsung intel celeron6305 4gb 500gb w11 156 np550xdakp2br  branco,7892509120821,https://www.americanas.com.br/produto/4102214721,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
124,fogao de piso dako 5 bocas acendimento automatico magister preto bvolt,7897180505448,https://www.americanas.com.br/produto/4883007563,fogoes,43.157254457473755,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0005617977528089888
125,fogao a gas da vinci vitreo 4 q branco gas glp,7899552140721,https://www.americanas.com.br/produto/3193715896,fogoes,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.006179775280898876
126,tela toshiba 43 polegadas dled 4k smart tb003,7908414421073,https://www.amazon.com.br/Tela-Toshiba-Polegadas-Smart-TB003/dp/B09SV9CDQ6,tvs,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
127,frigobar midea 124 litros branco mrc12b,7898626573854,https://www.americanas.com.br/produto/30312278,geladeiras,43.157254457473755,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0005617977528089888
128,smartphone samsung galaxy a12 128gb preto 4g wifi tela 65 dual chip 6gb ram camera quadrupla  selfie 8mp,8806092186422,https://www.americanas.com.br/produto/4652438905,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
129,notebook multilaser legacy book w10 home processador intel quad memoria 4gb e 64gb 1 tela 141 pol hd  microsoft 365 personal  1tb na nuvem  pc312 preto,7908414442757,https://www.amazon.com.br/Notebook-Multilaser-Processador-Microsoft-Personal/dp/B09KP3RT71,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
131,fogao a gas gemini 2 q vetro amarelo gas glp,7898456266261,https://www.americanas.com.br/produto/3193707626,fogoes,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
132,refrigerador brastemp ative inverse maxi bre80 573 litros iluminacao led branco 110,7891129206205,https://www.americanas.com.br/produto/111574111,geladeiras,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
133,notebook positivo motion c4128ei  intel celeron dual core n3350 14 4gb ssd 128gb,7896904681062,https://www.americanas.com.br/produto/4224832746,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
134,notebook asus x515eaej1668 cinza,7898573298503,https://www.americanas.com.br/produto/5017368098,notebooks,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
135,fogao a gas 5 bocas venax picasso branco bivolt,7898456267688,https://www.americanas.com.br/produto/1641358310,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.003932584269662922
136,fogao itatiaia vitrum digital 5b preto bivolt,7892946336632,https://www.americanas.com.br/produto/5199635117,fogoes,43.157254457473755,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.0005617977528089888
137,refrigerador smart lg side by side door in door 601l inox 127v gs65sdn,6934585684475,https://www.americanas.com.br/produto/4914217548,geladeiras,43.157254457473755,0,0,0,1,4,0.4,1,4,0.08,2,0.5,0.0011235955056179776
138,smart tv samsung crystal uhd 4k 55au9000 design slim som em movimento virtual visual sem cabos 55,7892509117463,https://www.americanas.com.br/produto/3253030380,tvs,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
139,fast smart tv philco 50 ultra hd roku 4k preto bivolt,7891356090912,https://www.americanas.com.br/produto/4903299162,tvs,43.157254457473755,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.0005617977528089888
141,refrigerador smart lg 601 litros side by side com icewater e system e lg thinq inox gcl247sluv  127 volts,8806098548958,https://www.americanas.com.br/produto/3927047867,geladeiras,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
142,notebook acer aspire 3 4gb 156 intel core i3 256 gb ssd windows 10 home cinza,4710886170556,https://www.americanas.com.br/produto/3678633063,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
143,fogao de piso cook suggar fgv500br 5 queimadores branco,7908312800352,https://www.americanas.com.br/produto/3206801743,fogoes,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0050561797752808986
144,fogao 5 bocas automatico tripla chama vitrum bivolt itatiaia inox,7892946336656,https://www.americanas.com.br/produto/4913117123,fogoes,43.157254457473755,0,0,0,1,2,0.2,1,3,0.06,5,0.2,0.0028089887640449437
145,fogao 1 boca guindani com queimador duplo inox 304 36cm,7894989291503,https://www.americanas.com.br/produto/4986779304,fogoes,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
146,fogao a gas picasso vitreo 5 q preto fosco gas glp,7899552141322,https://www.americanas.com.br/produto/43423939,fogoes,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
147,notebook acer a315 intel celeron n4000 memoria 4gb ssd 240gbtela 156 hd windows 10 home,4710180696752,https://www.americanas.com.br/produto/4201441671,notebooks,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
