indice,titulo,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
89,Notebook Lenovo IdeaPad Flex 5i i7-1165G7 8GB 256GB ssd W11 14 fhd Intel Iris Xe,196119551660,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
93,Notebook Gamer Dell G15-i1000-U20P 15.6 fhd 10ª Geração Intel Core i5 8GB 512GB ssd nvidia gtx 1650 Linux,7899864941498,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
94,Notebook Samsung Book I5 8GB 256GB ssd 15.6 Windows 11H Cinza Chumbo,7892509120784,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
95,Notebook Dell Alienware m15 R6 i1100-M20P 15.6 fhd 11ª ger Intel Core i7 16GB 1TB ssd rtx 3060 Win 11,7899864941306,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
99,Notebook Asus ZenBook 14 UX425EA-BM319T CORE I5-1135G7 / 8 GB / 256 GB SSD / Windows 10 Home / Cinza Escuro,7898573297636,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
104,Multilaser notebook ultra 14 core I3 4GB 1TB W10 prata UB421,7908414412811,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
111,Notebook Compaq Presario CQ-29 Intel i5 5257u 8GB DDR3 ssd 480GB Tela 15.6 Full HD Windows 10 Home,7898960921434,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
113,Notebook compaq CQ-27 COREI3 4GB SSD120GB WIN10,7898960921342,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
115,Notebook Lenovo V14 i5-1135G7 8GB 256GB ssd W11 Pro mx 350 2GB 14 fhd 82NM0014BR Preto,196379304945,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
119,"Notebook Acer A514-53 - Tela 14, Intel i3 1005G1, 12GB, ssd 128GB + HD 1TB, Windows 10 Pro",8848357430376,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
122,Notebook ultra multilaser 15.6 pol celeron N4020 4GB 120GB ssd windows 11 prata + microsoft 365 pers,7908414438545,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
128,Notebook Acer Aspire 5 Intel Core i5-1035G1 4GB 256GB SSD W10 14'' A514-53-5239 - Cinza,4710886520726,notebooks,3503.2797548770905,1,1,1,1,10,1.0,1,11,0.22,1,1.0,0.00012540757461750688
130,Notebook Asus X543NA-GQ342T - CELERON DUAL CORE / 4 GB / 500 GB / Windows 10 Home / Cinza Escuro,7898573297414,notebooks,3503.2797548770905,0,0,0,0,0,0.0,0,0,0.0,2076,0.0004816955684007707,0.26034612490594433
146,"Notebook Lenovo V14 i3-1115G4 8GB 256GB SSD W11 Home 14"" HD 82NM0010BR Preto",196379304907,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
147,Notebook i3 4GB ssd 120GB Tela full HD 15.6 Wifi Bluetooh WebCam,7898571461619,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
151,Kit Notebook Dell Inspiron 15 3000 a0500-MM10SC 15.6 fhd amd Ryzen 5 8GB 256GB ssd Windows 11 Prata + Capa,7899864941719,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
152,"Notebook ASUS Vivobook X515EA-BR1275W Intel Core i3 1115G4 4GB 256GB SSD W11 15,6"" LED-backlit Cinza",7898573298190,notebooks,3503.2797548770905,1,1,1,1,10,1.0,1,11,0.22,1,1.0,0.00012540757461750688
154,Notebook Dell Inspiron i15-i1100-M20PF 15.6 Full HD 11ª Ger. Intel Core i3 4GB 128GB ssd Win 11 Microsoft 365 Preto,7899864943720,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
159,"Notebook Samsung Book 15,6 fhd Intel Celeron 6305 128GB ssd 4GB Windows 10 Pro - NP550XDA-KO7BR",7892509119511,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
166,Notebook vaio FE14 Intel Core i5 Linux 8GB 1TB Full HD - Cinza Escuro,7896904666632,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
169,"Notebook 2 em 1 Positivo Duo C464C Intel Celeron 4GB de Memória RAM 64GB de Armazenamento 11.6"" IPS Full HD touch com caneta Windows 10 Home - Cinza",7896904637991,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
179,"Notebook ASUS X515MA-BR623X Intel Celeron Dual Core N4020 4GB 128GB SSD W11 15,60"" LED-backlit Cinza",7898573298145,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
190,Notebook Positivo Motion C4500a Intel Celeron Tela 14 Polegadas Hd 500gb 4gb Ram Com Tecla Netflix,7896904601978,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
215,Notebook Positivo Motion I 341TBi Intel Core i3 4GB ram HD 1TB Tela 14'' Linux - 3011873,7896904634457,notebooks,3503.2797548770905,1,1,1,1,8,0.8,1,9,0.18,1,1.0,0.00012540757461750688
236,"Kit Notebook Dell Inspiron i15-i1100-M70PB 15.6"" FHD 11ª Ger Intel Core i7 8GB 256GB SSD NVIDIA GeForce Win 11 + Mochila",7899864943621,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
237,"Notebook Gamer Acer AN515-44-R54Q, Ryzen 5 4600H, 8GB, M.2 ssd 512GB, Geforce gtx 1650 4GB, 15.6 fhd 144Hz, Win 10 Home",4710886591818,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
240,"MacBook Pro Apple 13,3"" Intel Core i5 (16GB 1TB) Prateado",190199520172,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
241,"Notebook Positivo Motion Q464C-O Intel Atom Quad Core Windows 10 Home 14,1'' - Dourado - Inclui Microsoft 365*",7896904684490,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
244,"Notebook Asus Intel Core i7-1165G7 8GB 256GB SSD W11 15,6"" Preto X513EA-EJ3010W",7898573298398,notebooks,3503.2797548770905,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
246,"Notebook Lenovo IdeaPad 3i 15IML05 Intel Core i3 - 4GB Ram e SSD de 256GB Tela 15,6” LCD Windows 10",195713897969,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
273,"Notebook Samsung Intel Core i3-1115G4 4GB 1TB W11 15,6"" NP550XDA-KV2BR - Branco",7892509120876,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
275,"Notebook Ultra UB522 - Tela 15 Full hd, Intel i5, ram 8GB, ssd 240GB, Windows 10 - Prata",7908414422193,notebooks,3503.2797548770905,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
276,Notebook Lenovo V14 i7-1165G7 12GB 512GB ssd Geforce MX350 W11 Home 14 fhd 82NM0017BR Preto,196379304808,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
278,Notebook Gamer ROG Zephyrus Duo 15 GX550LXS-HF157T INTEL CORE I7 10875H / 16 GB / 512 GB SSD / Windows 10 Home / Cinza,4718017888189,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
279,Notebook Lenovo 15.6 RYZEN5 8GB 256GBSSD W11 - 82MF0003BR Prata Bivolt,196119415894,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,10,0.2,1,1.0,0.00012540757461750688
303,"SAMSUNG Notebook Book Intel Celeron W11 4GB 500GB HD 15.6"" NP550XDA-KP2BR- Branco - Bivolt",7892509120821,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
306,"Notebook asus VivoBook X513EA-EJ3010 Intel Core i7 1165G7 8GB 256GB ssd Linux 15,6 LED Preto",7898573298404,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
327,Notebook Lenovo Ideapad 3i 15.6 HD Intel Celeron ssd 128GB 4GB Windows 11 Home Prata - 82BU0006BR,196119387894,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
329,Notebook vaio FE14 Intel Core i5 Windows 11 Home 8GB 256GB ssd Full HD - Cinza Escuro,7896904697292,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,9,0.18,1,1.0,0.00012540757461750688
331,Notebook asus E410MA-BV1872X Intel Celeron Dual Core N4020 4GB 128GB ssd W11 14 Rose Gold,7898573298299,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
335,"Notebook Samsung Book Intel Core I5 1135G7 - Iris Xe, Windows 10 Home 256GB ssd, 8GB ram, Tela 15.6 Iintel iris xe - Cinza Chumbo",7892509117128,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
349,Kit Notebook Dell Inspiron i15-i1100-U25PC 15.6 Full HD 11ª Geração Intel Core i3 4GB 256GB ssd Linux com Capa,7899864943768,notebooks,3503.2797548770905,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
383,Notebook A315-56-569F Intel Core I5-1035G1 ssd 256GB Endless os Acer,4710886059059,notebooks,3503.2797548770905,1,1,1,1,10,1.0,1,25,0.5,1,1.0,0.00012540757461750688
385,"Notebook Dell Inspiron I15-3501-A25P Intel Core I3-1005G1 4GB 256GB SSD W10 15.6"" - Preto",7899864938764,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
411,Notebook Acer Aspire 5 Intel Core I5 10210u 4gb Ram Ssd 256gb Linux Tela 15.6'' Full HD Wifi hdmi USB,4710886393528,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
415,"Notebook asus X515JF-EJ360T Intel Core i5 1035G1 8GB 256GB ssd W10 15,6 LED-backlit Cinza",7898573298077,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
430,"Notebook Lenovo Ideapad 3i Intel Celeron N4020 Memoria 4GB Ssd 480GB Tela 15,6'' HD Windows 10 Pro",195713167154,notebooks,3503.2797548770905,1,1,1,1,10,1.0,1,16,0.32,1,1.0,0.00012540757461750688
451,Notebook Acer A314-35-C4CZ Celeron N4500 4GB 256GB ssd 14FHD,4710886653042,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
452,Notebook Acer Aspire 3 A315-33-C58X Intel Celeron N3060 Memória de 4GB HD de 240GB ssd Tela de 15.6,4710180127614,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
453,Notebook Positivo Motion Red Q232B Intel® Atom® Quad- Core 2GB 32GB flash 14'' Windows 10 Home Flash Vermelho,7896904630626,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
457,"Notebook Nitro 5 AN515-44-R4KA, AMD R7 4800H, 8GB, 512GB SDD, (GTX 1650 com 4 GB) Windows11. 15,6” LED FHD IPS",4710886774891,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
459,Notebook Positivo C4128ei Celeron N3350 4gb Ddr4 Ssd 128gb Tela 14 Hd Led Windows 10 Pro,7896904603378,notebooks,3503.2797548770905,1,1,1,1,10,1.0,1,10,0.2,1,1.0,0.00012540757461750688
470,"Notebook Acer 15.6"" A315-34-C5EY Celeron N4000 4GB 500GB, NX.HRNAL.001",4710180696752,notebooks,3503.2797548770905,1,1,1,1,8,0.8,1,9,0.18,1,1.0,0.00012540757461750688
472,"Notebook 2 em 1 hp 435-G8, amd Ryzen 3, 8GB, 256GB ssd, Tela de 13, Windows 11 Home, 5R5A6LA",196337544185,notebooks,3503.2797548770905,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
486,Notebook Gamer 2AM E550 nvidia GeForce gtx 1050 3GB - Windows 10 Home Core i7-9700 8GB 1TB + ssd 128GB FullHD 15.6,7896904650655,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
487,"Notebook Lenovo Ideapad S145, 15.6, amd Ryzen 5, 8GB, Windows 10",195042511352,notebooks,3503.2797548770905,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
495,Notebook Gamer Legion Slim7 R5-5600H 16GB 512GB RTX3050 Ti 4GB W11 15.6 Full HD wva 82K800EABR,196119536315,notebooks,3503.2797548770905,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
515,Notebook vaio FE14 Intel Core i3 Linux 4GB 128GB ssd Full HD - Branco,7896904665208,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
528,Notebook Dell Inspiron i15-i1100-U40P 15.6 Full HD 11ª Geração Intel Core i5 8GB 256GB ssd Linux,7899864943522,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
543,"Notebook 2 em 1 hp 435-G8, amd Ryzen 7, 16GB, 512GB ssd, Tela de 13, Windows 11 Home, 5R5A7LA",196337544192,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
544,"Kit Notebook Dell Inspiron 15 a0500-MM10SB 15.6"" FHD AMD Ryzen™ 5 8GB 256GB SSD Windows 11 Prata + Mochila",7899864941702,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
545,"Notebook Compaq Presario 420 Intel Pentium-N3700 4GB 120GB W10 14,1'' Cinza",7896904686005,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
553,Notebook vaio FE15 Intel Core i7 Linux 8GB 256GB ssd HD - Prata,7896904665406,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
564,"Notebook Acer 15,6 Fhd A515-45-r6kh/ R3-5300u/ 8gb/ 256gb Ssd/ W11 Home",4710886825388,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
567,Notebook Acer Aspire 3 Intel Celeron 4GB 1TB Endless,4710180698022,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
575,"Notebook 15,6"" Bs145 I3-1005g1/4gb/hd500gb/win 10 Pro - 82hb0002br Lenovo",195235644515,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
584,"Notebook Dell Inspiron i15-i1100-U60P 15.6"" Full HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux Preto",7899864943584,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
587,"Notebook Dell Inspiron i15-i1100-M40PF 15.6"" Full HD 11ª Geração Intel Core i5 8GB 256GB SSD Microsoft 365 Windows 11",7899864943539,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
607,"Notebook Lenovo Ultrafino Ideapad 3 AMD Ryzen 7-5700u 8GB 256GB SSD W11 15,6"" - Prata",196119536544,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
623,Notebook Samsung Book I3 8GB 256GB SSD 15.6 Windows 11 Cinza Chumbo,7892509120890,notebooks,3503.2797548770905,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
625,"Dell Inspiron i3501-U25P - Tela 15.6, Intel i3 1005G1, 4GB, ssd 256GB, Linux",7899864939297,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
638,"Notebook Samsung NP550XDA-KV1BR Intel Core i3-1115G4 4GB 1TB  Tela 15,6"" W11 - Cinza Chumbo",7892509120869,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
641,"Notebook Positivo Motion C4128Ei - Intel Celeron Dual Core N3350, 14, 4Gb, ssd 128GB",7896904681062,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
649,"Notebook Samsung Intel Celeron-6305 NP550XDA-KP3BR 4GB 256GB SSD Tela 15,6"" Windows 11 - Cinza Chumbo",7892509120838,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
652,NTB POSITIVO MOTION RED Q464C,7896904683547,notebooks,3503.2797548770905,0,0,0,1,3,0.3,1,6,0.12,8,0.125,0.001003260596940055
657,"Notebook Acer Aspire 5 A515-54-53VN Core I5 –10210U 8GB Win10, preto",4710886643708,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
671,"Notebook Gamer Dell G15-a0500-MM10P 15.6"" FHD AMD Ryzen™ 5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11",7899864941412,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
701,Chromebook Lenovo 100e Gen 3 amd 3015C3 4GB 32GB eMMC Google Chrome 11.6 Antirreflexo 82J80001BR,195890208008,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
707,Notebook Gamer Dell G15-i1000-M20P 15.6 fhd 10ª Geração Intel Core i5 8GB 512GB ssd nvidia gtx 1650 Windows 11,7899864941481,notebooks,3503.2797548770905,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
709,"Notebook i3 4GB HD 500GB Tela FULL HD 15.6"" Wifi BT4 C/WebCam",7898571461626,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
726,Notebook Gamer Acer Nitro 5 AN517-52-50RS Intel Core i5 Windows 11 Home 8GB 512GB SSD GTX 1650 17.3',4710886825593,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
745,Notebook Samsung E40 NP550XDZ i3 4GB 256GB ssd Linux Cinza,7892509118897,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
764,"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD Linux 15,6"" - Prata",196119983157,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
768,"Notebook Samsung Book E30 4GB, 15.6'', Intel Core i3, ssd 256GB, Windows 10 Home, cinza",7892509117203,notebooks,3503.2797548770905,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
800,Notebook Positivo Motion Gray C4128E ssd 128GB DDR4 4GB,7896904680607,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
808,Notebook Gamer Dell G15-i1100-M30P 15.6 fhd 11ª Geração Intel Core i5 8GB 512GB ssd nvidia rtx 3050 Windows 11,7899864941535,notebooks,3503.2797548770905,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
828,"Samsung Book E20 Intel® Dual-Core, Windows 10 Home, 4GB, 500GB, 15.6'' HD LED",7892509113380,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
837,Notebook Lenovo Gaming 3 Core i5 8GB 256GB ssd gfx 4GB Linux,195892009962,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
844,Notebook Lenovo V14 i5-1135G7 8GB 256GB ssd Intel Iris Xe Graphics Win 10 Pro 14 82NM0000BR Preto,195713827638,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
846,"Notebook asus VivoBook X513EA-BQ2782W Intel Core i5 1135G7 8GB 256GB ssd W11 15,6 LED-backlit Azul",7898573298251,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
849,Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB (Placa de Vídeo Intel Iris Plus) 256GB SSD W10 15.6'' FHD Prata,194632910810,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
862,"Notebook Samsung Book NP550XDA-K02BR, Intel Dual-Core, 4GB, 500GB, Branco - Windows 10",7892509117159,notebooks,3503.2797548770905,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
869,"Notebook Gamer Dell G15-a0700-MM20PB 15.6"" FHD AMD Ryzen™ 7 16GB 512GB SSD NVIDIA RTX 3060 Windows 11 + Mochila",7899864941436,notebooks,3503.2797548770905,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
877,"Notebook Asus Vivobook Intel Core i7-1165G7 8GB 256GB SSD W10 15,6"" Preto X513EA-EJ1064T",7898573297797,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
893,Notebook asus X515EA-EJ1668 Cinza,7898573298503,notebooks,3503.2797548770905,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
895,Notebook positivo motion Q432B intel ATOM/4GB/32GB EMMC/14/ WIND.10 home,7896904630657,notebooks,3503.2797548770905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
897,Notebook Lenovo ideapad Gaming 3i i5-10300H 8GB 256SSD gtx 1650 4GB 15.6 fhd wva W10 82CG0002BR,195042730135,notebooks,3503.2797548770905,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
