match,pred,categoria,titulo_1,titulo_2
0,0,notebooks,"Notebook VAIO FE14,14'' FHD Intel Core i5, armazenamento híbrido de128GB SSD + 1TB HD 2,5'', Windows 11, Cinza com Alexa Integrada","Laptop empresarial de 15,6 polegadas, laptop FHD cinza prateado   110-240 V para uso diário"
1,1,notebooks,Notebook Ultra Windows 10 Home Processador Intel Pentium,"Notebook Ultra UB320 Intel Pentium-J3710 4GB 120GB W10 14"" - Preto"
0,0,notebooks,"Notebook Gamer Msi Prestige 15, Intel I5-1155g7, 15.6, Fhd, 16gb Ddr4, Ssd 512gb M.2, Gtx 1650 4gb, Prestige15a11sc-048us","HP 15.6"" FHD Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 16GB RAM, 512GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Ethernet Hub, Win 10 QWERTY US Teclado"
0,0,notebooks,"Notebook Positivo Motion C4500C, Positivo, Motion, INTEL CELERON, 4 GB RAM, Tela"",","Diário, Caderno, Caderno Fofo para Mulheres Meninas(Cozinhando)"
0,0,notebooks,"Notebook Dell Inspiron i14-3467-M20P 7ª Geração Intel Core i5 4GB 1TB 14"" HD Windows 10","Notebook Multilaser Legacy Book, W10 Home, Processador Intel Celeron Memoria, Memoria 4GB 64GB, Tela 14,1' Preto Tecla Netflix – PC250"
0,0,notebooks,Notebook ASUS ZenBook Duo UX482EAR-KA371W Azul Celestial,"Notebook Acer Aspire 5 Intel Core i7-10510U 8GB 512GB SSD Linux 15,6” FHD IPS Prata A515-54-76NA"
0,0,notebooks,"Notebook 2 em 1 Positivo DUO C464D-1 Intel Celeron 4GB 64GB 11.6"" IPS Full HD touch com caneta Windows 11 Home - Cinza","SAMSUNG BOOK CORE I5-1135G7, WIN 10 PRO, 8GB, 256GB SSD, INTEL IRIS XE GRAPHICS, 15.6'' FHD LED ,CINZA CHUMBO, NP550XDA-KF6BR"
1,1,notebooks,"Kit Notebook Dell Alienware m15 R6 AW15-i1100-A30PH 15.6"" FHD 11ª ger Intel Core i7 16GB 1TB SSD RTX 3070 Win 11 Headset",Kit Notebook Dell Alienware m15 R6 AW15-i1100-A30PH 15.6 fhd 11ª ger Intel Core i7 16GB 1TB ssd rtx 3070 Win 11 Headset
0,0,notebooks,Notebook Asus tuf Gaming F15 FX506HC-BB51 15.6 Intel Core I5-11400H rtx 3050 4 gb - Eclipse Gray Oferta!,Msi Creator 15 (Gamer) i7-11800H tela 15' uhd 4K Nvidia rtx 3080 ssd 1Tb NVMe ram 16Gb
0,0,notebooks,"Notebook Dynabook Satellite Pro C50-J de 15,6"" - Full HD - 1920 x 1080 - Intel Core i7 - 16 GB RAM - SSD 512 GB","Laptop de 14,1 polegadas 1920 x 1080 HD IPS tela retroiluminada, teclado Bluetooth 5.1 WiFi6 grande memória leve computador laptop (EUA)"
1,1,notebooks,Notebook Aspire 3 I5 4GB 256GB SSD Linux - Acer,"Notebook Acer 15,6 A315-56-569F i5-10ª 4GB 256SSD Linux"
0,0,notebooks,"Dell Chromebook 11 3000 3100 11,6"" Rugged Chromebook - HD - 1366 x 768 - Intel Celeron N4020 Dual-core (2 Core) - 4 GB RAM - 16 GB de memória flash - Preto","Notebook Gamer Dell G15-i1100-M30PB 15.6"" FHD 11ª Ger Intel Core i5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11 + Mochila"
0,0,notebooks,Notebook Acer Aspire 5 A515-56-363A 15.6 Intel Core I3-1115G4 - Prata Oferta!,"Notebook Gamer Dell G15-i1100-A30P 15.6"" FHD 11ª Geração Intel Core i5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11, preto"
1,1,notebooks,"Notebook Lenovo Yoga 9i 2 em 1 14"" i7-1185G7 8GB 512GB SSD Placa de Vídeo Intel Iris Xe W11 FHD WVA",Notebook Lenovo Yoga 9i 2 em 1 14 i7-1185G7 8GB 512GB ssd Placa de Vídeo Intel Iris Xe W11 fhd wva
0,0,notebooks,"Notebook Samsung Book 15,6 fhd Intel Celeron 6305 128GB ssd 4GB Windows 10 Pro - NP550XDA-KO7BR",Notebook Gateway GWTN156-12BK - Ryzen 3 2.6GHZ - 4/128GB - 15.6 - Preto Oferta!
0,1,notebooks,14W G2 3015E/1.2 2C 14 4GB 64GB W10P 64,"ASUS VivoBook 13 Slate OLED 2 em 1, tela sensível ao toque OLED FHD de 13,3 polegadas, CPU Intel Pentium N6000 Quad-Core, 4 GB de RAM, 128 GB eMMC, Windows 11 Home in S Mode, Preto, T3300KA-DH21T"
0,0,notebooks,"Notebook Compaq Presario 430 Intel Core i3 4GB 120GB SSD 14,1'' LED Webcam HD Windows 10 Home - Cinza","Limitador de janela de batente, limitador de janela de aço inoxidável trava de segurança encaixes para janela externa para janela para janela interna"
0,0,notebooks,"Laptop Acer Swift 3 Intel Evo fino e leve, 14"" Full HD, Intel Core i7-1165G7, Intel Iris Xe Graphics, 8GB LPDDR4X, 256GB NVMe SSD, Wi-Fi 6, leitor de impressão digital, KB retroiluminado, SF314-59-75QC",Notebook ASUS VivoBook X513EA-BQ2782W Azul Cobalto
0,0,notebooks,"HP 15.6"" FHD Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 4GB RAM, 256GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Ethernet Hub, Win 10 QWERTY US Teclado","Notebook Vaio FE14 VJFE42F11X-B1591H Intel Core i3-10110U 4GB 128GB SSD M.2 14"" Full HD Windows 11 Home - Chumbo Escuro"
0,1,notebooks,"Notebook Avell B.On Intel Iris Xe Graphics 96 - i7 1165G7, 16GB, 500GB SSD NVME, Windows 10 HSL - Prata",Notebook Asus 1011cx 1025c 1101hab 1104ha 1106ha compatível
0,0,notebooks,Notebook Gamer Dell G15-i1100-M30P 15.6 fhd 11ª Geração Intel Core i5 8GB 512GB ssd nvidia rtx 3050 Windows 11,"ASUS Laptop VivoBook 15, tela sensível ao toque FHD de 15,6"", Intel Core i3-1115G4, 8GB DDR4 RAM, SSD de 256GB, leitor de impressão digital, teclado retroiluminado, Windows 10 Home no modo S, caneta TWE"
0,0,notebooks,"Notebook Lenovo Ideapad S145 - Tela 15.6 hd, Intel i3 8130U, ram 12GB, ssd 240GB, Linux","Cromo, acabamento da tampa 4 unidades de alta qualidade, automotivo para automóveis"
0,0,notebooks,"Notebook Dell Alienware m15 R6 AW15-i1100-M20PB 15.6"" FHD 11ª ger Intel Core i7 16GB 1TB SSD RTX 3060 Win 11 + Mochila",Pc Gamer Elite Concórdia i7 10700K Overclock 16GB HD 1TB ssd 240GB Placa 2060 600W
0,0,notebooks,Notebook Acer Aspire 5 A515-54-39E2 15.6 Intel Core I3-10110U - Preto Oferta!,"Notebook Samsung Flash F30 Intel Celeron , 4GB RAM, 64GB SSD , Tela Full HD 13.3"", Windows 10 - Cinza"
0,0,notebooks,"Volante, 14 polegadas e 6 furos 350mm Acessórios para carro Volante de corrida prato profundo para veículos Ost e carro de corrida",Notebook Gamer hp Omen 16-B0013DX 16.1 Intel Core I7-11800H rtx 3060 6 gb - Preto Oferta!
0,1,notebooks,"ASUS Laptop para jogos ROG Zephyrus G14 ultra fino, tela QHD de 14 polegadas (2560 x 1440), AMD Ryzen 9 5900HS, NVIDIA GeForce RTX 3060,16 GB de RAM | SSD PCIe de 1 TB, Windows 10--Acessórios","Kafuty-1 Laptop slim, tela IPS Full HD de 15,6 polegadas, processador J4115 1,8 GHz-2,5 GHz, para gráficos Intel HD600 Ultra HD, 8 GB DDR4 e 512 GB SSD, Windows 10, para trabalho, aprendizagem e entretenimento (EUA)"
0,1,notebooks,"Notebook asus X515MA-BR623X Intel Celeron Dual Core N4020 4GB 128GB ssd W11 15,60 LED-backlit Cinza","Notebook Asus Intel Celeron-N4020  4GB 128GB W11 Pro 15,6"" Azul E510MA-BR701X"
0,0,notebooks,"Notebook ideapad Gaming 3 R7-5800H 8GB 256GB SSD PCIe GTX 1650 4GB 15.6"" FHD W11 82MJ0001BR",TravelMate Spin P4 TMP414RN-51-5426 Core i5/1135G7/2.4GHz 8192/256 WNICb 14TFT W10P
0,0,notebooks,Chromebook 311 MT8183/2.0GHz 4096/32 WNICb 11.6TFT Chrome OS,Notebook ASUS ZenBook Duo UX482-KA214T INTEL CORE I7 1165G7 / 16 GB / 512 GB / Windows 10 Home / Azul Celestial
0,0,notebooks,"Notebook Samsung - i3 1115G4, 8GB, HD 1TB, Intel Graphics Xe, Full HD - NP550XDA",NETGEAR SFP+ 10KM LR LC AXM762
0,1,notebooks,"Notebook Ultra, W11 Home, Processador Intel Celeron N4020, Memória 4GB 120GB SSD, Tela 15,6 Pol, Microsoft 365 Personal com 1TB na Nuvem Prata – UB220","ACER Notebook A314-35-C236 14"" Celeron N4500 4GB 500GB W10H, preto"
0,0,notebooks,QUQUTWO Simples A5 Capa Mole Notebook Couro Creative Round Magnetic Metal Ring Lock Notebook Clássico PU 192 Páginas Governadas da Faculdade Azul celeste,"Notebook Dell Inspiron i15-i1100-U20P 15.6"" Full HD 11ª Geração Intel Core i3 4GB 128GB SSD Linux"
0,0,notebooks,"Radiador trocador de calor, radiador trocador de calor de resfriamento de água profissional para computador para PC para equipamentos industriais para aparelhos de beleza(360mm)",TS E15 G2 Ci5 16G 256G W10P
0,1,notebooks,Pc Gamer Intel I7 16Gb Rtx 3060 12Gb Hd 1Tb Ssd 240Gb 750W,Asus tuf F15 (Laptop Gamer) rtx 3070 Intel 11ª geração i7-11370H tela 15' ssd 512Gb NVMe ram 16Gb
1,1,notebooks,Notebook Gaming 3i Core I5 8gb 256gbssd Gtx1650 15.6 Linux 82cgs00100,Notebook Lenovo Gaming 3 Core i5 8GB 256GB ssd gfx 4GB Linux
0,0,notebooks,"Acer Caderno TravelMate P2 P214-41-G2 TMP214-41-G2-R5EB 14"" - Full HD - 1920 x 1080 - AMD Ryzen 5 PRO 5650U Hexa-core (6 Core) 2,30 GHz - 8 GB RAM total - SSD 256 GB","ASUS ROG Strix G512 15,6"" Full HD 144Hz Notebook para jogos, Intel Core i7-10750H 2,6GHz, 8GB RAM, 512GB SSD, NVIDIA GeForce GTX 1650 Ti 4GB, Windows 10 Home"
0,0,notebooks,Notebook Multilaser Ultra 14 fhd I3-5005U 4GB 1TB Linux Prata - UB422,TS L13 Clam G2 i5 8G 256G W10P
1,1,notebooks,"Notebook Ultra 14"" Pentium 4GB 120GB SSD W10, UB320, Preto","Notebook Ultra Intel Pentium, Tela 14 hd, 4GB ram, 120GB ssd UB320"
1,1,notebooks,Notebook Acer Aspire 5 A514 Intel Core I5 1035G1 Memória 8gb Hd 1tb Ssd 256gb Tela 14'' HD Windows 10 Home,Notebook Acer Aspire 5 A514 Intel Core I5 1035G1 Memória 12gb Hd 1tb Ssd 256gb Tela 14'' HD Windows 10 Home
0,0,notebooks,Notebook Asus E410MA-212. BNCR Intel Celeron N4020 de 1.1GHZ Tela HD 14 / 4GB de Ram / 64GB Emmc - Star Preto Oferta!,"Notebook Acer Aspire 3, 4GB, 15.6'', Intel Core i3, 256 gb ssd, Windows 10 Home, cinza"
0,1,notebooks,"Laptop HD, Radiador Duplo 1980x1080 HD Laptop Para AMD3150U para Casa e Escritório(#1)","Domary Laptop de escritório ultrafino X10 de 15,6 polegadas Processador AMD Athlon Gold 3150U de 16 GB + 512 GB de memória 1920 * 1080 IPS Tela azul plugue UE"
1,1,notebooks,Notebook Positivo Motion Red Q232B Intel® Atom® Quad- Core 2GB 32GB flash 14'' Windows 10 Home Flash Vermelho,Notebook positivo motion red Q232B intel ATOM/2GB/32GB EMMC/14/ WIND.10 home
0,0,notebooks,Notebook Acer Aspire Nitro 5 AN515-54-574Q CI5 8GB 512GB SSD 15.6 Endless OS,300E GEN2 CHRMBOOK CEL/1.1 2C 11 4GB 32G
0,1,notebooks,Chromebook Acer 11 N7 C731T-C2GT Intel Celeron N3060 4GM RAM 11.6' 32 GB eMMC Chrome OS,"Acer Swift 3 Laptop, 14"" Full HD 1080p, AMD Ryzen 5 4500U Hexa-Core Processor, 8GB RAM, SSD 256GB, leitor de impressões digitais, teclado retroiluminado, Windows 10 Home, SF314-42-R0HP"
0,1,notebooks,"Notebook Hp 256-g8, Core i3, 4gb, 128gb Ssd, Tela de 15"" - 4a8p7la","Notebook Positivo Motion Intel Atom-Z8350 4GB 64GB W10 14,1'' Led Webcam HD + Office 365 Personal - Vermelho"
0,1,notebooks,"Notebook Lenovo Ultrafino Ideapad S145 Intel Core i5-1035G1 8GB 256GB SSD W10 15.6"" Prata","Notebook Intel Core i5, Tela 15.6 Full HD ips, 8GB, 512 ssd e Windows 10 - Everex"
0,0,notebooks,"Placa principal para Galaxy S6 SM‑G920P versão dos EUA, placa-mãe principal para Samsung Logic Placa principal para Samsung for Mobile Phone Shop(G920P)",Notebook Lenovo V14 i7-1165G7 8GB 256GB ssd Geforce MX350 W11 Home 14 fhd 82NM0016BR Preto
1,1,notebooks,"Kit Notebook Dell Inspiron i15-i1100-M40SC 15.6"" Full HD 11ª Geração Intel Core i5 8GB 256GB SSD Windows 11 com Capa",Kit Notebook Dell Inspiron i15-i1100-M40SC 15.6 Full HD 11ª Geração Intel Core i5 8GB 256GB ssd Windows 11 com Capa
0,1,notebooks,Notebook Positivo Motion Intel Celeron Dual-Core Linux 14 - Cinza - C41TEI,Notebook Asus E410MA-212. BNCR Intel Celeron N4020 de 1.1GHZ Tela HD 14 / 4GB de Ram / 64GB Emmc - Star Preto Oferta!
0,0,notebooks,Notebook ASUS Vivobook Pro 15 M3500QC-KJ432W AMD RYZEN 7 5800H / 16 GB / 512 GB / Windows 11 Home / Prata Metálico,"MSI Laptop para jogos Katana GF66 15,6"" 144Hz 3ms FHD Intel Core i7-11800H RTX3060 16GB 512GBNVMe SSD Win11 (11UE-617)"
0,0,notebooks,D DOLITY Para teclado sem moldura Probook 450 G0 450 G1 455 G1 layout português,"GIGABYTE U4 UD - 14"" FHD - i7-1195G7 - Gráficos Intel Iris Xe - SSD PCIe de 512 GB - Laptop (U4 UD-70US823SH)"
0,0,notebooks,Black Box Corporation 2U 19IN IT RACKMOUNT painel de cobertura preto,"Notebook Lenovo Ideapad 3i - Tela 15.6, Intel i3 10110U, ram 8GB, ssd 256GB, Linux"
1,1,notebooks,"SAMSUNG CHROMEBOOK INTEL® DUAL-CORE, GOOGLE CHROME OS, 4GB, 32GB, 11.6'' HD LED, 1.18KG",Chromebook Samsung 11.6 Intel 4Gb 32Gb Xe310Xba-Kt3Br
0,0,notebooks,"14E G2 3015CE 1,20GHZ 14 4GB 32GB CHRM","Notebook Acer Aspire 3 Intel Core i3-1005G1 8GB 512GB SSD W10 15,6'' A315-56-304Q - Cinza"
0,1,notebooks,"Notebook Ultra UB433 Intel Core i3 4GB 120GB SSD Linux 14"" - Prata","Notebook Lenovo Ultrafino IdeaPad 3i i7 8GB 256 GB SSD Placa de Vídeo Dedicada W11 15.6"" 82BS000MBR, Prata"
0,0,notebooks,"Notebook Positivo Motion Gray C4128E-S Intel Celeron 4GB 128GB SSD 14,1'' LED Webcam HD Windows 10 Home - Cinza","2022 Mais novo laptop MSI GF63 fino gaming, tela Full HD de 15,6 polegadas, processador Intel Core i5-10500H, GeForce GTX 1650 Max-Q, 32GB RAM, 1TB SSD, teclado retroiluminado, Wi-Fi 6, Windows 11 Home, Preto"
0,1,notebooks,"Notebook Samsung Flash F30 Intel Celeron 4GB 64GB SSD Full HD 13.3"" W10 - Cinza","Laptop, Processador N3350 Computador Laptop EUA 110-240 V para Negócios para Escritório"
0,1,notebooks,Notebook VAIO® FE14 Intel® Core™ i5 Linux 8GB 1TB Full HD - Cinza Escuro,"MSI Laptop diário fino e leve 15A moderno: 15,6"" FHD 1080p, Intel Core i7-1195G7, Intel Iris Xe, 8GB, SSD 512GB, Win10, cinza carbono (A11MU-653)"
0,0,notebooks,"Notebook Lenovo Ultrafino IdeaPad 3i i5 8GB 256GB SSD Placa de Vídeo Dedicada Linux 15.6"" 82BSS00400, Prata",Notebook 15'' Lenovo B330 Core I5-8250U 4GB 1TB WIN10 PRO
0,1,notebooks,300E AMD 4GB 64GB WLS CAM MIC W10P,Notebook Positivo Motion I 341TBi Intel Core i3 4GB ram HD 1TB Tela 14'' Linux - 3011873
1,1,notebooks,"Notebook Samsung Flash F30 Intel Celeron , 4GB RAM, 64GB SSD , Tela Full HD 13.3"", Windows 10 - Cinza","Notebook Samsung Flash F30 Intel Celeron 4GB 64GB SSD Full HD 13.3"" W10 - Cinza"
0,0,notebooks,Notebook Acer Aspire 5 A515 Intel Core I5-10210u Memoria 4gb Ssd 256gb Tela 15.6'' Full Hd Sistema Linux,"Notebook GT Silver Intel® Dual-Core, 4GB, SSD 64GB, 14"", Windows 10"
0,0,notebooks,Notebook Multilaser 13.3 Pol 4Gb 64Gb (32+32Sd) Windows 10 Dual Core Prata - PC222,"HP Pavilion x360 2-in-1 Laptop, 11.6"" HD IPS Touchscreen Display, 4-Core Pentium Silver N5030 up to 3.1GHz, UHD Graphics 605, 4GB DDR4 RAM, 1TB PCIe SSD, USB-C, HDMI, SD Reader, QWERTY US KB, Win 11"
0,0,notebooks,"Placa principal para Galaxy A40 SM-A405FN, conveniente de usar Leve Prático de usar Placa principal para Samsung Alta confiabilidade para família para peças de reparo(Cartão duplo A405FN)","Dell Inspiron 15 5593: 10ª geração Core i5-1035G1, 256GB SSD, 8GB RAM, tela Full HD de 15,6 polegadas, teclado retroiluminado, Windows 10"
0,0,notebooks,Notebook msi Sword 15 A12UE-605US 15.6 Intel Core I7-12650H rtx 3060 6 gb - Branco/Preto Oferta!,"ACER Notebook A515-54-5526 i5 4GB 256SSD LINUX, preto, NX.HQMAL.00T"
0,0,notebooks,"Notebook Gamer Dell G15-i1000-U20P 15.6"" FHD 10ª Geração Intel Core i5 8GB 512GB SSD NVIDIA GTX 1650 Linux","HP Laptop empresarial, tela FHD IPS 300 nits de 17,3"", núcleo de última geração i3-1115G4 até 4,1GHz, RAM DDR4 16GB, SSD PCIe 256GB, HDMI, RJ45, leitor SD, teclado, Win 11, US Teclado"
0,0,notebooks,"Samsung Electronics Chromebook 4 (Modelo 2021 sem compartimento SD) 11,6"" Intel UHD Graphics 600, processador Intel Celeron N4020, 4GB, 32GB, Wi-Fi - Platinum Titan (XE310XBA-KC1US)","Relé solenoide de partida, 4 terminais 12V Vermelho B6AZ-11450-A Chave solenoide para carro"
0,0,notebooks,"Limitador de janela, janela de batente Limitador de janela de batente Limitador de batente deslizante para janela para janela interna para janela externa",Notebook Gamer hp Victus 16-D0023DX 16.1 Intel Core I5-11400H rtx 3050 4 gb - Azul Oferta!
0,0,notebooks,"Módulo de detecção de valor PH, sensor de aquisição de líquidos PH0-14, PCB, boa dissipação de calor, baixo consumo de energia, durável com 2 cortadores para solo para água",Notebook hp 15-DY2074NR 15.6 Intel Core I3-1115G4 - Prata Oferta!
1,1,notebooks,"Notebook Acer A315-34-C6ZS Intel Celeron N4000 4gb 1tb 15,6"" Linux","Notebook Acer Aspire 3 A315-34-c6zs Intel Celeron N4000 4gb Ram 1tb Hd 15,6 Linux"
0,0,notebooks,"Lenovo Notebook ThinkPad E15 G2 20TDS00B00 de 15,6 polegadas - Full HD - 1920 x 1080 - Intel Core i5 i5-1135G7 Quad-core (4 núcleos) 2,40 GHz - 8 GB RAM - 256 GB SSD - Preto brilhante - Windows 10 Pro - Intel Iris","NOTEBOOK SAMSUNG GALAXY BOOK GO 4GB 128GB 14'' WIN 11 PRO, Prata"
0,0,notebooks,"SAMSUNG Notebook Intel Core i3-1115G4 4GB 1TB W11 15,6"" NP550XDA-KV2BR - Branco","Computador de laptop ASUS VivoBook 15,6"" FHD mais leve 2020, 4 núcleos AMD Ryzen 7-3700U, Radeon RX Vega 10, 20 GB de RAM, 512 GB PCIe SSD, Webcam, HDMI, Win 10, prata com 32 GB de cartão USB Efuture"
1,1,notebooks,Notebook Positivo Motion I 341TBi Intel Core i3 4GB ram HD 1TB Tela 14'' Linux - 3011873,"Notebook Positivo Motion Intel® Core™ i3 1TB 4GB Linux 14"" - Cinza"
0,0,notebooks,"Caneta de mergulho de pena, caderno de couro retrô caneta caneta elegante caixa de presente com garrafa de tinta para escritório em casa para escola para estudantes para presente de natal(Preto)","Computador notebook portátil 11,5 mm 13,3 polegadas RAM 8 GB ROM 128 GB 100240 V 16: 9 Laptop Full HD Display Ultrafino 1920 x 1080 Alto-falantes Material de metal Leve (EUA)"
0,0,notebooks,"Notebook Dell i15-3501 - Intel i7 1165G7, ram 16GB, ssd 256GB + HD 1TB, GeForce MX330, Windows 10","Notebook Acer Aspire ES, ES1-572-347R, Intel Core i3 6006U, 4GB RAM, HD 500GB, tela 15,6"", Windows 10"
0,0,notebooks,"Caderno de couro retrô, caixa de presente de papelaria elegante estilo clássico retrô para home office para escola(Branco)","Laptop Samsung Galaxy Book Pro, tela sensível ao toque AMOLED de 13,3 polegadas, i7 de 11ª geração, 8 GB de memória, SSD de 512 GB, bateria de longa duração, azul místico"
1,1,notebooks,"Notebook Samsung Book Intel Dual-Core, Windows 10 Home 500GB, 4GB ram, Tela 15.6 Full HD LED Branco","Notebook Samsung Book NP550XDA, Processador Intel Celeron 4GB HD 500GB Windows 10 Tela 15.6, Branco"
0,0,notebooks,Pc Gamer Fácil Intel core I5 11400F ( 11ª Geração) 8GB DDR4 rtx 3050 8GB GDDR6 ssd 240GB - Fonte 750w,"Notebook Dell Inspiron 15 5566: processador Intel Core, 8GB DDR4, 802.11ac, Bluetooth, Windows 10 Professional, Preto, 8GB RAM | 256GB SSD"
0,0,notebooks,Kit Notebook Dell Inspiron 15.6 i1101-M60SB fhd 11ªger Intel Core i7 16GB 512GB ssd nvidia Geforce Windows 11 Mochila,"Laptop de negócios de 15,6 polegadas, laptop FHD fino de 110-240 V   Longo tempo de espera 6G+64G Armazenamento para uso diário(#2)"
1,1,notebooks,Notebook Gamer 82CGS00100 Core i5 8GB 256GB ssd GeForce gtx 1650 4GB Tela 15.6 Linux 3i-15IMH 10300H Lenovo,"Notebook Ideapad Gaming 3i Intel Core i5-10300H 8GB (Geforce GTX 1650 4GB) 256GB SSD FHD Linux 15.6"" Azul"
0,0,notebooks,"Volante ATV, Volante Bonito Fácil Generoso para ATV UTV para Peças de Bicicleta","Notebook Samsung Book E20 Intel Celeron 4GB 500GB W10 15,6"" - Prata"
0,0,notebooks,"Notebook Asus X543UA - Tela 15.6 Full hd, Intel i3, ram 8GB, ssd 256GB, Windows 10 - Cinza",Notebook/Tablet Asus J401MA-DB02 Intel N4020/4GB/64GB eMMC/14.0 Touch HD/W10 Oferta!
0,0,notebooks,Hp Zbook G8 (Workstation) i7-1165G7 tela 15' fhd Nvidia Quadro T500 ssd 512Gb NVMe ram 16Gb,"Kit Notebook Dell Inspiron i15-i1100-M40PB 15.6"" Full HD 11ª Geração Intel Core i5 8GB 256GB SSD Windows 11 com Mochila"
0,1,notebooks,"Notebook Lenovo V15 i5-1135G7 8GB 256GB SSD Windows 10 Pro MX350 15.6"" Antirreflexo 82ME0002BR",Notebook Lenovo ThinkPad E14 i3-1115G4 8GB 256GB ssd Windows 11 Pro 20TB0021BO Preto
0,1,notebooks,Hp Omen 16 (Gamer) i7-11800H tela 16' fhd Nvidia rtx 3060 ssd 2Tb NVMe ram 64Gb,Gigabyte Aorus 15 xd (Gamer) i7-11800H tela 15' fhd Nvidia rtx 3070 ssd 1Tb NVMe ram 32Gb
0,0,notebooks,"Caneta-tinteiro de luxo, caixa de presente de papelaria Estilo clássico retrô Caneta-tinteiro retrô para home office para alunos na escola para presente de Natal(Branco)",Notebook Lenovo V14 i3-1115G4 8GB 256GB ssd W11 Home 14 HD 82NM0010BR Preto
0,0,notebooks,"ASUS Laptop ZenBook Pro Duo 15 OLED UX582, tela de toque OLED 4K UHD de 15,6"", Intel Core i9-11900H, 32GB RAM, 1TB SSD, GeForce RTX 3060, ScreenPad™ Plus, Windows 11 Pro, azul celestial, UX582HM-XH96T","Bobina flexível de carregamento sem fio da antena, plásticos + componentes Cabo flexível de carregamento sem fio durável para Note8 N950F"
