,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
344,445,frigobar re80 79l branco  electrolux 110v,7896584035544,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
345,446,geladeirarefrigerador samsung french door rf22r7351sr inox look 501l smart wifi com flexzone,8806090389719,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
347,450,refrigerador electrolux tf42s 2 portas 382 litros frost free,7896584080056,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
351,454,geladeira panasonic frost free aco escovado 480l 110v nrbb71pvfxa,7896067227480,geladeiras,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
356,462,side by side philco prf520di  geladeira e freezer,7891356080067,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
357,464,geladeira panasonic frost free 483l nrbt55pv2w branca  110v,7896067226926,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
361,469,refrigerador side by side samsung convert de 03 portas frost free com 602 litros inox look  rs65r,8801643893545,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
370,485,refrigerador geladeira electrolux frost free 2 portas 310l tf39 branco 110v,7896584080063,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
373,489,geladeirarefrigerador panasonic 435 litros nrbt51pv3 frost free 2 portas econavi aco escovado,7896067226971,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
381,504,geladeira consul cycle defrost duplex 334 litros crd37eb,7891129195455,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
384,510,mini geladeira astroai portatil  acdc 4l 6 latas 12v azul,850289769477,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
389,519,refrigerador consul frost free 342 litros com controle de temperatura crb39 branco 220v,7891129185418,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
397,536,geladeirarefrigerador consul 386 litros 2 portas frost free classe a crm43,7891129246720,geladeiras,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
399,541,frigobar midea 71 litros branco mrc08b  220 volts,7908198000167,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
403,546,geladeira brastemp bro80ak frost free 540l com ice maker side inverse inox  110v,7891129219939,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
411,559,refrigerador electrolux 538l multidoor dm85x,7896584072037,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
415,571,refrigerador french door samsung de 03 portas frost free com 614 litros soundbar smart wifi family hub  rf27t5501sg,8806090402944,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
416,573,geladeira panasonic frost free nrbt41pd1x 387l aco escovado  220v,7896067227756,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
432,610,refrigerador 598l electrolux 2 portas frost free inverse db84,7896584073553,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,8,0.16,1,1.0,0.00012540757461750688
437,621,mini geladeira 10l branca 110v12v cabo acdc tv015,7899838866574,geladeiras,488.7939827442169,1,1,1,1,10,1.0,1,14,0.28,1,1.0,0.00012540757461750688
439,624,refrigerador smart lg side by side 601 litros inox 220v gcl247sluv,8806098548989,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
443,632,geladeira continental tc41 frost free 370l,7909569003091,geladeiras,488.7939827442169,1,1,1,1,9,0.9,1,10,0.2,1,1.0,0.00012540757461750688
444,633,geladeirarefrigerador samsung duplex rt38k5a0ks9 inox look 385l com allaround cooling  bivolt,8806090569678,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
456,656,frigobar philco 85l porta de vidro pfg85pg 127v,7891356078057,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
459,659,refrigerador mdrs587fga041 side by side 528l rs5871 midea,7908198000839,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
460,660,frigobar 93 litros inox classe a 220v midea mrc10b2x,7908198000587,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
462,668,frigobar vintage vermelho philco 121 litros 7 temperaturas,7891356070969,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
466,680,geladeira brastemp frost free 478 litros  brm59 inox 110v,7891129252011,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
467,682,refrigerador brastemp inverse 419l 3 portas frost free preto 127v bry59be,7891129531451,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
489,735,frigobar midea mrc08b 71l branco,7908198000150,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.00012540757461750688
490,736,geladeira brastemp frost free side inverse 540 litros cor inox com ice maker  bro80ak 220v,7891129220010,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,8,0.16,1,1.0,0.00012540757461750688
494,743,geladeira continetal automatica frost free 2 portas tc56 472 litros,7909569003022,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
503,772,refrigerador facilite 1 porta 300l branco frost free consul 220v,7891129180574,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
505,775,geladeirarefrigerador panasonic 483 litros nrbt55pv2 frost free 2 portas econavi branco,7896067226933,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
509,782,geladeira brastemp frost free 400 litros  brm54 branco  220v,7891129252837,geladeiras,488.7939827442169,0,0,0,0,0,0.0,1,1,0.02,35,0.02857142857142857,0.0043892651116127415
519,803,refrigerador panasonic bb53 inverter bottom freezer 425l 2 portas aco escovado frost free 220v nrbb53pv3xb,7896067226841,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
520,804,geladeirarefrigerador continental tc56 branca 472l  110v,7909569003015,geladeiras,488.7939827442169,0,0,0,0,0,0.0,1,2,0.04,12,0.08333333333333333,0.0015048908954100827
527,821,refrigerador philco 434 litros 2 portas side by side prf533i,7891356086885,geladeiras,488.7939827442169,1,1,1,1,8,0.8,1,19,0.38,1,1.0,0.00012540757461750688
535,841,geladeira brastemp frost free side inverse 540 litros vitreous  gro80ab,7891129243514,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
536,843,refrigerador cuisinart multi door arkton 518 litros cinza 220v 4093450001,7899100675002,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
538,845,refrigerador french door 482l midea 110v inox frost free maxi freezer inverter quattro  mdrf55,7908198000853,geladeiras,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
540,847,geladeira gorenje ion generation 2 portas inverse inox 220v nrk6192ux,3838942107108,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
544,856,refrigerador philco 498 litros 4 portas inox prf510i  127 volts,7891356084034,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
548,863,mini geladeira 15 litros preta mini cool,7898656530018,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
551,871,geladeira consul frost free duplex crm50 410l espaco flex branca com controle interno de temperatura  220v,7891129506015,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
552,875,refrigerador esmaltec rcd34 black 276l 2 portas,7899081732084,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
560,892,geladeira frost free continental tc41s 370 l duplex platinum 110v,7909569245323,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
572,913,refrigerador electrolux 2 portas frost free 371l platinum 220v dfx41,7896584071979,geladeiras,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
586,950,refrigerador brastemp ative inverse maxi bre80 573 litros iluminacao led branco 110,7891129206205,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
593,971,geladeirarefrigerador electrolux duplex if55s frost free inverter top freezer 431l platinum  110v,7896584098037,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
597,995,refrigerador panasonic nrbb53gv3wab 425l white glass,7896067227145,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
607,1029,geladeira brastemp frost free 462 litros  brm56 branco  110v,7891129250086,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,7,0.14,1,1.0,0.00012540757461750688
612,1043,geladeira consul frost free duplex crm56 450l espaco flex inox com painel eletronico externo  220v,7891129506114,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
617,1065,refrigerador  geladeira lg bottom freezer universe refresh 451l,8806098423927,geladeiras,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
623,1091,refrigerador smart lg 428 litros inverter french door hygiene fresh e naturefresh inox gcl228ftl1  220 volts,8806098548934,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
629,1117,geladeirarefrigerador inverter top freezer 431l branco if55 127v,7896584098013,geladeiras,488.7939827442169,0,0,0,1,4,0.4,1,4,0.08,4,0.25,0.0005016302984700275
632,1129,refrigerador ngv 10 vermelho 1224 v,7899552144378,geladeiras,488.7939827442169,1,1,1,1,9,0.9,1,9,0.18,1,1.0,0.00012540757461750688
639,1147,refrigerador lg french door 525 litros preto fosco grx228nms  127 volts,8806098602629,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
661,1212,geladeira top freezer dw44s com dispenser de agua platinum 400l,7896584097993,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
663,1220,geladeira consul frost free duplex cre44ak evox 397l  consul,7891129499751,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,9,0.18,1,1.0,0.00012540757461750688
669,1246,geladeira duplex inverter frost free com 425 litros bb53 panasonic,7896067226650,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
670,1253,geladeirarefrigerador frost free bottom freezer electrolux 598l db84x inox 110v,7896584073577,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
672,1262,refrigerador smart lg 601 litros side by side com icewater e system e lg thinq inox gcl247sluv  127 volts,8806098548958,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
685,1314,refrigerador philco inverter 489l side by side inox frost free 127v prf504i,7891356084591,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
703,1392,geladeira brastemp frost free 443 litros  bre57 branco 110v,7891129252035,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
705,1414,mini geladeira 15 litros branca mini cool,7898656530032,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
713,1450,geladeira panasonic frost free 425l nrbb53pv3x aco escovado  110v,7896067226834,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
725,1508,refrigerador ngv 10 amarelo,7899552101388,geladeiras,488.7939827442169,1,1,1,1,6,0.6,1,8,0.16,1,1.0,0.00012540757461750688
726,1513,geladeira brastemp frost free 2 portas brm56 462l inox  110v,7891129251571,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,7,0.14,1,1.0,0.00012540757461750688
727,1516,refrigerador philco french door inverse 4 portas 403l prf411i inverter,7891356083761,geladeiras,488.7939827442169,1,1,1,1,7,0.7,1,8,0.16,1,1.0,0.00012540757461750688
755,1640,refrigerador philco inverter 489l side by side inox frost free 220v prf504i,7891356084607,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
775,1792,geladeira consul frost free duplex 386 litros branca com prateleira dobravel,7891129246737,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
786,1884,geladeirarefrigerador samsung french door rf23r6301sr inox look 530l smart wifi com food showcase,8801643928377,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,5,0.1,1,1.0,0.00012540757461750688
799,1974,frigobar britania bfg85pl 67 litros,7891356084430,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
806,2031,geladeira midea 480 litros mdrt507fga04 frost free aco,7908198000709,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
813,2070,frigobar ngv 10 preto fosco,7898291103165,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
826,2179,refrigerador ngv 10 preto fosco 1224 v,7899552144385,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
828,2228,geladeira consul frost free duplex 397 litros com freezer embaixo cor inox  cre44ak 220v,7891129499768,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
843,2481,frigobar 117 l consul  crc12 cbbna,7891129224070,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
845,2489,mini geladeira 15 litros cinza mini cool,7898656530025,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
851,2565,geladeira philco 467 litros prf505ti frost free eco inverter inox,7891356090592,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
853,2576,refrigerador philco french door 403l prf411i inverter 127v,7891356083754,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
859,2661,geladeira brastemp inverse frost free 460 litros  bre59 branco 110v,7891129252110,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00012540757461750688
863,2765,frigobar consul 80 litros crc08 110v,7891129224049,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
883,3136,geladeira midea mdrt453fga042 425 litros frost free duplex inox 220v,7908198000686,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
886,3176,frigobar midea 124l branco mrc12  220v,7898626573854,geladeiras,488.7939827442169,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
902,4008,refrigerador ngv 10 amarelo 1224 v,7899552144361,geladeiras,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
906,4028,geladeirarefrigerador electrolux duplex df44s frost free top freezer 402 litros inox 220v,7896584097986,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
909,4043,geladeira brastemp frost free 500 litros brm57 evox  110v,7891129251915,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
927,4137,geladeirarefrigerador electrolux duplex tf55s top freezer 431l platinum  110v,7896584097832,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
948,4313,geladeirarefrigerador electrolux top freezer frot fr tf56s,7896584097894,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
958,4354,refrigerador philco 434 litros side by side eco inverter inox prf533id  220 volts,7891356086915,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
961,4365,refrigerador electrolux 1 porta re31 240 litros branco  110v,7896584055900,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
963,4389,geladeirarefrigerador electrolux frost free bottom freezer db44s 400 litros inox  220v,7909569362501,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
965,4426,refrigerador consul crm43 frost free 386l,7891129240612,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
966,4428,geladeira panasonic frost free nrbt40bd1xa 387l  aco escovado  220v,7896067226070,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
968,4449,refrigerador side by side philco prf504id 486l eco inverter,7891356089985,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
969,4451,geladeira panasonic frost free 483l nrbt55pv2x aco escovado  110v,7896067226940,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
972,4497,holppo mini geladeira mini geladeira skin care20l compact mini geladeira  ideal para quarto ou escritorio mamadeiras latas fluidos de beleza hidratantes e cosmeticos cor prata,6939599516873,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
974,4506,refrigerador consul 386l 2 portas frost free branco 220v,7891129240629,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
985,4558,refrigerador samsung 432 litros 2 portas frost free inverter rl4353rbasl,8806090580413,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
992,4620,geladeirarefrigerador samsung duplex rt46k6a4ks9 inox look 460l com allaround cooling  bivolt,8806090569708,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
997,4646,refrigerador midea side by side 528l preto midea,7908198002420,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1000,4662,geladeira panasonic a    frost free 425l aco escovado 110v  nrbb53pv3xa,8887549773068,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
1008,4759,refrigerador consul facilite 1 porta 300 litros branco frost free 127v,7891129180567,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1013,4796,refrigerador electrolux inverter top freezer 431l branco 220v if55,7896584098020,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1015,4808,refrigerador philco 434 litros side by side eco inverter inox prf533id  127 volts,7891356086908,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1018,4860,geladeira consul frost free duplex 340 litros branca com prateleiras altura flex  crm39ab 110v,7891129514218,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
1020,4866,geladeira brastemp frost free side inverse 540 litros preto com ice maker  bro80ae 110v,7891129219946,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1025,4920,geladeira  refrigerador frost free duplex inverse consul cre44ab 397 litros branca,7891129499744,geladeiras,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
1041,5050,frigobar midea 93 litros black edition,7898554871541,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
