,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
135,212,geladeira duplex inverter frost free com 425 litros bb53 panasonic,7896067226650,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,31,0.03225806451612903,0.011662904439428141
141,224,geladeira brastemp frost free 462 litros  brm56 branco  110v,7891129250086,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,43,0.023255813953488372,0.01617757712565839
153,258,refrigerador panasonic bt41 2 portas frost free 387 litros aco escovado 127v nrbt41pd1xa,7896067227749,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
158,266,refrigerador  geladeira continental frost free 2 portas 370 litros  tc41,7909569003091,geladeiras,75.81900024414062,1,1,1,1,4,0.4,1,7,0.14,1,1.0,0.0003762227238525207
162,276,frigobar midea compact 124 litros black edition,7898626573854,geladeiras,75.81900024414062,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.0003762227238525207
165,280,refrigerador lg side by side new lancaster gs65sdn aco escovado 601l 127v,6934585684475,geladeiras,75.81900024414062,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.001128668171557562
166,283,frigobar consul 117l crc12  110v,7891129224063,geladeiras,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
167,284,refrigerador samsung 432 litros 2 portas frost free inverter rl4353rbasl,8806090580413,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
181,309,refrigerador philco 434 litros 2 portas side by side prf533i,7891356086885,geladeiras,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
187,321,refrigerador ngv 10 amarelo 1224 v,7899552144361,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
204,350,geladeira frost free electrolux 598 litros inverse branca db84,7896584073560,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
206,354,geladeira consul frost free duplex crm50 410l espaco flex branca com controle interno de temperatura  220v,7891129506015,geladeiras,75.81900024414062,0,0,0,0,0,0.0,0,0,0.0,90,0.011111111111111112,0.033860045146726865
208,356,geladeira consul crb39ak frost free 1 porta 342 litros evox,7891129245471,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
218,378,refrigerador mdrs587fga041 side by side 528l rs5871 midea,7908198000839,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
237,422,geladeira french door 525l com instaview doorindoor e hygiene fresh  110v,8806098602629,geladeiras,75.81900024414062,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
257,474,holppo mini geladeira cooler e aquecedor  10 l  casa escritorio carro dormitorio ou barco  compacto e portatil,6939599516644,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
270,505,refrigerador midea french door inverter quattro 482 litros inox mdrf556  127 volts,7908198000853,geladeiras,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
274,514,geladeirarefrigerador samsung french door rf23r6301sr inox look 530l smart wifi com food showcase,8801643928377,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
275,516,refrigerador consul cra30 261 litros degelo seco branco 220v,7891129186415,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
277,522,mini geladeira 10l 110v12v cabo acdc branca  tv015,7899838866574,geladeiras,75.81900024414062,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.0003762227238525207
280,530,geladeirarefrigerador brastemp frost free 375 litros brm45  branca  110v,7891129252745,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,25,0.04,0.009405568096313018
289,549,refrigerador invert frost free 483l duplex panasonic,7896067226926,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
296,567,mini geladeira 15 litros branca  110220v  minicool,7898656530032,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
297,569,geladeira nrbt41pd1wb 387l 2 porta frost free panasonic 220,7896067227756,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
307,597,geladeira consul inverse cre44ak 397 l branco,7891129499737,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
310,607,mini geladeira astroai portatil  acdc 4l 6 latas 12v azul,850289769477,geladeiras,75.81900024414062,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
325,664,refrigerador consul crm43h frost free evox 386l,7891129240636,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
341,713,refrigerador brastemp ative inverse maxi bre80 573 litros iluminacao led branco 110,7891129206205,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
343,715,geladeira panasonic frost free 435l nrbt50bd3x aco escovado  220v,7896067227015,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
346,723,refrigerador electrolux 2 portas 370 l frost free dfx41 inox 220v,7896584071979,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
347,725,refrigerador ngv 10 pto fosco,7898291103165,geladeiras,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
349,727,frigobar philco 85 litros porta de vidro preto pfg85pg  127 volts,7891356078057,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
360,766,refrigerador philco 482 litros french door inverse inox pfr500i  127 volts,7891356080029,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
363,775,refrigerador frost free duplex 340litros crm39akana consul,7891129514232,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
369,794,refrigerador philco side by side prf533i 220v,7891356086892,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0015048908954100827
370,800,geladeira consul cycle defrost duplex 334 litros crd37eb,7891129195455,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
376,808,geladeirarefrigerador electrolux frost free dfx41 inox 371l  110v,7896584071962,geladeiras,75.81900024414062,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0007524454477050414
378,811,geladeira samsung evolution rt46 powervolt inverter duplex 460l black inox look,8806090569692,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
390,835,refrigerador panasonic bt55 top freezer 2 portas frost free 483 litros branco 220v nrbt55pv2wb,7896067226933,geladeiras,75.81900024414062,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
394,850,geladeira brastemp frost free inverse 460 litros branca com freeze control advanced  bre59ab 110v,7891129252110,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
397,861,geladeira brastemp frost free 2 portas brm56 462l inox  110v,7891129251571,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
398,862,refrigerador smart lg 601 litros side by side com icewater e system e lg thinq inox gcl247sluv  127 volts,8806098548958,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
410,902,frigobar 79l electrolux  re80 110v,7896584035544,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
411,903,geladeira brastemp gourmand frost free side inverse 540 litros inox com ice maker  bro81ar,7891129491717,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
425,966,mini geladeira 15 litros cinza  110  220 volts  minicool,7898656530025,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
426,975,geladeirarefrigerador panasonic 435 litros nrbt51pv3 frost free 2 portas econavi aco escovado,7896067226971,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,37,0.02702702702702703,0.013920240782543265
443,1034,frigobar midea 71 litros branco mrc08b1 110v 110v,7908198000150,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
447,1041,geladeira panasonic generation frost free 435l aco escovado,7896067226964,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0015048908954100827
464,1105,geladeira top freezer dw44s com dispenser de agua platinum 400l,7896584097993,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
477,1154,refrigerador cuisinart multi door arkton 518 litros cinza 220v 4093450001,7899100675002,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
478,1157,refrigerador continental tc56s frost free duplex 472 litros,7909569245286,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
479,1162,geladeira electrolux tf55 frost free duplex 431 litros branca,7896584097856,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,40,0.025,0.015048908954100828
480,1169,frigobar consul 80 litros crc08 110v,7891129224049,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
484,1182,geladeirarefrigerador french door electrolux 579l dm84x inox 220v,7896584073607,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
496,1236,refrigerador duplex frost free evox 478l brastemp 127v,7891129252011,geladeiras,75.81900024414062,0,0,0,0,0,0.0,0,0,0.0,54,0.018518518518518517,0.020316027088036117
501,1246,geladeira frost free electrolux top freezer 382l com dispenser de agua tw42s 127v,7909569244043,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
504,1251,refrigerador electrolux 538l multidoor dm85x,7896584072037,geladeiras,75.81900024414062,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.004138449962377728
509,1270,"geladeira consul frost free duplex crm56 450l espaco flex 
 branca com painel eletronico externo  110v",7891129506084,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
521,1320,geladeirarefrigerador frost free 310 litros branco electrolux tf39 127v,7896584080063,geladeiras,75.81900024414062,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
527,1452,geladeriarefrigerador consul duplex cre44 frost free com freezer embaixo 397 litros evox  220v,7891129499768,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
540,1936,geladeira panasonic frost free 425l nrbb53gv3w white glass  220v,7896067227145,geladeiras,75.81900024414062,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.003762227238525207
543,2140,geladeira midea 480 litros mdrt507fga04 frost free aco,7908198000709,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
546,2379,frigobar 46 litros inox 127v suggar,7896518510338,geladeiras,75.81900024414062,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
