,descricao_1,ean_1,titulo_1,url_1,titulo_cb_1,loja_1,descricao_2,ean_2,titulo_2,url_2,titulo_cb_2,loja_2,match
130,"Produto classificado como exposição pois teve o lacre da caixa rompido, perfeito estado de conservação e funcionamento (pode conter pequenas marcas de uso). Acompanha caixa e acessórios originais. Garantia de 6 meses com o fabricante. A Nokia traz para você seu novo celular, o Smartphone Nokia 1.4 Azul. Juntos por mais tempo. Confiável, seguro e feito para durar. Um smartphone android 10, com funcionalidades completas para sua comodidade no dia a dia. Ele conta com uma tela touch screen de 6.5 polegadas com resolução hd + 720 x 1600, sensor de digitais, uma generosa bateria de 4.000 mAh 2 dias de uso, memória ram de 2GB e memória total de 64GB, sendo memória interna 32GB + cartão sd de 32 gb, expansível com cartão Micro sd até 128GB (não incluso) e também, o processador Qualcomm QM215 Quad-Core 1,3GHz oferecendo um ótimo desempenho, Dual Sim. Além disso, vem com uma câmera poderosa ia em baixa luz, traseira dupla 13MP + 2MP e outra frontal para selfies 5MP, que permitem tirar fotos de alta qualidade. E ainda traz conectividade Wi-Fi 4G, Bluetooth e gps. Um excelente aparelho com design durável.",7908414413139,Smartphone Nokia 1.4 32GB 2GB ram 4G Wi-Fi Dual Chip Câmera Dupla + Selfie 5MP Tela 6.5 HD - Azul - Exposição,https://www.americanas.com.br/produto/5092959832,smartphone nokia 1.4 32gb 2gb ram 4g wi-fi dual chip câmera dupla + selfie 5mp tela 6.5 hd - azul - exposição,americanas,"Sobre este item    2 drivers de áudio grandes de 40 mm para jogos    Áudio de jogo estéreo bem equilibrado    Cabo plano antiemaranhado    A maioria dos dispositivos móveis    Compatível com 4 etapas de 3,5 mm",8886411982591,Molotov-3 Alpine Allies,https://www.amazon.com.br/Armaggeddon-Molotov-Alpin-Molotov-3-Alpine/dp/B018776DOY/ref=sr_1_1941?qid=1651784150&s=wireless&sr=1-1941&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,molotov-3 alpine allies,amazon,0
133,"Com o Smartphone Multilaser F Café 3G 16GB, você tem mais versatilidade para seu dia a dia. descrição: Segurança e praticidade com desbloqueio por impressão digital. Aproveite muito mais do seu Smartphone com o Android 9.0 Pie Go, tela de 5.5"" para melhor visualização de fotos e vídeos, câmera traseira de 5MP + selfiel de 5MP e bateria de 2500 mAh que não te deixa na mão. Além disso, o aparelho conta com 1GB de memória ram, processador Quad-Core, tecnologia 3G e Dual Chip",7899838864716,Smartphone Multilaser F 16GB Café 3,https://www.americanas.com.br/produto/3549860745,smartphone multilaser f 16gb café 3,americanas,"Com o Smartphone Multilaser F Café 3G 32GB, 1gb Ram, você tem mais versatilidade para seu dia a dia. descrição: Segurança e praticidade com desbloqueio por impressão digital. Aproveite muito mais do seu Smartphone com o Android 9.0 Pie Go, tela de 5.5"" para melhor visualização de fotos e vídeos, câmera traseira de 5MP + selfiel de 5MP e bateria de 2500 mAh que não te deixa na mão. Além disso, o aparelho conta com 1GB de memória ram, processador Quad-Core, tecnologia 3G e Dual Chip. Modelo do processador: Unisoc SC7731E; Velocidade do processador: 1.3 GHz Operadora: Desbloqueado Capacidade máxima do cartão de memória: 64 gb Tamanhos de cartão sim compatíveis: Micro-SIM, Nano-SIM",7899838864716,Smartphone Multilaser F 32GB Café 1gb Ram,https://www.americanas.com.br/produto/4703840145,smartphone multilaser f 32gb café 1gb ram,americanas,1
134,"Multilaser G Max 2 com tela de 6.5 hd +, 64GB de memória interna, câmera tripla e bateria de 4000 mAh. Tenha uma experiência única com a Câmera Tripla do Multilaser G Max 2, utilize os recursos do aparelho, altere o plano de fundo e edite suas fotos com praticidade. Tenha espaço para salvar fotos, vídeos, jogos e suas séries prediletas na palma da sua mão. Assista séries e filmes e navegue com incrível nitidez e praticidade da tela de 6.5 hd +. Aproveite todas as funções sem travamentos com o Processador Octa Core e Memória ram de 2GB do aparelho. Novos recursos e maior segurança com o Android 11 Go. Adicione atalhos e customize seu aparelho do jeito que quiser Sensor de Digitais e Reconhecimento Facial, mais praticidade e segurança na palma da sua mão, desbloqueie o aparelho rapidamente e entre na sua conta bancária em apenas um toque. Tenha mais velocidade para navegar, fazer uploads e conversar com a família e amigos por chamada de vídeo. Imagens Meramente Ilustrativas.",7908414420298,Smartphone Multilaser G Max 2 Preto - P9156,https://www.americanas.com.br/produto/5199477850,smartphone multilaser g max 2 preto - p9156,americanas,Smartphone Multilaser G Max 2 Preto - P9156,7908414420298,Smartphone multilaser G max 2 preto - P9156,https://www.americanas.com.br/produto/5069534684,smartphone multilaser g max 2 preto - p9156,americanas,1
138,"Smartphone Samsung Galaxy S22 Ultra 256GB 5G com caneta S pen - Branco, Câmera Tripla 108MP + Selfie 40MP, ram 8GB, Tela 6.8""",7892509122177,"Smartphone Samsung Galaxy S22 Ultra 256GB 5G com caneta S pen - Branco, Câmera Tripla 108MP + Selfie 40MP, ram 8GB, Tela 6.8",https://www.americanas.com.br/produto/4987589713,"smartphone samsung galaxy s22 ultra 256gb 5g com caneta s pen - branco, câmera tripla 108mp + selfie 40mp, ram 8gb, tela 6.8",americanas,"Smartphone Samsung Galaxy S22 Ultra 256gb 5g Com Caneta S Pen - Branco, Câmera Tripla 108mp + Selfie 40mp, Ram 8gb, Tela 6.8""Principais Características Modelo>S22 Ultra> Referência>SM-S908EZWSZTO> Cor>Branco> Tecnologia>5G> Memória Interna>256GB> Memória ram>8GB> Tela>6.8 Polegadas> Câmera Traseira>108MP + 12MP + 10MP + 10MP> Câmera Frontal>40MP> Processador>Snapdragon 8 Gen1 Qualcomm SM8450> Bateria>5000 mAh> Chip>Nano>",7892509122177,Smartphone Samsung Galaxy S22 Ultra 256gb 5g Com Caneta S Pen Branco Câmera Tripla Ram 8gb Tela 6.8,https://www.americanas.com.br/produto/5058656248,smartphone samsung galaxy s22 ultra 256gb 5g com caneta s pen branco câmera tripla ram 8gb tela 6.8,americanas,1
142,"Smartphone Samsung Galaxy S22, Galaxy S22, S22, 256GB, 8GB ram, Tela Infinita de 6.1"", Câmera Tripla Traseira de 50MP ois (Wide) + 10MP ois (Telephoto) + 12MP (Ultra-Wide), Frontal de 10MP, IP68, Bateria de 3700mAh, Wireless Power Share, Leitor de Digital na Tela, Dual chip, Android 12, display alta resolução, amoled, amoled dinâmico, bateria longa duração, Octa Core",7892509122214,"Smartphone Samsung Galaxy S22 5G, 256GB, 8GB ram, Tela Infinita de 6.1",https://www.americanas.com.br/produto/4746480750,"smartphone samsung galaxy s22 5g, 256gb, 8gb ram, tela infinita de 6.1",americanas,"Smartphone Galaxy S22 256GB 5G Tela 6.1 120Hz Câmera Tripla 50MP Android Samsung Características: Operadora: Desbloqueado Tecnologia:2G/ 3G / 4G / 5G Recursos da Câmera: Câmera Tripla de 50MP ois (Wide) + 10MP ois (Telephoto) + 12MP (Ultra-Wide) Capacidade da Pilha ou Bateria: 3.700mAh Conexões: Bluetooth versão 5.0 / Conexão Wi-Fi / Roteador Wi-Fi / nfc / samsung Pay / Formatos de Gravação de Vídeo: uhd 8K (7680 x 4320) @60fps Formatos de Imagem: A-GIF, BMP, GIF, HEIF, JPEG, P-JPEG, PNG, WebP, WBMP Formatos de Vídeo Suportados: MP4, M4V, 3GP, 3G2, wmv, asf, avi, flv, mkv, webm Recursos da Tela: Dynamic amoled 2X (1-120Hz)Dynamic amoled 2X (24-120Hz) Resolução de Vídeo: uhd 8K (7680 x 4320) @60fps Sistema Operacional: Android Tipo de Conector: USB Conector Tipo c Tipo de Tela: Dynamic amoled 2X (24-120Hz) Zoom Digital (x): Zoom de até 30x e Óptico 3x Quantidade de Câmeras Traseiras:3 Modelo: Galaxy S22 5G (256GB) Tipo de Chip: Nano sim (4FF) Cartões de Memória Compatíveis: Não Linha: s Modelo: Galaxy S22 5G (256GB) Memória Interna:256 gb Memória RAM:8 gb Tamanho da Tela: 6.1 Polegadas Núcleo Processador: Octa-core Resolução da Câmera Frontal: 10MP Resolução da Câmera Traseira: câmera Tripla de 50MP ois (Wide) + 10MP ois (Telephoto) + 12MP (Ultra-Wide) Quantidade de Chips: 2 Itens Inclusos: Aparelho celular, cabo USB tipo c, Extrator de Chip e manual do usuário Carregador não incluso na caixa** Dimensões do Produto: Altura: 14,6 cm Largura: 7,06 cm Profundidade: 0,76 cm Peso aproximado do produto sem embalagem:167g Garantia do fabricante:12 meses",7892509122214,Smartphone Galaxy S22 256GB 5G Tela 6.1 120Hz Câmera Tripla 50MP Android Samsung,https://www.americanas.com.br/produto/4889300533,smartphone galaxy s22 256gb 5g tela 6.1 120hz câmera tripla 50mp android samsung,americanas,1
156,"Tenha mais velocidade para navegar, fazer uploads e conversar com a família e amigos por chamada de vídeo. Novos recursos e maior segurança com o Android 10 Go. Adicione atalhos e customize seu aparelho do jeito que quiser! Memória Interna de 32GB, tenha espaço para salvar fotos, vídeos, jogos e suas séries prediletas na palma da sua mão. Guarde os melhores momentos da sua vida e faça ótimas fotos com as câmeras traseira e frontal do Multilaser E Lite 2. Especificações Marca: Multilaser Modelo: E Lite 2 Referência: P9147 Cor: Dourado Processador: Quad Core Sistema Operacional: Android 10 (Go Edition) Memória ram: 1GB Memória interna: 32GB Memória expansível: até 64GB com cartão Micro sd Tela: 4.0"" fwvga Capacidade da bateria: 1.500 mAh Câmera traseira: 2MP Câmera frontal: 2MP Rede: 3G Conectividade: Bluetooth, WiFi 802.11 b/g/n, gps +, Rádio fm Dual-Chip: Compartimento 1 Micro sim, Compartimento 2 Nano sim Garantia do Fornecedor: 12 meses contra defeitos de fabricação Validade: Indeterminada Certificado de Homologação anatel: 047452103111 Itens Inclusos 01 Smartphone 01 Capa protetora 01 Película protetora 01 Carregador 01 Cabo USB 01 Bateria Peso e Dimensões Aproximadas do produto na caixa: Largura: 10 cm. Altura: 7 cm. Comprimento: 18 cm. Peso: 350g. As cores podem variar entre as imagens mostradas acima e o produto. Imagens meramente ilustrativas. Só comercializamos produtos novos, originais e lacrados em caixa.",7908414420205,Smartphone E Lite 2 3G 32GB Dourado P9147 - Multilaser,https://www.americanas.com.br/produto/5200172190,smartphone e lite 2 3g 32gb dourado p9147 - multilaser,americanas,Smartphone Multilaser E Lite 2 Dourado - P9147,7908414420205,Smartphone multilaser E lite 2 dourado - P9147,https://www.americanas.com.br/produto/5069742504,smartphone multilaser e lite 2 dourado - p9147,americanas,1
159,"O Smartphone LG K52 é ideal para você que busca ter um aparelho tecnológico! Com Tela de 6.6 polegadas de ótima qualidade para que você tenha a melhor experiência ao utilizar para tirar fotos ou aproveitar todas as novidades. Perfeito para quem não abre mão de tirar ótimas selfies, ele possui Câmera Quádrupla de 13MP + 5MP + 2MP + 2MP e uma poderosa selfie de 8MP. Outro ponto que se destaca é o seu design moderno. Tudo o que você precisa para garantir conectividade por onde passar. Conte com todos os diferenciais que o Smartphone LG K52 pode oferecer. Imagens meramente ilustrativas. Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.",7893299915208,Smartphone LG K52 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 3GB ram Câmera Quádrupla + Selfie 8MP - Preto,https://www.americanas.com.br/produto/4754675258,smartphone lg k52 64gb 4g wi-fi tela 6.6'' dual chip 3gb ram câmera quádrupla + selfie 8mp - preto,americanas,"Sobre este item    ❤ ""Modelo aplicável / garantia de segurança"" Compatível com Android 4.4 / iOS 8.0 e superior, smartphones compatíveis com Bluetooth 4.0. Oferecemos um reembolso de 30 dias, uma devolução de 60 dias e um serviço de reparo gratuito de 12 meses. Se o produto parecer estar com defeito, não hesite em contactar-nos. Faremos o nosso melhor para fornecer serviço de garantia.    ❤ ""Desempenho à prova d'água de grau IP68"" IP68 de alto nível à prova d'água e à prova de poeira, satisfazendo as possibilidades de todos os tipos de cenas esportivas e é compatível com suor, chuva e respingos. Você pode usá-lo com segurança sem usar botões de metal debaixo d'água ao nadar. * Atenção: Não use a pulseira inteligente ao mergulhar ou ao tomar banho ou duche.    ❤ Notificação de chamada e mensagem ""Notificação de chamada, notificação de SMS, notificação de SNS (linha, Facebook, Twitter, WhatsApp, Ins, Skype) exibirá os detalhes da mensagem recebida em seu smartphone e notificará você por vibração. .. Se você não puder atender a chamada imediatamente, pressione e segure o botão principal por 2-3 segundos para rejeitar a chamada.    ❤ ""Smartwatch multifuncional"" O smartwatch possui uma tela LCD IPS colorida com resolução de 240 * 240, bem como uma caixa de metal e botões de metal. Multi-função: contagem de passos, calorias queimadas, distância do exercício, rejeição / mudo de chamada, notificação de mensagem, despertador, tendência sedentária, busca de smartphone, controle remoto da câmera, liga automaticamente quando você inclina o braço.",3061759790878,DM78 plusは、男性と女性のフィットネスアクティビティトラッカー、IP67防水スマートブレスレット、カロリーカウンター、歩数計、Android/iOSに適しています。,https://www.amazon.com.br/Ban-DM78-iOS%E3%81%AB%E9%81%A9%E3%81%97%E3%81%A6%E3%81%84%E3%81%BE%E3%81%99%E3%80%82/dp/B0975N7FRH/ref=sr_1_1314?qid=1651784114&s=wireless&sr=1-1314&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,dm78 plusは、男性と女性のフィットネスアクティビティトラッカー、ip67防水スマートブレスレット、カロリーカウンター、歩数計、android/iosに適しています。,amazon,0
160,"Detalhes técnicos Sistema operacional? Android 11 RAM?2 gb Capacidade de armazenamento da memória?64 gb Tamanho da memória ram instalada?2 gb Capacidade de armazenamento digital?64 gb Certificação? Anatel: 01168-21-03111 Pilha(s) ou bateria(s):?1 Íon de lítio baterias ou pilhas necessárias (inclusas). Número do modelo? P9156 Tecnologia sem fio? Celular, Bluetooth, Wi-Fi Tecnologia de conexão? Bluetooth, Wi-fi GPS? Verdadeiro Tamanho de tela vertical?6.5 Polegadas Tecnologia da tela? Lcd, amoled Outras características de tela? Wireless Entrada de usuário? Touch Pad Descrição da câmera? Traseira, Frontal Porta de áudio?3.5 mm Formato? Deslizante Cor? Preto Classificação de potência da bateria ou pilha?4000 Componentes inclusos?1 Cabo usb, 1 Manual de Instruções, 1 Case Transparente e 1 Pelicula de Tela, 1 Carregador, 1 Smartphone G Max 2 Número de unidades?1 Etiqueta Nacional de Eficiência Energética (ence)? A + Fonte de alimentação? AC/DC Peso do produto?205 g Dimensões do produto?19.2 x 9.6 x 7.1 cm; 205 g Marca? Multilaser Funciona a bateria ou pilha?? Sim EAN?7908414420298 Informações adicionais Dimensões do pacote 19.6 x 10 x 7.2 centímetros ASIN B099FHGBWR",7908414420304,Smartphone multilaser G max 2 dourado 2GB ram 64GB,https://www.americanas.com.br/produto/5131247100,smartphone multilaser g max 2 dourado 2gb ram 64gb,americanas,"Smartphone Multilaser G Max 2 64gb 4g Tela 6,5 Dourado Smartphone multilaser g max 2 64gb + 2gb ram 4g tela 6,5 câmera tripla + 5 mp octa core dourado Modelo: g max 2 Tela: lcd ips 6.5 hd + u-notch para uma melhor navegação no aparelho. Processador: octa core (41.6 + 41.2 ghz) Memória interna: 64gb, expansível com cartão micro sd até 128gb (não incluso) Ram: de 2gb s. O: android 11.0 go Rede: rede 4g Câmera traseira: tripla 8mp + vga + vga Câmera frontal: 5mp Bateria: 4000 mah Dual chip: slot 1: normal sim / slot 2: micro sim Conectividade: wi-fi 802.11 b/g/n -aparelho com uma performance maravilhosa. Tenha uma incrível experiência fotográfica com câmera tripla de 8mp + vga + vga. -mais velocidade com conexão 4g -mais segurança e praticidade com sensor de digitais e reconhecimento facial. -conectado com bluetooth + gps + a-gps e rádio fm. Atenção: imagens meramente ilustrativas. Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor. Código: p9157 Marca: multilaser Id marca: 2000139 Peso: 0,390kg (aprox. ) Dimensões: 19.2 x 9.6 x 7.1 cm (aprox. ) Ean: 7908414420304 Certificação: anatel 01168 21 03111",7908414420304,"Smartphone Multilaser G Max 2 64Gb 4G Tela 6,5 Dourado",https://www.americanas.com.br/produto/5199428222,"smartphone multilaser g max 2 64gb 4g tela 6,5 dourado",americanas,1
161,"O que era incrível ficou ainda melhor: Dobra para caber no bolso, na bolsa ou até naquela calça skinny. E aí basta abrir para ter um smartphone 5G com tela grande e que fica dobrado no ângulo que você preferir. Se parece que tentamos reimaginar o smartphone, é porque conseguimos. Um novo visual que todos vão querer. Abra espaço para suas próprias cores: Quer um toque de cor ou um visual todo preto? O Galaxy Z Flip3 5G tem um design único e cores que vão chamar toda a atenção para as suas mãos. Entre todas as tonalidades, qual você escolhe? Grandes revoluções cabem em pequenos bolsos: Um smartphone com tela grande que pode ser dobrado para caber até nos pequenos bolsos. Dobrado, o Galaxy Z Flip3 5G mede 4,2 polegadas, cabendo facilmente em qualquer bolso da sua roupa. Bem-vindo à atração principal: A rolagem suave de 120 Hz do Infinity Flex Display de 6,7 polegadas permite rolar, deslizar, arrastar e soltar com suavidade. Ele até otimiza a taxa de atualização com base no que você está visualizando. E com o Dynamic AMOLED 2X junto, é o display mais vívido, brilhante e suave do Galaxy Z. Coisas grandes acontecem, mesmo na tela pequena: Veja mensagens, tire fotos, ouça músicas e muito mais, tudo isso sem abrir seu smartphone. A Tela Externa de 1,9 polegada exibe notificações e permite que você interaja intuitivamente com elas. Escolha suas opções de display favoritas para ter acesso fácil e depois personalize-o com estilos e cores diferentes. Suas selfies direto na Tela Externa: Sem tempo para abrir? Tire selfies com a câmera traseira dupla; a Tela Externa mostrará a pré-visualização. É só apertar o botão de volume na lateral para acionar o obturador. Conhecer seus ângulos ficou mais fácil: Registrar momentos com o Single Take ficou ainda melhor. Agora você pode tirar fotos e gravar vídeos com mais facilidade do que nunca com o Modo Flex. Tudo o que você precisa fazer é ajustar o ângulo e dar um passo para trás para tirar selfies sem usar as mãos. Estabilizar. Apontar. Pronto: Vídeos tremidos, só se você quiser. Coloque o Galaxy Z Flip3 5G em uma superfície plana e use o Modo Flex como um tripé, mantendo o ângulo para estabilizar a câmera enquanto você arrasa. Abra novas possibilidades para registros incríveis. Prévia Dupla: Deixe seus amigos verem a pose com a Prévia Dupla na Tela Externa para que todos fiquem bem na primeira foto. Enquadramento Automático: Clicando em gravar em um vídeo, a câmera mantém o quadro centralizado, mesmo quando você ou as pessoas se movimentarem para dentro ou fora do foco. Você no centro do seu círculo social. Converse sem usar as mãos: O Galaxy Z Flip3 5G pode se apoiar nele mesmo, então já que você não precisa segurar nada, nada vai segurar você. Com toda essa liberdade, você não vai mais se cansar durante as conversas no Google Duo. Faça duas vezes mais: Divida sua tela em duas e faça várias tarefas como um profissional.14,15 Você pode acompanhar sua playlist do YouTube e enviar mensagens de texto para amigos, depois enviar uma selfie incrível e ver as reações de todos. E quando você estiver assistindo a algo, deixe o som envolver você com Dolby Atmos e alto-falantes estéreo. Tecnologia surpreendente. Smartphone molhado? Não se preocupe: Divirta-se com o primeiro smartphone dobrável resistente à água do mundo com classificação IPX8. Ele suporta até 1,5 metro por até 30 minutos sem sair da água e da transmissão ao vivo. Bonito e resistente: Um smartphone bonito desse jeito tem que continuar assim. O Galaxy Z Flip3 5G tem acabamento com tecnologia durável para que você possa colocá-lo na bolsa e se preocupar menos. Imagina ser flexível assim? A tela principal é feita de Samsung Ultra Thin Glass, a maior evolução da nossa tecnologia de display dobrável. Com a adição de uma camada de painel e película protetora, ela é 80% mais durável do que antes e suporta até 200 mil dobras. Abra com mais confiança: A força nunca teve tanta beleza. O Galaxy Z Flip3 5G é feito com nossa estrutura de alumínio mais resistente até hoje, protegendo a dobradiça para que você possa abri-lo e se concentrar em coisas importantes - tipo o seu número de seguidores. Projetado para superar as expectativas: Arranhões e danos não são páreo para este smartphone. A Tela Externa a e a capa traseira do Galaxy Z Flip3 5G são feitas do Gorilla Glass mais resistente já usado no Galaxy Z: Corning Gorilla Glass Victus. Samsung Care+: Um Samsung Care+ sem preocupações. Inscreva-se agora. Mantenha-se protegido contra danos acidentais. Bateria Dupla Inteligente. Bateria para o seu dia inteiro. E noite também: Tenha uma bateria de longa duração com a bateria de 3.300 mAh (padrão).22,23 Ela ajusta o uso de energia de acordo com seus hábitos no smartphone e mantém o funcionamento o dia todo. Armazenamento: Reúna todas as informações. Mantenha todas as suas fotos e vídeos incríveis no seu smartphone. Com até 256 GB, espaço é o que não falta neste Galaxy. AP Principal: Nosso chip mais rápido agora no Galaxy Z. O processador de 5 nm é alimentado por GPU, CPU e NPU atualizados. Com 8 GB de RAM, o Galaxy Z Flip3 5G proporciona o desempenho de que você precisa nos jogos. Imagens meramente ilustrativas.Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.A memória interna disponível para o usuário pode variar de acordo com o sistema operacional e aplicativos instalados no dispositivo.",7892509121149,"Smartphone Samsung Galaxy Z Flip3 128GB 5G Wi-Fi Tela 6,7'' Dual Chip 8GB RAM Câmera Dupla + Selfie 10MP - Preto",https://www.americanas.com.br/produto/3936335406,"smartphone samsung galaxy z flip3 128gb 5g wi-fi tela 6,7'' dual chip 8gb ram câmera dupla + selfie 10mp - preto",americanas,"Quer um toque de cor ou um visual todo preto? O Galaxy Z Flip3 5G tem um design único e cores que vão chamar toda a atenção para as suas mãos. Dobra para caber no bolso, na bolsa ou até naquela calça skinny. E aí basta abrir para ter um smartphone 5G com tela grande e que fica dobrado no ângulo que você preferir.",7892509121149,Smartphone Samsung Galaxy Z Flip3 128GB 8GB ram Câmera Dupla e Selfie 10 mp Preto,https://www.americanas.com.br/produto/4806111199,smartphone samsung galaxy z flip3 128gb 8gb ram câmera dupla e selfie 10 mp preto,americanas,1
162,Sobre este item    Câmera traseira 8mp    Câmera de Selfie 5MP    Botão Google Assistente    Bateria 3.000Mah    Resistência Militar,7893299912771,Smartphone LG K8+ 16GB Dual Chip Tela 5' Câmera Principal 8MP Frontal 5MP Android 7.0 Preto,https://www.amazon.com.br/Smartphone-LG-Principal-Frontal-Android/dp/B07WK7ZG37/ref=sr_1_1503?qid=1651784125&s=wireless&sr=1-1503,smartphone lg k8+ 16gb dual chip tela 5' câmera principal 8mp frontal 5mp android 7.0 preto,amazon,"Tecnologia e conectividade com o Smartphone LG K8+ 16GB Dual Chip Android 7.0 Pie Tela 5.4"" 4G Câmera 8MP - Preto. Com 16GB de memória interna e 1GB de memória RAM, além disso, microSD expansivo até 32GB, mais memória para usar o seu dispositivo móvel. E para potencializar o Smartphone, processador Octa Core 2.3GHz Media Tek MT6765 e Conector USB-C, 4,000mAh.FWVGA+ FullVision Display, Inteligência Artificial, Resistente a impactos, Câmera traseira 8MP, Selfie de 5MP. Esse Smartphone oferece todos os recursos para facilitar o seu dia a dia. Imagens meramente ilustrativas.Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.A memória interna disponível para o usuário pode variar de acordo com o sistema operacional e aplicativos instalados no dispositivo.",7893299912771,"Smartphone LG K8+ 16GB Dual Chip Android 7.0 Pie Tela 5.4"" 4G Câmera 8MP - Preto",https://www.americanas.com.br/produto/1774768099,"smartphone lg k8+ 16gb dual chip android 7.0 pie tela 5.4"" 4g câmera 8mp - preto",americanas,1
166,"Multilaser G Max 2 com tela de 6.5 hd + u-notch para uma melhor navegação no aparelho e visualização de vídeos e fotos. Processador Octa Core, memória interna de 64GB, ram de 2GB e Android 11.0 Go deixam o aparelho com uma performance incrível. Tenha uma incrível experiência fotográfica com câmera tripla. Mais velocidade com conexão 4G e mais segurança e praticidade com sensor de digitais e reconhecimento facial. Características: Marca: Multilaser Modelo: G Max 2 P9157 Tela: Lcd Ips 6,5 hd Processador: Octa Core (1.6 + 1.2 Ghz) Rede: 4G Memória Ram: 2GB Armazenamento: 64GB Câmera Traseira Tripla: 8MP + vga + vga Câmera Frontal: 5MP Bateria: 4000 Mah Unidade De Medida: Pc Dimensões: Altura: 0,97 cm Comprimento: 16,52 cm Largura: 7,67 cm Peso Produto: 0,19 Kg Garantia do Fornecedor 12 meses",7908414420304,Smartphone GMax 2 P9157 Tela 6.5 64GB 2GB ram Multilaser,https://www.americanas.com.br/produto/4782017527,smartphone gmax 2 p9157 tela 6.5 64gb 2gb ram multilaser,americanas,"Detalhes técnicos Sistema operacional? Android 11 RAM?2 gb Capacidade de armazenamento da memória?64 gb Tamanho da memória ram instalada?2 gb Capacidade de armazenamento digital?64 gb Certificação? Anatel: 01168-21-03111 Pilha(s) ou bateria(s):?1 Íon de lítio baterias ou pilhas necessárias (inclusas). Número do modelo? P9156 Tecnologia sem fio? Celular, Bluetooth, Wi-Fi Tecnologia de conexão? Bluetooth, Wi-fi GPS? Verdadeiro Tamanho de tela vertical?6.5 Polegadas Tecnologia da tela? Lcd, amoled Outras características de tela? Wireless Entrada de usuário? Touch Pad Descrição da câmera? Traseira, Frontal Porta de áudio?3.5 mm Formato? Deslizante Cor? Preto Classificação de potência da bateria ou pilha?4000 Componentes inclusos?1 Cabo usb, 1 Manual de Instruções, 1 Case Transparente e 1 Pelicula de Tela, 1 Carregador, 1 Smartphone G Max 2 Número de unidades?1 Etiqueta Nacional de Eficiência Energética (ence)? A + Fonte de alimentação? AC/DC Peso do produto?205 g Dimensões do produto?19.2 x 9.6 x 7.1 cm; 205 g Marca? Multilaser Funciona a bateria ou pilha?? Sim EAN?7908414420298 Informações adicionais Dimensões do pacote 19.6 x 10 x 7.2 centímetros ASIN B099FHGBWR",7908414420304,Smartphone multilaser G max 2 dourado 2GB ram 64GB,https://www.americanas.com.br/produto/5131247100,smartphone multilaser g max 2 dourado 2gb ram 64gb,americanas,1
169,"Sobre este item    Armazenamento Interno: 64 GB    RAM: 4 GB    Câmera Quadrupla 48MP+5MP+2MP+2MP, Selfie de 13MP    Tela de 6,6"" Center Hole in Display HD+ 20:9",7893299914782,"Smartphone LG K62 Azul, com Tela de 6,59"", 4G, 64GB e Câmera Quádrupla de 48MP+5MP+2MP+2MP - LMK520BMW",https://www.amazon.com.br/Smartphone-LG-Azul-C%C3%A2mera-Qu%C3%A1drupla/dp/B08NFK3GDK/ref=sr_1_1057?qid=1651784100&s=wireless&sr=1-1057&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,"smartphone lg k62 azul, com tela de 6,59"", 4g, 64gb e câmera quádrupla de 48mp+5mp+2mp+2mp - lmk520bmw",amazon,"Sobre este item    2 drivers de áudio grandes de 40 mm para jogos    Áudio de jogo estéreo bem equilibrado    Cabo plano antiemaranhado    A maioria dos dispositivos móveis    Compatível com 4 etapas de 3,5 mm",8886411982591,Molotov-3 Alpine Allies,https://www.amazon.com.br/Armaggeddon-Molotov-Alpin-Molotov-3-Alpine/dp/B018776DOY/ref=sr_1_1941?qid=1651784150&s=wireless&sr=1-1941&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,molotov-3 alpine allies,amazon,0
