indice,titulo,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
118,"MacBook Pro Apple 13,3"" Intel Core i5 (16GB 1TB) Prateado",190199520172,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
128,Notebook lenovo cel IDEAPAD3 4GB 128GB ssd 82BU 15IGL,196378008295,notebooks,970.9355115890503,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.0003762227238525207
133,"Notebook Acer A315-56-569F, Intel Core i5, 4GB 256GB, 15.6, Endless Os, Grafite",4710886059059,notebooks,970.9355115890503,1,1,1,1,4,0.4,1,8,0.16,1,1.0,0.0003762227238525207
149,Notebook VAIO® FE15 Intel® Core™ i7 Windows 11 Home 8GB 256GB Full HD Cinza Escuro - Inclui Microsoft 365* IO® FE15 Intel® Core™ i7 Windows 11 Home 8GB 256GB Full HD Cinza Escuro,7896904698800,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
165,Notebook Acer Aspire 5 A514 Intel Core I5 1035G1 Memória 8gb Hd 1tb Ssd 256gb Tela 14'' HD Windows 10 Home,4710886520726,notebooks,970.9355115890503,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.0003762227238525207
172,Notebook Acer Aspire 3 A315-56-330J Ci3 4GB 256GB SSD 15.6 Windows 10,4710886170556,notebooks,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
209,"Notebook Asus Intel Core i5-1035G1 8GB 256GB SSD W10 15,6'' Cinza X515JA-EJ592T",7898573297742,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
223,Notebook Gamer ROG Zephyrus Duo 15 GX550LXS-HF157T INTEL CORE I7 10875H / 16 GB / 512 GB SSD / Windows 10 Home / Cinza,4718017888189,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002257336343115124
225,Notebook Samsung Book I5 8GB 256GB SSD 15.6 Windows 11H Cinza Chumbo,7892509120784,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
235,"Notebook Positivo Motion Gold Q4128c-S Intel® Atom® Quad Core Windows 10 Home 14,1' Dourado",7896904693744,notebooks,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
278,Notebook Positivo C4128ei Celeron N3350 4gb Ddr4 Ssd 128gb Tela 14 Hd Led Windows 10 Pro,7896904603378,notebooks,970.9355115890503,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
293,"Notebook Gamer Acer AN515-44-R54Q, Ryzen 5 4600H, 8GB, M.2 ssd 512GB, Geforce gtx 1650 4GB, 15.6 fhd 144Hz, Win 10 Home",4710886591818,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
297,"Lenovo Notebook robusto ThinkPad L15 Gen2 20X30071US 15,6"" - Full HD - 1920 x 1080 - Intel Core i5 (11ª geração) i5-1135G7 Quad-core (4 núcleos) 2,40 GHz - 8 GB RAM - 256 GB SSD - Preto - Intel SoC - Wi",195891597798,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
315,Notebook Positivo Motion I 341TBi Intel Core i3 4GB ram HD 1TB Tela 14'' Linux - 3011873,7896904634457,notebooks,970.9355115890503,0,0,0,1,4,0.4,1,4,0.08,2,0.5,0.0007524454477050414
318,Notebook Motion C41TEi Celeron Linux 04GB 01TB - Positivo,7896904680683,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
332,Notebook Samsung Core i5-1135G7 8GB 256GB ssd Tela Full HD 15.6 Windows 10 Book NP550XDA-KF2BR,7892509117128,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
353,Notebook Acer Aspire 3 Celeron W10 Home 4GB 256GB ssd 14 Polegadas A314-35-C4CZ,4710886653042,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
373,"Notebook Samsung Book Pro 360 com S Pen, Intel Core i7, Windows 10 Home 512 gb ssd NVMe, 16 gb ram, Tela 13.3 Placa de Vídeo Intel Iris x,",7892509118477,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
385,"Notebook Gigabyte G5 15,6 I5 10Th 16Gb Ssd512Gb Rtx3060 W10",4719331813826,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
406,"Notebook Lenovo Ultrafino ideapad S145 Ryzen 5 8GB 256GB SSD Windows 10 15.6"" 81V70008BR Prata",195042511352,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
414,Notebook vaio FE15 Intel Core i7 Linux 8GB 256GB ssd HD - Prata,7896904665406,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
418,"Notebook asus Vivobook Pro 15 K3500PC-KJ390W Intel i7 11370H 16GB 512GB ssd RTX3050 W11 15,6 Prata",7898573298459,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
419,Notebook Lenovo V14 i5-1135G7 8GB 256GB ssd Intel Iris Xe Graphics Win 10 Pro 14 82NM0000BR Preto,195713827638,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
420,Notebook positivo motion Q432B intel ATOM/4GB/32GB EMMC/14/ WIND.10 home,7896904630657,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
428,"D DOLITY Capa para disco rígido inferior de 4 peças, para Folio 9470M 9480M",749992306263,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
432,"Notebook asus X515JA-BR2750 Intel Core i3 1005G1 4GB 256GB ssd Linux 15,6 LED-backlit Cinza",7898573298329,notebooks,970.9355115890503,0,0,0,0,0,0.0,0,0,0.0,51,0.0196078431372549,0.019187358916478554
434,Notebook Gamer Dell G15-i1000-M20P 15.6 fhd 10ª Geração Intel Core i5 8GB 512GB ssd nvidia gtx 1650 Windows 11,7899864941481,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
448,"Notebook Gamer Dell G15-i1100-M30P 15.6"" FHD 11ª Geração Intel Core i5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11",7899864941535,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
451,"Notebook Lenovo Ultrafino IdeaPad 3i i5 8GB 256GB SSD Placa de Vídeo Dedicada Linux 15.6"" 82BSS00400, Prata",196119983157,notebooks,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
460,Notebook Samsung Chromebook 11.6 Intel Celeron N4020 32GB eMMC 4GB Chrome os XE310XBA-KT3BR,7892509118071,notebooks,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
472,Notebook Positivo Motion Gray C4128E ssd 128GB DDR4 4GB,7896904680607,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.003386004514672686
511,Notebook Dell Inspiron i15-i1100-U25P 15.6 Full HD 11ª Geração Intel Core i3 4GB 256GB ssd Linux,7899864943751,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
519,"Notebook 2 em 1 hp 435-G8, amd Ryzen 3, 8GB, 256GB ssd, Tela de 13, Windows 11 Home, 5R5A6LA",196337544185,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
532,Notebook Positivo Motion Q464C Intel Atom Quad-Core Windows 10 Home – Vermelho,7896904683547,notebooks,970.9355115890503,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.0003762227238525207
534,"Notebook Samsung Book 15,6 fhd Intel Celeron 6305 128GB ssd 4GB Windows 10 Pro - NP550XDA-KO7BR",7892509119511,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
563,"Notebook Acer A514-53 - Tela 14, Intel i3 1005G1, 12GB, ssd 128GB + HD 1TB, Windows 10 Pro",8848357430376,notebooks,970.9355115890503,0,0,0,0,0,0.0,1,1,0.02,17,0.058823529411764705,0.006395786305492852
573,Notebook Lenovo ThinkPad T14 i5-1145G7 16GB 256GB ssd W11 Pro 14 fhd 20W100BNBO Preto,196378646305,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
595,"Notebook hp 256-G8, Processador Core i5, 8GB de memoria, 256GB ssd, Tela de 15,6, Windows 11",196337544178,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
621,Notebook Gamer Acer Nitro5 Ryzen 5 512Gb Ssd Gtx1650 Endless,4710886591801,notebooks,970.9355115890503,0,0,0,0,0,0.0,1,1,0.02,26,0.038461538461538464,0.009781790820165538
650,Notebook Positivo Motion I34128B Ssd 128Gb Ddr4 4Gb,7896904684872,notebooks,970.9355115890503,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0015048908954100827
653,"Notebook Lenovo Ultrafino ideapad S145 Ryzen 5 12GB 1TB Linux 15.6"" 81V7S00000 Prata",195713169028,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
669,Notebook Positivo Motion C41TE Celeron 4GB 1TB 14 LED Windows 10,7896904680676,notebooks,970.9355115890503,1,1,1,1,8,0.8,1,10,0.2,1,1.0,0.0003762227238525207
676,"SAMSUNG - Core i3 - 4G, 256GB SSD, Intel UHD, 15.6""FHD, Linux C, Cinza",7892509118897,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
700,Notebook hp Ssd 64Gb Intel N4020 14 Polegadas Win 10,7801399275528,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
736,"Notebook Dell Inspiron i3501-U25P 15.6"" HD 10ª Geração Intel Core i3 4GB 256GB SSD Linux Preto",7899864939297,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
741,Notebook VAIO® FE14 Intel® Core™ i5 Windows 10 Home 8GB 256GB SSD Full HD- Branco,7896904649741,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
746,"Notebook Ideapad Gaming 3i Intel Core i7-10750H 8GB (Geforce GTX 1650 4GB) 512GB SSD FHD W10 15.6"" Azul",195348729383,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
769,Notebook Positivo Motion I34128BI 14 HD Intel Core i3-6157U 128GB SSD 4GB Linux Cinza Escuro,7896904683448,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
770,"Notebook Acer A315-34-C6ZS Intel Celeron N4000 4gb 1tb 15,6"" Linux",4710180698022,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
805,"Notebook Samsung Book S Intel Core i5, 512GB SSD, 8GB RAM , Tela 13.3"" Full HD -Touch Screen - Dourado (Earth Gold)",7892509117500,notebooks,970.9355115890503,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.001128668171557562
812,"Notebook Lenovo V14 i5-1135G7 8GB 256GB SSD Linux 14"" 82NMS00100 Preto",196118204802,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
813,Notebook Gamer Dell G15-i1000-M10P 15.6 fhd 10ª Geração Intel Core i5 8GB 256GB ssd nvidia gtx 1650 Windows 11,7899864941467,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
821,"Notebook Lenovo V14 i5-1135G7 8GB 256GB SSD W11 Pro MX 350 2GB 14"" FHD 82NM0014BR Preto",196379304945,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
828,"Vivobook 14'' FHD NanoEdge Lightweight Laptop, Core i3-1005G1 Dual-Core, 4GB DDR4 RAM, 128GB PCIe SSD, USB-C, HDMI, Wi-Fi, BT, Media Card Reader, Webcam, Wireless Mouse, Win 10 QWERTY US Teclado",850001751353,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
834,Notebook Vaio Fe14 14 Fhd I5-10210u 1tb 8gb Win10 Home,7896904638196,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
843,"Notebook Ultra 14"" Pentium 4GB 120GB SSD W10, UB320, Preto",7908414412774,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
857,"Notebook Positivo Motion Q4128C Intel Atom Quad-Core, Memória ram 4GB, Windows 10 Home, Tela de 14.1 Led hd, ssd 128G",7896904680591,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002257336343115124
867,Notebook Positivo Motion Red Q232B Intel® Atom® Quad- Core 2GB 32GB flash 14'' Windows 10 Home Flash Vermelho,7896904630626,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
900,Notebook Lenovo ideapad Gaming 3i i5-10300H 8GB 256SSD gtx 1650 4GB 15.6 fhd wva W10 82CG0002BR,195042730135,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
944,Notebook Lenovo V14 i3-1115G4 8GB 256GB ssd W11 Home 14 HD 82NM0010BR Preto,196379304907,notebooks,970.9355115890503,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003762227238525207
962,"Notebook ASUS X515MA-BR623X Intel Celeron Dual Core N4020 4GB 128GB SSD W11 15,60"" LED-backlit Cinza",7898573298145,notebooks,970.9355115890503,0,0,0,0,0,0.0,1,1,0.02,29,0.034482758620689655,0.0109104589917231
982,"ACER, Notebook A515-54-579S i5 4GB 256SSD W10 NX.HQMAL.00X, Prata",4710886643753,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
996,Notebook Gamer Dell G15-i1000-U20P 15.6 fhd 10ª Geração Intel Core i5 8GB 512GB ssd nvidia gtx 1650 Linux,7899864941498,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1010,Notebook i3 4GB HD 500GB Tela full HD 15.6 Wifi Bluetooh WebCam,7898571461626,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1011,Notebook Lenovo V14 i7-1165G7 8GB 256GB ssd Geforce MX350 W11 Home 14 fhd 82NM0016BR Preto,196379304860,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
1015,Notebook Windows 10 Home Intel Core i3 4GB 1TB Ultra,7908414430211,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
1020,Notebook Acer Aspire 5 i5 W10 Pro 8GB 256SSD 15.6 A515-55G-53QD - Prata,4710886261162,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003762227238525207
1029,"Notebook Acer Aspire 5 A515-54-53VN Core I5 –10210U 8GB Win10, preto",4710886643708,notebooks,970.9355115890503,0,0,0,1,2,0.2,1,2,0.04,5,0.2,0.0018811136192626034
1037,"SAMSUNG, Notebook Samsung Intel Celeron-6305 4GB 500GB W11 15,6"" Cinza Chumbo NP550XDA-KP1BR",7892509120814,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1042,"Notebook Dell Inspiron I15-3501-A25P Intel Core I3-1005G1 4GB 256GB SSD W10 15.6"" - Preto",7899864938764,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1056,"Notebook Asus Zenbook Core I5 2,4 Ghz 8Gb 256 Gb Ssd",7898573297636,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
1057,Notebook Samsung Galaxy Book GO Sdragon 7c Octa-core 4GB 128GB SSD eUFS Windows 10,7892509118996,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
1069,"Notebook Asus Intel Celeron-N4020  4GB 128GB W11 Pro 15,6"" Azul E510MA-BR701X",7898573298169,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0007524454477050414
1096,Notebook lenovo ideapad 3I ryzen 5-5500U 8GB 256GB ssd windows 11 home 15.6 - prata,196119415894,notebooks,970.9355115890503,0,0,0,1,3,0.3,1,3,0.06,3,0.3333333333333333,0.001128668171557562
1133,Notebook Dell Inspiron i15-i1100-M25P 15.6 Full HD 11ª Geração Intel Core i3 4GB 256GB ssd Windows 11 Preto,7899864943744,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1146,"Notebook Dell Inspiron i15-i1100-U20P 15.6"" Full HD 11ª Geração Intel Core i3 4GB 128GB SSD Linux",7899864943713,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1201,"Notebook Asus Vivobook Intel Core i7-1165G7 8GB 256GB SSD W10 15,6"" Preto X513EA-EJ1064T",7898573297797,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1219,"Notebook Lenovo Ultrafino IdeaPad 3 Ryzen 7 5700U 8GB 256GB SSD Windows 11 15.6"" 82MF0004BR Prata",196119536544,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1239,"Notebook Multilaser Legacy Cloud, W10 Home Processador Intel Quadcore Memoria 2GB 64GB Tela 14,1 Pol. Cinza Multilaser – PC134",7908414411821,notebooks,970.9355115890503,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0003762227238525207
1243,"Notebook Lenovo Ultrafino IdeaPad S145, Intel Core i3-1005G1, 4GB RAM, 1TB HD, Windows 10, 15.6"", Prata",195042557497,notebooks,970.9355115890503,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0003762227238525207
1245,Notebook Asus X543NA-GQ342T - CELERON DUAL CORE / 4 GB / 500 GB / Windows 10 Home / Cinza Escuro,7898573297414,notebooks,970.9355115890503,0,0,0,0,0,0.0,0,0,0.0,583,0.0017152658662092624,0.21933784800601958
1248,"Notebook 445-g8 Hp, Amd Ryzen 7, 16gb, 256gb Ssd, Windows 10 Pro, Tela de 14"", 46u29la",196068126261,notebooks,970.9355115890503,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.001128668171557562
1258,Notebook Dell Inspiron i15-i1100-M10P 15.6 Full HD Intel Pentium Gold 4GB 128GB ssd Windows 11 Preto,7899864943478,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1265,Notebook compaq CQ-27 COREI3 4GB SSD120GB WIN10,7898960921342,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1274,Notebook Multilaser Legacy Book PC250 Celeron 4gb 64gb Preto,7898149189457,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1312,"Notebook Positivo Motion Gold C41TEI Intel Celeron-N3350 4GB 1TB Linux 14,1'' Dourado",7896904685527,notebooks,970.9355115890503,0,0,0,0,0,0.0,1,1,0.02,18,0.05555555555555555,0.006772009029345372
1448,Notebook Compaq Presario 433 Intel Core i3 Linux 4GB 1TB 14 - Cinza,7896904659467,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
1546,"Tela HP Chromebook da mais recente bandeira de 11,6 HD (1366 x 768), processador Intel Celeron N3350, 4GB LPDDR2, 32GB eMMC, Chrome OS, HD Graphics 500, 11A-NB0013DX, cinza cinza",755838611903,notebooks,970.9355115890503,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003762227238525207
