,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
226,302,smartphone gmax 2 p9157 tela 65 64gb 2gb ram multilaser,7908414420304,celulares,872.3433649539948,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
235,317,smartphone tcl 10 se t766h 128gb 4gb ram tela 652,7898552004859,celulares,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
263,367,10x261 pneus resistente antiderrapante resistente ao desgaste 10x261 pneu de borracha engrossado para scooter eletrico,7846284389300,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
266,372,smartphone motorola one hyper 128gb 4g wifi tela 65 dual chip 4gb ram camera dupla  selfie 32mp  azul oceano,7892597349036,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
270,377,xiaomi redmi note 11 64gb 4gb ram graphite grey,6934177767302,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
285,398,smartphone motorola moto e7 power 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  vermelho coral,7892597350704,celulares,872.3433649539948,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
297,415,smartphone motorola moto g22 128gb 4gb ram preto,7892597352029,celulares,872.3433649539948,0,0,0,1,1,0.1,1,3,0.06,7,0.14285714285714285,0.0008778530223225483
300,419,smartphone de 512 mb  4 gb tela grande de smartphone ultrafino para melhores efeitos visuais e efeitos de filmagempreto,9052124572650,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
309,428,smartphone positivo twist 4 64gb dual tela 55 8mp 1gb ram,7896904686272,celulares,872.3433649539948,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
324,457,samsung galaxy m12 64gb 4gb ram preto dual chip tela 65 camera quadrupla,7892509119283,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
325,458,smartphone zenfone asus max shot m2 zb634kl4j009br 64gb dual chip android oreo tela 62 qualcomm qsp sip1 4g camera tripla 12mp5mp8mp   prata,7898573296332,celulares,872.3433649539948,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.0013794833207925758
339,475,smartphone multilaser g max 4g 32gb tela 60 pol octa core android 90 go dourado  p9108,7899838865478,celulares,872.3433649539948,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.00025081514923501377
342,478,reembalado smartphone nokia 53 128gb 4gb ram tela 655  excelente,7899838893082,celulares,872.3433649539948,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
348,489,reembalado smartphone asus zenfone live l2 za550kl 32gb 2gb ram tela 55,7898573296424,celulares,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
359,505,xiaomi cabeca de substituicao mi electric shaver s500 prata,6934177717192,celulares,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
367,519,smartphone motorola moto g31 128gb 4gb ram tela 64  xt2173,7892597351657,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
375,536,smartphone lg k52 64gb 4g wifi tela 66 dual chip 3gb ram camera quadrupla  selfie 8mp  verde,7893299915208,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
377,538,smartphone philco hit p10 dark blue 62 android 10 128gb,7891356093951,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
390,564,inativo smartphone celular note 5a dual 16gb 13mp  dourado,1234567811086,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
394,571,smartphone mi note 10s  128gb  8gb  cinza,7803711847000,celulares,872.3433649539948,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
402,586,smartphone motorola edge 20 lite 128gb 6gb ram grafite,7892597351428,celulares,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0003762227238525207
419,619,smartphone motorola moto g30 128gb 4g wifi tela 65 dual chip 4gb ram camera quadrupla  selfie 13mp  dark prism,7892597350759,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
424,624,smartphone motorola moto g22 65 octa core 128gb 4gb camera quadrupla,7892597352067,celulares,872.3433649539948,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
433,641,xiaomi pad 5 pearl white 6gb ram 256gb,6934177755675,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
444,660,smartphone samsung galaxy s20 fe 65 128gb android verde,7892509119061,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
450,671,smartphone motorola moto e7 power 32gb 2gb ram azul metalico,7892597350698,celulares,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.00025081514923501377
461,689,smartphone semp go 5e g05e 16gb 1gb ram camera traseira 13mp camera frontal 8mp tela 55,7898552004569,celulares,872.3433649539948,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0003762227238525207
471,703,smartphone samsung galaxy z flip3 256gb 5g  creme ram 8gb tela 67 cameras traseiras 120 mp  120 mp camera frontal 100 mp processador octa core,7892509120494,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
496,749,smartphone galaxy a03 64gb 4g wifi tela 65 dual chip 4gb ram camera dupla  selfie 5mp  vermelho,7892509121231,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
505,772,smartphone multilaser g max 2 preto  p9156,7908414420298,celulares,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
521,807,smartphone motorola moto e7 64gb dual chip android 10 tela 65 helio g25 helio g25 20 ghz octacore camera 48mp2mp   cobre,7892597350490,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
537,835,redmi note 11 pro star blue 6gb ram 64gb rom,6934177770012,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
541,843,caso protetor caso para vivo y95 para vivo y95 caso de absorcao de choque pesado tpu borracha com disco pc capa de caixa de telefone capa de casos color  blue,8292157672564,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
547,857,celular smartphone e 3g 32gb p9129 dourado multilaser,7899838889238,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
556,876,smartphone nokia c2 32gb 1gb ram tela de 57 pol hd  camera dupla traseira 5mp  flash frontal  carvao  nk010,7899838893228,celulares,872.3433649539948,0,0,0,0,0,0.0,0,0,0.0,237,0.004219409282700422,0.029721595184349133
558,880,huayijie kfgbu capa para celular xiaomi redmi note4 kfgbu azul,8434387544062,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
567,901,smartphone samsung galaxy a13 128gb 4g wifi tela 66 dual chip 4gb ram camera quadrupla  selfie 8mp  branco,7892509123259,celulares,872.3433649539948,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
578,921,smartphone xiaomi redmi note 11 128gb 4gb ram tela 643,7908426304777,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
593,948,capa de telefone caso para vivo y51 2020 para vivo y51 2020 caso de absorcao de choque pesado tpu borracha com disco pc capa de caixa de telefone shell do telefone color  grayblack,8292157401102,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
606,979,smartphone multilaser f 3g 32gb 1gb tela 55  suporte ring,7899838889276,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
615,998,smartphone samsung galaxy s22 ultra 256gb 5g com caneta s pen preto camera tripla ram 8gb tela 68,7892509122160,celulares,872.3433649539948,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.00012540757461750688
618,1007,huayijie khjbu capa para celular xiaomi redmi y2  azul,8434387464100,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
619,1008,smartphone poco x3 pro 256gb 8gb ram  phantom black  preto,6934177738180,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
632,1041,smartphone samsung galaxy s21 ultra 256gb 5g wifi tela 68 dual chip 12gb ram camera quadrupla  selfie 40mp  prata,7892509117067,celulares,872.3433649539948,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
634,1048,smartphone xiaomi pocophone f2 pro cyber gray 6gb ram 128gb,6941059644187,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
635,1051,smartphone asus zenfone 3 dual chip android 60 tela 52 snapdragon 16gb 4g camera 16mp  dourado,7898573294574,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
654,1085,smartphone motorola moto g10 64gb 4g wifi tela 65 dual chip 4gb ram camera quadrupla  selfie 8mp  cinza aurora,7892597350780,celulares,872.3433649539948,0,0,0,0,0,0.0,0,0,0.0,72,0.013888888888888888,0.009029345372460496
657,1088,smartphone nokia c01 32gb nk040  balanca com bioimpedancia multilaser,7891252100012,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
677,1135,smartphone samsung galaxy note 10 8gb ram 256gb tela 63 cam tripla 12mp 16mp 12mp,7892509112710,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
690,1155,smartphone philco hit max pcs02sg 128gb 4g wifi tela 6 dual chip 4gb ram camera dupla  selfie 8mp  space grey,7891356093920,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
691,1158,smartphone samsung galaxy s22  5g 128gb 8gb ram tela infinita de 66,7892509122306,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
692,1161,smartphone motorola moto g9 plus 128gb 4g wifi tela 68 dual chip 4gb ram camera quadrupla  selfie 16mp  azul indigo,7892597349838,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
703,1193,usado smartphone samsung galaxy a71 a715f 128gb 6gb ram tela 67  muito bom,7892509115544,celulares,872.3433649539948,0,0,0,1,2,0.2,1,2,0.04,7,0.14285714285714285,0.0008778530223225483
705,1197,smartphone samsung galaxy j7 prime 2 dual chip android 71 tela 55 octacore 16ghz 32gb 4g camera 13mp com tv  dourado,7892509096270,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
732,1276,huayijie ps2 capa para celular xiaomi redmi 7a,8263430775227,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
736,1283,smartphone motorola edge 20 128gb 8gb ram branco,7892597351206,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
737,1284,smartphone nokia c01 32gb 4g tela 545 dual chip 50mp,7908414422377,celulares,872.3433649539948,0,0,0,0,0,0.0,1,1,0.02,48,0.020833333333333332,0.006019563581640331
743,1295,smartphone multilaser ms50 dual chip android lollipop 50 tela 5 quad core 8gb 3g camera 5mp  preto,7899838817170,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
745,1302,smartphones desbloqueados 3g ip12 pro 466 celulares desbloqueados dual camera  dual sim expansivel de 128gb bateria 1500mah classe de eficiencia energetica a preto,9011136831988,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
750,1312,smartphone semp go 5e 16gb 4g wifi tela 55 dual chip 1gb ram camera 13mp  camera frontal 8mp  preto,7898552004699,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
766,1353,smartphone galaxy a23 128gb tela 66 cameras 50mp  8mp  2mp  2mp preto sma235mzkrzto samsung,7892509122719,celulares,872.3433649539948,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
779,1383,smartphone desbloqueado oukitel c22 telefones celulares sem sim 128gb rom 4gb ram 586 android 10 4g smartphone,8220283358465,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
780,1385,smartphone samsung galaxy s22 ultra 256gb 5g com caneta s pen  verde camera tripla 108mp  selfie 40mp ram 8gb tela 68,7892509122146,celulares,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0007524454477050414
784,1394,smartphone positivo twist 4g 32gb dual chip android 10 tela 5 octacore 16 ghz 4g 8mp  cinza chumbo,7896904683820,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
805,1450,celular xiaomi note 10s 8128 versao global,6934177739590,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
820,1485,smartphone samsung galaxy a52 128gb 4g wifi tela 65 dual chip 6gb ram camera quadrupla  selfie 32mp  preto,7892509116930,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
823,1493,smartphone positivo twist 4 pro 64gb dual chip android 10 tela 55 octacore 16ghz 4g 8mp   black piano,7896904691795,celulares,872.3433649539948,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
830,1510,smartphone samsung galaxy a23 4g 128gb 66 quad cam 48  5  2  2mp preto,7892509123273,celulares,872.3433649539948,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.0018811136192626034
831,1520,smartphone camera hd dual sim card smartphone reconhecimento facial baseado no sistema dual card dual standby para necessidades de entretenimento diario preto,7304562965276,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
832,1527,smartphone samsung galaxy s20 fe 5g 128gb snapdragon tela 65 dual chip 6gb ram camera tripla  selfie 32mp  azul marinho,7892509123075,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
838,1545,smartphone vovofone 64gb botao sos zap envio imediato,7896798400275,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
855,1585,smartphone redmi 10 prime dual sim 64 gb carbon gray 4 gb ram india,6941059643364,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
866,1604,moniss optimus 2 smart watch 16  ips fulltouch screen 400  400 alta resolucao bt50  50 mt6762  par2822 camera dual chip 13mp rotatable com lanterna 4gb ram  64gb rom android 107 4g global,750724061367,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
878,1627,smartphone philco hit p10 128gb ganhou fone headset ariki,7895750903564,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
886,1652,pneus sweeper de neve resistente ao desgaste espessado pneus 13x4106 para motocicleta de neve para karts de atv,7373484224136,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
889,1656,smartphone a80s helio a25 android 10 4 gb de ram 64 gb de rom camera quadrupla de 13 mp 4200 mah tela antiqueda de 62 4g vermelho,6912690582732,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
895,1673,p50 pro 5g android os 100 smartphone tela 53 camera 21mp selfie 13mp dual chip 6gb ram  128gb rom 4950mah bateria de ion litio color  black,1366843984051,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
898,1682,video do telefone swiper automatico vivavoz controle remoto do obturador de camera sem fio bluetooth botao de controle de deslizamento do video do telefone celular para reproduzir os proximos videos,41841928702,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
911,1712,smartphone xiaomi redmi note 8 pro tela 653 6gb64gb 4g,7898567777588,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
922,1749,realme smartphone x50 5g 128 gb 6 gb ram dual chip  lilas,7891360500421,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
937,1784,smartphone samsung galaxy s22 ultra 5g 256gb 68 108  10  12  10mp branco,7892509122177,celulares,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.00025081514923501377
938,1789,smartphone pol octa core android 90 go preto multilaser,7899838865461,celulares,872.3433649539948,0,0,0,0,0,0.0,1,1,0.02,39,0.02564102564102564,0.004890895410082769
957,1867,caixa de televisao t95h h616 smart 100 televisao caixa 4gb ram 64gb rom set top box 24g wifi bluetooth 10 0m lan 6k reprodutor de midia color  4gb 64gb,8016873205246,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
961,1877,soquete da chave seletora soquetes a prova dagua de operacao segura e resistente a impactos 250v 16a abs shell para ambientes internos e externos,7304045035076,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
963,1886,smartphone motorola moto e20 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  cinza,7892597351404,celulares,872.3433649539948,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00012540757461750688
964,1888,celular a60 pro 4g com tela de gota dagua de 61 polegadas 157 cm 3 gb  16 gb sd 256 gb 8 mp  2 mp  5 mp smartphone com bateria de 4080 mah mt6761 android 90 preto,4394085359075,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
966,1897,smartphone galaxy a03 64gb 4g wifi tela 65 dual chip 4gb ram camera dupla  selfie 5mp  azul,7892509121217,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
968,1902,celular xiaomi redmi 10 pebble white 4gb ram128 gb rom global,6934177752292,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1005,2043,smartphone moto g71 128gb 5g wifi tela 64 dual chip 6gb ram camera tripla  selfie 16mp  azul,7892597351626,celulares,872.3433649539948,0,0,0,0,0,0.0,0,0,0.0,138,0.007246376811594203,0.01730624529721595
1010,2062,smartphone samsung galaxy s20 128gb 4g wifi tela 67 dual chip 8gb ram camera quadrupla  selfie 10mp  cloud blue,7892509113830,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
1013,2073,smartphone multilaser e lite 2 preto  p9146,7908414420199,celulares,872.3433649539948,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
1020,2094,smartphone galaxy a32 128gb dualchip tela 64 samsung,7892509118460,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
1022,2099,smartphone nokia 14 64gb 2gb ram 4g wifi dual chip camera dupla  selfie 5mp tela 65 hd  cinza,7908414413122,celulares,872.3433649539948,0,0,0,0,0,0.0,0,0,0.0,71,0.014084507042253521,0.00890393779784299
1025,2122,smartphone samsung galaxy s21 fe 5g preto 128gb 6gb ram processador octa core camera tripla traseira de 12mp  12mp  8mp selfie de 32mp tela 64,7892509121040,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1028,2129,8 note xilofone glockenspiel educacional olorful soundboards kids xilofone para criancas,7440010033873,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1033,2138,smartphone multilaser g 2 4g dual chip 32gb 2gb ram tela 51 camera 8mp  selfie 5mp android 11 go dourado  p9155,7908414420281,celulares,872.3433649539948,0,0,0,0,0,0.0,0,0,0.0,93,0.010752688172043012,0.011662904439428141
1041,2155,smartphone oppo reno 5z 5g 128gb 8gb ram tela 643 pol,7908404853730,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
1050,2183,smartphone moto g71 128gb 5g wifi tela 64 dual chip 6gb ram camera tripla  selfie 16mp  verde,7892597351619,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1052,2190,smartphone motorola moto e6i xt20535 32gb,7892597351015,celulares,872.3433649539948,0,0,0,1,3,0.3,1,3,0.06,7,0.14285714285714285,0.0008778530223225483
1058,2200,smartphone multilaser f pro 2 quad core 32gb 1gb 8mp 5mp,7908414420250,celulares,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.001254075746175069
1062,2206,sdxc 0256gb adata class10 uhsi u3,4713218463944,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1068,2233,smartphone motorola edge 20 pro 256gb 5g wifi tela 67 dual chip 12gb ram camera tripla  selfie 32mp  branco,7892597351220,celulares,872.3433649539948,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0007524454477050414
1075,2268,smartphone lg k62 azul com tela de 659 4g 64gb e camera quadrupla de 48mp5mp2mp2mp  lmk520bmw,7893299914782,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
1081,2286,celular oneplus nord ce 5g 64mp tripla camera smartphone 643 snapdragon750g smartphone 90hz fluid amoled display 4500mah 30t telefone nfc de carregamento rapido 128gb  8gb versao europeia tinta de carvao,5065010637054,celulares,872.3433649539948,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
1083,2296,smartphone samsung galaxy a12 dual chip android tela 65 octacore 23ghz 64gb 4g camera 48mpprincipal  5mpultra wide  2mpprofundidade  2mpmacro  preto,7892509117265,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1084,2297,huayijie pjbu capa para celular doogee x5 doogee pjbu,8434387448315,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1086,2302,celular positivo p50 2g 24  preto celular positivo p50 2g 24  preto,7896904651744,celulares,872.3433649539948,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
