,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
213,242,smartphone samsung galaxy s22 ultra 512gb 5g com caneta s pen  preto camera tripla 108mp  selfie 40mp ram 8gb tela 68,7892509122580,celulares,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
226,265,smartphone samsung galaxy a02 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  azul,7892509117685,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
230,269,smartphone motorola moto g22 128gb 4gb ram preto,7892597352029,celulares,488.7939827442169,1,1,1,1,2,0.2,1,8,0.16,1,1.0,0.00012540757461750688
232,271,smartphone samsung galaxy s20 fe 65 128gb android verde,7892509119061,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
253,297,smartphone samsung galaxy a23 4g 128gb 66 quad cam 48  5  2  2mp azul,7892509123266,celulares,488.7939827442169,1,1,1,1,3,0.3,1,5,0.1,1,1.0,0.00012540757461750688
255,302,smartphone pol octa core android 90 go preto multilaser,7899838865461,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
263,312,smartphone motorola moto g9 play 64gb 4g wifi tela 65 dual chip 4gb ram camera tripla  selfie 8mp  verde turquesa,7892597349890,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
268,323,smartphone moto g60 128gb 4g wifi tela 68 dual chip 6gb ram camera tripla  selfie 32mp  azul,7892597350971,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
288,355,smartphone samsung galaxy m31 128gb 4g wifi tela 64 dual chip 6gb ram camera quadrupla  selfie 32mp  preto,7892509114295,celulares,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
289,357,smartphone zenfone asus max m2 zb555kl4a158br 32gb dual chip android oreo tela 55 qualcomm snapdragon 430 4g camera dupla 13mp8mp   preto,7898573296363,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
295,366,smartphone motorola moto g10 64gb 4g wifi tela 65 dual chip 4gb ram camera quadrupla  selfie 8mp  cinza aurora,7892597350780,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
305,381,smartphone moto g20 64gb 4g wifi tela 65 dual chip 4gb ram camera quadrupla  selfie 13mp  azul,7892597351114,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
307,384,smartphone samsung galaxy s22 ultra 256gb 5g com caneta s pen  vinho camera tripla 108mp  selfie 40mp ram 8gb tela 68,7892509122122,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
313,397,smartphone do idoso vovofone 4g 32gb zap zap,7896798400190,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
318,405,smartphone samsung galaxy a12 64gb 4g wifi tela 65 dual chip 4gb ram camera quadrupla  selfie 8mp  vermelho,7892509116886,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
324,413,smartphone nokia 54 128gb 4gb ram camera quadrupla 480mp tela 639  roxo,7908414408227,celulares,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
330,421,smartphone red mobile volt l s51 tela 5 camera 8mp  5mp frontal memoria 16gb  expansivel ate 512gb  pretoazul,609963649624,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
358,465,smartphone samsung galaxy a01 32gb tela 57 camera 13mp azul,7892509113274,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
360,468,smartphone samsung galaxy z flip3 128gb violeta 8gb 67 octa,7892509120463,celulares,488.7939827442169,0,0,0,1,3,0.3,1,5,0.1,4,0.25,0.0005016302984700275
367,479,smartphone samsung galaxy s21 128gb 5g wifi tela 67 dual chip 8gb ram camera tripla  selfie 10mp  violeta,7892509117845,celulares,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
379,501,smartphone samsung galaxy s21 ultra 256gb 5g wifi tela 68 dual chip 12gb ram camera quadrupla  selfie 40mp  prata,7892509117067,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
380,503,smartphone lg k8 plus platinum 16gb 15 ghz de ram tela 5 dual chip camera traseira de 8mp,7893299912795,celulares,488.7939827442169,0,0,0,1,5,0.5,1,5,0.1,3,0.3333333333333333,0.0003762227238525207
387,516,smartphone motorola moto e6i xt20535 32gb,7892597351015,celulares,488.7939827442169,0,0,0,0,0,0.0,1,8,0.16,12,0.08333333333333333,0.0015048908954100827
392,527,smartphone xiaomi poco f3 128gb 6gb ram 5g global branco,6934177736988,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
409,555,smartphone asus zenfone max pro m2 6gb64gb black saphire,7898573296912,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
420,582,smartphone samsung galaxy s22 128gb 5g wifi tela 66 dual chip 8gb ram camera tripla  selfie 10mp  verde,7892509122306,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
424,596,smartphone multilaser g 2 32gb 51 2gb android 11 go preto,7908414420274,celulares,488.7939827442169,1,1,1,1,5,0.5,1,10,0.2,1,1.0,0.00012540757461750688
426,601,smartphone motorola moto g71 128 gb verde 64 5g,7892597351619,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
427,602,smartphone lg k51s 64gb 4g wifi tela 65 dual chip 3gb ram camera quadrupla  selfie 13mp  titanio,7893299914027,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
436,618,smartphone nokia 14 64 gb azul  nk029,7908414413139,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
441,626,smartphone nokia c20 2  32gb dourado  nk039,7908414422353,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
448,645,smartphone samsung galaxy z flip3 128gb 8gb ram camera dupla e selfie 10 mp preto,7892509121149,celulares,488.7939827442169,1,1,1,1,6,0.6,1,6,0.12,1,1.0,0.00012540757461750688
455,654,smartphone multilaser f  p9131 3g 32gb 1gb 55 dourado,7899838889283,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
461,665,smartphone xiaomi redmi 9 64gb dual chip android 10 tela 653 4g camera quadrupla traseira 13mp8mp5mp2mp  verde,7898567778875,celulares,488.7939827442169,0,0,0,0,0,0.0,1,1,0.02,13,0.07692307692307693,0.0016302984700275896
465,673,smartphone motorola moto g31 128gb 4gb ram azul,7892597351657,celulares,488.7939827442169,1,1,1,1,4,0.4,1,12,0.24,1,1.0,0.00012540757461750688
474,704,smartphone positivo twist 4 fit 32gb dual chip android 10 tela 5 quadcore 13 ghz 3g 8mp  vermelho rubber,7896904686265,celulares,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
487,733,smartphone philco hit p10 dark blue 62 android 10 128gb,7891356093951,celulares,488.7939827442169,1,1,1,1,8,0.8,1,8,0.16,1,1.0,0.00012540757461750688
488,734,smartphone samsung galaxy s21 fe 128gb 5g wifi tela 64 dual chip 6gb ram camera tripla  selfie 32mp  preto,7892509121040,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
493,740,smartphone motorola moto e7 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  cinza metalico,7892597350315,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
507,779,smartphone lg k52 64gb 4g wifi tela 66 dual chip 3gb ram camera quadrupla  selfie 8mp  preto,7893299915208,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
508,780,smartphone sony xperia m5 dual chip android 50 tela 5 16gb 4g camera 21mp  preto,7898501194419,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
516,796,smartphone samsung galaxy s22 256gb 5g wifi tela 66 dual chip 8gb ram camera tripla  selfie 10mp  verde,7892509122313,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
529,823,smartphone poco m3 128gb 4gb azul,7896242601654,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
532,830,smartphone multilaser mult e 32gb 50 p9128 preto,7899838889221,celulares,488.7939827442169,1,1,1,1,3,0.3,1,6,0.12,1,1.0,0.00012540757461750688
533,836,smartphone samsung galaxy m32 128gb 4g wifi tela 64 dual chip 6gb ram camera quadrupla  selfie 20mp  preto,7892509119825,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
545,858,smartphone samsung galaxy a22 128gb 4g 64 quad cam 48  8  2  2mp verde,7892509119672,celulares,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
546,859,smartphone multilaser e lite nb763 16gb 512mb ram dual preto,7899838864655,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
553,876,smartphone nokia c01 tela 545 polegadas32gb 1gb ram camera 5mp frontal 5mp,7908414422377,celulares,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
559,890,smartphone motorola moto e7 power 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  azul metalico,7892597350698,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
570,910,smartphone nokia c2 32gb 1gb ram tela de 57 pol hd  camera dupla traseira 5mp  flash frontal  carvao nk010,7899838893228,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
584,946,smartphone motorola moto e6i 32gb 4g wifi tela 61 dual chip 2gb ram camera dupla  selfie 5mp  pink,7892597351022,celulares,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
588,952,smartphone positivo twist 4 pro s518 55 64gb 1gb camera 8mp,7896904691795,celulares,488.7939827442169,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00012540757461750688
591,966,usado smartphone samsung galaxy j4 core j410g 16gb 1gb ram tela 6  muito bom,7892509103107,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
600,1010,smartphone multilaser e lite p9126 dual 32gb android,7899838889207,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
618,1068,smartphone nokia 54 roxo 128gb 4gb ram 639pol 480mp uw,7908414413153,celulares,488.7939827442169,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
620,1078,smartphone tcl l10 lite cinza titanio tela 622 dual 4g 32gb  2gb ram octacore camera dupla  capa e pelicula originais,7898552004866,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
622,1085,smartphone asus rog phone 5s pro 18gb 512gb preto,4711081433095,celulares,488.7939827442169,0,0,0,0,0,0.0,1,1,0.02,18,0.05555555555555555,0.002257336343115124
625,1096,smartphone samsung galaxy a23 4g 128gb 66 quad cam 48  5  2  2mp preto,7892509123273,celulares,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
634,1136,smartphone motorola moto e7 power 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  vermelho coral,7892597350704,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
638,1145,smartphone motorola moto g8 64gb 4g wifi tela 64 dual chip 4gb ram camera tripla  selfie 8mp  azul capri,7892597349401,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
640,1150,smartphone semp go 5e g05e 16gb 1gb ram camera traseira 13mp camera frontal 8mp tela 55,7898552004569,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
641,1154,smartphone multilaser g 2 4g dual chip 32gb 2gb ram tela 51 camera 8mp  selfie 5mp android 11 go dourado  p9155,7908414420281,celulares,488.7939827442169,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00012540757461750688
650,1181,smartphone samsung galaxy a52 65 128gb camera quadrupla octa core  branco,7892509116930,celulares,488.7939827442169,1,1,1,1,6,0.6,1,7,0.14,1,1.0,0.00012540757461750688
655,1194,kit philco smartphone pcs02sg hit max e speaker bivolt,7891356102967,celulares,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
656,1197,smartphone multilaser e 32gb 5 android 81 camera 5mp dourado,7899838889238,celulares,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
657,1202,smartphone samsung galaxy a32 128gb 64 octa core azul,7892509117722,celulares,488.7939827442169,0,0,0,0,0,0.0,1,3,0.06,17,0.058823529411764705,0.002131928768497617
658,1206,smartphone motorola edge 20 128gb 5g wifi tela 67 dual chip 8gb ram camera tripla  selfie 32mp  branco,7892597351206,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
660,1211,smartphone g max 32gb tela 6 dourado multilaser  p9108,7899838865478,celulares,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
675,1267,smartphone samsung galaxy z flip3 5g dobravel 256gb 8gb de ram tela de 67,7892509120470,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
681,1287,smartphone edge 20 pro 256gb 5g camera tripla 108mp selfie 32mp android 11 motorola,7892597351213,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
684,1310,smartphone samsung galaxy s22 ultra 256gb 5g com caneta s pen  verde camera tripla 108mp  selfie 40mp ram 8gb tela 68,7892509122146,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
689,1331,reembalado smartphone nokia 53 128gb 4gb ram tela 655  excelente,7899838893082,celulares,488.7939827442169,1,1,1,1,1,0.1,1,3,0.06,1,1.0,0.00012540757461750688
690,1333,smartphone xiaomi redmi 9 64gb dual chip android 10 tela 653 4g camera quadrupla traseira 13mp8mp5mp2mp  roxo,7898567778868,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
699,1368,smartphone gamer asus rog phone 5s qualcomm snapdragon 12gb 256gb camera frontal 24mp traseira tripla 64mp  13mp  5mp tela 678 android 11 preto,7898573298138,celulares,488.7939827442169,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.00012540757461750688
700,1371,smartphone multilaser f pro 2 dourado  p9153,7908414420267,celulares,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
701,1376,smartphone samsung galaxy s22 ultra 5g 256gb 68 108  10  12  10mp branco,7892509122177,celulares,488.7939827442169,1,1,1,1,7,0.7,1,9,0.18,1,1.0,0.00012540757461750688
702,1386,smartphone samsung galaxy a71 128gb 4g wifi tela 67 dual chip 6gb ram camera quadrupla  selfie 32mp  cinza,7892509115544,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
710,1436,smartphone samsung galaxy m62 128gb 4g wifi tela 67 dual chip 8gb ram camera quadrupla  selfie 32mp  azul,7892509120128,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
715,1454,smartphone samsung galaxy a32 128gb 4g wifi tela 64 dual chip 4gb ram camera quadrupla  selfie 20mp  branco,7892509117746,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
716,1459,smartphone lg k8 16gb dual chip android 70 pie tela 54 4g camera 8mp  azul,7893299912788,celulares,488.7939827442169,1,1,1,1,4,0.4,1,6,0.12,1,1.0,0.00012540757461750688
717,1461,smartphone samsung galaxy a02 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  preto,7892509118279,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
721,1485,smartphone g pro 32gb 4g 2gb ram 61 camera dupla 13mp e 2mp preto multilaser,7899838863016,celulares,488.7939827442169,1,1,1,1,1,0.1,1,4,0.08,1,1.0,0.00012540757461750688
723,1490,smartphone samsung galaxy a13 branco 128gb 4gb ram bateria 5000mah camera quadrupla traseira de 50mp  5mp  2mp  2mp octacore tela infinita,7892509123259,celulares,488.7939827442169,0,0,0,1,2,0.2,1,6,0.12,4,0.25,0.0005016302984700275
731,1529,smartphone lg k62 64gb 4g wifi tela 66 dual chip 4gb ram camera quadrupla  selfie 13mp  azul,7893299914782,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
737,1562,smartphone asus zenfone 8 qualcomm snapdragon 888 8gb 256gb camera frontal 12mp traseira dual 64mp  12mp tela 592 amoled android 11 prata,7898573297940,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
738,1563,smartphone motorola moto e20 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  cinza,7892597351404,celulares,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
739,1565,smartphone motorola moto g22 65 octa core 128gb 4gb camera quadrupla,7892597352067,celulares,488.7939827442169,1,1,1,1,1,0.1,1,5,0.1,1,1.0,0.00012540757461750688
746,1592,smartphone lg k8 16gb dual chip tela 5 camera principal 8mp frontal 5mp android 70 preto,7893299912771,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
757,1644,smartphone samsung galaxy a22 128gb 4g wifi tela 64 dual chip 4gb ram camera quadrupla  selfie 13mp  branco,7892509119702,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
759,1659,smartphone xiaomi redmi note 11 128gb tela 643 cameras 50mp  8mp  2mp  2mp cinza cx332cin xiaomi,7908426304777,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
763,1687,reembalado smartphone samsung galaxy a20 a205g 32gb 3gb ram vermelho  excelente,7892509107570,celulares,488.7939827442169,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.0026335590669676447
765,1694,smartphone motorola edge 256gb 5g wifi tela 67 12gb ram camera tripla  selfie 25mp  thunder grey,7892597349692,celulares,488.7939827442169,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00012540757461750688
766,1696,smartphone xiaomi redmi 9a 32gb 4g wifi tela 653 dual chip 2gb ram camera dupla  selfie 5mp  verde,7898567779018,celulares,488.7939827442169,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00012540757461750688
776,1807,smartphone tcl 10se azul dual tela 652 4g 128gb 4gb ram octacore camera tripla,7898552004859,celulares,488.7939827442169,0,0,0,1,3,0.3,1,4,0.08,4,0.25,0.0005016302984700275
780,1852,smartphone motorola moto g20 64gb 4g wifi tela 65 dual chip 4gb ram camera quadrupla  selfie 13mp  grafite,7892597351473,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
782,1865,smartphone philco hit p12 128gb octacore 4gb ram blue,7891356079696,celulares,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
783,1869,usado smartphone samsung galaxy a10s a107m 32gb 2gb ram tela 62  muito bom,7892509112758,celulares,488.7939827442169,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.00012540757461750688
785,1878,reembalado smartphone semp go3c plus 8gb tela 40,7898552004743,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
787,1901,smartphone i redmi note 10s dual sim 128gb 8gb ram branco,6934177739729,celulares,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
789,1912,smartphone samsung galaxy a32 128gb branco 4g  4gb ram tela 64 cam quadrupla  selfie 20mp,7892509118460,celulares,488.7939827442169,0,0,0,0,0,0.0,1,2,0.04,33,0.030303030303030304,0.004138449962377728
796,1948,smartphone multilaser e pro 4g 32gb wifi 50 pol dual chip 1gb ram camera 5mp  5mp android 11 go edition quad core  dourado  p9151,7908414420243,celulares,488.7939827442169,1,1,1,1,5,0.5,1,7,0.14,1,1.0,0.00012540757461750688
797,1949,smartphone motorola moto e40 64gb 4g wifi tela 65 dual chip 4gb ram camera tripla  selfie 8mp  grafite,7892597351367,celulares,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
800,1979,smartphone samsung galaxy m32 128gb 4g wifi tela 64 dual chip 6gb ram camera quadrupla  selfie 20mp  azul,7892509119818,celulares,488.7939827442169,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00012540757461750688
801,1992,smartphone celular 32gb multilaser e lite 2 preto  p9146,7908414420199,celulares,488.7939827442169,1,1,1,1,7,0.7,1,7,0.14,1,1.0,0.00012540757461750688
