indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
313,smartphone motorola moto e6s 64gb 4g wifi tela 61 dual chip 4gb ram camera dupla  selfie 5mp  vermelho magenta,7892597349999,https://www.americanas.com.br/produto/2799308831,celulares,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,71,0.014084507042253521,0.039887640449438204
329,smartphone lg k50s azul 32gb tela 65 narrow notch hd fullvision inteligencia artificial camera tripla selfie de 13mp e processador octacore  azul,7893299913365,https://www.amazon.com.br/Smartphone-LG-FullVision-Intelig%C3%AAncia-Processador/dp/B07ZS5BKJN/ref=sr_1_1279?qid=1651784112&s=wireless&sr=1-1279&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
330,smartphone pol octa core android 90 go preto multilaser,7899838865461,https://www.americanas.com.br/produto/4955489700,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.008426966292134831
332,smartphone nokia c30 64gb 4g  nk042  verde,7908414422384,https://www.americanas.com.br/produto/4837254336,celulares,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
334,smartphone motorola moto e20 32gb 4gb ram cinza,7892597351411,https://www.amazon.com.br/Smartphone-Motorola-Moto-32GB-Cinza/dp/B09K9NC943/ref=sr_1_1395?qid=1651784119&s=wireless&sr=1-1395&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.007865168539325843
339,smartphone motorola moto e7 32gb 2gb ram cinza metalico,7892597350315,https://www.amazon.com.br/Celular-Motorola-Moto-E7-Met%C3%A1lico/dp/B08TPWS32Q/ref=sr_1_1320?qid=1651784114&s=wireless&sr=1-1320,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
345,smartphone samsung galaxy a02 32gb 13mp 65 vermelho,7892509117708,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-32GB-Vermelho/dp/B08ZVTCGMD/ref=sr_1_1275?qid=1651784112&s=wireless&sr=1-1275&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
354,smartphone motorola edge 20 pro 256gb 5g wifi tela 67 dual chip 12gb ram camera tripla  selfie 32mp  branco,7892597351220,https://www.americanas.com.br/produto/3616548576,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
355,smartphone nokia c01 plus 1  32gb roxo  nk041,7908414422377,https://www.americanas.com.br/produto/5069981556,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
359,smartphone motorola moto g22 128gb 4g wifi tela 65,7892597352067,https://www.americanas.com.br/produto/5189332551,celulares,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0022471910112359553
363,smartphone positivo twist 4g 32gb dual chip android 10 tela 5 octacore 16 ghz 4g 8mp  cinza chumbo,7896904683820,https://www.americanas.com.br/produto/2973306583,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
366,smartphone asus zenfone max pro m2 6gb64gb black saphire,7898573296912,https://www.americanas.com.br/produto/1343817864,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
371,smartphone samsung galaxy m22 128gb 4g wifi tela 64 dual chip 4gb ram camera quadrupla  selfie 13mp  branco,7892509120340,https://www.americanas.com.br/produto/4755347475,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
378,smartphone motorola moto e20 dual sim 32gb octacore tela hd  de 65 camera dupla 13mp  2mp gps radio fm leitor biometrico entrada usb c p2,7892597351404,https://www.americanas.com.br/produto/5143293509,celulares,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
388,smartphone galaxy a23 128gb tela 66 cameras 50mp  8mp  2mp  2mp preto sma235mzkrzto samsung,7892509122719,https://www.americanas.com.br/produto/4857089542,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
389,reembalado usado smartphone samsung galaxy m31 m315f 128gb 8gb ram tela 64,7892509114295,https://www.americanas.com.br/produto/4734970954,celulares,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
398,smartphone samsung galaxy s22 ultra 5g 256gb 68 108  10  12  10mp preto,7892509122160,https://www.americanas.com.br/produto/5023363103,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
429,smartphone positivo twist 4 64gb dual chip android 10 tela 55 quadcore 13 ghz 3g 8mp   black piano,7896904686272,https://www.americanas.com.br/produto/2973306663,celulares,43.157254457473755,0,0,0,1,3,0.3,1,3,0.06,4,0.25,0.0022471910112359553
431,smartphone multilaser mult e 32gb 50 p9128 preto,7899838889221,https://www.americanas.com.br/produto/5133691757,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.007865168539325843
435,smartphone multilaser e lite nb763 16gb 512mb ram dual preto,7899838864655,https://www.americanas.com.br/produto/2067293717,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,12,0.08333333333333333,0.006741573033707865
439,smartphone philco hit p10 dark blue 128gb 4g tela de 62 camera tripla traseira 13mp  5mp  2mp selfie 8mp dual chip,7891356093951,https://www.americanas.com.br/produto/5054585446,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
459,smartphone samsung galaxy z fold3 5g dobravel 256gb 12gb de ram tela de 76,7892509120586,https://www.americanas.com.br/produto/3925312241,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
476,smartphone realme c3 dual sim 65 64gb  3gb ram azul,7895251801420,https://www.americanas.com.br/produto/3367444062,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
483,smartphone xiaomi redmi 9a tela 653 pol 2gb ram 32gb 4g,7898567779018,https://www.americanas.com.br/produto/2069840391,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
484,smartphone nokia 24 roxo tela 65 nk015 3gb ram,7898149185251,https://www.americanas.com.br/produto/5170751018,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
502,smartphone lg k8 plus platinum 16gb 15 ghz de ram tela 5 dual chip camera traseira de 8mp,7893299912795,https://www.amazon.com.br/Smartphone-LG-Platinum-Camera-Traseira/dp/B07YBKGHKY/ref=sr_1_1564?qid=1651784129&s=wireless&sr=1-1564,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
524,smartphone samsung galaxy a32 128gb 4g wifi tela 64 dual chip 4gb ram camera quadrupla  selfie 20mp  azul,7892509117722,https://www.americanas.com.br/produto/2969966651,celulares,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,60,0.016666666666666666,0.033707865168539325
526,smartphone positivo twist 3 pro s533 64gb dual chip android oreo go edition tela 57 quad core 3g camera 8mp  aurora,7896904647198,https://www.americanas.com.br/produto/1446550998,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
537,usado smartphone samsung galaxy a10 32gb 2gb ram tela 62  muito bom,7892509107532,https://www.americanas.com.br/produto/5008286947,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
547,smartphone motorola moto g41 128 gb azul 64 4g,7892597351503,https://www.americanas.com.br/produto/5167558268,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
553,smartphone navcity np752 branco  android 11 e dual chip,7908505900012,https://www.americanas.com.br/produto/4807491787,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
554,smartphone nokia 54 tela 639 armazenamento 128gb 4gb ram roxo nokia,7908414408227,https://www.americanas.com.br/produto/4752577136,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
578,smartphone xiaomi redmi 9 64gb dual chip android 10 tela 653 4g camera quadrupla traseira 13mp8mp5mp2mp  verde,7898567778875,https://www.americanas.com.br/produto/1854257491,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
590,smartphone multilaser f 16gb cafe,7899838864716,https://www.americanas.com.br/produto/3549853924,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
602,smartphone motorola moto g31 128gb 4gb ram azul,7892597351657,https://www.amazon.com.br/Smartphone-Motorola-Moto-128GB-Azul/dp/B09MSTWKS8/ref=sr_1_942?qid=1651784092&s=wireless&sr=1-942,celulares,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.0022471910112359553
623,smartphone multilaser e lite 2 preto  p9146,7908414420199,https://www.americanas.com.br/produto/5069028458,celulares,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
625,smartphone mi 10t pro 128gb  8gb  5g  preto,7803711847000,https://www.americanas.com.br/produto/4755064926,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
628,smartphone motorola moto g22 128 gb azul 65 4g,7892597352036,https://www.americanas.com.br/produto/5167676483,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
630,smartphone multilaser g max 4g 32gb tela 60 pol octa core android 90 go dourado  p9108,7899838865478,https://www.amazon.com.br/Smartphone-Multilaser-32GB-Android-Dourado/dp/B084KNCVBG/ref=sr_1_1422?qid=1651784120&s=wireless&sr=1-1422&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,celulares,43.157254457473755,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0005617977528089888
696,smartphone samsung galaxy a32 128gb 4g wifi tela 64 dual chip 4gb ram camera quadrupla  selfie 20mp  branco,7892509117746,https://www.americanas.com.br/produto/2969966837,celulares,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,59,0.01694915254237288,0.03314606741573034
742,smartphone tcl 10 se azul escuro dual tela 652 4g 128gb 4gb ram octacore camera tripla 48mp  capa e pelicula originais,7898552004859,https://www.americanas.com.br/produto/3386142617,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
763,smartphone moto g60 128gb 4g wifi tela 68 dual chip 6gb ram camera tripla  selfie 32mp  azul,7892597350971,https://www.americanas.com.br/produto/3177003864,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,31,0.03225806451612903,0.01741573033707865
805,tcl smartphone l10 lite cinza titanio tela 622 dual 4g 32gb  2gb ram octacore  capa e pelicula,7898552004866,https://www.amazon.com.br/Smartphone-Cinza-Tit%C3%A2nio-Octa-core-Pel%C3%ADcula/dp/B09D15C39B/ref=sr_1_1551?qid=1651784127&s=wireless&sr=1-1551,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
818,smartphone samsung galaxy s22 ultra 5g 256gb 68 108  10  12  10mp branco,7892509122177,https://www.americanas.com.br/produto/5023475543,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
839,smartphone realme 6 pro 8gb ram  128gb rom,7892800100690,https://www.americanas.com.br/produto/2696762993,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
848,smartphone nokia c2 32gb 1gb ram tela de 57 pol hd  camera dupla traseira 5mp  flash frontal  carvao  nk010,7899838893228,https://www.americanas.com.br/produto/5169080093,celulares,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,80,0.0125,0.0449438202247191
854,smartphone asus zenfone max pro m2 6gb ram 64gb titanium tela 626 12mp  5mp,7898573296929,https://www.americanas.com.br/produto/3866300995,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
891,smartphone motorola moto e40 64gb 4g wifi tela 65 dual chip 4gb ram camera tripla  selfie 8mp  grafite,7892597351367,https://www.americanas.com.br/produto/4120059496,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.008426966292134831
892,smartphone motorola moto e7 power 32gb 4g wifi tela 65 dual chip 2gb ram camera dupla  selfie 5mp  azul metalico,7892597350698,https://www.americanas.com.br/produto/2910438790,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.006179775280898876
914,smartphone samsung galaxy a32 128gb 4g wifi tela 64 dual chip 4gb ram camera quadrupla  selfie 20mp  violeta,7892509118439,https://www.americanas.com.br/produto/2969968331,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
919,smartphone samsung galaxy z flip3 128gb 5g wifi tela 67 dual chip 8gb ram camera dupla  selfie 10mp  preto,7892509121149,https://www.americanas.com.br/produto/3936335406,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
944,smartphone lg k52 64gb 4g wifi tela 66 dual chip 3gb ram camera quadrupla  selfie 8mp  preto,7893299915208,https://www.americanas.com.br/produto/4754675258,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
963,smartphone samsung galaxy z flip3 128gb violeta 8gb 67 octa,7892509120463,https://www.americanas.com.br/produto/4330112208,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0050561797752808986
1005,smartphone samsung galaxy a13 4g 128gb 66 quadcam 50  5  2  2mp branco,7892509123259,https://www.americanas.com.br/produto/5023409482,celulares,43.157254457473755,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0016853932584269663
1009,smartphone samsung galaxy m32 128gb 4g wifi tela 64 dual chip 6gb ram camera quadrupla  selfie 20mp  preto,7892509119825,https://www.americanas.com.br/produto/3501167474,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,50,0.02,0.028089887640449437
1018,smartphone samsung galaxy s21 fe 128gb 5g wifi tela 64 dual chip 6gb ram camera tripla  selfie 32mp  preto,7892509121040,https://www.americanas.com.br/produto/4422240127,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.008426966292134831
1022,telefone robusto doogee s40 pro 4 gb de ram 64 gb de rom smartphone externo desbloqueado android 10 ip68 tela de vidro gorilla de 545 camera tripla de 13 mp sim duplo exercito verde,3002801019257,https://www.amazon.com.br/Telefone-robusto-smartphone-desbloqueado-Ex%C3%A9rcito/dp/B09BTB8PG6/ref=sr_1_969?qid=1651784093&s=wireless&sr=1-969&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751,celulares,43.157254457473755,0,0,0,0,0,0.0,0,0,0.0,176,0.005681818181818182,0.09887640449438202
1036,smartphone motorola moto g8 64gb 4g wifi tela 64 dual chip 4gb ram camera tripla  selfie 8mp  azul capri,7892597349401,https://www.americanas.com.br/produto/1451187505,celulares,43.157254457473755,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
1041,smartphone lg k62 64gb 4g wifi tela 66 dual chip 4gb ram camera quadrupla  selfie 13mp  azul,7893299914782,https://www.americanas.com.br/produto/2324590191,celulares,43.157254457473755,0,0,0,0,0,0.0,1,1,0.02,47,0.02127659574468085,0.026404494382022473
1197,smartphone lg k8 16gb dual chip android 70 pie tela 54 4g camera 8mp  azul,7893299912788,https://www.americanas.com.br/produto/1774767897,celulares,43.157254457473755,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
